2016,47.37664,-175.1769,83.4267,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.4,-1.6317,29.8151,7,NaN,NaN,NaN,0
7.7,-1.6316,29.8143,2,-2.89,0.53,1.62,10
9.0,-1.6315,29.8155,4,-2.30,1.28,4.29,4
10.1,-1.6316,29.8160,4,-2.73,1.10,3.88,4
11.0,-1.6315,29.8163,3,-2.68,0.91,3.60,4
12.0,-1.6315,29.8168,4,-2.26,1.33,2.81,4
13.0,-1.6314,29.8168,3,-2.19,1.34,3.07,4
13.9,-1.6316,29.8169,4,-1.95,1.59,3.32,3
15.0,-1.6315,29.8170,4,-2.37,1.82,2.87,4
16.0,-1.6315,29.8172,3,-1.96,1.90,2.93,4
17.0,-1.6315,29.8172,4,-1.61,1.72,3.47,3
18.1,-1.6313,29.8176,4,-2.13,1.75,3.46,4
19.1,-1.6313,29.8186,3,-1.88,1.60,3.11,3
20.0,-1.6314,29.8204,4,-2.25,2.15,3.12,4
21.0,-1.6313,29.8223,3,-2.06,1.71,3.24,4
22.0,-1.6314,29.8255,4,-2.86,1.72,2.94,3
23.1,-1.6316,29.8289,4,-1.73,1.54,2.98,4
24.0,-1.6319,29.8314,3,-0.96,1.95,2.98,3
25.0,-1.6318,29.8326,4,-0.94,1.44,2.84,4
26.0,-1.6319,29.8331,3,-0.68,1.66,3.20,4
27.0,-1.6320,29.8340,4,-0.91,1.71,3.11,3
28.1,-1.6321,29.8347,4,-1.11,1.75,3.19,4
29.0,-1.6322,29.8359,3,-1.45,1.13,2.96,3
30.0,-1.6324,29.8367,4,-1.04,1.16,3.20,4
31.0,-1.6277,29.8845,3,0.03,1.07,3.68,4
31.9,-1.5591,30.2599,4,-0.16,1.13,3.55,3
33.0,-1.4408,30.7639,4,1.72,0.78,3.48,4
34.0,-1.3977,30.9409,3,3.72,0.62,3.20,3
35.0,-1.3865,31.0277,4,4.12,0.22,3.51,4
36.0,-1.3780,31.1129,3,3.61,-0.80,2.98,4
36.9,-1.3836,31.1553,4,2.73,-1.27,3.05,3
38.0,-1.3933,31.2179,4,2.54,-2.11,3.33,4
39.0,-1.4026,31.2839,3,4.05,-2.99,3.43,4
40.0,-1.4079,31.3397,4,4.34,-3.95,3.41,3
41.1,-1.3984,31.4073,4,4.95,-4.05,3.68,4
42.0,-1.3941,31.4513,3,4.94,-4.57,3.72,3
43.0,-1.3924,31.4862,4,4.91,-5.09,3.37,4
44.0,-1.3965,31.5204,3,5.12,-5.33,3.53,4
44.9,-1.3980,31.5671,4,4.96,-4.96,3.46,3
46.1,-1.3896,31.5969,4,4.59,-4.94,3.59,4
47.0,-1.3745,31.6348,3,4.62,-5.41,3.26,3
48.0,-1.3654,31.6692,4,4.75,-5.31,3.09,4
49.0,-1.3645,31.7037,3,3.27,-3.70,2.81,4
49.9,-1.3714,31.7281,4,3.01,-2.79,2.75,3
51.0,-1.3846,31.7631,4,1.63,-2.38,1.65,4
52.0,-1.3958,31.7914,3,1.69,-2.88,3.59,4
53.0,-1.4057,31.8188,4,1.82,-1.72,2.82,3
54.1,-1.4136,31.8530,4,1.85,-1.40,3.15,4
55.1,-1.4191,31.8738,3,1.42,-2.01,3.50,3
56.0,-1.4259,31.8941,4,1.10,-1.83,3.19,4
57.0,-1.4300,31.9185,3,0.20,-1.82,3.34,4
58.0,-1.4336,31.9382,4,-0.71,-1.68,3.35,3
59.1,-1.4410,31.9572,4,-0.87,-1.42,3.15,4
60.0,-1.4478,31.9766,3,-1.33,-1.91,3.29,3
61.0,-1.4567,31.9976,4,-1.50,-1.77,3.08,4
62.0,-1.4676,32.0180,3,-0.06,-2.25,3.26,4
62.9,-1.4813,32.0396,4,1.21,-2.64,3.42,3
64.0,-1.4931,32.0589,4,2.42,-2.22,3.57,4
65.0,-1.4981,32.0740,3,2.96,-2.62,3.41,4
65.9,-1.5023,32.0931,4,3.17,-3.08,3.25,3
67.0,-1.5078,32.1189,4,3.35,-2.94,3.56,4
68.0,-1.5094,32.1409,3,3.72,-2.40,3.84,3
69.0,-1.5169,32.1593,4,2.59,-2.03,3.61,4
70.1,-1.5228,32.1770,4,1.92,-2.01,3.06,4
71.0,-1.5218,32.1945,3,1.99,-1.87,3.42,3
72.0,-1.5183,32.2152,4,2.00,-1.78,3.22,4
73.0,-1.5151,32.2319,3,1.78,-1.57,3.37,4
73.9,-1.5110,32.2500,4,2.19,-1.11,3.54,3
75.0,-1.5106,32.2658,4,2.46,-0.98,3.57,4
76.0,-1.5117,32.2817,3,2.84,-1.33,3.50,4
77.0,-1.5163,32.2960,4,3.07,-1.68,3.33,3
78.1,-1.5276,32.3135,4,3.05,-1.85,3.47,4
79.0,-1.5291,32.3254,3,3.28,-1.74,3.77,3
80.0,-1.5334,32.3404,4,3.46,-1.78,3.93,4
81.1,-1.5294,32.3542,4,2.79,-2.05,3.76,4
82.0,-1.5277,32.3659,3,2.83,-2.11,3.60,3
83.0,-1.5258,32.3782,4,2.93,-2.70,3.77,4
84.0,-1.5267,32.3923,3,3.09,-2.59,3.56,4
84.9,-1.5305,32.4056,4,2.97,-3.09,3.42,3
86.0,-1.5305,32.4214,4,3.10,-3.31,3.95,4
87.0,-1.5268,32.4358,3,3.77,-3.50,3.63,4
88.0,-1.5260,32.4461,4,4.28,-3.73,3.05,3
89.1,-1.5257,32.4642,4,4.22,-4.05,3.65,4
90.0,-1.5257,32.4775,3,4.51,-3.87,3.56,3
91.0,-1.5252,32.4870,4,4.41,-4.19,3.45,4
92.1,-1.5270,32.5006,4,4.60,-4.61,3.42,4
93.0,-1.5307,32.5127,3,4.66,-4.78,3.66,3
94.0,-1.5336,32.5241,4,4.66,-5.07,3.59,4
95.0,-1.5350,32.5353,3,5.15,-5.25,3.51,4
95.9,-1.5337,32.5464,4,4.95,-5.02,3.80,3
97.0,-1.5310,32.5611,4,4.28,-4.93,3.52,4
98.0,-1.5313,32.5721,3,4.33,-4.76,3.39,4
98.9,-1.5303,32.5858,4,4.69,-4.32,3.36,3
100.0,-1.5308,32.6029,4,4.34,-4.32,3.68,4
101.0,-1.5265,32.6215,3,4.27,-4.06,3.25,4
102.0,-1.5223,32.6376,4,4.14,-4.19,3.25,3
103.1,-1.5191,32.6599,4,4.35,-3.80,3.35,4
104.0,-1.5166,32.6749,3,4.34,-3.84,3.79,3
105.0,-1.5142,32.6957,4,4.06,-3.77,3.60,4
106.1,-1.5079,32.7225,4,3.98,-3.50,3.70,4
107.0,-1.4999,32.7495,3,4.08,-3.32,3.68,3
108.0,-1.4971,32.7636,4,3.67,-3.73,3.60,4
109.1,-1.4718,32.7980,4,3.68,-2.71,3.73,4
110.0,-1.4679,32.8269,3,3.30,-2.68,3.42,3
111.0,-1.4660,32.8453,4,2.55,-2.11,3.55,4
112.1,-1.4586,32.8827,4,2.71,-2.40,3.62,4
113.0,-1.4514,32.9116,3,3.57,-2.67,3.55,3
114.0,-1.4413,32.9447,4,3.76,-2.71,3.72,4
115.0,-1.4207,32.9871,3,3.57,-3.03,3.71,4
115.9,-1.4028,33.0223,4,2.76,-3.01,3.60,3
117.0,-1.3794,33.0644,4,2.55,-2.57,3.68,4
118.0,-1.3588,33.1161,3,2.52,-2.50,3.33,4
118.9,-1.3371,33.1704,4,0.52,-3.17,2.83,3
120.0,-1.3166,33.2312,4,0.68,-2.50,0.48,4
121.0,-1.3030,33.2747,3,0.09,-3.48,1.15,4
121.9,-1.2920,33.3253,4,0.38,-2.42,3.37,3
123.0,-1.2816,33.4050,4,0.24,-1.55,3.56,4
