2016,26.50161,-175.6224,82.7477,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.1,-1.6354,29.9369,5,NaN,NaN,-6.81,4
8.0,-1.6353,29.9381,5,4.85,-3.38,-1.63,5
9.1,-1.6353,29.9393,4,5.46,-3.85,0.40,4
10.0,-1.6352,29.9399,4,5.27,-3.37,0.82,4
11.0,-1.6352,29.9399,4,5.85,-3.39,-0.30,4
11.9,-1.6353,29.9415,4,6.13,-2.47,-1.69,4
13.0,-1.6353,29.9418,5,6.21,-2.20,-1.17,5
14.0,-1.6353,29.9404,4,6.14,-2.23,-1.03,4
15.0,-1.6353,29.9431,5,5.87,-2.12,-1.28,5
16.0,-1.6353,29.9434,4,5.05,-1.51,-1.11,4
16.9,-1.6355,29.9437,4,5.19,-1.14,-0.90,4
18.0,-1.6353,29.9447,5,4.61,-1.11,-1.18,5
19.1,-1.6353,29.9462,4,5.12,-1.02,-1.33,4
20.1,-1.6352,29.9465,4,4.99,-1.86,-1.36,4
21.0,-1.6351,29.9474,4,5.72,-2.42,-0.83,4
22.0,-1.6349,29.9480,4,5.98,-2.30,-1.95,4
22.9,-1.6348,29.9490,4,6.07,-3.01,-0.16,4
24.0,-1.6343,29.9536,5,6.34,-2.84,-0.98,5
25.1,-1.6269,29.9920,4,5.28,-2.18,-1.01,4
26.0,-1.6281,30.0401,4,5.36,-2.34,-1.25,4
27.0,-1.6326,30.0569,4,6.24,-2.75,-1.25,4
28.0,-1.6150,30.0992,4,6.86,-2.89,-1.67,4
29.0,-1.5996,30.1478,4,4.87,-1.76,-2.14,4
30.0,-1.5733,30.2362,4,4.06,-1.13,-1.40,4
30.9,-1.5415,30.3190,4,4.73,-0.50,-0.95,4
31.9,-1.5293,30.3547,4,3.54,2.36,-2.49,4
32.9,-1.5125,30.4029,4,3.26,4.17,-2.99,4
33.9,-1.4852,30.4950,4,2.66,4.66,-3.46,4
34.9,-1.4246,30.7263,4,3.30,6.48,-3.70,4
35.9,-1.3699,30.9455,4,7.68,6.84,-3.76,4
36.9,-1.3033,31.1491,4,5.73,6.06,-3.01,4
37.9,-1.2872,31.2003,4,5.55,4.50,-2.78,4
38.9,-1.2825,31.2485,4,6.75,2.84,-2.41,4
40.0,-1.2837,31.3433,4,6.01,1.22,-1.96,4
41.0,-1.3585,31.4464,4,4.63,-0.70,-1.90,4
42.0,-1.3670,31.5118,4,4.05,-2.86,-1.05,4
43.0,-1.3363,31.5892,4,3.19,-4.22,-1.08,4
44.0,-1.3157,31.6353,4,2.38,-3.91,-0.84,4
45.0,-1.3183,31.6737,4,2.15,-4.20,-0.86,4
46.0,-1.3598,31.7030,4,2.99,-2.75,-0.74,4
47.0,-1.4080,31.7223,4,1.73,-3.84,-0.83,4
48.0,-1.4143,31.7431,4,1.40,-3.59,-1.37,4
49.0,-1.4090,31.7609,4,1.60,-2.92,-1.40,4
50.0,-1.3966,31.7751,4,2.22,-1.98,-1.62,4
51.0,-1.3750,31.7880,4,1.92,-0.93,-2.30,4
52.0,-1.3751,31.8085,4,2.01,-0.56,-1.58,4
53.0,-1.3786,31.8296,4,2.09,-1.03,-1.93,4
54.0,-1.4009,31.8529,4,2.50,-1.18,-2.41,4
55.0,-1.4234,31.8690,4,2.96,-1.16,-2.46,4
56.0,-1.4216,31.8832,4,2.79,-0.86,-2.10,4
57.0,-1.4269,31.9046,4,2.53,-0.63,-2.56,4
58.0,-1.4341,31.9219,4,2.66,-0.56,-2.64,4
59.0,-1.4386,31.9429,4,3.61,-0.15,-2.61,4
60.1,-1.4462,31.9631,4,4.72,0.72,-2.87,4
61.1,-1.4549,31.9861,4,5.43,0.80,-2.80,4
62.1,-1.4693,32.0040,4,4.84,0.40,-2.37,4
63.1,-1.4752,32.0187,4,4.65,-0.03,-2.45,4
64.0,-1.4702,32.0325,3,4.60,-0.26,-2.13,3
64.9,-1.4712,32.0474,4,4.41,-0.63,-2.40,4
65.9,-1.4795,32.0629,4,3.87,-1.81,-2.02,4
66.9,-1.4812,32.0744,4,3.86,-2.13,-2.41,4
67.9,-1.4839,32.0830,4,3.83,-2.60,-2.41,4
68.9,-1.4898,32.0978,4,4.34,-3.16,-2.24,4
70.0,-1.4898,32.1205,4,4.35,-3.44,-2.11,4
71.0,-1.4929,32.1423,4,4.35,-4.02,-1.63,4
72.0,-1.5004,32.1541,4,3.19,-4.67,-1.29,4
73.0,-1.4984,32.1659,4,2.78,-4.81,-1.57,4
74.0,-1.4939,32.1768,4,3.29,-4.47,-1.84,4
75.0,-1.4912,32.1891,4,3.67,-3.45,-1.87,4
76.0,-1.4885,32.2033,4,3.07,-3.73,-1.82,4
77.0,-1.4896,32.2165,4,3.22,-3.74,-1.54,4
78.0,-1.4819,32.2320,4,2.84,-3.81,-1.47,4
79.0,-1.4826,32.2452,4,2.48,-3.67,-1.58,4
80.0,-1.4836,32.2595,4,2.21,-4.14,-1.76,4
81.0,-1.4843,32.2743,4,1.79,-4.70,-1.47,4
82.1,-1.4954,32.2847,4,2.36,-4.74,-1.46,4
83.1,-1.4912,32.2989,4,2.40,-4.21,-1.46,4
