2015,344.62654,175.7484,82.4330,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.0,-1.6039,29.2903,13,1.74,3.71,-2.04,5
8.0,-1.6039,29.2909,4,0.55,3.51,4.04,7
9.0,-1.6038,29.2909,4,-0.69,2.80,4.09,4
10.0,-1.6036,29.2905,3,-0.57,2.54,3.77,4
10.9,-1.6038,29.2906,4,-0.90,2.38,4.14,4
12.0,-1.6037,29.2906,4,-0.76,2.42,3.47,3
13.0,-1.6036,29.2905,3,-0.83,2.52,3.59,4
14.0,-1.6038,29.2906,4,-1.03,2.37,4.14,3
15.0,-1.6037,29.2907,3,-0.76,2.20,3.90,4
16.0,-1.6037,29.2909,4,-0.78,1.86,3.56,4
17.0,-1.6037,29.2911,3,-0.92,1.91,4.27,3
18.0,-1.6037,29.2914,4,-1.77,2.06,3.70,4
18.9,-1.6037,29.2916,3,-1.99,2.00,3.82,3
19.9,-1.6038,29.2921,4,-1.77,1.92,3.78,4
21.1,-1.6038,29.2967,4,-1.71,2.11,3.43,3
22.0,-1.6045,29.3189,3,-1.09,2.60,3.26,4
23.0,-1.6048,29.3379,4,-0.73,2.67,3.31,3
24.0,-1.6054,29.3615,3,-0.58,2.37,2.62,4
25.0,-1.6057,29.3821,4,-1.23,1.78,2.47,3
26.0,-1.6035,29.3988,3,-0.04,1.69,3.39,4
27.0,-1.5955,29.4275,4,-0.12,1.22,2.92,4
28.0,-1.5791,29.4725,3,-0.66,2.09,1.55,3
29.0,-1.5520,29.5461,4,1.83,2.05,0.02,4
30.1,-1.3791,29.9821,4,0.36,0.45,-0.33,3
31.0,-1.2164,30.4866,3,-1.42,8.04,3.07,4
32.0,-1.1872,30.6451,4,-4.32,10.27,4.09,3
33.0,-1.1940,30.7457,3,-6.40,7.90,3.87,4
34.0,-1.2060,30.8322,4,-6.31,6.09,3.84,4
35.1,-1.2409,30.9123,4,-6.69,4.74,3.76,3
36.0,-1.3093,31.0028,3,-6.99,4.30,3.76,4
37.0,-1.3291,31.0530,4,-6.94,4.03,3.96,3
38.0,-1.3181,31.1008,3,-6.26,2.84,3.80,4
38.9,-1.2763,31.1331,4,-5.41,1.75,3.90,4
40.1,-1.1829,31.1745,4,-4.17,1.16,3.66,3
41.0,-1.1320,31.2358,3,-4.03,1.64,3.73,4
42.0,-1.1450,31.2941,4,-4.61,2.96,3.74,3
43.0,-1.1750,31.3483,3,-3.06,0.32,3.71,4
44.0,-1.2004,31.3920,4,-2.03,-0.27,3.66,4
45.1,-1.2307,31.4485,4,-3.30,2.03,3.96,3
