2016,19.37659,-179.2654,82.7292,242
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
10.0,-1.6395,29.9834,4,-1.08,-1.72,3.51,5
11.0,-1.6394,29.9833,4,1.61,-1.01,4.47,4
12.0,-1.6394,29.9834,4,0.37,-0.76,2.36,3
13.0,-1.6394,29.9823,3,-1.01,-0.08,2.15,4
13.9,-1.6394,29.9830,4,-0.13,-1.05,2.52,4
15.0,-1.6395,29.9828,4,0.51,-1.10,3.22,3
16.0,-1.6394,29.9829,3,-0.82,-2.66,2.69,4
17.0,-1.6393,29.9834,4,-0.28,-3.60,1.76,4
18.1,-1.6395,29.9843,4,0.56,-5.05,3.49,3
19.0,-1.6396,29.9846,3,0.40,-4.57,2.73,4
20.0,-1.6395,29.9842,4,0.34,-4.16,2.62,4
21.0,-1.6392,29.9837,3,-0.05,-2.87,3.21,3
21.9,-1.6394,29.9840,4,-0.23,-2.60,2.16,4
23.0,-1.6394,29.9839,4,1.20,-3.26,2.32,3
24.0,-1.6392,29.9834,3,-0.14,-2.56,1.93,4
25.0,-1.6395,29.9833,4,-0.22,-2.67,3.62,4
26.1,-1.6393,29.9829,4,1.53,-3.14,3.08,3
27.0,-1.6393,29.9838,3,2.98,-2.95,2.82,4
28.0,-1.6394,29.9856,4,3.32,-1.97,2.87,4
29.0,-1.6395,29.9861,3,3.77,-1.92,2.88,3
29.9,-1.6393,29.9861,4,3.60,-2.24,3.21,4
31.0,-1.6394,29.9865,4,3.48,-2.09,3.51,3
32.0,-1.6394,29.9871,3,3.64,-2.27,3.35,4
32.9,-1.6180,30.0541,4,3.37,-3.41,3.16,4
34.0,-1.3570,30.8261,4,2.86,-1.72,2.48,3
35.0,-1.2592,31.1381,3,3.66,-1.06,2.82,4
36.0,-1.2286,31.2524,4,2.89,-2.56,2.84,4
37.1,-1.2158,31.3266,4,2.80,-4.36,2.98,3
38.0,-1.2208,31.4140,3,2.81,-3.86,2.98,4
39.0,-1.2437,31.4736,4,3.53,-3.20,2.90,4
40.1,-1.2702,31.5298,4,4.43,-2.21,2.82,3
41.0,-1.3024,31.5735,3,4.43,-1.81,2.88,4
42.0,-1.3149,31.6088,4,3.70,-2.39,3.00,4
43.0,-1.3241,31.6384,3,3.44,-1.69,2.99,3
43.9,-1.3409,31.6690,4,3.07,-1.42,3.09,4
45.0,-1.3453,31.7022,4,3.88,-1.53,3.09,4
46.0,-1.3404,31.7262,3,4.35,-2.19,3.08,3
46.9,-1.3407,31.7407,4,4.08,-2.88,3.13,4
48.0,-1.3429,31.7627,4,4.41,-2.94,3.46,3
49.0,-1.3448,31.7834,3,4.12,-2.77,3.42,4
49.9,-1.3468,31.8088,4,4.85,-1.82,3.38,4
51.0,-1.3463,31.8339,4,4.99,-1.79,3.54,3
52.0,-1.3459,31.8550,3,3.89,-2.38,3.32,4
52.9,-1.3500,31.8766,4,3.59,-2.26,3.48,4
54.0,-1.3560,31.9033,4,2.63,-1.66,3.57,3
55.0,-1.3581,31.9163,3,1.90,-1.65,3.50,4
55.9,-1.3673,31.9296,4,1.91,-1.62,3.47,4
57.0,-1.3773,31.9494,4,2.72,-3.28,3.57,3
58.0,-1.3799,31.9702,3,2.90,-3.47,3.45,4
58.9,-1.3830,31.9870,4,3.09,-3.39,3.68,4
60.0,-1.3922,32.0113,4,3.56,-3.15,3.40,3
61.0,-1.4072,32.0277,3,3.30,-3.98,3.61,4
61.9,-1.4177,32.0415,4,3.34,-4.07,3.68,4
63.0,-1.4317,32.0600,4,3.50,-3.93,3.65,3
64.0,-1.4433,32.0832,3,3.07,-3.55,3.68,4
64.9,-1.4329,32.1039,4,2.75,-2.59,3.62,4
66.0,-1.4440,32.1223,4,1.79,-2.62,3.78,3
67.0,-1.4452,32.1368,3,1.98,-2.36,3.63,4
67.9,-1.4409,32.1491,4,2.06,-1.98,3.52,4
69.0,-1.4397,32.1684,4,2.27,-1.61,3.41,3
70.0,-1.4457,32.1816,3,3.18,-1.21,3.40,4
70.9,-1.4435,32.1893,4,3.32,-0.41,3.58,4
72.0,-1.4461,32.2002,4,2.89,0.27,3.68,4
73.1,-1.4482,32.2124,4,2.11,0.33,3.64,3
74.0,-1.4560,32.2240,3,1.94,-0.07,3.83,4
75.0,-1.4622,32.2373,4,1.08,-0.76,3.75,4
76.1,-1.4614,32.2553,4,0.06,-1.68,4.00,3
77.0,-1.4663,32.2730,3,0.83,-2.08,3.69,4
78.0,-1.4722,32.2886,4,1.17,-2.20,3.80,4
79.1,-1.4968,32.3067,4,1.73,-2.07,3.89,3
80.0,-1.5139,32.3217,3,2.51,-3.12,3.95,4
81.0,-1.5132,32.3370,4,2.79,-4.06,3.97,4
82.1,-1.5038,32.3488,4,3.68,-3.28,3.82,3
83.0,-1.4890,32.3581,3,2.42,-2.36,3.81,4
84.0,-1.5016,32.3680,4,2.23,-1.91,4.11,4
85.0,-1.4993,32.3818,4,2.33,-1.09,4.04,3
86.0,-1.4944,32.3933,3,3.37,0.29,3.96,4
86.9,-1.4936,32.4019,4,2.98,0.94,4.14,4
88.0,-1.5116,32.4147,4,4.20,0.60,4.10,3
89.0,-1.5136,32.4257,3,3.03,0.38,4.20,4
89.9,-1.5173,32.4352,4,2.07,0.11,4.00,4
91.0,-1.5191,32.4463,4,1.65,-0.51,4.02,3
92.1,-1.5197,32.4588,4,1.74,-0.95,4.07,4
93.0,-1.5244,32.4700,3,1.94,-1.54,4.17,4
94.0,-1.5297,32.4791,4,1.40,-1.17,4.31,4
95.1,-1.5348,32.4894,4,1.47,-1.43,4.10,3
96.0,-1.5377,32.4980,3,1.82,-1.69,4.03,4
97.0,-1.5408,32.5062,4,-0.04,-1.70,4.24,4
98.1,-1.5420,32.5182,4,0.28,-2.05,4.11,3
99.0,-1.5456,32.5297,3,-0.34,-2.53,4.20,4
99.9,-1.5460,32.5397,4,-0.49,-2.27,4.16,4
101.0,-1.5411,32.5504,4,-1.26,-1.77,4.18,3
102.0,-1.5218,32.5587,3,-0.99,-2.34,3.98,4
102.9,-1.4889,32.5699,4,-0.98,-2.84,3.87,4
104.0,-1.4897,32.5811,4,-0.51,-3.86,3.97,4
105.1,-1.4910,32.5905,4,-1.98,-4.14,3.94,3
106.0,-1.4691,32.6013,3,-1.82,-3.29,3.92,4
107.0,-1.4703,32.6168,4,-1.63,-3.57,3.73,4
108.0,-1.5106,32.6266,4,-2.84,-2.93,4.14,3
109.0,-1.5153,32.6366,3,-1.90,-2.52,3.76,4
109.9,-1.5229,32.6471,4,-0.88,-1.65,3.77,4
111.0,-1.5330,32.6586,4,-1.06,-1.24,3.90,3
112.1,-1.5364,32.6708,4,-0.92,-1.05,3.68,4
113.0,-1.5382,32.6816,3,-1.15,-0.98,3.76,4
114.0,-1.5381,32.6897,4,-1.64,-0.65,3.62,4
115.1,-1.5406,32.6981,4,-2.01,-0.89,3.66,3
116.0,-1.5492,32.7076,3,-1.30,-0.86,3.75,4
116.9,-1.5502,32.7181,4,-0.23,-0.84,3.90,4
118.0,-1.5474,32.7296,4,-0.41,-0.69,3.83,3
119.0,-1.5414,32.7382,3,-0.78,-0.45,3.88,4
119.9,-1.5327,32.7492,4,-0.30,-0.31,3.50,4
121.0,-1.5303,32.7657,4,0.37,-1.10,3.62,4
122.1,-1.5230,32.7832,4,0.23,-1.97,3.70,3
123.0,-1.5097,32.8041,3,0.41,-2.66,3.75,4
123.9,-1.4984,32.8319,4,0.57,-2.47,3.58,4
125.0,-1.4747,32.8591,4,0.25,-2.87,3.08,3
126.1,-1.4500,32.8877,4,0.25,-2.45,3.72,4
127.0,-1.4356,32.9229,3,2.14,-0.84,3.48,4
128.0,-1.4187,32.9527,4,1.57,-0.60,3.49,4
129.0,-1.4113,32.9902,4,0.75,-1.83,3.65,3
130.0,-1.4005,33.0268,3,0.29,-2.43,3.67,4
130.9,-1.3598,33.0706,4,-0.15,-2.15,3.52,4
132.0,-1.3490,33.1206,4,-0.35,-2.83,3.54,3
133.1,-1.3303,33.1756,4,-1.50,-2.51,3.50,4
134.0,-1.3139,33.2205,3,-1.67,-2.99,3.19,4
135.0,-1.2986,33.2634,4,-0.36,-2.65,3.29,4
136.0,-1.2897,33.3173,4,0.19,-2.10,3.34,3
137.0,-1.2672,33.3648,3,0.49,-1.80,3.23,4
137.9,-1.2333,33.4037,4,0.90,-1.02,3.19,4
139.0,-1.2158,33.4466,4,1.75,0.05,3.11,3
140.1,-1.1985,33.4919,4,0.90,-0.94,2.96,4
141.0,-1.1893,33.5230,3,1.30,-2.11,2.73,4
142.0,-1.2053,33.5636,4,2.63,-2.86,2.78,4
143.0,-1.2281,33.6291,4,2.30,-0.14,2.80,3
144.0,-1.2253,33.6747,3,1.47,1.02,2.76,4
144.9,-1.1985,33.7154,4,0.24,0.20,2.74,4
146.0,-1.1897,33.7565,4,0.44,0.07,2.77,4
147.1,-1.1759,33.7950,4,0.16,0.65,2.98,3
148.0,-1.1602,33.8225,3,0.18,1.24,2.99,4
148.9,-1.0920,33.8468,4,0.25,0.48,2.52,4
150.0,-1.0707,33.8760,4,-0.16,0.32,3.03,3
151.1,-1.0659,33.9017,4,-0.58,-0.48,2.82,4
152.0,-1.0517,33.9344,3,-0.65,0.06,2.72,4
152.9,-1.0502,33.9681,4,-0.63,-0.30,2.41,4
154.0,-1.0710,33.9960,4,-0.13,-0.75,2.86,3
155.1,-1.1676,34.0157,4,0.47,0.51,2.73,4
156.0,-1.2048,34.0253,3,0.95,1.12,2.90,4
156.9,-1.2086,34.0407,4,0.75,1.67,2.85,4
158.0,-1.2239,34.0576,4,0.81,1.33,2.72,3
159.1,-1.2161,34.0742,4,0.72,0.91,2.87,4
160.0,-1.1963,34.0888,3,0.52,0.80,2.90,4
161.0,-1.1706,34.0991,4,1.06,0.84,2.69,4
162.0,-1.1498,34.1120,4,1.21,-0.18,2.72,3
163.0,-1.1455,34.1195,3,1.12,0.07,2.58,4
163.9,-1.1414,34.1293,4,2.65,0.22,2.87,4
165.0,-1.1311,34.1432,4,3.17,0.27,2.99,4
166.0,-1.1303,34.1576,4,3.03,-0.35,2.93,3
167.0,-1.1229,34.1707,3,2.77,-0.29,2.97,4
167.9,-1.1138,34.1866,4,2.17,0.15,3.25,4
169.0,-1.1152,34.2023,4,1.39,0.07,3.06,4
170.1,-1.1059,34.2156,4,1.97,0.58,2.97,3
171.0,-1.0965,34.2247,3,1.49,0.95,2.89,4
171.9,-1.0797,34.2346,4,1.49,1.07,2.86,4
173.0,-1.0605,34.2445,4,1.32,1.66,2.82,3
174.1,-1.0467,34.2540,4,0.76,2.06,2.92,4
175.0,-1.0362,34.2598,3,0.47,1.96,2.92,4
175.9,-1.0178,34.2677,4,1.09,0.97,3.11,4
177.0,-1.0021,34.2721,4,0.48,1.12,3.21,3
178.1,-0.9802,34.2810,4,1.64,1.18,2.92,4
179.0,-0.9762,34.2839,3,1.40,1.89,3.03,4
180.0,-0.9593,34.2910,4,1.55,1.79,2.88,4
181.0,-0.9457,34.2968,4,1.49,1.51,2.95,3
182.1,-0.9322,34.3034,4,0.99,1.54,3.05,4
183.0,-0.9116,34.3102,3,1.12,0.53,3.06,4
184.0,-0.8924,34.3174,4,0.81,0.60,3.09,4
185.0,-0.8714,34.3246,4,0.24,0.77,3.07,3
186.1,-0.8442,34.3315,4,0.62,0.37,3.15,4
187.0,-0.8208,34.3400,3,0.11,0.35,2.84,4
188.0,-0.8006,34.3450,4,0.67,0.44,2.84,4
189.0,-0.7812,34.3522,4,0.55,0.67,3.03,3
