2016,24.37660,-176.2655,82.6785,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
6.8,-1.6449,30.0780,11,1.55,-0.32,11.03,10
8.0,-1.6448,30.0782,4,2.77,-0.52,4.54,5
9.1,-1.6448,30.0783,4,1.91,-1.01,4.61,4
10.0,-1.6448,30.0784,3,1.09,-0.83,4.41,3
10.9,-1.6447,30.0783,4,0.95,-0.41,4.23,4
12.0,-1.6448,30.0785,4,0.47,-0.64,4.24,4
13.0,-1.6448,30.0785,3,0.46,-1.48,2.54,3
14.0,-1.6448,30.0785,4,0.23,-1.51,2.25,4
15.0,-1.6447,30.0784,3,0.62,-0.50,1.81,4
16.0,-1.6446,30.0785,4,-0.61,0.40,2.94,3
17.1,-1.6447,30.0785,4,-0.73,0.11,2.65,4
18.1,-1.6446,30.0784,3,-0.69,0.37,2.59,3
19.0,-1.6447,30.0785,4,-0.80,-0.12,2.61,4
20.0,-1.6446,30.0784,3,-0.78,-0.46,2.39,3
21.0,-1.6447,30.0785,4,-0.92,-0.54,2.51,4
22.0,-1.6446,30.0784,3,-1.66,-0.20,2.51,4
22.9,-1.6445,30.0784,4,-1.76,-0.10,2.29,3
24.1,-1.6445,30.0784,4,-1.48,-0.51,2.52,4
25.0,-1.6446,30.0785,3,-0.83,-0.77,2.84,3
26.0,-1.6445,30.0784,4,-0.44,-0.49,3.13,4
27.0,-1.6445,30.0785,3,-1.17,-0.74,3.37,3
28.0,-1.6444,30.0786,4,-1.87,-1.22,3.57,4
28.9,-1.6445,30.0787,3,-2.57,-0.65,3.53,4
29.9,-1.6445,30.0787,4,-2.48,-0.27,3.20,3
31.0,-1.6444,30.0787,4,-2.74,-0.65,3.36,4
32.0,-1.6443,30.0786,3,-3.07,-0.74,3.40,3
33.0,-1.6442,30.0787,4,-2.64,-0.59,3.30,4
34.0,-1.6440,30.0786,3,-2.58,-0.63,3.38,4
34.9,-1.6071,30.1726,4,-0.69,-0.97,3.60,3
36.0,-1.3533,30.8255,4,-7.75,-0.36,3.14,4
37.0,-1.2779,31.0683,3,-7.36,-1.53,3.08,3
38.0,-1.2513,31.1923,4,-5.80,-1.58,3.40,4
39.1,-1.2331,31.2734,4,-4.73,-1.72,3.24,4
40.0,-1.2562,31.3405,3,-5.13,-1.58,3.43,3
41.0,-1.2633,31.3887,4,-5.21,-2.36,3.24,4
42.0,-1.2453,31.4246,3,-4.95,-2.32,3.03,4
42.9,-1.2574,31.4763,4,-5.04,-2.24,3.14,3
44.0,-1.2634,31.5041,4,-3.66,-2.53,3.41,4
45.0,-1.2764,31.5405,3,-3.67,-1.62,3.21,3
46.0,-1.2823,31.5532,4,-3.63,-1.42,3.19,4
46.9,-1.2914,31.5952,3,-2.67,-2.05,3.17,4
47.9,-1.3043,31.6419,4,-2.86,-1.73,3.10,3
49.0,-1.3176,31.6706,4,-3.40,-1.62,3.24,4
50.0,-1.3243,31.6905,3,-2.91,-1.59,3.02,3
51.0,-1.3322,31.7184,4,-1.81,-1.68,3.19,4
52.1,-1.3439,31.7536,4,-1.70,-2.10,3.33,4
53.0,-1.3522,31.7770,3,-2.04,-1.75,3.31,3
54.0,-1.3555,31.7866,4,-2.01,-1.58,3.26,4
55.0,-1.3606,31.8033,3,-2.40,-2.32,3.32,4
55.9,-1.3684,31.8367,4,-3.53,-2.60,3.30,3
57.0,-1.3725,31.8650,4,-3.12,-3.20,3.24,4
58.0,-1.3721,31.8727,3,-1.56,-3.24,3.09,3
58.9,-1.3778,31.8942,4,-0.29,-3.26,3.43,4
