2016,43.12662,-175.1360,83.3682,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.0,-1.6300,29.7935,18,1.16,1.47,0.29,14
7.9,-1.6299,29.7938,4,0.16,0.41,3.54,6
8.9,-1.6298,29.7938,4,-1.00,0.33,3.26,4
10.0,-1.6297,29.7935,4,-0.44,0.45,2.95,4
11.0,-1.6298,29.7936,3,-0.55,0.36,3.06,3
11.9,-1.6297,29.7936,4,-0.62,0.52,3.10,4
13.0,-1.6297,29.7937,4,-0.75,0.51,3.42,4
14.0,-1.6297,29.7936,3,-0.77,0.54,3.40,3
15.0,-1.6297,29.7937,4,-0.78,0.56,3.02,4
16.0,-1.6297,29.7936,3,-0.95,0.50,3.09,3
16.9,-1.6297,29.7938,4,-0.67,0.66,2.76,4
18.0,-1.6296,29.7937,4,-1.18,0.55,2.94,4
19.0,-1.6296,29.7937,3,-1.37,0.92,2.89,3
20.0,-1.6297,29.7938,4,-1.80,1.06,2.79,4
21.0,-1.6295,29.7938,3,-1.53,1.46,3.26,3
21.9,-1.6296,29.7940,4,-1.87,1.82,2.68,4
23.1,-1.6295,29.7940,4,-2.01,2.06,3.66,4
24.0,-1.6296,29.7946,3,-1.00,1.56,3.61,3
25.0,-1.6293,29.7957,4,-0.92,1.16,3.57,4
26.0,-1.6291,29.7970,3,-0.66,1.31,3.43,3
27.0,-1.6286,29.8000,4,-0.47,1.46,3.17,4
28.1,-1.6277,29.8047,4,-0.20,1.28,3.65,3
29.0,-1.6267,29.8093,3,0.08,0.61,3.46,4
30.0,-1.6240,29.8220,4,1.34,-0.15,3.34,4
31.0,-1.5975,29.9523,3,2.88,-0.23,3.36,3
32.0,-1.5212,30.3056,4,-1.09,-0.33,3.08,4
33.1,-1.4483,30.6009,4,-0.51,-0.89,3.25,4
34.0,-1.3952,30.8411,3,-2.62,1.05,3.71,3
35.0,-1.3812,30.9496,4,-4.15,-0.53,3.34,4
36.1,-1.3797,31.0962,4,-2.91,-0.74,3.29,3
