2015,337.00154,174.8359,82.5832,756
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.1,-1.6144,29.5159,5,NaN,NaN,NaN,5
8.0,-1.6143,29.5160,4,-1.72,5.16,-4.38,4
9.0,-1.6143,29.5159,4,-1.85,6.23,-2.26,4
10.0,-1.6142,29.5160,4,-1.86,5.86,-2.70,4
11.0,-1.6143,29.5161,4,-1.67,5.89,-3.09,4
12.0,-1.6143,29.5164,4,-1.59,6.12,-2.84,4
13.1,-1.6142,29.5164,4,-1.66,5.92,-2.89,4
14.1,-1.6142,29.5167,4,-1.76,5.82,-2.70,4
15.1,-1.6141,29.5167,4,-1.44,5.38,-2.58,4
16.0,-1.6141,29.5172,3,-2.06,5.54,-2.98,3
16.9,-1.6142,29.5174,4,-1.87,5.37,-2.85,4
17.9,-1.6139,29.5182,4,-2.39,5.22,-2.78,4
19.0,-1.6140,29.5188,4,-2.77,4.99,-2.81,4
20.0,-1.6140,29.5189,4,-2.83,4.83,-2.65,4
21.0,-1.6140,29.5192,4,-2.86,4.81,-2.67,4
22.0,-1.6140,29.5197,4,-2.63,5.19,-2.57,4
23.1,-1.6141,29.5201,4,-2.54,5.13,-2.67,4
24.1,-1.6134,29.5208,4,-2.21,5.22,-2.58,4
25.0,-1.6128,29.5222,3,-1.71,6.07,-2.47,3
25.9,-1.6126,29.5229,4,-1.39,6.59,-2.75,4
26.9,-1.6124,29.5235,4,-0.83,6.87,-2.74,4
28.0,-1.6123,29.5239,4,-1.17,6.45,-2.67,4
29.0,-1.6125,29.5271,4,-0.03,6.05,-2.94,4
30.0,-1.6121,29.5295,4,0.84,5.74,-2.78,4
31.0,-1.6119,29.5314,4,0.89,6.55,-3.21,4
32.1,-1.6119,29.5324,4,1.10,6.79,-2.81,4
33.1,-1.6119,29.5316,4,1.09,6.74,-2.88,4
34.0,-1.6066,29.5526,3,1.78,6.96,-3.06,3
34.9,-1.4625,29.9768,4,1.06,7.02,-3.18,4
35.9,-1.2723,30.5453,4,-1.62,8.05,-2.71,4
36.9,-1.1851,30.7154,4,-1.13,7.63,-2.56,4
38.0,-1.1748,30.7901,4,-1.12,8.58,-2.62,4
39.0,-1.1745,30.8669,4,-2.33,9.40,-2.35,4
40.0,-1.1743,30.9480,4,-2.57,9.70,-2.25,4
41.1,-1.1930,31.0130,4,-3.43,9.73,-2.09,4
42.1,-1.2572,31.0722,4,-3.86,10.11,-2.03,4
43.1,-1.3518,31.1143,4,-3.34,10.72,-2.01,4
44.0,-1.4051,31.1513,3,-2.80,10.90,-2.18,3
44.9,-1.3922,31.1918,4,-2.41,10.58,-2.27,4
45.9,-1.3915,31.2356,4,-2.25,9.92,-2.18,4
47.0,-1.3333,31.2814,4,-2.32,9.84,-2.24,4
48.0,-1.1780,31.3362,4,-2.51,9.30,-1.97,4
49.0,-1.2241,31.3850,4,-2.47,9.96,-2.19,4
50.1,-1.3902,31.4126,4,-2.63,10.20,-2.37,4
51.1,-1.3863,31.4443,4,-2.55,10.27,-2.33,4
52.0,-1.3016,31.4826,3,-2.15,10.25,-2.12,3
52.9,-1.2590,31.5164,4,-2.14,10.17,-2.19,4
53.9,-1.3041,31.5426,4,-2.40,10.71,-2.26,4
55.0,-1.3283,31.5733,4,-3.42,10.76,-2.09,4
56.0,-1.2896,31.6008,4,-3.78,11.04,-2.01,4
57.0,-1.2482,31.6314,4,-3.23,10.90,-2.06,4
58.1,-1.2793,31.6706,4,-3.06,10.79,-2.11,4
59.1,-1.2869,31.7185,4,-3.14,10.19,-2.16,4
60.0,-1.3365,31.7508,3,-3.52,10.81,-2.09,3
60.9,-1.3961,31.7758,4,-3.37,11.21,-2.06,4
61.9,-1.4126,31.8043,4,-2.90,11.40,-2.08,4
