2015,318.87649,173.2487,82.1958,754
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
8.4,-1.5974,29.3696,5,NaN,NaN,NaN,0
8.5,-1.5974,29.3688,5,1.40,-6.14,4.00,15
10.1,-1.5975,29.3700,4,-0.38,-5.52,3.93,5
11.0,-1.5975,29.3700,3,0.29,-4.44,3.88,4
12.0,-1.5973,29.3698,4,0.68,-3.74,3.86,3
13.1,-1.5973,29.3699,4,0.06,-2.78,3.66,4
14.0,-1.5972,29.3701,3,-1.14,-3.10,3.66,3
15.0,-1.5971,29.3702,4,-1.37,-3.53,3.71,4
16.0,-1.5969,29.3701,3,-1.49,-3.67,3.80,4
17.0,-1.5969,29.3702,4,-1.38,-3.88,3.66,3
18.0,-1.5967,29.3703,3,-1.46,-3.81,3.63,4
18.9,-1.5968,29.3703,4,-1.41,-4.47,3.84,3
20.1,-1.5967,29.3705,4,-1.56,-4.30,3.64,4
21.1,-1.5963,29.3708,3,-1.34,-4.34,3.64,3
22.0,-1.5961,29.3711,4,-1.70,-3.45,3.73,4
23.0,-1.5960,29.3710,3,-1.77,-3.22,3.49,4
24.0,-1.5961,29.3713,4,-1.36,-2.58,3.62,3
25.0,-1.5960,29.3714,3,-1.22,-2.73,3.85,4
26.0,-1.5954,29.3719,4,-1.14,-2.45,3.99,3
27.0,-1.5943,29.3730,3,-1.04,-1.41,4.07,4
27.9,-1.5870,29.3881,4,-0.73,-1.77,4.70,3
29.0,-1.5032,29.6185,4,-4.08,-2.87,4.97,4
30.0,-1.3223,30.1662,3,-4.28,-0.64,4.79,4
31.0,-1.1953,30.5428,4,-1.50,0.99,5.24,3
32.0,-1.1670,30.6971,3,0.67,3.20,5.11,4
32.9,-1.1897,30.7664,4,1.29,4.60,4.79,3
34.0,-1.1993,30.8232,4,1.20,4.34,4.71,4
35.0,-1.1966,30.8648,3,1.68,3.45,4.67,4
36.0,-1.1989,30.9064,4,1.50,3.48,4.91,3
37.0,-1.2067,30.9390,3,2.14,2.29,4.71,4
37.9,-1.2109,30.9897,4,3.32,2.32,4.80,3
39.0,-1.2034,31.0420,4,3.22,2.49,4.88,4
40.0,-1.2235,31.0824,3,3.45,2.22,4.77,4
41.0,-1.2307,31.1212,4,4.45,2.41,5.01,3
42.0,-1.2079,31.1623,3,4.76,2.20,4.68,4
42.9,-1.1979,31.2114,4,4.93,2.16,5.02,3
44.0,-1.2282,31.2575,4,4.94,2.48,5.13,4
45.0,-1.2376,31.2909,3,4.94,2.68,5.35,4
46.0,-1.1915,31.3242,4,4.93,2.86,5.37,3
47.1,-1.1424,31.3621,4,4.92,3.04,5.34,4
48.1,-1.1221,31.4037,3,4.91,3.22,5.45,3
49.0,-1.1673,31.4588,4,4.90,3.40,5.27,4
50.0,-1.3735,31.5065,3,4.89,3.60,5.73,4
51.0,-1.4263,31.5299,4,4.89,3.78,5.79,3
52.1,-1.4324,31.5752,4,4.88,3.96,5.66,4
53.0,-1.4209,31.6144,3,4.87,4.16,5.82,4
54.0,-1.4691,31.6546,4,4.86,4.34,5.79,3
55.0,-1.5088,31.6966,3,4.85,4.52,5.74,4
55.9,-1.4708,31.7293,4,4.84,4.70,5.44,3
57.0,-1.4620,31.7589,4,4.84,4.88,5.40,4
58.0,-1.4719,31.7865,3,4.83,5.08,5.35,4
58.9,-1.4684,31.8139,4,4.60,5.22,5.15,3
60.1,-1.4627,31.8443,4,3.76,4.89,4.94,4
61.0,-1.4891,31.8684,3,3.44,4.26,4.91,4
62.0,-1.4996,31.8891,4,3.09,3.67,5.19,3
63.1,-1.4946,31.9224,4,2.57,3.71,4.66,4
64.0,-1.5049,31.9517,3,2.45,4.08,4.59,3
65.0,-1.5095,31.9745,4,2.66,4.20,4.69,4
66.0,-1.4990,31.9966,3,2.98,4.79,4.46,4
66.9,-1.4931,32.0166,4,3.01,5.12,4.48,3
68.0,-1.4998,32.0365,4,3.26,5.38,4.25,4
69.0,-1.5114,32.0490,3,4.00,5.66,4.22,4
70.0,-1.5398,32.0621,4,4.84,5.45,3.94,3
71.1,-1.5669,32.0773,4,5.05,5.04,3.98,4
72.0,-1.5658,32.0931,3,4.85,4.95,3.98,3
73.0,-1.5565,32.1124,4,4.07,4.34,3.80,4
74.0,-1.5631,32.1290,3,3.29,4.08,3.37,4
74.9,-1.5596,32.1435,4,2.84,4.21,3.15,3
76.0,-1.5541,32.1626,4,2.82,4.31,3.25,4
77.0,-1.5405,32.1769,3,3.28,4.00,2.88,4
78.0,-1.5328,32.1941,4,3.45,4.58,2.95,3
79.1,-1.5256,32.2087,4,3.85,5.01,3.13,4
80.0,-1.5312,32.2175,3,3.53,4.87,3.18,4
81.0,-1.5460,32.2281,4,3.10,5.10,2.85,3
82.0,-1.5359,32.2414,3,2.48,4.69,2.73,4
82.9,-1.5254,32.2560,4,2.35,4.89,2.74,3
84.0,-1.5204,32.2700,4,2.02,4.65,2.66,4
85.0,-1.5188,32.2852,3,1.83,4.59,2.85,4
85.9,-1.5207,32.3038,4,2.33,4.42,2.75,3
87.0,-1.5169,32.3219,4,2.59,4.07,2.72,4
88.0,-1.5142,32.3381,3,2.49,3.95,2.73,4
89.0,-1.5106,32.3596,4,1.91,3.31,2.56,3
90.1,-1.5068,32.3799,4,1.77,3.35,2.47,4
91.0,-1.5038,32.4001,3,1.29,2.71,2.48,3
92.0,-1.5074,32.4228,4,1.82,2.79,2.58,4
93.0,-1.5149,32.4354,3,1.97,2.65,2.44,4
93.9,-1.5127,32.4517,4,2.25,3.11,2.14,3
95.0,-1.5024,32.4674,4,2.35,2.55,2.02,4
96.0,-1.4867,32.4827,3,2.77,2.74,1.90,4
97.0,-1.4862,32.5058,4,3.21,3.38,1.92,3
98.1,-1.5096,32.5212,4,3.20,2.71,1.95,4
99.0,-1.5265,32.5369,3,3.04,2.51,1.54,4
100.0,-1.5278,32.5424,4,3.50,2.60,1.41,3
101.1,-1.5269,32.5589,4,3.99,3.01,1.28,4
102.0,-1.5003,32.5754,3,4.17,3.14,1.31,3
103.0,-1.5200,32.5870,4,3.10,2.31,1.39,4
104.0,-1.5138,32.6071,3,2.97,1.58,1.25,4
104.9,-1.4916,32.6274,4,2.72,2.23,1.15,3
106.0,-1.4671,32.6543,4,2.01,2.59,0.99,4
107.0,-1.4695,32.6832,3,1.89,2.31,1.01,4
108.0,-1.4648,32.7085,4,2.60,2.50,0.95,3
109.1,-1.4337,32.7386,4,2.97,2.54,1.15,4
110.0,-1.4301,32.7574,3,3.24,2.26,1.21,3
111.0,-1.4361,32.7862,4,3.62,2.62,1.01,4
112.0,-1.4370,32.8217,3,3.80,3.36,0.81,4
112.9,-1.4568,32.8513,4,3.45,3.37,1.04,3
114.0,-1.4671,32.8734,4,2.76,2.84,1.34,4
115.0,-1.4262,32.9082,3,2.43,2.07,1.41,4
116.0,-1.3986,32.9438,4,3.54,1.64,1.48,3
117.1,-1.3809,32.9798,4,3.73,1.76,1.70,4
118.0,-1.3627,33.0132,3,3.27,2.93,1.88,4
119.0,-1.3420,33.0679,4,3.95,3.84,1.91,3
120.1,-1.3775,33.1245,4,3.12,3.84,2.02,4
121.0,-1.3824,33.1590,3,1.00,3.07,2.18,3
122.0,-1.3435,33.1932,4,1.11,2.38,2.26,4
123.1,-1.2758,33.2510,4,0.72,1.93,2.54,4
124.0,-1.2400,33.3157,3,0.81,2.65,2.75,3
125.0,-1.2162,33.3778,4,2.11,4.09,2.54,4
126.1,-1.2007,33.4248,4,3.00,3.44,2.96,4
127.0,-1.1905,33.4643,3,2.17,2.88,3.54,3
128.0,-1.1649,33.5169,4,2.38,1.58,3.32,4
129.1,-1.1487,33.5619,4,2.89,1.39,3.90,4
130.0,-1.1218,33.6308,3,3.06,2.69,3.93,3
131.0,-1.0986,33.6925,4,4.40,4.31,4.10,4
132.1,-1.0729,33.7452,4,4.26,5.10,4.65,4
133.0,-1.0835,33.7725,3,4.66,3.90,4.72,4
134.0,-1.0795,33.8084,4,4.68,4.55,4.91,3
135.0,-1.0542,33.8454,4,3.34,5.14,5.07,4
136.0,-1.0326,33.8863,3,1.63,5.26,5.26,4
136.9,-1.0389,33.9144,4,0.09,4.87,5.07,3
138.0,-1.0735,33.9381,4,-0.79,3.13,4.87,4
139.1,-1.0943,33.9500,4,-0.99,1.69,4.78,4
140.0,-1.1103,33.9679,3,-0.41,1.15,5.08,3
141.0,-1.0963,33.9873,4,-0.10,-0.23,5.06,4
142.1,-1.0759,34.0237,4,-0.06,-0.09,5.15,4
143.0,-1.0833,34.0421,3,0.67,-0.28,5.40,3
144.0,-1.0877,34.0621,4,0.73,-0.32,5.62,4
145.1,-1.0829,34.0743,4,0.80,-0.37,5.72,4
146.0,-1.0871,34.0896,3,0.87,-0.41,5.89,4
147.0,-1.0973,34.1024,4,0.93,-0.45,5.83,3
148.0,-1.1115,34.1227,4,0.99,-0.49,5.81,4
149.0,-1.1047,34.1303,3,1.06,-0.53,5.84,4
149.9,-1.0684,34.1437,4,1.12,-0.57,5.93,3
151.0,-1.0642,34.1595,4,1.18,-0.61,5.92,4
152.0,-1.0975,34.1726,3,1.25,-0.66,5.82,4
152.9,-1.1296,34.1780,4,1.31,-0.70,5.69,3
154.0,-1.1438,34.1884,4,1.37,-0.74,5.71,4
155.1,-1.1096,34.1983,4,1.44,-0.78,5.66,4
156.0,-1.0948,34.2091,3,1.50,-0.82,5.92,3
157.0,-1.1029,34.2166,4,1.56,-0.86,5.85,4
158.1,-1.1025,34.2299,4,1.63,-0.90,5.85,4
159.0,-1.0988,34.2390,3,1.70,-0.95,5.72,4
160.0,-1.0933,34.2456,4,1.76,-0.99,5.72,3
161.0,-1.0851,34.2535,4,1.83,-1.03,5.58,4
162.0,-1.0798,34.2604,3,1.90,-1.07,5.18,4
162.9,-1.0764,34.2647,4,2.24,-1.72,4.93,3
164.0,-1.0700,34.2732,4,2.06,-1.56,4.91,4
165.0,-1.0545,34.2790,3,2.06,-0.96,5.06,4
165.9,-1.0201,34.2874,4,1.96,-0.91,5.23,3
167.0,-0.9900,34.2986,4,2.16,-0.79,5.32,4
168.1,-0.9750,34.3077,4,2.39,-0.66,5.11,4
169.0,-0.9633,34.3125,3,2.43,-0.69,5.21,3
170.0,-0.9534,34.3166,4,2.24,-0.51,4.88,4
171.1,-0.9356,34.3235,4,2.11,0.28,4.76,4
172.0,-0.9250,34.3272,3,1.66,-0.02,4.54,4
173.0,-0.9187,34.3326,4,2.02,0.23,4.53,3
174.0,-0.9131,34.3394,4,1.78,0.21,4.62,4
175.0,-0.8984,34.3453,3,1.52,-0.05,4.50,4
175.9,-0.8837,34.3533,4,1.88,-0.54,4.16,3
177.0,-0.8695,34.3600,4,1.57,-0.20,4.42,4
178.0,-0.8594,34.3679,3,1.34,0.16,4.38,4
178.9,-0.8436,34.3744,4,1.41,-0.04,4.23,3
180.0,-0.8267,34.3802,4,0.98,-0.00,3.96,4
181.0,-0.8114,34.3856,3,1.09,-0.74,3.85,4
181.9,-0.7965,34.3899,4,0.97,-0.98,4.03,3
183.0,-0.7750,34.3954,4,0.41,-0.40,4.31,4
184.1,-0.7623,34.4009,4,0.54,-0.68,4.17,4
185.0,-0.7455,34.4062,3,1.06,-0.73,3.87,3
186.0,-0.7410,34.4094,4,1.25,-0.69,3.97,4
187.1,-0.7243,34.4159,4,1.46,-0.29,3.68,4
188.0,-0.7191,34.4188,3,1.43,-0.35,3.70,4
189.0,-0.7184,34.4196,4,1.63,0.17,3.53,3
190.0,-0.7002,34.4246,4,1.40,0.02,3.60,4
191.0,-0.6910,34.4291,3,1.25,-0.28,3.56,4
191.9,-0.6835,34.4317,4,1.12,-0.39,3.52,3
193.0,-0.6631,34.4376,4,1.37,0.15,3.33,4
194.0,-0.6426,34.4436,3,1.59,0.14,3.47,4
194.9,-0.6214,34.4487,4,1.97,0.21,3.45,3
196.0,-0.5935,34.4518,4,1.78,0.26,3.69,4
197.1,-0.5707,34.4572,4,1.71,0.17,3.34,4
198.0,-0.5495,34.4605,3,1.87,-0.00,3.14,3
199.0,-0.5245,34.4669,4,2.21,-0.34,3.27,4
200.1,-0.5159,34.4719,4,2.40,-0.10,3.41,4
201.0,-0.5032,34.4772,3,2.67,-0.32,3.45,4
202.0,-0.4878,34.4817,4,2.76,-0.03,3.25,3
203.0,-0.4810,34.4840,4,2.55,-0.08,3.68,4
204.0,-0.4622,34.4839,3,2.80,-0.24,3.37,4
204.9,-0.4049,34.4904,4,2.48,-0.30,3.28,3
206.0,-0.3299,34.4974,4,2.06,-0.15,3.61,4
207.1,-0.3013,34.5061,4,2.14,-0.29,3.37,4
208.0,-0.2525,34.5118,3,2.51,-0.49,3.49,3
209.0,-0.2245,34.5161,4,2.65,-0.52,3.64,4
210.1,-0.1977,34.5187,4,2.67,-0.50,3.40,4
211.0,-0.1808,34.5244,3,2.95,-0.38,3.58,4
212.0,-0.1827,34.5272,4,2.63,-0.45,3.49,3
213.0,-0.1951,34.5280,4,2.32,-0.62,3.36,4
214.0,-0.1822,34.5332,3,1.97,-0.52,3.65,4
214.9,-0.1639,34.5413,4,2.32,-0.86,3.65,3
216.0,-0.1523,34.5443,4,2.42,-0.13,3.47,4
217.0,-0.1415,34.5483,3,2.79,0.70,3.56,4
217.9,-0.1206,34.5526,4,3.16,0.53,3.56,3
219.0,-0.1054,34.5565,4,3.07,0.27,3.56,4
220.1,-0.1027,34.5573,4,2.87,0.75,3.73,4
221.0,-0.1015,34.5584,3,3.28,0.14,3.49,3
222.0,-0.0844,34.5626,4,2.75,0.33,3.68,4
223.1,-0.0547,34.5703,4,2.62,0.62,3.43,4
224.0,-0.0473,34.5739,3,2.57,0.42,3.52,4
224.9,-0.0330,34.5757,4,2.66,0.32,3.68,3
226.0,-0.0176,34.5797,4,2.98,0.24,3.48,4
