2015,359.37656,174.4756,83.1090,246
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
6.4,-1.5900,29.0843,6,NaN,NaN,NaN,0
6.7,-1.5899,29.0840,3,3.30,1.37,2.87,14
7.9,-1.5901,29.0851,4,3.79,2.18,5.41,4
8.9,-1.5901,29.0853,4,3.76,2.47,4.43,4
10.0,-1.5900,29.0852,4,3.63,2.49,5.01,4
11.1,-1.5899,29.0852,4,3.48,2.01,5.03,4
12.0,-1.5899,29.0853,3,3.44,1.94,5.06,4
13.0,-1.5899,29.0854,4,3.60,1.85,5.21,3
14.0,-1.5898,29.0854,3,3.60,1.79,5.09,4
15.0,-1.5899,29.0857,4,3.78,2.19,4.97,3
16.1,-1.5899,29.0857,4,3.29,2.06,4.77,4
17.1,-1.5900,29.0859,3,3.40,1.90,4.52,4
18.0,-1.5899,29.0859,4,3.28,2.00,3.90,3
19.0,-1.5900,29.0859,3,3.44,1.39,4.02,4
20.0,-1.5899,29.0856,4,3.52,1.54,3.75,3
21.0,-1.5899,29.0857,3,3.71,2.03,3.28,4
21.9,-1.5899,29.0857,4,3.84,1.85,3.30,3
23.1,-1.5899,29.0859,4,3.76,1.60,3.79,4
24.0,-1.5899,29.0860,3,2.87,1.38,4.18,4
25.0,-1.5897,29.0877,4,3.22,0.98,3.78,3
26.0,-1.5896,29.0900,3,3.82,1.36,4.01,4
27.0,-1.5894,29.0894,4,4.22,2.70,4.51,3
28.1,-1.5897,29.0886,4,5.20,3.23,4.19,4
29.1,-1.5898,29.0883,3,4.88,4.58,4.09,4
30.0,-1.5896,29.0890,4,5.05,4.71,3.76,3
31.0,-1.5893,29.0908,3,5.12,4.06,3.75,4
32.0,-1.5889,29.1008,4,5.29,4.83,3.56,3
32.9,-1.5076,29.5718,3,5.00,4.23,3.40,4
33.9,-1.3685,30.0091,4,0.49,-0.63,3.22,3
35.0,-1.3312,30.2451,4,-0.68,-1.79,3.28,4
36.0,-1.3188,30.3844,3,0.92,-1.87,2.99,4
37.0,-1.3290,30.4715,4,0.77,0.08,3.19,3
38.1,-1.3406,30.5529,4,0.73,-0.46,3.41,4
39.0,-1.3457,30.6293,3,0.35,-0.76,3.44,4
40.0,-1.3534,30.7050,4,0.95,-0.78,3.54,3
41.0,-1.3494,30.7743,3,1.37,-0.77,3.54,4
42.0,-1.3641,30.8276,4,1.05,-0.08,3.35,3
43.1,-1.3660,30.8792,4,1.88,-0.25,3.52,4
44.0,-1.3903,30.9276,3,1.86,0.28,3.61,4
45.0,-1.4222,30.9784,4,2.76,-0.34,3.61,3
46.0,-1.4433,31.0228,3,3.42,-0.49,3.51,4
46.9,-1.4589,31.0639,4,3.29,-0.22,3.19,3
48.0,-1.4768,31.1009,4,4.09,-0.42,3.30,4
49.0,-1.4845,31.1324,3,4.15,-0.35,3.45,4
50.0,-1.4873,31.1714,4,3.83,-0.09,3.48,3
51.1,-1.4953,31.2106,4,3.81,0.47,3.21,4
52.0,-1.5072,31.2498,3,3.63,0.31,3.16,4
53.0,-1.5155,31.2892,4,3.83,0.69,3.53,3
54.0,-1.5257,31.3313,3,4.13,0.90,3.45,4
54.9,-1.5331,31.3664,4,3.85,0.89,3.38,3
56.0,-1.5360,31.4042,4,3.57,0.16,3.41,4
57.0,-1.5375,31.4345,3,3.55,0.05,3.16,4
58.0,-1.5292,31.4670,4,3.34,0.10,3.25,3
59.1,-1.5280,31.5058,4,3.70,-0.04,3.48,4
60.0,-1.5251,31.5385,3,4.01,-0.20,3.31,4
61.0,-1.5153,31.5705,4,4.31,-0.23,3.67,3
62.1,-1.4950,31.6159,4,4.53,-0.18,3.53,4
63.0,-1.4652,31.6668,3,3.94,-0.00,3.33,4
64.0,-1.4516,31.7191,4,4.06,-0.49,3.46,3
65.0,-1.4426,31.7646,3,3.89,-0.69,3.32,4
65.9,-1.4296,31.8173,4,3.65,-0.52,3.19,3
67.0,-1.4440,31.8695,4,4.27,-0.26,3.39,4
68.0,-1.4262,31.9124,3,4.22,0.48,3.18,4
69.0,-1.4113,31.9626,4,4.36,0.42,3.18,3
70.0,-1.4143,32.0291,4,4.20,0.12,3.14,4
71.0,-1.4166,32.0940,3,4.21,-0.49,3.33,4
72.0,-1.4356,32.1514,4,4.00,-1.49,3.50,3
73.1,-1.4347,32.2156,4,3.84,-2.26,3.15,4
74.0,-1.4403,32.2713,3,3.13,-2.69,3.15,4
75.0,-1.4394,32.3158,4,2.67,-2.40,3.04,3
76.1,-1.4168,32.3727,4,1.93,-1.84,2.90,4
77.0,-1.4134,32.4205,3,1.31,-0.81,2.61,3
78.0,-1.4046,32.4614,4,1.09,-0.92,2.90,4
79.0,-1.4069,32.5110,3,0.61,-0.80,2.99,4
79.9,-1.4039,32.5556,4,-0.05,-0.87,3.02,3
81.0,-1.3955,32.5993,4,0.05,-0.63,3.13,4
82.0,-1.4012,32.6477,3,0.80,0.51,3.46,4
82.9,-1.4091,32.6843,4,1.50,1.45,3.71,3
84.0,-1.4109,32.7339,4,2.23,1.45,3.44,4
85.0,-1.4021,32.7671,3,2.30,2.13,3.60,4
86.0,-1.3947,32.8047,4,2.78,2.33,3.45,3
87.0,-1.3909,32.8491,4,2.76,2.13,3.57,4
