2015,286.87646,169.6886,81.1679,755
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.5,-1.5468,28.3774,1,-10.27,12.03,-0.18,2
8.0,-1.5465,28.3784,6,-7.45,11.71,5.26,8
9.0,-1.5463,28.3807,5,-7.05,12.38,5.89,5
10.1,-1.5461,28.3816,4,-7.40,10.93,4.45,4
11.1,-1.5459,28.3828,4,-3.67,9.29,4.58,4
12.0,-1.5459,28.3829,3,-4.21,7.02,3.59,3
12.9,-1.5459,28.3834,4,-3.98,6.69,1.81,4
14.0,-1.5461,28.3828,4,-5.37,7.93,1.96,4
15.1,-1.5460,28.3825,4,-3.32,7.33,3.70,4
16.0,-1.5459,28.3838,3,-3.35,8.43,2.30,3
16.9,-1.5459,28.3832,4,-3.72,8.18,3.54,4
18.0,-1.5452,28.3868,4,-2.56,6.38,4.12,4
19.1,-1.5447,28.3909,4,-0.49,4.14,3.67,4
20.0,-1.5454,28.3878,3,-0.73,2.48,2.93,3
20.9,-1.5451,28.3882,4,0.63,2.09,2.79,4
22.0,-1.5450,28.3896,4,0.28,2.77,3.06,4
23.1,-1.5337,28.4416,4,0.87,0.01,3.19,4
24.0,-1.4281,28.9538,3,-0.34,1.59,4.05,3
24.9,-1.0874,30.1354,4,-1.18,3.95,3.50,4
26.0,-0.9592,30.4535,4,-3.39,5.01,2.76,4
27.1,-0.9878,30.5580,4,-6.04,6.69,2.51,4
28.0,-1.0230,30.6021,3,-5.33,6.90,2.33,3
28.9,-1.0694,30.6699,4,-4.92,6.24,1.79,4
30.0,-1.1097,30.7490,4,-5.08,4.85,1.59,4
31.1,-1.1416,30.8002,4,-5.17,4.45,1.30,4
32.0,-1.1547,30.8561,3,-4.62,5.14,1.41,3
32.9,-1.1686,30.8980,4,-3.78,5.58,1.17,4
34.0,-1.1771,30.9365,4,-2.80,6.15,0.91,4
35.1,-1.1961,30.9986,4,-2.96,6.57,1.14,4
36.0,-1.2138,31.0406,3,-3.69,6.28,0.74,3
36.9,-1.2206,31.0809,4,-3.52,6.95,0.60,4
38.0,-1.2525,31.1350,4,-3.15,7.20,0.73,4
