2015,341.75154,176.3711,82.4836,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.4,-1.6035,29.3201,1,NaN,NaN,NaN,1
7.9,-1.6036,29.3202,6,-2.46,3.42,-2.20,5
9.1,-1.6037,29.3206,4,-1.86,2.64,-0.10,4
10.0,-1.6035,29.3205,4,-2.55,3.62,-1.67,4
10.9,-1.6035,29.3208,4,-1.44,3.80,-1.26,4
12.0,-1.6035,29.3213,5,-2.67,3.07,-3.09,5
13.1,-1.6036,29.3217,4,-3.47,2.33,-4.34,4
14.0,-1.6036,29.3221,4,-3.16,2.56,-3.03,4
15.0,-1.6036,29.3224,4,-3.33,2.35,-3.09,4
16.0,-1.6035,29.3228,4,-2.74,2.84,-2.57,4
17.0,-1.6034,29.3232,4,-1.77,3.14,-2.90,4
18.0,-1.6036,29.3242,4,-1.96,3.42,-3.02,4
19.0,-1.6035,29.3252,4,-2.29,3.33,-3.99,4
20.0,-1.6036,29.3264,4,-2.98,3.12,-3.52,4
21.1,-1.6035,29.3276,4,-3.38,3.25,-2.15,4
22.1,-1.6035,29.3290,4,-4.47,3.17,-1.56,4
23.1,-1.6035,29.3302,4,-4.37,2.90,-2.30,4
24.1,-1.6034,29.3304,4,-4.29,3.83,-2.06,4
25.0,-1.6034,29.3289,3,-3.74,4.30,-1.87,3
25.9,-1.6033,29.3339,4,-2.91,4.36,-2.36,4
26.9,-1.4547,29.9466,4,-2.23,3.92,-1.90,4
27.9,-1.1553,30.5276,4,1.20,0.14,-1.60,4
29.0,-1.0903,30.6344,4,2.54,1.07,-1.73,4
30.0,-1.1505,30.7134,4,2.28,1.98,-2.00,4
31.0,-1.1465,30.7731,4,1.61,2.61,-1.73,4
32.0,-1.1010,30.8477,4,1.52,3.21,-1.74,4
33.1,-1.0510,30.9299,4,0.90,3.34,-1.85,4
34.1,-1.1387,31.0032,4,0.52,4.26,-2.07,4
35.0,-1.1736,31.0654,3,0.05,5.31,-1.72,3
35.9,-1.0947,31.1381,4,-0.22,5.67,-1.61,4
36.9,-1.0721,31.2047,4,-0.71,5.32,-1.61,4
37.9,-1.0933,31.2562,4,-0.63,5.31,-1.78,4
39.0,-1.1885,31.2990,4,-1.02,5.03,-2.02,4
40.0,-1.2587,31.3436,4,-0.96,4.84,-2.17,4
41.0,-1.2576,31.3852,4,-1.35,4.46,-1.84,4
42.0,-1.2573,31.4388,4,-1.72,3.72,-1.89,4
43.1,-1.2598,31.4920,4,-1.68,3.67,-2.06,4
44.0,-1.1872,31.5387,3,-1.97,3.68,-2.08,3
44.9,-1.1762,31.5742,4,-2.08,4.20,-2.13,4
45.9,-1.2770,31.5979,4,-2.98,4.56,-1.50,4
47.0,-1.3196,31.6242,4,-3.53,5.37,-1.51,4
48.0,-1.2855,31.6607,4,-3.66,5.52,-1.64,4
49.0,-1.3263,31.6933,4,-3.63,5.30,-1.66,4
50.1,-1.3364,31.7210,4,-3.12,5.35,-1.81,4
51.1,-1.3426,31.7487,4,-2.75,4.97,-1.62,4
52.1,-1.3284,31.7743,4,-2.49,4.67,-1.79,4
53.0,-1.3181,31.7973,3,-2.93,5.18,-1.52,3
53.9,-1.3024,31.8217,4,-3.44,5.40,-1.87,4
54.9,-1.3520,31.8452,4,-4.16,4.96,-1.70,4
56.0,-1.3625,31.8619,4,-4.20,4.87,-1.85,4
57.0,-1.3608,31.8776,4,-4.20,4.45,-1.47,4
58.0,-1.3614,31.8929,4,-3.39,4.42,-1.60,4
59.0,-1.3252,31.9174,4,-3.34,4.41,-2.03,4
60.1,-1.3155,31.9488,4,-3.33,4.42,-1.82,4
61.1,-1.3454,31.9692,4,-3.47,3.88,-1.94,4
62.0,-1.3482,31.9870,3,-3.54,3.69,-2.17,3
62.9,-1.3500,32.0010,4,-3.89,3.80,-2.08,4
64.0,-1.3770,32.0177,4,-3.89,3.36,-2.13,4
65.0,-1.3812,32.0395,4,-3.60,2.71,-2.19,4
66.1,-1.3645,32.0595,4,-2.99,3.10,-2.03,4
67.1,-1.3623,32.0801,4,-2.53,2.93,-2.25,4
68.0,-1.4172,32.0950,3,-2.14,2.61,-2.16,3
68.9,-1.4809,32.1080,4,-2.32,2.28,-2.31,4
70.0,-1.4887,32.1231,4,-2.57,2.16,-2.39,4
71.0,-1.4935,32.1393,4,-2.84,2.12,-2.46,4
72.1,-1.4857,32.1564,4,-3.07,1.68,-2.27,4
73.1,-1.4895,32.1731,4,-3.09,1.58,-2.58,4
74.0,-1.4908,32.1878,3,-3.24,1.90,-2.33,3
74.9,-1.4913,32.2040,4,-3.36,1.77,-2.25,4
76.0,-1.4840,32.2231,4,-3.47,1.58,-2.43,4
77.0,-1.4679,32.2377,4,-3.58,1.90,-2.44,4
78.1,-1.4532,32.2542,4,-3.15,1.75,-2.47,4
79.0,-1.4237,32.2705,3,-3.28,1.85,-2.54,3
79.9,-1.4381,32.2838,4,-2.74,1.81,-2.66,4
80.9,-1.4415,32.2974,4,-2.37,1.51,-2.48,4
82.0,-1.4923,32.3085,4,-2.15,1.38,-2.59,4
83.0,-1.4698,32.3210,4,-2.76,1.42,-2.61,4
84.0,-1.4623,32.3334,4,-3.40,1.46,-2.21,4
85.1,-1.4702,32.3460,4,-3.69,1.97,-2.45,4
86.0,-1.4805,32.3546,3,-4.01,1.91,-2.54,3
86.9,-1.4790,32.3629,4,-3.79,2.13,-2.43,4
88.0,-1.4548,32.3724,4,-3.20,2.09,-2.42,4
89.0,-1.4455,32.3857,4,-3.14,1.75,-2.34,4
90.0,-1.4455,32.3996,4,-2.93,1.76,-2.22,4
91.1,-1.4429,32.4121,4,-2.73,1.57,-2.63,4
92.0,-1.4478,32.4221,3,-3.15,1.49,-1.65,3
92.9,-1.4700,32.4320,4,-3.03,1.81,-2.53,4
93.9,-1.4734,32.4439,4,-2.95,1.48,-2.50,4
95.0,-1.4767,32.4553,4,-2.78,1.16,-2.59,4
96.0,-1.4878,32.4673,4,-2.77,1.04,-2.45,4
97.1,-1.4953,32.4801,4,-2.90,0.85,-2.42,4
98.0,-1.4953,32.4907,3,-2.96,0.93,-2.50,3
98.9,-1.4954,32.5019,4,-2.95,0.61,-2.44,4
100.0,-1.4930,32.5179,4,-2.86,0.36,-2.58,4
101.0,-1.5031,32.5317,4,-2.73,0.37,-2.50,4
102.1,-1.5200,32.5433,4,-2.35,1.15,-2.21,4
103.0,-1.5017,32.5558,3,-2.42,0.96,-2.08,3
103.9,-1.5185,32.5647,4,-2.60,1.36,-2.17,4
105.0,-1.5346,32.5730,4,-3.05,1.34,-2.22,4
106.1,-1.5405,32.5825,4,-3.12,1.34,-2.35,4
107.0,-1.5318,32.5936,3,-3.09,1.35,-2.19,3
107.9,-1.5404,32.6027,4,-2.55,1.50,-2.31,4
108.9,-1.5372,32.6164,4,-2.44,1.70,-2.12,4
110.0,-1.5444,32.6318,4,-1.86,1.59,-2.05,4
111.1,-1.5484,32.6457,4,-1.18,1.36,-1.83,4
112.0,-1.5426,32.6588,3,-0.59,1.43,-1.89,3
112.9,-1.5524,32.6707,4,-0.52,1.49,-1.98,4
114.0,-1.5548,32.6851,4,-0.39,1.34,-2.02,4
115.0,-1.5518,32.7011,4,-0.63,1.22,-2.13,4
116.1,-1.5302,32.7205,4,-1.13,0.98,-1.92,4
117.0,-1.4980,32.7388,3,-1.43,0.79,-2.09,3
117.9,-1.5135,32.7559,4,-1.98,1.21,-2.18,4
119.0,-1.5112,32.7775,4,-2.09,1.00,-2.23,4
120.0,-1.5005,32.7956,4,-1.81,1.50,-1.94,4
121.0,-1.4944,32.8168,3,-1.46,1.76,-1.71,3
121.9,-1.4947,32.8356,4,-0.83,1.51,-1.84,4
123.0,-1.4947,32.8541,4,-0.58,1.01,-1.79,4
124.0,-1.4921,32.8731,4,-0.24,1.12,-1.61,4
125.1,-1.4898,32.8961,4,-0.29,1.28,-1.62,4
