2015,260.00142,167.6641,80.6631,263
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.4,-1.5511,28.6887,3,NaN,NaN,NaN,3
7.9,-1.5511,28.6887,7,-13.51,16.63,-3.25,6
9.1,-1.5509,28.6896,4,-12.76,18.94,0.88,4
10.0,-1.5510,28.6917,4,-11.44,18.76,0.90,4
11.0,-1.5510,28.6930,4,-10.69,18.97,-0.63,4
11.9,-1.5515,28.6977,4,-9.89,19.38,-0.44,4
13.0,-1.5517,28.7026,5,-9.16,20.30,-0.63,5
14.0,-1.5520,28.7163,4,-9.01,19.53,-0.73,4
15.0,-1.5515,28.7305,4,-8.69,17.03,-1.22,4
16.0,-1.5500,28.7465,5,-6.76,12.95,-1.70,5
17.0,-1.5150,28.8585,4,-5.31,12.20,-1.61,4
18.0,-1.4644,29.0162,6,-5.33,8.14,-2.95,6
19.1,-1.2362,30.0131,5,-9.57,2.13,-2.74,5
20.0,-1.1812,30.4107,4,-11.66,-2.77,-2.24,5
20.9,-1.2763,30.5171,5,-11.44,-2.74,-2.31,4
22.0,-1.3240,30.6434,5,-10.16,-2.16,-2.43,5
23.0,-1.3304,30.7851,4,-8.20,-3.18,-2.40,4
24.0,-1.3531,30.8579,5,-8.29,-4.33,-0.83,5
25.0,-1.3822,30.9117,4,-7.62,-5.96,-2.25,4
26.0,-1.3770,30.9364,4,-7.54,-5.79,-0.77,4
26.9,-1.3936,30.9766,4,-8.58,-5.89,-0.94,4
28.0,-1.4173,31.0264,5,-8.14,-5.04,-1.34,5
29.1,-1.4807,31.0686,4,-8.79,-3.95,-1.63,4
30.1,-1.4468,31.1086,4,-9.17,-3.38,-1.56,4
31.1,-1.4534,31.1465,4,-8.69,-3.59,-1.81,4
32.1,-1.5061,31.1795,4,-8.14,-3.69,-1.87,4
33.1,-1.5303,31.2105,4,-8.43,-3.95,-1.50,4
34.1,-1.5408,31.2393,4,-8.69,-4.17,-1.35,4
35.1,-1.5532,31.2708,4,-8.44,-3.51,-1.77,4
36.0,-1.5610,31.2918,3,-8.69,-2.88,-2.02,3
36.9,-1.5652,31.3065,4,-9.06,-2.36,-1.77,4
37.9,-1.5350,31.3291,4,-8.98,-2.39,-1.91,4
39.0,-1.5759,31.3491,4,-9.00,-2.30,-1.92,4
40.0,-1.5969,31.3744,4,-9.08,-1.96,-1.98,4
41.0,-1.6066,31.4034,4,-9.18,-1.78,-2.05,4
42.0,-1.5822,31.4219,4,-9.25,-1.12,-2.26,4
43.1,-1.4981,31.4407,4,-9.32,-1.32,-2.26,4
44.1,-1.4739,31.4640,4,-9.70,-1.16,-2.05,4
