2016,39.62662,-175.9132,83.1683,246
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
6.5,-1.6400,29.9866,3,NaN,NaN,NaN,0
6.9,-1.6403,29.9888,6,-2.66,2.92,1.20,10
8.0,-1.6406,29.9976,4,-2.14,2.90,4.29,5
9.0,-1.6410,30.0033,4,-1.98,3.00,4.12,4
10.0,-1.6419,30.0157,3,-1.65,2.90,3.95,4
10.9,-1.6429,30.0316,4,-1.48,2.22,3.98,4
12.0,-1.6432,30.0409,4,-2.33,1.58,3.70,3
13.0,-1.6433,30.0486,3,-1.69,1.29,3.71,4
14.0,-1.6431,30.0519,4,-1.30,1.37,3.80,3
15.1,-1.6432,30.0582,4,-1.37,1.18,3.93,4
16.0,-1.6432,30.0652,3,-1.33,1.00,3.28,4
17.0,-1.6431,30.0709,4,-1.07,1.31,3.09,3
18.0,-1.6432,30.0828,3,-0.75,1.44,3.05,4
19.0,-1.6430,30.0917,4,-0.45,1.50,3.20,3
20.1,-1.6430,30.0985,4,-0.51,1.30,3.59,4
21.1,-1.6436,30.1119,3,-0.95,1.22,3.47,4
22.0,-1.6438,30.1245,4,-0.99,1.79,3.54,3
23.0,-1.6445,30.1320,3,-0.14,1.60,3.67,4
24.0,-1.6457,30.1390,4,-0.15,1.32,3.65,3
25.0,-1.6464,30.1415,3,0.10,1.27,3.70,4
25.9,-1.6469,30.1430,4,0.26,1.23,3.74,4
27.0,-1.6474,30.1449,4,0.37,0.95,3.83,3
28.0,-1.6472,30.1457,3,0.44,1.18,3.66,4
29.0,-1.6473,30.1464,4,0.72,1.06,3.74,3
30.0,-1.6472,30.1468,3,0.29,0.92,3.71,4
30.9,-1.6466,30.1482,4,0.19,0.90,3.90,4
32.0,-1.6419,30.1535,4,0.26,0.97,3.76,3
33.0,-1.6390,30.1568,3,0.83,0.94,3.79,4
34.0,-1.6379,30.1594,4,0.96,0.95,4.05,3
34.9,-1.6349,30.1631,3,1.54,1.07,3.74,4
35.9,-1.6281,30.1731,4,2.75,0.52,3.82,4
37.0,-1.6172,30.1888,4,3.85,0.54,3.35,3
38.0,-1.5940,30.2325,3,3.04,1.38,3.35,4
39.0,-1.5143,30.4391,4,1.71,3.81,3.09,3
40.1,-1.4347,30.6898,4,0.30,4.92,1.50,4
41.0,-1.3910,30.8340,3,-0.41,3.10,3.84,4
42.0,-1.3475,31.0344,4,-0.89,2.30,3.85,3
43.0,-1.3412,31.0927,3,-2.39,3.33,3.78,4
