2016,11.75159,178.6435,83.0218,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.4,-1.6240,29.8643,1,-5.61,0.35,0.39,4
7.9,-1.6238,29.8644,7,-6.09,-0.05,-1.33,6
9.0,-1.6240,29.8648,4,-5.33,-0.70,-2.84,4
10.0,-1.6239,29.8648,5,-5.48,-0.19,-2.84,5
11.1,-1.6238,29.8649,4,-5.31,0.41,-2.55,4
12.1,-1.6238,29.8649,4,-4.88,-0.34,-3.39,4
13.1,-1.6238,29.8653,4,-4.05,-0.07,-3.31,4
14.1,-1.6232,29.8659,4,-4.02,0.31,-2.41,4
15.1,-1.6229,29.8670,4,-3.36,0.42,-2.49,4
16.0,-1.6226,29.8673,4,-3.34,0.19,-2.66,4
17.0,-1.6225,29.8676,4,-3.66,0.18,-2.33,4
18.0,-1.6213,29.8694,4,-3.93,0.13,-2.05,4
19.0,-1.6195,29.8740,4,-4.14,0.22,-2.28,4
20.0,-1.6196,29.8764,4,-3.78,-0.20,-2.03,4
21.0,-1.6185,29.8790,4,-3.76,-0.00,-1.91,4
22.0,-1.6179,29.8814,4,-2.93,-0.41,-2.27,4
23.1,-1.6181,29.8829,4,-2.66,-0.93,-2.53,4
24.1,-1.6177,29.8846,4,-2.42,-0.80,-2.35,4
25.0,-1.6179,29.8871,3,-2.36,-0.85,-2.59,3
25.9,-1.6170,29.8898,4,-2.47,-1.32,-2.80,4
26.9,-1.6090,29.8975,4,-2.68,-1.53,-2.76,4
27.9,-1.5845,29.9320,4,-3.31,-1.15,-2.88,4
28.9,-1.5455,29.9959,4,-3.16,-0.94,-2.86,4
30.0,-1.4321,30.2531,4,-1.33,-1.53,-3.09,4
31.0,-1.3325,30.5052,4,-4.48,-5.86,-3.47,4
32.0,-1.2160,30.9043,4,-1.92,-7.52,-4.20,4
33.0,-1.1851,31.0627,4,0.80,-4.00,-3.06,4
34.1,-1.1915,31.1577,4,1.64,-2.33,-2.48,4
35.1,-1.1877,31.2286,4,2.22,-2.94,-2.80,4
36.0,-1.2003,31.3004,3,2.90,-4.65,-2.95,3
36.9,-1.2122,31.3427,4,4.30,-4.65,-2.71,4
37.9,-1.2201,31.3913,4,3.68,-4.95,-3.15,4
39.0,-1.2413,31.4541,4,2.91,-5.23,-3.12,4
40.0,-1.2636,31.5112,4,2.16,-4.37,-3.14,4
41.0,-1.2860,31.5664,4,2.86,-4.87,-3.22,4
42.1,-1.3008,31.6127,4,2.91,-4.21,-3.10,4
43.0,-1.3158,31.6451,3,2.81,-3.21,-3.00,3
43.9,-1.3221,31.6761,4,2.20,-2.98,-3.24,4
44.9,-1.3420,31.7023,4,1.55,-2.63,-3.23,4
46.0,-1.3531,31.7190,4,1.89,-2.52,-2.65,4
47.0,-1.3762,31.7408,4,2.15,-1.96,-2.72,4
48.0,-1.4088,31.7764,4,2.80,-1.57,-2.70,4
49.1,-1.3851,31.8053,4,3.49,-1.72,-2.60,4
50.1,-1.3878,31.8205,4,3.24,-1.89,-2.82,4
51.0,-1.3871,31.8374,3,2.75,-1.97,-2.98,3
51.9,-1.3887,31.8549,4,2.40,-2.20,-2.14,4
52.9,-1.3941,31.8737,4,2.15,-2.33,-2.98,4
54.0,-1.4025,31.9038,4,2.31,-2.90,-2.97,4
55.0,-1.4139,31.9321,4,1.56,-3.72,-2.94,4
56.0,-1.4006,31.9532,4,1.76,-4.43,-3.13,4
57.1,-1.3916,31.9838,4,2.96,-4.18,-2.99,4
58.1,-1.4113,32.0112,4,3.74,-4.55,-2.93,4
59.0,-1.4193,32.0394,3,3.30,-4.63,-3.03,3
59.9,-1.4100,32.0600,4,3.40,-4.98,-2.85,4
61.0,-1.4025,32.0858,4,3.40,-5.51,-2.80,4
62.0,-1.4242,32.1057,4,3.11,-5.10,-3.04,4
63.0,-1.4307,32.1214,4,3.27,-4.94,-2.62,4
64.1,-1.4577,32.1415,4,4.76,-4.74,-2.62,4
65.1,-1.4442,32.1507,4,5.13,-4.92,-2.72,4
66.0,-1.4329,32.1576,3,5.16,-5.03,-2.37,3
66.9,-1.4286,32.1681,4,4.69,-4.86,-2.59,4
68.0,-1.4398,32.1858,4,3.95,-5.40,-2.73,4
69.0,-1.4484,32.2029,4,4.27,-5.31,-2.56,4
70.1,-1.4503,32.2168,4,4.83,-5.02,-2.49,4
