2015,257.25142,166.6925,80.7951,244
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.0,-1.5429,28.3928,6,NaN,NaN,NaN,5
8.0,-1.5462,28.4161,4,-5.96,-10.32,-2.94,4
8.9,-1.5414,28.4440,4,-6.41,-10.61,-1.83,4
10.0,-1.5412,28.4723,5,-7.05,-10.50,-2.09,5
11.1,-1.5424,28.5710,4,-7.88,-11.80,-1.73,4
12.1,-1.5417,28.6897,4,-7.54,-11.56,-1.57,4
13.0,-1.5329,28.7399,4,-7.59,-12.63,-1.27,4
14.0,-1.5168,28.7861,4,-6.60,-10.58,-1.41,4
15.0,-1.5050,28.8135,4,-5.93,-9.66,-1.48,4
15.9,-1.4902,28.8531,4,-5.78,-8.57,-1.75,4
17.0,-1.4436,28.9876,5,-4.45,-6.13,-1.87,5
18.0,-1.3933,29.1397,4,-3.25,-6.32,-1.29,4
19.0,-1.3349,29.4841,4,-2.33,-5.10,-2.12,4
19.9,-1.1864,29.9039,4,0.83,-0.97,-1.01,4
21.0,-1.0471,30.2868,5,1.65,-0.41,-1.20,5
22.0,-0.9801,30.5398,4,2.70,1.15,-1.05,4
23.0,-0.9974,30.6012,4,4.32,0.52,-1.07,4
24.0,-1.0425,30.6575,5,4.36,-0.18,-1.15,5
25.1,-1.0893,30.7319,4,4.66,0.25,-1.35,4
26.0,-1.1141,30.7938,4,3.67,0.15,-1.67,4
26.9,-1.1676,30.8357,4,4.70,-0.75,-1.44,4
28.0,-1.1621,30.8778,5,4.87,0.14,-1.08,5
29.1,-1.1872,30.9297,4,4.86,0.47,-1.51,4
30.1,-1.2201,30.9888,4,4.90,0.47,-1.61,4
31.1,-1.2347,31.0213,4,5.41,1.08,-1.13,4
32.1,-1.2502,31.0514,4,5.49,0.80,-1.28,4
33.1,-1.2547,31.0929,4,5.60,-0.17,-1.69,4
34.1,-1.2624,31.1316,4,6.00,-0.36,-1.85,4
35.1,-1.2767,31.1595,4,7.03,-0.84,-1.70,4
36.1,-1.2915,31.2052,4,7.98,0.70,-1.23,4
37.0,-1.3122,31.2483,3,8.97,1.64,-0.84,3
37.9,-1.3118,31.2784,4,9.36,1.65,-1.01,4
38.9,-1.3142,31.3035,4,9.90,1.63,-0.88,4
39.9,-1.3400,31.3368,4,9.27,1.62,-1.03,4
