2015,263.37642,169.0013,80.6061,238
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
14.2,-1.5105,27.8891,11,-11.26,-2.24,-0.52,15
15.0,-1.5104,27.8891,6,-9.14,-1.85,4.22,6
16.1,-1.5102,27.8893,4,-9.30,-1.02,4.09,4
17.1,-1.5102,27.8896,4,-10.40,-1.47,4.29,4
18.0,-1.5102,27.8898,3,-10.08,-0.70,4.31,3
18.9,-1.5101,27.8899,4,-10.93,-0.53,5.07,4
20.0,-1.5089,27.8919,4,-10.29,-0.94,5.37,4
21.1,-1.4762,28.0246,4,-9.60,-1.35,5.70,4
22.0,-1.2425,29.0235,3,-9.00,-1.72,5.26,3
22.9,-1.0503,29.9101,4,-7.05,-2.77,4.54,4
23.9,-1.0013,30.3588,4,-4.42,-2.39,4.50,4
25.0,-1.0179,30.5092,4,-4.11,-1.77,4.09,4
26.0,-1.0544,30.5989,4,-4.80,-1.10,4.00,4
27.1,-1.0911,30.6837,4,-5.19,-1.25,3.88,4
28.0,-1.0649,30.7464,3,-4.83,-0.45,3.34,3
28.9,-1.1004,30.8054,4,-5.55,-0.49,3.38,4
30.0,-1.1502,30.8588,4,-4.84,0.84,2.99,4
31.0,-1.1688,30.9124,4,-5.13,1.35,3.39,4
32.0,-1.2065,30.9748,3,-5.04,1.76,2.89,3
32.9,-1.2315,31.0411,4,-4.56,1.76,2.88,4
34.0,-1.2532,31.1073,4,-4.72,1.02,3.06,4
35.0,-1.2792,31.1636,3,-5.32,1.41,3.02,3
36.0,-1.2916,31.2173,4,-5.71,1.27,2.90,4
37.1,-1.2959,31.2831,4,-6.22,-0.39,3.01,4
38.0,-1.2802,31.3366,3,-6.44,-0.28,2.93,3
39.0,-1.2914,31.3955,4,-6.73,0.17,2.41,4
40.0,-1.2995,31.4571,3,-4.96,0.62,2.25,3
40.9,-1.3447,31.5081,4,-5.25,-0.03,2.77,4
42.0,-1.3983,31.5743,4,-5.20,-0.68,2.74,4
43.0,-1.4234,31.6171,3,-5.72,-0.32,2.57,3
44.0,-1.4091,31.6658,4,-5.35,-0.05,2.43,4
45.0,-1.3958,31.7171,3,-4.51,0.51,2.49,3
45.9,-1.3993,31.7671,4,-4.33,0.68,2.45,4
47.0,-1.3931,31.8142,4,-4.30,0.36,2.52,4
48.0,-1.4323,31.8632,3,-4.58,-0.26,2.71,3
49.0,-1.4455,31.8949,4,-5.08,0.30,2.69,4
50.0,-1.4088,31.9204,3,-6.21,0.47,2.55,3
50.9,-1.4337,31.9455,4,-6.22,0.40,2.62,4
52.0,-1.4505,31.9670,4,-6.24,-0.18,2.60,4
53.0,-1.4535,31.9835,3,-6.10,0.21,2.40,3
54.0,-1.5469,32.0064,4,-5.33,0.98,2.69,4
54.9,-1.5444,32.0257,3,-5.30,1.56,2.88,3
55.9,-1.5234,32.0473,4,-5.97,1.98,3.04,4
57.0,-1.5287,32.0704,4,-6.68,1.82,2.62,4
58.0,-1.5583,32.0883,3,-7.05,1.98,2.56,3
59.0,-1.5746,32.1028,4,-6.99,1.54,2.83,4
60.1,-1.5274,32.1184,4,-6.48,1.34,2.90,4
61.0,-1.5611,32.1331,3,-6.89,1.07,2.94,3
62.0,-1.5065,32.1533,4,-6.09,0.74,2.69,4
63.0,-1.4467,32.1700,3,-6.05,0.24,2.80,3
63.9,-1.5019,32.1811,4,-5.88,0.20,2.91,4
65.0,-1.4907,32.1938,4,-6.38,0.44,2.92,4
66.0,-1.5116,32.2068,3,-6.25,0.83,2.99,3
67.0,-1.5428,32.2169,4,-6.45,1.20,2.87,4
68.1,-1.5338,32.2305,4,-6.42,1.82,2.84,4
69.0,-1.5439,32.2458,3,-6.83,2.51,2.90,3
70.0,-1.5281,32.2577,4,-7.20,2.93,2.92,4
71.0,-1.5459,32.2695,3,-7.20,3.02,2.96,3
71.9,-1.5481,32.2804,4,-7.54,2.97,3.01,4
73.0,-1.5454,32.2939,4,-7.32,2.68,2.95,4
74.0,-1.5519,32.3035,3,-7.10,2.83,2.76,3
75.0,-1.5663,32.3138,4,-6.84,3.17,2.87,4
76.1,-1.5729,32.3248,4,-6.04,3.80,3.06,4
77.0,-1.5782,32.3354,3,-6.73,3.64,3.17,3
78.0,-1.5363,32.3469,4,-6.52,3.69,2.99,4
79.0,-1.5113,32.3592,3,-5.72,3.23,3.03,3
79.9,-1.5115,32.3712,4,-6.20,2.59,3.25,4
