2015,296.00148,170.8983,81.3776,243
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
8.0,-1.5637,28.7245,5,NaN,NaN,-5.63,5
9.0,-1.5636,28.7252,5,3.88,0.95,-1.24,4
10.0,-1.5634,28.7257,4,4.27,-0.22,-0.55,4
11.0,-1.5634,28.7261,4,4.07,0.05,-1.07,4
11.9,-1.5633,28.7264,4,4.00,0.53,-1.52,4
12.9,-1.5631,28.7274,4,4.32,0.78,-2.25,4
14.0,-1.5634,28.7273,5,2.61,2.29,-1.27,5
15.0,-1.5633,28.7279,4,2.11,1.46,0.35,4
16.0,-1.5633,28.7278,4,2.12,1.19,-0.24,4
16.9,-1.5631,28.7300,4,2.46,0.56,-1.60,4
18.0,-1.5628,28.7315,5,2.36,1.26,-0.91,5
19.1,-1.5631,28.7305,4,1.69,1.05,-0.95,4
20.0,-1.5620,28.7372,4,2.38,1.09,-0.52,4
21.0,-1.5610,28.7424,4,0.78,2.32,0.02,4
22.0,-1.5607,28.7452,4,0.84,3.69,-0.48,4
22.9,-1.5605,28.7475,4,0.71,4.07,0.10,4
24.0,-1.5595,28.7527,5,0.57,4.75,-0.66,5
25.1,-1.5546,28.7667,4,0.03,6.02,-0.94,4
26.1,-1.5316,28.8377,4,0.70,7.03,-0.94,4
27.1,-1.3789,29.3643,4,2.12,9.11,-0.76,4
28.0,-1.1083,30.3632,4,-0.07,6.49,1.13,4
29.0,-1.0542,30.5501,4,-0.35,3.51,0.62,4
29.9,-1.0577,30.6091,4,-0.76,1.53,0.66,4
31.0,-1.0572,30.6622,5,-1.21,0.19,0.85,5
32.0,-1.0924,30.7111,4,-0.84,0.91,0.61,4
33.0,-1.1095,30.7640,4,-1.51,1.17,0.60,4
34.0,-1.1241,30.8328,4,-1.42,1.66,0.04,4
34.9,-1.1652,30.9081,4,-0.47,1.79,-0.16,4
35.9,-1.1991,31.0085,4,0.36,2.77,-0.71,4
36.9,-1.2168,31.0843,4,1.50,3.20,-0.78,4
38.0,-1.2354,31.1820,5,1.18,2.72,-0.65,5
39.1,-1.2423,31.2472,4,1.44,2.30,-1.30,4
40.1,-1.2489,31.2936,4,1.72,2.42,-1.72,4
41.1,-1.2536,31.3386,4,1.13,3.26,-1.94,4
42.1,-1.2523,31.3890,4,0.57,3.86,-2.25,4
43.1,-1.2554,31.4435,4,1.04,5.14,-2.77,4
44.1,-1.2730,31.4851,4,0.24,5.33,-2.50,4
45.1,-1.2972,31.5331,4,0.62,6.16,-3.01,4
46.1,-1.3279,31.5825,4,0.34,6.12,-2.78,4
47.1,-1.3595,31.6263,4,1.61,6.03,-2.71,4
48.1,-1.2706,31.6576,4,2.61,5.70,-2.98,4
49.1,-1.2278,31.6820,4,3.04,5.40,-3.18,4
50.1,-1.2542,31.7107,4,3.28,5.48,-3.41,4
51.1,-1.3134,31.7430,4,2.56,5.37,-3.38,4
52.0,-1.2836,31.7715,3,1.48,5.42,-3.32,3
52.9,-1.2982,31.7932,4,0.38,5.95,-3.41,4
53.9,-1.3517,31.8112,4,0.78,7.06,-3.64,4
54.9,-1.3946,31.8358,4,0.98,7.53,-3.57,4
55.9,-1.3857,31.8678,4,0.49,7.97,-3.29,4
57.0,-1.3871,31.8952,4,1.15,7.59,-3.47,4
58.0,-1.3766,31.9182,4,1.70,7.10,-3.47,4
59.0,-1.4235,31.9379,4,1.77,7.00,-3.19,4
60.0,-1.4164,31.9657,4,0.64,6.95,-3.10,4
61.0,-1.4595,31.9877,4,0.48,7.33,-3.08,4
62.0,-1.4421,32.0107,4,0.45,7.57,-3.17,4
63.1,-1.4504,32.0278,4,1.16,7.58,-3.03,4
64.1,-1.4600,32.0426,4,1.79,7.52,-3.03,4
65.1,-1.4752,32.0576,4,1.98,7.40,-2.74,4
66.0,-1.4929,32.0723,3,1.64,7.15,-2.43,3
66.9,-1.4681,32.0868,4,1.90,7.58,-2.74,4
67.9,-1.4981,32.1022,4,1.77,7.35,-2.59,4
68.9,-1.4940,32.1187,4,1.17,7.14,-2.53,4
70.0,-1.4996,32.1318,4,1.43,6.61,-2.45,4
71.0,-1.5054,32.1463,4,1.16,5.85,-2.24,4
72.0,-1.5304,32.1565,4,1.24,5.72,-2.00,4
73.0,-1.5176,32.1684,4,1.72,4.96,-1.98,4
74.0,-1.5076,32.1823,4,1.42,4.73,-1.85,4
75.1,-1.5038,32.1977,4,1.53,5.36,-2.01,4
76.1,-1.4886,32.2117,4,1.71,5.75,-1.91,4
77.1,-1.4888,32.2248,4,1.31,5.53,-1.69,4
78.0,-1.4976,32.2345,3,0.97,5.17,-1.76,3
78.9,-1.5035,32.2433,4,1.30,5.57,-1.63,4
79.9,-1.5039,32.2539,4,0.87,5.11,-1.82,4
80.9,-1.5065,32.2661,4,1.30,5.09,-1.93,4
81.9,-1.5090,32.2820,4,1.32,4.38,-1.87,4
83.0,-1.5118,32.2972,4,1.66,4.37,-1.95,4
84.0,-1.5133,32.3107,4,1.76,4.04,-1.78,4
85.0,-1.5141,32.3244,4,1.26,4.57,-1.99,4
86.0,-1.5180,32.3366,4,0.36,4.07,-1.67,4
87.1,-1.5153,32.3501,4,0.28,5.45,-1.85,4
88.1,-1.5138,32.3627,4,-0.69,4.80,-1.54,4
89.1,-1.5125,32.3738,4,-0.64,5.89,-1.88,4
90.1,-1.5138,32.3864,4,-1.10,6.41,-1.69,4
91.0,-1.5158,32.3961,3,-1.49,6.23,-1.77,3
91.9,-1.5188,32.4052,4,-1.57,6.15,-1.73,4
92.9,-1.5209,32.4165,4,-2.54,6.11,-1.34,4
93.9,-1.5211,32.4280,4,-3.52,5.15,-1.05,4
95.0,-1.5240,32.4417,4,-2.57,5.17,-1.37,4
96.0,-1.5280,32.4572,4,-2.33,4.33,-1.35,4
97.0,-1.5313,32.4692,4,-1.81,4.43,-1.26,4
98.0,-1.5318,32.4801,4,-1.71,4.48,-1.16,4
99.0,-1.5317,32.4892,4,-1.94,4.22,-1.09,4
100.1,-1.5370,32.5003,4,-2.22,4.18,-1.16,4
