2016,41.12662,-175.8456,83.2847,246
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
6.4,-1.6354,29.9031,7,NaN,NaN,NaN,0
6.8,-1.6355,29.9029,1,0.27,0.33,0.10,9
8.0,-1.6352,29.9035,4,-0.05,0.24,6.34,5
9.0,-1.6353,29.9036,4,0.17,0.32,5.17,4
10.1,-1.6355,29.9040,4,0.05,0.36,4.63,4
11.0,-1.6354,29.9041,3,-0.21,0.20,4.52,4
12.0,-1.6351,29.9039,4,-0.90,0.13,4.18,4
13.1,-1.6352,29.9040,4,-1.29,-0.16,4.15,3
14.0,-1.6354,29.9042,3,-0.69,0.01,3.81,4
15.0,-1.6353,29.9041,4,-0.14,0.41,3.61,3
16.0,-1.6353,29.9041,3,0.25,0.46,3.79,4
16.9,-1.6351,29.9041,4,0.51,0.25,3.98,4
18.0,-1.6351,29.9041,4,0.16,0.25,3.97,3
19.0,-1.6352,29.9041,3,-0.65,0.21,4.63,4
20.0,-1.6352,29.9041,4,-0.31,-0.17,4.10,4
21.1,-1.6350,29.9040,4,-1.33,-0.13,4.11,3
22.0,-1.6351,29.9048,3,-1.95,-0.50,4.30,4
23.0,-1.6344,29.9102,4,-2.41,-0.69,4.20,3
24.0,-1.6339,29.9141,3,-1.65,-0.96,3.92,4
24.9,-1.6338,29.9157,4,-1.48,-1.29,3.99,4
26.0,-1.6332,29.9213,4,-1.11,-0.86,3.72,3
27.0,-1.6315,29.9330,3,-0.11,-1.19,3.92,4
28.0,-1.6276,29.9558,4,0.07,-0.73,3.64,4
29.1,-1.6188,29.9971,4,-1.27,-0.02,3.86,3
30.0,-1.5915,30.1115,3,-4.87,0.16,4.09,4
31.0,-1.5592,30.1962,4,-8.19,0.94,3.59,3
32.1,-1.5103,30.3142,4,-7.64,-0.12,3.70,4
33.0,-1.4818,30.4154,3,-4.98,-1.90,4.16,4
34.0,-1.4513,30.5957,4,-2.40,-4.93,4.04,3
35.0,-1.4042,30.8302,3,-1.90,-3.98,3.58,4
35.9,-1.3823,30.9548,4,-2.43,1.20,3.70,4
37.0,-1.3791,31.0545,4,-3.45,1.22,3.62,3
38.0,-1.3834,31.1146,3,-3.09,0.51,3.79,4
38.9,-1.3914,31.1665,4,-3.50,0.60,3.57,4
40.0,-1.3938,31.2209,4,-4.20,2.55,3.23,3
41.0,-1.3956,31.2546,3,-6.08,4.07,3.65,4
42.0,-1.3989,31.2806,4,-6.98,4.39,3.52,4
43.1,-1.4076,31.3184,4,-7.00,3.73,3.58,3
44.0,-1.4144,31.3528,3,-6.37,2.81,3.65,4
45.0,-1.4177,31.3934,4,-6.09,2.24,3.48,3
46.1,-1.4184,31.4416,4,-6.21,2.97,3.46,4
47.0,-1.3947,31.4816,3,-6.02,2.59,3.33,4
48.0,-1.4030,31.5360,4,-5.89,2.43,3.33,3
49.1,-1.4078,31.5860,4,-5.94,2.00,3.45,4
50.0,-1.4014,31.6179,3,-5.82,1.57,3.52,4
51.0,-1.4035,31.6488,4,-5.60,0.16,3.67,3
52.1,-1.4055,31.6841,4,-5.23,-1.05,3.43,4
53.0,-1.4002,31.7181,3,-5.77,0.09,3.41,4
54.0,-1.4112,31.7489,4,-6.81,0.99,3.19,3
55.0,-1.4143,31.7792,3,-7.05,1.29,3.43,4
55.9,-1.4143,31.8084,4,-6.66,2.16,3.36,4
57.0,-1.4170,31.8403,4,-7.64,3.07,3.60,3
58.0,-1.4244,31.8685,3,-7.82,2.87,3.89,4
58.9,-1.4300,31.8920,4,-7.45,1.88,3.80,4
60.0,-1.4422,31.9292,4,-7.68,1.31,3.73,3
61.0,-1.4573,31.9560,3,-8.23,1.42,3.94,4
61.9,-1.4640,31.9763,4,-8.22,2.11,3.70,4
63.0,-1.4778,31.9975,4,-7.59,2.71,3.45,3
64.0,-1.4795,32.0178,3,-7.11,1.97,3.60,4
64.9,-1.4700,32.0371,4,-6.93,1.82,3.52,4
66.0,-1.4840,32.0589,4,-6.74,2.67,3.21,3
67.0,-1.4860,32.0732,3,-7.72,2.00,3.38,4
67.9,-1.4974,32.0884,4,-7.70,2.52,3.48,4
69.0,-1.5277,32.1033,4,-8.21,2.72,3.28,3
70.0,-1.5176,32.1142,3,-7.50,2.90,3.57,4
70.9,-1.5275,32.1313,4,-7.01,2.14,3.58,4
72.0,-1.5282,32.1509,4,-6.31,1.55,3.58,3
73.0,-1.5260,32.1693,3,-6.36,1.59,3.37,4
73.9,-1.5320,32.1835,4,-6.76,1.75,3.33,4
75.0,-1.5410,32.1981,4,-5.83,3.03,3.44,3
76.0,-1.5398,32.2126,3,-6.08,2.81,3.56,4
76.9,-1.5414,32.2267,4,-5.75,2.91,3.46,4
78.0,-1.5430,32.2429,4,-5.18,2.32,3.55,3
79.0,-1.5413,32.2521,3,-5.31,1.78,3.65,4
79.9,-1.5466,32.2678,4,-4.97,1.78,3.52,4
81.0,-1.5412,32.2823,4,-6.12,1.04,3.68,3
82.0,-1.5328,32.2963,3,-6.87,2.01,3.51,4
