2016,38.62662,-176.2213,83.1409,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.2,-1.6457,30.0765,16,-0.40,0.62,-0.35,7
8.0,-1.6459,30.0817,4,-0.17,1.11,6.75,8
9.0,-1.6461,30.0877,4,-0.33,2.20,3.40,4
10.0,-1.6462,30.0970,3,0.32,3.30,3.02,4
10.9,-1.6462,30.1060,4,0.73,2.51,3.35,4
12.0,-1.6465,30.1142,4,0.66,2.75,3.37,4
13.0,-1.6466,30.1189,3,1.07,2.80,3.38,3
14.0,-1.6470,30.1235,4,1.14,4.30,3.41,4
14.9,-1.6472,30.1267,3,0.74,4.41,3.42,4
15.9,-1.6473,30.1287,4,0.26,4.06,3.35,3
17.0,-1.6475,30.1295,4,-0.17,3.33,3.33,4
18.0,-1.6475,30.1303,3,-0.25,3.20,3.45,3
19.0,-1.6476,30.1310,4,-0.57,2.94,3.57,4
20.1,-1.6477,30.1314,4,-0.61,3.14,3.43,4
21.0,-1.6477,30.1319,3,-0.01,3.18,3.51,3
22.0,-1.6475,30.1322,4,-0.05,3.50,3.59,4
23.0,-1.6474,30.1332,3,0.17,3.47,3.55,3
24.0,-1.6473,30.1341,4,0.32,3.58,3.53,4
25.1,-1.6475,30.1348,4,0.33,3.63,3.62,4
26.0,-1.6475,30.1354,3,-0.02,4.05,3.70,3
27.0,-1.6475,30.1357,4,0.38,3.79,3.45,4
28.0,-1.6478,30.1363,3,0.22,4.40,3.60,3
29.0,-1.6481,30.1376,4,0.64,4.57,3.68,4
30.1,-1.6483,30.1392,4,1.44,5.28,3.65,4
31.0,-1.6486,30.1402,3,1.64,6.22,3.31,3
32.0,-1.6485,30.1408,4,1.86,6.11,3.32,4
33.0,-1.6489,30.1415,3,1.75,5.76,3.55,3
33.9,-1.6489,30.1418,4,1.43,6.14,3.59,4
35.1,-1.6490,30.1424,4,1.19,5.68,3.40,4
36.0,-1.6471,30.1436,3,1.17,5.34,3.43,3
37.0,-1.6073,30.2432,4,1.29,5.78,3.39,4
38.0,-1.5097,30.4717,3,1.36,5.05,3.04,4
38.9,-1.4285,30.6997,4,2.33,5.32,3.38,3
40.0,-1.3722,30.9189,4,2.54,7.44,3.66,4
41.0,-1.3472,31.0909,3,-0.54,6.23,3.34,3
42.0,-1.3381,31.1537,4,-1.80,4.92,3.51,4
43.1,-1.3078,31.2233,4,-1.56,4.21,3.64,4
44.0,-1.2929,31.2847,3,-0.95,4.94,3.39,3
45.0,-1.3050,31.3300,4,0.20,5.55,3.49,4
46.0,-1.3215,31.3527,3,1.50,5.23,3.37,4
46.9,-1.2827,31.4086,4,1.80,4.35,3.72,3
48.0,-1.2799,31.4620,4,2.36,3.50,3.92,4
49.0,-1.2863,31.4824,3,1.36,2.91,3.85,3
50.0,-1.2829,31.5477,4,1.85,2.53,3.71,4
51.1,-1.2871,31.5917,4,1.96,2.99,3.89,4
52.0,-1.2984,31.6299,3,2.11,2.93,3.97,3
53.0,-1.3089,31.6631,4,2.27,3.50,3.80,4
54.0,-1.3162,31.6984,3,1.91,3.58,3.88,3
54.9,-1.3181,31.7141,4,1.62,3.54,3.73,4
56.0,-1.3268,31.7539,4,1.31,3.61,3.93,4
