2016,52.12664,-173.6680,83.0332,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.2,-1.6467,30.0766,10,-2.59,-0.82,3.95,7
8.0,-1.6466,30.0770,4,-1.94,-2.02,3.45,6
8.9,-1.6466,30.0766,4,-0.24,-1.17,3.82,4
10.0,-1.6465,30.0762,4,-0.24,-0.59,3.17,4
11.0,-1.6465,30.0762,4,-0.07,-0.83,3.26,3
12.0,-1.6466,30.0762,3,-0.58,-0.76,3.61,4
12.9,-1.6465,30.0763,4,-0.67,-0.88,3.56,4
14.0,-1.6465,30.0765,4,-1.31,-0.17,3.68,4
15.0,-1.6465,30.0772,3,-2.03,-0.24,2.87,3
16.0,-1.6464,30.0777,4,-2.51,-0.44,3.13,4
17.1,-1.6466,30.0788,4,-2.95,0.25,2.82,3
18.0,-1.6466,30.0800,3,-2.51,-0.11,2.44,4
19.0,-1.6468,30.0810,4,-1.97,-0.05,3.70,4
20.0,-1.6466,30.0810,3,-1.47,0.17,3.56,3
20.9,-1.6467,30.0818,4,-1.37,-0.28,3.49,4
22.0,-1.6466,30.0827,4,-0.69,0.19,3.12,4
23.0,-1.6468,30.0836,3,0.05,0.64,3.25,3
24.0,-1.6467,30.0855,4,0.69,1.12,3.02,4
25.1,-1.6474,30.0958,4,1.26,0.74,3.15,3
26.0,-1.6482,30.1092,3,0.72,1.54,2.75,4
27.0,-1.6492,30.1290,4,0.41,0.78,2.47,4
28.0,-1.6509,30.1636,3,0.78,1.43,2.00,3
28.9,-1.6515,30.1803,4,1.51,2.05,2.15,4
30.0,-1.6518,30.1858,4,2.07,2.16,2.08,4
31.0,-1.6519,30.1881,3,2.10,2.05,2.49,3
32.0,-1.6520,30.1896,4,2.23,2.40,2.68,4
33.1,-1.6521,30.1913,4,2.34,2.56,2.76,3
34.0,-1.6519,30.1928,3,2.46,2.42,2.75,4
35.0,-1.6512,30.1937,4,2.06,2.51,3.06,4
36.0,-1.6507,30.1945,3,1.88,1.87,2.94,3
36.9,-1.6481,30.1974,4,1.48,1.86,3.05,4
38.0,-1.6385,30.2471,4,2.20,2.25,3.29,4
39.0,-1.4261,30.8659,3,2.47,1.91,3.26,3
40.0,-1.2938,31.1723,4,-0.66,3.10,3.46,4
41.1,-1.2684,31.2893,4,-1.80,3.51,3.21,3
42.0,-1.2706,31.3445,3,-2.24,2.48,3.22,4
43.0,-1.3135,31.3864,4,-1.77,1.25,3.19,4
44.1,-1.3387,31.4316,4,-0.73,0.52,3.03,3
45.0,-1.3521,31.4605,3,-0.37,0.83,3.38,4
46.0,-1.3137,31.4881,4,-1.34,-0.85,3.55,4
47.0,-1.3079,31.5316,3,-1.07,-1.12,3.28,3
47.9,-1.3194,31.5568,4,-0.64,-0.51,3.68,4
49.0,-1.3095,31.6057,4,0.46,0.46,3.49,4
50.0,-1.3133,31.6390,3,1.21,0.47,3.90,3
50.9,-1.3307,31.6739,4,1.56,1.07,3.60,4
52.0,-1.3427,31.7108,4,1.47,1.80,3.67,4
53.0,-1.3511,31.7432,3,1.70,2.54,3.44,3
53.9,-1.3600,31.7676,4,1.48,2.88,3.54,4
55.0,-1.3602,31.7983,4,0.20,3.58,3.68,4
56.0,-1.3391,31.8277,3,-0.24,3.10,3.43,3
57.0,-1.3381,31.8507,4,-0.14,2.67,3.23,4
58.1,-1.3540,31.8758,4,0.47,1.85,3.18,3
59.0,-1.3852,31.9019,3,0.28,2.07,3.31,4
60.0,-1.3898,31.9300,4,1.22,2.29,3.43,4
61.1,-1.3990,31.9533,4,1.81,2.13,3.58,3
62.0,-1.3980,31.9794,3,2.14,1.89,3.48,4
63.0,-1.4081,32.0078,4,2.32,2.23,3.44,4
64.1,-1.4188,32.0283,4,2.35,2.14,3.55,3
65.0,-1.4380,32.0445,3,2.11,1.21,3.50,4
66.0,-1.4493,32.0610,4,1.28,1.18,3.35,4
67.1,-1.4437,32.0857,4,1.05,0.85,3.67,3
68.0,-1.4454,32.1015,3,1.34,0.87,3.76,4
69.0,-1.4516,32.1179,4,1.77,0.55,3.67,4
70.1,-1.4490,32.1335,4,1.85,1.11,3.67,3
71.0,-1.4474,32.1459,3,1.86,1.28,3.46,4
72.0,-1.4461,32.1567,4,1.91,1.09,3.40,4
73.1,-1.4522,32.1725,4,1.55,1.17,3.37,3
74.0,-1.4754,32.1907,3,1.11,0.81,3.11,4
75.0,-1.4651,32.2068,4,0.54,0.77,3.46,4
76.1,-1.4600,32.2263,4,0.93,0.73,3.29,3
77.0,-1.4722,32.2428,3,1.09,0.43,3.19,4
78.0,-1.4876,32.2532,4,1.30,1.26,3.32,4
79.0,-1.4828,32.2652,3,1.11,0.61,3.42,3
79.9,-1.4882,32.2770,4,1.13,0.80,3.60,4
81.0,-1.4942,32.2909,4,0.99,1.08,3.72,4
82.0,-1.4907,32.3011,3,0.68,0.78,3.47,3
82.9,-1.4876,32.3128,4,1.12,0.71,3.65,4
84.0,-1.4880,32.3246,4,1.41,0.80,3.78,4
85.0,-1.4874,32.3344,3,1.36,0.36,3.82,3
85.9,-1.4887,32.3487,4,0.99,0.15,4.02,4
87.0,-1.4957,32.3682,4,2.09,0.73,3.89,4
88.0,-1.4961,32.3848,3,2.60,0.83,3.88,3
88.9,-1.5084,32.3973,4,3.01,0.66,3.85,4
90.0,-1.5108,32.4088,4,2.88,0.79,3.83,4
91.0,-1.5105,32.4181,3,3.27,0.56,3.98,3
91.9,-1.5099,32.4261,4,3.26,0.75,3.97,4
93.0,-1.5106,32.4369,4,3.51,0.53,3.58,4
94.0,-1.5121,32.4471,3,3.71,0.63,3.84,3
94.9,-1.5100,32.4596,4,3.80,0.89,3.55,4
96.0,-1.5061,32.4725,4,4.05,1.26,3.84,4
97.0,-1.5027,32.4853,3,4.29,1.14,3.55,3
97.9,-1.5065,32.4992,4,4.15,1.20,3.53,4
99.0,-1.5074,32.5095,4,4.14,1.12,3.29,4
100.0,-1.5070,32.5221,3,3.92,1.22,3.24,3
100.9,-1.5099,32.5364,4,3.53,1.02,3.20,4
102.0,-1.5148,32.5565,4,3.23,1.13,3.23,4
103.0,-1.5168,32.5689,3,3.54,0.50,3.41,3
103.9,-1.5215,32.5794,4,3.25,0.65,3.70,4
105.0,-1.5260,32.5918,4,2.97,0.80,3.37,4
106.1,-1.5305,32.6072,4,2.62,0.39,3.53,3
107.0,-1.5349,32.6201,3,2.85,0.72,3.57,4
108.0,-1.5365,32.6343,4,3.26,1.21,3.40,4
109.1,-1.5358,32.6513,4,3.76,1.34,3.30,3
110.0,-1.5395,32.6655,3,4.15,1.14,3.50,4
111.0,-1.5395,32.6818,4,4.44,1.12,3.84,4
112.1,-1.5383,32.7026,4,3.98,0.95,3.84,3
113.0,-1.5398,32.7162,3,3.20,1.10,3.84,4
114.0,-1.5358,32.7380,4,2.58,0.93,3.86,4
115.1,-1.5370,32.7638,4,2.59,1.22,3.82,3
116.0,-1.5306,32.7815,3,2.75,1.00,3.75,4
117.0,-1.5066,32.8082,4,2.70,0.70,3.66,4
118.0,-1.4745,32.8411,4,2.66,1.04,3.78,3
119.0,-1.4515,32.8790,3,2.69,1.26,3.83,4
119.9,-1.4384,32.9138,4,2.91,0.62,4.04,4
121.0,-1.4175,32.9586,4,2.95,0.30,4.28,4
122.0,-1.4095,33.0102,3,2.86,0.34,3.86,3
122.9,-1.4123,33.0454,4,2.10,0.93,4.23,4
124.0,-1.3835,33.0880,4,1.37,1.32,4.42,4
125.1,-1.3539,33.1393,4,1.00,1.41,4.28,3
126.0,-1.3538,33.1732,3,1.85,0.80,3.89,4
127.0,-1.3501,33.2164,4,2.77,0.51,4.16,4
128.1,-1.3235,33.2706,4,3.17,0.37,4.02,3
129.0,-1.3052,33.3217,3,3.79,1.09,4.10,4
129.9,-1.2733,33.3856,4,3.37,1.17,3.75,4
131.0,-1.2577,33.4460,4,2.26,1.16,3.80,4
132.0,-1.2419,33.4892,3,2.81,0.56,3.74,3
132.9,-1.2270,33.5360,4,3.32,0.85,3.75,4
134.0,-1.2397,33.5777,4,1.82,1.34,3.44,4
135.1,-1.2249,33.6254,4,1.10,0.73,3.40,3
136.0,-1.2145,33.6590,3,0.56,1.06,3.17,4
137.0,-1.2238,33.6878,4,0.87,1.41,3.26,4
138.0,-1.2350,33.7216,4,1.03,1.64,3.15,3
139.0,-1.2429,33.7422,3,1.29,1.34,2.98,4
139.9,-1.2478,33.7642,4,0.98,1.02,3.11,4
141.0,-1.2489,33.7849,4,1.79,0.60,2.80,4
142.1,-1.2431,33.8146,4,2.00,0.60,2.78,3
143.0,-1.2341,33.8319,3,1.35,0.76,2.97,4
144.0,-1.2248,33.8494,4,0.52,0.64,2.95,4
145.1,-1.2127,33.8689,4,0.63,0.41,2.85,3
146.0,-1.1811,33.8909,3,0.83,0.14,3.06,4
146.9,-1.1617,33.9224,4,1.23,0.27,3.15,4
148.0,-1.1592,33.9526,4,1.34,0.30,2.86,4
149.0,-1.1502,33.9723,3,1.74,-0.02,2.85,3
149.9,-1.1238,33.9913,4,2.10,-0.64,2.86,4
151.0,-1.1428,34.0217,4,2.53,-0.97,2.84,4
152.1,-1.1701,34.0441,4,2.36,-1.13,3.19,3
153.0,-1.1771,34.0591,3,2.18,-0.58,3.07,4
154.0,-1.1719,34.0732,4,2.27,-0.61,2.99,4
155.0,-1.1697,34.0947,4,2.59,-0.78,3.08,3
156.0,-1.1591,34.1104,3,3.19,-0.31,2.99,4
156.9,-1.1426,34.1279,4,3.78,-0.58,2.84,4
158.0,-1.1257,34.1447,4,4.29,-0.55,3.22,4
159.1,-1.1112,34.1643,4,5.18,0.55,3.32,3
160.0,-1.0995,34.1763,3,5.40,0.30,3.21,4
161.0,-1.0831,34.1875,4,5.69,-0.03,3.45,4
162.0,-1.0650,34.1978,4,5.85,-0.67,3.02,3
163.0,-1.0472,34.2092,3,5.83,-0.91,2.82,4
163.9,-1.0276,34.2199,4,4.88,-0.52,3.15,4
165.0,-0.9976,34.2325,4,4.24,-0.30,2.94,4
166.1,-0.9791,34.2416,4,3.23,-0.26,3.35,3
167.0,-0.9693,34.2463,3,2.08,-0.20,3.41,4
167.9,-0.9523,34.2545,4,1.60,-0.42,3.39,4
169.0,-0.9298,34.2687,4,1.01,-0.17,3.29,4
170.1,-0.9182,34.2758,4,0.66,0.15,3.50,3
171.0,-0.8970,34.2852,3,0.45,0.20,3.37,4
172.0,-0.8695,34.2950,4,0.78,-0.06,3.39,4
173.0,-0.8526,34.3053,4,0.75,-0.31,3.39,3
174.0,-0.8346,34.3130,3,0.88,0.01,3.51,4
174.9,-0.8318,34.3179,4,1.39,0.06,3.57,4
176.0,-0.8245,34.3243,4,1.54,0.13,3.49,4
177.1,-0.8072,34.3331,4,1.45,0.51,3.38,3
178.0,-0.7993,34.3371,3,1.17,0.46,3.42,4
178.9,-0.7848,34.3446,4,1.22,0.72,3.24,4
180.0,-0.7761,34.3501,4,0.69,0.42,3.41,4
181.1,-0.7658,34.3570,4,0.58,0.51,3.72,3
182.0,-0.7481,34.3625,3,0.46,0.34,3.65,4
182.9,-0.7323,34.3670,4,0.85,0.35,3.44,4
184.0,-0.7034,34.3738,4,1.22,0.58,3.63,4
185.1,-0.6792,34.3802,4,1.62,0.75,3.38,3
186.0,-0.6648,34.3825,3,1.55,0.54,3.65,4
186.9,-0.6311,34.3884,4,1.46,0.38,3.38,4
188.0,-0.6063,34.3962,4,1.26,0.33,3.59,4
189.1,-0.5906,34.4003,4,1.08,-0.02,3.52,3
190.0,-0.5688,34.4083,3,0.66,0.12,3.53,4
191.0,-0.5571,34.4109,4,1.02,-0.35,3.50,4
192.0,-0.5342,34.4183,4,1.00,-0.03,3.49,4
193.1,-0.5245,34.4222,4,1.07,-0.06,3.52,3
194.0,-0.5042,34.4281,3,0.94,0.27,3.38,4
195.0,-0.4992,34.4307,4,0.98,-0.29,3.46,4
196.0,-0.4708,34.4393,4,0.85,-0.19,3.43,3
197.1,-0.4615,34.4431,4,0.52,-0.19,3.63,4
198.0,-0.4469,34.4470,3,0.85,-0.22,3.42,4
199.0,-0.4307,34.4543,4,0.64,-0.62,3.49,4
200.0,-0.4261,34.4564,4,1.13,-0.05,3.55,3
201.0,-0.4051,34.4605,3,1.28,0.25,3.66,4
201.9,-0.3830,34.4674,4,1.47,-0.47,3.26,4
203.0,-0.3693,34.4720,4,1.28,-0.19,3.08,4
204.0,-0.3390,34.4776,4,1.19,-0.27,3.34,3
205.0,-0.3192,34.4831,3,0.98,-0.25,3.39,4
205.9,-0.3034,34.4859,4,0.50,-0.82,3.21,4
207.0,-0.2753,34.4902,4,0.05,-0.56,3.43,4
208.0,-0.2639,34.4956,4,-0.38,-1.01,3.50,3
209.0,-0.2449,34.4993,3,-0.25,-1.04,3.30,4
209.9,-0.2298,34.5036,4,-0.73,-1.19,3.33,4
211.0,-0.2047,34.5093,4,-0.78,-1.13,3.34,4
212.0,-0.1808,34.5170,4,-0.88,-1.26,3.56,3
213.1,-0.1758,34.5188,4,-0.94,-0.94,3.34,4
214.0,-0.1755,34.5190,3,-0.35,-1.01,3.32,4
215.0,-0.1625,34.5225,4,-0.06,-0.52,3.17,4
216.0,-0.1400,34.5300,4,-0.05,-0.46,3.18,4
217.1,-0.1153,34.5361,4,-0.14,-0.48,3.27,3
218.0,-0.1068,34.5384,3,-0.50,-0.78,3.05,4
218.9,-0.0870,34.5443,4,-0.35,-0.79,3.29,4
220.0,-0.0681,34.5523,4,-0.55,-0.64,3.28,4
221.1,-0.0656,34.5539,4,-0.46,-0.97,3.25,3
222.0,-0.0319,34.5602,3,-0.81,-1.02,3.14,4
222.9,-0.0066,34.5693,4,-1.10,-1.10,3.36,4
224.0,0.0189,34.5749,4,-1.37,-0.89,3.39,4
225.1,0.0386,34.5822,4,-1.34,-0.89,3.39,3
226.0,0.0400,34.5829,3,-1.04,-0.84,3.36,4
226.9,0.0426,34.5837,4,-0.83,-0.80,3.13,4
228.0,0.0426,34.5841,4,-0.51,-0.44,3.25,4
229.1,0.0586,34.5870,4,-0.69,-0.70,3.20,3
230.0,0.0813,34.5944,3,-0.27,-0.64,2.89,4
230.9,0.0885,34.5988,4,-0.28,-0.66,3.04,4
232.0,0.1144,34.6043,4,-0.80,-0.80,3.18,4
233.1,0.1448,34.6127,4,-0.72,-1.19,3.16,3
234.0,0.1722,34.6181,3,-0.80,-0.97,3.33,4
234.9,0.2082,34.6307,4,-1.05,-1.12,3.23,4
236.0,0.2182,34.6370,4,-0.99,-0.56,2.88,4
237.0,0.2193,34.6374,4,-0.52,-0.87,3.04,3
238.0,0.2220,34.6384,3,-0.64,-0.09,2.90,4
238.9,0.2227,34.6391,4,-0.38,-0.33,3.00,4
240.0,0.2237,34.6397,4,-0.57,-0.51,2.78,4
241.0,0.2315,34.6413,4,-0.59,-0.35,2.92,3
242.1,0.2523,34.6478,4,-1.12,-0.67,3.00,4
243.0,0.2557,34.6495,3,-1.38,-0.59,3.17,4
244.0,0.2648,34.6501,4,-1.37,-0.48,3.07,4
245.0,0.2729,34.6520,4,-1.79,-0.81,3.00,3
246.1,0.2779,34.6523,4,-1.80,-0.73,3.00,4
247.0,0.2808,34.6539,3,-2.09,-0.61,3.06,4
248.0,0.3108,34.6625,4,-2.01,-0.68,3.32,4
249.0,0.3316,34.6723,3,-1.44,-0.65,3.10,4
250.0,0.3419,34.6739,4,-1.62,0.21,6.53,4
250.8,0.3488,34.6753,3,NaN,NaN,-0.63,5
