2015,297.62647,171.5517,81.5036,233
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
18.7,-1.5720,28.9028,15,1.61,6.58,2.16,15
20.1,-1.5714,28.9045,4,2.31,6.19,4.98,5
21.0,-1.5709,28.9053,3,2.57,6.37,4.76,3
21.9,-1.5690,28.9078,4,4.05,6.45,4.90,4
23.0,-1.4679,29.1638,4,-3.05,7.05,5.10,4
24.0,-1.2205,30.0120,3,-6.33,4.15,4.95,3
24.9,-1.1108,30.4553,4,-5.14,-0.75,4.94,4
26.1,-1.1076,30.5866,4,-4.72,-1.89,4.32,4
27.0,-1.1605,30.6436,3,-4.21,-1.84,3.94,3
28.0,-1.2055,30.6979,4,-3.53,-0.90,3.77,4
29.0,-1.2217,30.7606,3,-3.82,-0.68,3.84,3
30.0,-1.2219,30.8308,4,-4.04,0.18,3.65,4
31.0,-1.2459,30.8888,3,-3.62,-0.36,3.80,4
31.9,-1.2424,30.9342,4,-2.11,0.06,3.60,3
33.1,-1.2259,30.9760,4,-0.82,0.17,3.60,4
34.0,-1.2285,31.0158,3,0.32,0.48,3.56,3
35.0,-1.2473,31.0725,4,-0.34,-0.04,3.83,4
36.0,-1.2694,31.1266,3,-0.39,0.11,3.73,3
37.0,-1.3296,31.1813,4,0.13,-0.46,3.75,4
38.0,-1.3559,31.2237,3,0.69,-0.63,3.72,3
39.0,-1.3008,31.2634,4,0.29,-0.25,3.64,4
40.1,-1.2242,31.3226,4,-0.60,-0.44,3.75,4
41.1,-1.1883,31.3774,3,-0.17,-1.78,3.89,3
42.0,-1.2024,31.4174,4,-0.05,-1.54,3.70,4
43.0,-1.1709,31.4452,3,-0.35,-0.88,3.69,3
44.0,-1.1073,31.4900,4,-0.73,-0.50,3.51,4
45.0,-1.1204,31.5237,3,-0.90,-0.45,3.64,3
45.9,-1.1041,31.5503,4,-1.36,-0.48,3.55,4
47.1,-1.0428,31.5935,4,-2.90,-0.27,3.31,4
48.0,-1.0127,31.6302,3,-2.79,0.27,3.10,3
49.0,-1.0097,31.6518,4,-0.95,0.87,3.43,4
50.0,-1.0191,31.6700,3,1.26,0.83,3.63,3
51.0,-1.0287,31.6886,4,3.22,0.72,3.55,4
52.1,-1.0030,31.7187,4,4.60,0.61,3.62,4
53.1,-1.0120,31.7542,3,4.40,0.44,3.27,3
54.0,-1.0464,31.7902,4,3.49,0.04,3.40,4
55.0,-1.1338,31.8157,3,3.04,0.21,3.35,3
56.0,-1.1736,31.8352,4,2.45,0.05,3.39,4
57.0,-1.1808,31.8629,3,1.70,0.34,3.22,3
57.9,-1.2264,31.8940,4,1.61,1.00,3.48,4
59.1,-1.2815,31.9153,4,2.30,1.79,3.76,4
60.0,-1.2602,31.9366,3,2.96,2.25,3.48,3
61.0,-1.2551,31.9667,4,3.90,2.76,3.64,4
62.0,-1.2737,31.9961,3,3.91,2.73,3.83,3
63.0,-1.3529,32.0179,4,4.12,2.15,3.78,4
64.1,-1.4094,32.0320,4,2.84,2.45,3.69,4
65.0,-1.4373,32.0472,3,2.12,2.52,3.71,3
66.0,-1.4543,32.0589,4,1.69,2.56,3.73,4
67.0,-1.4643,32.0733,3,1.29,2.87,3.80,3
68.0,-1.4521,32.0866,4,0.52,2.66,3.74,4
68.9,-1.4383,32.1020,3,0.22,2.22,3.69,4
69.9,-1.4391,32.1158,4,0.66,1.73,3.64,3
71.0,-1.4344,32.1287,4,0.62,1.33,3.87,4
72.0,-1.4026,32.1400,3,0.96,1.42,3.75,3
73.0,-1.3884,32.1565,4,0.83,1.14,3.55,4
74.0,-1.3863,32.1709,3,0.92,1.67,3.44,4
74.9,-1.3932,32.1897,4,-0.00,2.10,3.74,3
76.0,-1.3939,32.2130,4,-0.38,2.28,3.48,4
77.0,-1.4057,32.2307,3,-1.55,2.86,3.66,3
78.0,-1.4206,32.2483,4,-1.93,3.27,3.65,4
79.0,-1.4332,32.2627,3,-1.67,3.26,3.62,4
79.9,-1.4370,32.2782,4,-0.31,2.61,3.92,3
81.0,-1.4431,32.2984,4,0.58,3.10,3.70,4
82.0,-1.4630,32.3155,3,1.89,3.06,3.54,3
83.0,-1.5010,32.3273,4,2.63,2.82,3.75,4
84.0,-1.5137,32.3370,3,2.61,3.19,3.68,4
84.9,-1.5100,32.3479,4,3.25,3.25,3.80,3
86.0,-1.5132,32.3613,4,3.63,3.28,3.69,4
87.0,-1.5112,32.3707,3,3.74,3.54,3.58,3
88.0,-1.5079,32.3847,4,2.77,2.73,3.71,4
89.1,-1.5006,32.3971,4,2.43,2.58,3.71,4
90.1,-1.5091,32.4103,3,2.48,2.21,3.85,3
91.0,-1.5120,32.4183,4,2.40,2.33,3.61,4
92.0,-1.5120,32.4265,3,1.95,2.75,3.58,3
93.0,-1.5170,32.4387,4,0.98,2.06,3.59,4
94.1,-1.5189,32.4492,4,1.21,2.67,3.46,4
95.0,-1.5223,32.4607,3,1.20,2.90,3.42,3
96.0,-1.5234,32.4733,4,1.15,2.97,3.79,4
97.0,-1.5230,32.4859,3,0.87,2.83,3.55,3
97.9,-1.5206,32.4976,4,0.08,2.83,3.69,4
99.1,-1.5218,32.5079,4,0.26,3.05,3.71,4
100.0,-1.5204,32.5171,3,-0.24,2.70,3.36,3
101.0,-1.5203,32.5271,4,-0.30,2.90,3.38,4
102.0,-1.5216,32.5358,3,0.01,2.44,3.59,3
102.9,-1.5268,32.5508,4,-0.06,2.49,3.58,4
104.0,-1.5374,32.5679,4,-0.07,3.04,3.63,4
105.0,-1.5441,32.5806,3,-0.20,3.11,3.40,3
106.0,-1.5442,32.5921,4,-0.33,3.43,3.36,4
107.1,-1.5457,32.6036,4,0.11,2.73,3.51,4
108.0,-1.5450,32.6150,3,0.12,2.79,3.71,3
109.0,-1.5475,32.6238,4,0.47,2.49,3.44,4
110.0,-1.5504,32.6314,3,-0.14,2.28,3.59,3
110.9,-1.5509,32.6379,4,0.56,2.95,3.38,4
112.0,-1.5555,32.6476,4,0.00,2.85,3.40,4
113.0,-1.5632,32.6570,3,-1.04,2.89,3.53,3
114.0,-1.5626,32.6690,4,-1.94,2.89,3.42,4
115.1,-1.5594,32.6810,4,-2.81,2.88,3.62,4
116.0,-1.5567,32.6957,3,-3.17,2.87,4.01,3
117.0,-1.5440,32.7105,4,-2.43,2.36,3.63,4
