2015,322.62650,172.8448,82.1222,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.1,-1.6055,29.4529,12,4.90,3.43,4.40,7
8.0,-1.6050,29.4562,4,3.89,3.49,4.89,6
9.0,-1.6044,29.4596,4,3.11,2.86,4.22,4
10.0,-1.6040,29.4621,4,2.09,2.57,3.48,4
11.0,-1.6036,29.4628,3,1.84,2.62,3.33,4
12.0,-1.6030,29.4637,4,1.49,2.56,3.41,3
12.9,-1.6026,29.4643,3,1.52,2.54,3.77,4
13.9,-1.6027,29.4647,4,1.86,2.34,3.72,3
15.1,-1.6027,29.4648,4,1.72,2.84,3.59,4
16.0,-1.6025,29.4647,3,1.54,2.33,3.78,4
17.0,-1.6025,29.4648,4,1.49,2.89,3.74,3
18.0,-1.6025,29.4650,3,1.66,2.61,3.56,4
19.0,-1.6025,29.4654,4,1.73,2.45,3.49,3
20.0,-1.6017,29.4654,3,2.03,2.39,3.66,4
21.0,-1.6013,29.4656,4,2.19,2.51,3.64,3
22.0,-1.6009,29.4657,3,2.02,2.50,3.33,4
22.9,-1.6008,29.4659,4,1.90,2.34,3.41,3
24.1,-1.5995,29.4660,4,2.16,2.56,3.40,4
25.1,-1.5960,29.4668,3,2.37,2.54,3.44,4
26.0,-1.5919,29.4710,4,1.85,2.94,3.17,3
27.0,-1.4563,29.7985,3,2.34,2.46,3.47,4
28.0,-1.2127,30.4817,4,8.30,3.57,3.69,3
28.9,-1.1614,30.6987,3,10.82,4.28,3.08,4
29.9,-1.1835,30.7853,4,10.22,5.13,2.95,3
31.0,-1.2247,30.8538,4,10.81,4.33,2.98,4
32.0,-1.1895,30.9066,3,8.93,3.70,2.95,4
33.0,-1.1654,30.9786,4,8.52,3.98,3.03,3
33.9,-1.1468,31.0428,3,9.16,4.57,3.00,4
34.9,-1.1412,31.1088,4,9.12,5.39,2.88,3
36.0,-1.1180,31.1737,4,7.78,5.81,2.64,4
37.0,-1.1308,31.2259,3,8.41,4.94,3.02,4
38.0,-1.1506,31.2549,4,9.27,4.49,3.18,3
38.9,-1.1517,31.2982,3,10.01,6.42,2.93,4
39.9,-1.1518,31.3429,4,10.51,6.04,2.84,3
41.0,-1.1400,31.3931,4,10.71,4.88,2.89,4
42.0,-1.0947,31.4321,3,10.26,4.70,3.00,4
43.0,-1.1063,31.4646,4,10.33,5.49,3.02,3
44.1,-1.2012,31.4914,4,9.90,6.24,3.05,4
45.0,-1.2198,31.5144,3,10.44,6.02,3.29,3
46.0,-1.2294,31.5468,4,10.12,5.22,2.98,4
47.0,-1.2489,31.5803,3,10.11,5.13,2.96,4
48.0,-1.2244,31.6023,4,9.16,5.35,3.04,3
49.1,-1.2121,31.6393,4,9.35,4.71,3.09,4
50.0,-1.3684,31.6631,3,9.26,4.88,2.98,4
51.0,-1.3921,31.6803,4,9.62,4.60,3.03,3
52.0,-1.3614,31.7188,3,9.04,3.73,2.90,4
52.9,-1.3475,31.7570,4,8.19,3.60,3.05,3
54.0,-1.3231,31.7942,4,7.85,3.92,3.10,4
55.0,-1.3464,31.8125,3,8.24,4.87,3.06,4
56.0,-1.3754,31.8268,4,8.67,5.55,3.16,3
57.1,-1.3419,31.8564,4,8.77,4.50,3.13,4
58.0,-1.3154,31.8886,3,8.58,3.68,3.22,3
59.0,-1.3652,31.9105,4,9.10,4.24,3.30,4
60.0,-1.3485,31.9318,3,9.36,4.22,3.29,4
60.9,-1.3721,31.9548,4,10.24,4.24,3.32,3
62.1,-1.4056,31.9693,4,9.04,5.22,3.26,4
63.0,-1.4288,31.9844,3,9.60,4.27,3.38,4
64.0,-1.4229,32.0016,4,9.33,4.12,3.15,3
64.9,-1.4276,32.0200,3,8.79,5.03,3.30,4
65.9,-1.4682,32.0377,4,8.54,4.96,3.28,3
67.0,-1.5219,32.0478,4,8.10,5.47,3.15,4
68.0,-1.5430,32.0604,3,8.40,4.95,3.14,4
69.0,-1.5760,32.0687,4,8.70,4.84,3.19,3
70.1,-1.5434,32.0818,4,8.53,4.94,3.32,4
71.0,-1.4730,32.1150,3,8.54,4.67,3.25,4
72.0,-1.4862,32.1299,4,8.66,3.74,3.23,3
73.1,-1.4031,32.1506,4,8.34,3.47,3.53,4
74.0,-1.3888,32.1722,3,7.91,3.95,3.31,3
75.0,-1.4035,32.1828,4,7.95,3.59,3.61,4
76.0,-1.4042,32.1960,3,7.84,4.20,3.57,4
76.9,-1.4435,32.2100,4,7.79,3.75,3.49,3
78.0,-1.4505,32.2175,4,8.20,3.41,3.47,4
79.0,-1.4333,32.2309,3,8.36,3.61,3.53,4
80.0,-1.4495,32.2485,4,8.37,2.93,3.75,3
81.1,-1.4857,32.2616,4,8.14,2.91,3.64,4
82.0,-1.4950,32.2761,3,7.92,2.92,3.76,4
83.0,-1.4976,32.2868,4,8.47,2.69,3.77,3
84.1,-1.4973,32.2990,4,8.01,3.07,3.82,4
85.0,-1.4953,32.3138,3,8.43,3.14,3.73,4
86.0,-1.4964,32.3289,4,8.61,3.02,3.80,3
87.0,-1.5066,32.3439,3,7.89,2.93,3.92,4
87.9,-1.5118,32.3528,4,7.85,3.14,3.87,3
89.0,-1.5061,32.3634,4,8.16,2.93,3.79,4
90.0,-1.5089,32.3749,3,9.00,2.95,3.99,4
90.9,-1.5039,32.3866,4,8.45,3.98,3.97,3
92.0,-1.5011,32.4051,4,8.05,4.54,3.67,4
93.0,-1.5081,32.4212,3,8.61,4.63,3.99,4
93.9,-1.5161,32.4371,4,8.53,4.63,3.77,3
95.0,-1.5179,32.4551,4,8.96,3.55,3.75,4
96.0,-1.5188,32.4710,3,8.39,2.56,3.72,4
97.0,-1.5215,32.4841,4,7.66,2.00,3.98,3
98.1,-1.5201,32.4955,4,8.16,1.80,3.62,4
99.0,-1.5195,32.5073,3,8.87,1.68,3.72,4
100.0,-1.5257,32.5209,4,9.58,3.05,3.74,3
101.1,-1.5284,32.5356,4,10.69,3.65,4.00,4
102.0,-1.5316,32.5478,3,10.21,4.10,3.67,4
103.0,-1.5363,32.5583,4,9.49,3.91,3.53,3
104.1,-1.5394,32.5710,4,8.78,4.21,3.82,4
105.0,-1.5407,32.5829,3,8.91,3.09,3.84,4
106.0,-1.5440,32.5951,4,8.72,1.83,3.57,3
107.1,-1.5465,32.6098,4,8.64,2.52,3.62,4
108.0,-1.5503,32.6229,3,9.75,3.66,3.75,3
109.0,-1.5534,32.6369,4,9.57,4.84,3.47,4
110.1,-1.5577,32.6610,4,9.69,4.56,3.51,4
111.0,-1.5538,32.6801,3,9.81,4.41,3.57,3
112.0,-1.5448,32.6968,4,9.87,4.50,3.68,4
113.1,-1.5445,32.7166,4,9.96,4.53,3.67,4
114.0,-1.5280,32.7324,3,9.02,4.76,3.65,3
115.0,-1.5308,32.7633,4,8.63,4.69,3.62,4
116.1,-1.5250,32.7937,4,9.36,4.01,3.61,4
117.0,-1.5107,32.8204,3,9.48,4.81,3.51,3
118.0,-1.4821,32.8436,4,9.21,5.19,3.55,4
119.1,-1.4500,32.8836,4,8.16,4.29,3.22,4
120.0,-1.4314,32.9228,3,8.40,4.00,3.47,3
121.0,-1.4132,32.9631,4,7.39,4.23,3.35,4
122.0,-1.3982,32.9975,3,7.19,3.08,3.26,4
122.9,-1.3614,33.0397,4,6.27,3.08,3.34,3
124.0,-1.3267,33.1010,4,5.73,3.56,3.31,4
125.0,-1.3091,33.1404,3,4.78,4.75,2.93,4
125.9,-1.2851,33.1907,4,4.34,4.49,2.95,3
127.0,-1.2549,33.2507,4,4.27,3.94,3.09,4
128.0,-1.2366,33.2952,3,3.99,4.86,2.91,4
128.9,-1.2398,33.3085,4,3.34,6.75,3.26,3
130.0,-1.2161,33.3930,4,3.07,5.38,3.10,4
131.0,-1.1956,33.4667,3,2.32,2.92,3.02,4
131.9,-1.1712,33.5202,4,2.76,3.32,2.81,3
133.0,-1.1692,33.5770,4,3.65,4.19,2.97,4
134.0,-1.1781,33.6266,3,2.41,4.12,2.89,4
134.9,-1.2043,33.6720,4,1.60,2.35,2.80,3
136.0,-1.1882,33.7094,4,1.19,1.36,2.76,4
137.0,-1.1354,33.7540,3,1.33,0.61,2.82,4
137.9,-1.1156,33.7913,4,2.36,-0.25,2.72,3
139.0,-1.1091,33.8227,4,1.66,-0.28,2.57,4
140.0,-1.0880,33.8469,3,0.65,0.24,2.53,4
140.9,-1.0816,33.8760,4,-0.67,-0.37,2.57,3
142.0,-1.0704,33.9133,4,-1.85,-0.36,2.55,4
143.0,-1.1212,33.9490,3,-2.60,-0.46,2.55,4
143.9,-1.1681,33.9684,4,-2.47,-0.97,2.98,3
145.0,-1.1923,33.9869,4,-2.04,-0.78,2.74,4
146.0,-1.1807,34.0052,3,-1.55,-0.12,2.67,4
146.9,-1.1235,34.0239,4,-0.21,-0.41,2.64,3
148.0,-1.0912,34.0444,4,0.47,1.07,2.72,4
149.0,-1.0899,34.0563,3,1.68,0.78,2.69,4
149.9,-1.0861,34.0622,4,1.73,0.71,2.89,3
151.0,-1.0769,34.0773,4,0.71,1.43,2.76,4
152.1,-1.0781,34.0900,4,1.43,0.85,2.93,4
153.0,-1.0763,34.1015,3,1.99,0.90,3.02,3
154.0,-1.0679,34.1200,4,2.73,0.33,3.04,4
155.1,-1.0546,34.1439,4,3.38,0.48,3.10,4
156.0,-1.0505,34.1624,3,3.40,-0.28,3.24,4
157.0,-1.0648,34.1782,4,3.62,-1.41,3.09,3
158.0,-1.0727,34.1910,4,2.78,-1.09,3.20,4
159.0,-1.0919,34.2032,3,1.94,-2.51,3.32,4
159.9,-1.1067,34.2118,4,1.07,-3.00,3.17,3
161.0,-1.0940,34.2237,4,0.19,-3.05,3.15,4
162.0,-1.0734,34.2361,3,-0.23,-2.87,3.05,4
162.9,-1.0517,34.2464,4,-0.70,-2.31,3.04,3
164.0,-1.0453,34.2549,4,-0.65,-1.87,3.03,4
165.1,-1.0420,34.2633,4,-0.30,-1.81,3.06,4
166.0,-1.0408,34.2698,3,-0.19,-1.87,2.90,3
167.0,-1.0391,34.2742,4,0.13,-1.64,2.89,4
168.1,-1.0375,34.2818,4,0.31,-1.16,2.95,4
169.0,-1.0290,34.2901,3,0.63,-0.23,3.24,4
170.0,-1.0193,34.3007,4,0.90,-0.11,3.10,3
171.0,-1.0065,34.3088,4,1.00,-0.75,3.39,4
172.0,-0.9912,34.3156,3,1.62,-1.44,3.54,4
172.9,-0.9769,34.3226,4,1.61,-1.42,3.39,3
174.0,-0.9614,34.3286,4,1.46,-1.54,3.52,4
175.1,-0.9451,34.3364,4,1.51,-1.60,3.46,4
176.0,-0.9375,34.3418,3,1.36,-1.25,3.50,3
177.0,-0.9219,34.3472,4,1.83,-1.12,3.18,4
178.1,-0.9022,34.3551,4,1.61,-1.93,3.56,4
179.0,-0.8837,34.3618,3,1.02,-1.90,3.71,4
179.9,-0.8681,34.3678,4,0.79,-1.56,3.65,3
181.0,-0.8590,34.3740,4,0.08,-1.69,3.54,4
182.0,-0.8535,34.3753,3,-0.44,-2.09,3.35,4
182.9,-0.8343,34.3825,4,-1.12,-1.64,3.30,3
184.0,-0.8162,34.3885,4,-1.06,-1.78,3.80,4
