2016,22.87660,-176.7101,82.6067,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
6.9,-1.6445,30.0667,12,-1.12,-0.96,4.24,12
8.0,-1.6446,30.0673,5,-0.54,-0.68,4.54,5
9.0,-1.6445,30.0673,3,-0.82,-1.15,4.03,4
9.9,-1.6444,30.0671,4,-1.29,-1.35,4.02,4
11.0,-1.6444,30.0671,4,-0.87,-0.98,3.69,3
12.0,-1.6444,30.0671,3,-1.37,-0.63,4.00,4
12.9,-1.6445,30.0672,4,-1.39,-0.32,4.02,4
14.0,-1.6444,30.0671,4,-1.18,0.25,3.99,3
15.0,-1.6445,30.0673,3,-1.60,0.43,4.11,4
16.0,-1.6444,30.0673,4,-0.76,0.17,4.11,3
17.1,-1.6444,30.0675,4,-1.38,1.09,4.54,4
18.1,-1.6444,30.0678,3,-1.93,1.66,4.13,4
19.0,-1.6444,30.0678,4,-2.51,2.04,4.59,3
20.0,-1.6442,30.0676,3,-1.86,2.02,4.32,4
21.0,-1.6442,30.0675,4,-1.97,1.77,4.56,3
22.1,-1.6443,30.0678,4,-2.28,1.07,4.76,4
23.0,-1.6443,30.0678,3,-1.46,0.60,3.96,4
24.0,-1.6444,30.0679,4,-1.16,0.90,3.82,3
25.0,-1.6443,30.0679,3,-1.45,1.66,4.08,4
26.0,-1.6442,30.0679,4,-1.47,1.78,3.63,3
27.1,-1.6442,30.0683,4,-1.96,2.79,3.31,4
28.1,-1.6442,30.0686,3,-2.59,3.05,3.43,4
29.0,-1.6442,30.0686,4,-2.92,3.05,3.09,3
30.0,-1.6442,30.0687,3,-2.54,3.38,3.16,4
31.0,-1.6441,30.0689,4,-2.86,2.71,3.41,3
32.1,-1.6438,30.0696,4,-3.28,2.06,3.50,4
33.1,-1.6437,30.0698,3,-2.75,1.34,4.05,4
34.0,-1.6438,30.0703,4,-2.94,2.20,4.37,3
35.0,-1.6436,30.0708,3,-3.75,2.19,3.31,4
36.0,-1.6431,30.0719,4,-3.87,2.68,3.34,3
37.1,-1.5248,30.3734,4,-1.96,3.56,3.13,4
38.0,-1.3497,30.8143,3,-0.82,3.14,3.68,4
39.0,-1.2934,30.9714,4,-0.18,0.40,3.84,3
40.0,-1.2357,31.0824,3,-0.12,0.66,3.41,4
41.0,-1.2160,31.1615,4,-1.84,1.64,3.66,3
