2016,10.37657,178.4883,83.0654,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.2,-1.6263,29.8756,9,0.76,-3.64,4.59,7
7.9,-1.6263,29.8764,5,0.79,-3.71,4.80,6
9.0,-1.6261,29.8769,4,-0.12,-3.30,3.24,4
10.0,-1.6257,29.8784,4,-0.05,-2.72,3.62,4
11.0,-1.6258,29.8783,3,-2.25,-2.80,3.13,3
11.9,-1.6257,29.8788,4,-0.86,-1.68,2.89,4
13.0,-1.6258,29.8788,4,0.41,-1.46,4.05,4
14.0,-1.6256,29.8788,3,-0.21,1.51,5.00,3
15.0,-1.6256,29.8790,4,-1.27,1.95,4.57,4
16.1,-1.6257,29.8784,4,-1.73,0.24,3.53,3
17.0,-1.6255,29.8797,3,-2.07,-0.21,4.24,4
18.0,-1.6246,29.8837,4,-1.97,-0.81,3.31,4
19.0,-1.6227,29.8934,3,-1.31,1.06,3.19,3
19.9,-1.6224,29.8960,4,-1.67,1.93,3.15,4
21.1,-1.6220,29.8996,4,-1.87,2.79,3.02,3
22.0,-1.6223,29.9026,3,-0.98,3.96,2.72,4
23.0,-1.6225,29.9033,4,-0.69,4.20,2.73,4
24.0,-1.6203,29.9056,3,-0.52,3.60,2.55,3
24.9,-1.6181,29.9082,4,-0.83,3.23,2.46,4
26.1,-1.6148,29.9112,4,-0.88,3.11,2.24,4
27.0,-1.6141,29.9124,3,-1.44,3.46,2.20,3
28.0,-1.6120,29.9139,4,-1.46,3.20,2.06,4
29.0,-1.6002,29.9265,3,-1.48,1.58,2.45,3
29.9,-1.5904,29.9398,4,-1.93,-0.18,2.88,4
31.0,-1.5313,30.0514,4,-3.73,2.91,2.94,4
32.0,-1.3751,30.4124,3,-5.49,6.39,2.48,3
33.0,-1.2198,30.8299,4,-3.69,5.35,2.84,4
34.1,-1.1781,31.0115,4,-1.12,1.95,2.90,3
35.0,-1.1762,31.0942,3,-1.33,-2.82,3.40,4
36.0,-1.1787,31.1810,4,-0.22,-3.84,3.35,4
37.0,-1.1862,31.2215,3,1.47,-2.78,3.57,3
37.9,-1.1951,31.2780,4,2.10,-0.66,3.60,4
39.0,-1.2289,31.3651,4,0.63,-0.36,3.76,4
40.0,-1.2557,31.4442,3,0.33,-0.66,3.85,3
41.0,-1.2715,31.4998,4,-0.04,-1.98,3.89,4
42.1,-1.2878,31.5540,4,-0.93,-2.86,3.96,3
43.0,-1.3081,31.6074,3,-0.50,-1.48,3.73,4
44.0,-1.3236,31.6578,4,-0.48,-1.21,3.80,4
45.0,-1.3322,31.6971,3,-0.93,-2.12,4.04,3
45.9,-1.3401,31.7310,4,0.08,-3.02,4.09,4
47.0,-1.3498,31.7725,4,1.08,-2.48,4.24,4
48.0,-1.3488,31.7968,3,1.63,-1.43,4.41,3
49.0,-1.3527,31.8154,4,2.28,-1.48,4.52,4
50.1,-1.3605,31.8287,4,3.50,-0.83,4.44,3
51.0,-1.3712,31.8529,3,3.38,0.06,4.66,4
52.0,-1.3780,31.8774,4,4.42,1.01,4.81,4
53.0,-1.3820,31.9149,3,4.03,0.97,5.00,3
53.9,-1.3772,31.9393,4,2.98,0.30,4.64,4
55.0,-1.3762,31.9678,4,2.91,-0.75,4.83,4
56.0,-1.3781,31.9809,3,2.63,-1.40,4.95,3
56.9,-1.3847,32.0018,4,2.63,-2.15,4.98,4
58.0,-1.3907,32.0313,4,3.67,-1.29,4.87,4
59.0,-1.3878,32.0580,3,2.86,-1.32,5.24,3
60.0,-1.3898,32.0827,4,2.55,-1.75,4.93,4
61.1,-1.3984,32.1077,4,3.13,-2.26,4.72,3
62.0,-1.4064,32.1187,3,3.45,-2.13,5.08,4
63.0,-1.4158,32.1303,4,3.03,-2.01,4.95,4
64.0,-1.4264,32.1479,3,2.48,-1.93,4.80,3
64.9,-1.4422,32.1659,4,1.72,-1.66,4.81,4
66.0,-1.4520,32.1860,4,2.46,-2.07,4.76,4
67.0,-1.4541,32.2011,3,3.66,-1.86,4.54,3
68.0,-1.4579,32.2117,4,3.71,-1.23,4.62,4
69.1,-1.4603,32.2250,4,4.28,-1.01,5.02,3
70.0,-1.4584,32.2367,3,4.79,-0.55,4.68,4
71.0,-1.4634,32.2426,4,4.44,-0.42,4.79,4
72.0,-1.4799,32.2565,3,3.82,0.01,4.47,3
72.9,-1.4855,32.2679,4,3.54,0.20,4.49,4
74.0,-1.4923,32.2835,4,3.75,-0.45,4.38,4
75.0,-1.4925,32.2907,3,3.99,-0.37,4.27,3
76.0,-1.4937,32.3023,4,4.39,-0.47,4.31,4
77.1,-1.4936,32.3091,4,4.31,-0.26,4.51,3
78.0,-1.4956,32.3170,3,4.80,-0.36,4.36,4
79.0,-1.4968,32.3260,4,3.98,-0.81,4.24,4
80.0,-1.4959,32.3400,3,3.39,-1.54,4.06,3
80.9,-1.4953,32.3528,4,3.68,-2.06,4.06,4
82.0,-1.4985,32.3654,4,4.11,-1.66,4.15,4
83.0,-1.5002,32.3784,3,3.11,-1.89,4.21,3
83.9,-1.4993,32.3925,4,3.02,-2.13,3.79,4
85.0,-1.4989,32.4055,4,3.57,-1.73,3.93,4
86.0,-1.4985,32.4153,3,4.38,-1.39,4.05,3
87.0,-1.4974,32.4311,4,3.95,-1.50,3.68,4
88.1,-1.4974,32.4507,4,3.50,-1.30,3.37,3
89.0,-1.4908,32.4630,3,3.75,-1.47,3.75,4
90.0,-1.4930,32.4739,4,3.63,-1.86,3.59,4
91.0,-1.4945,32.4897,3,3.48,-2.93,3.56,3
91.9,-1.5048,32.5040,4,3.60,-2.98,3.81,4
93.0,-1.4935,32.5208,4,3.40,-2.61,3.64,4
94.0,-1.4859,32.5374,3,3.22,-2.36,3.56,3
94.9,-1.4935,32.5530,4,2.72,-2.92,3.68,4
96.1,-1.5086,32.5728,4,2.13,-3.55,3.15,4
97.0,-1.5179,32.5868,3,2.77,-4.09,3.38,3
98.0,-1.5197,32.5924,4,2.81,-3.99,3.59,4
99.1,-1.5097,32.6045,4,2.48,-3.92,3.72,3
100.0,-1.4923,32.6186,3,2.26,-3.70,3.87,4
101.0,-1.4801,32.6306,4,1.98,-3.46,3.69,4
102.1,-1.4765,32.6450,4,2.40,-3.07,3.50,3
103.0,-1.4778,32.6579,3,2.12,-2.62,3.62,4
104.0,-1.4959,32.6741,4,0.47,-3.20,3.54,4
105.1,-1.5159,32.6973,4,0.30,-5.39,3.39,3
106.0,-1.5190,32.7135,3,0.68,-6.54,3.42,4
107.0,-1.5113,32.7293,4,1.01,-6.97,3.39,4
108.0,-1.4999,32.7455,3,1.41,-6.87,3.80,3
108.9,-1.4902,32.7596,4,1.40,-7.03,3.56,4
110.0,-1.4815,32.7801,4,0.56,-6.43,3.44,4
111.0,-1.4780,32.8032,3,-0.04,-6.50,3.84,3
111.9,-1.4813,32.8190,4,-0.38,-6.13,3.89,4
113.0,-1.4845,32.8378,4,-0.26,-6.40,3.44,4
114.0,-1.4729,32.8591,3,0.16,-6.55,3.36,3
114.9,-1.4693,32.8767,4,0.98,-6.21,3.75,4
116.0,-1.4683,32.8956,4,1.43,-5.77,3.74,4
117.1,-1.4658,32.9221,4,1.57,-6.07,3.97,3
118.0,-1.4338,32.9566,3,1.54,-4.36,4.01,4
119.0,-1.3882,33.0191,4,0.36,-2.94,4.10,4
120.1,-1.3589,33.0660,4,1.62,-4.42,3.94,3
121.0,-1.3324,33.1266,3,3.41,-5.81,3.99,4
122.0,-1.3182,33.1860,4,3.62,-5.58,4.27,4
123.1,-1.3156,33.2162,4,3.99,-4.97,4.69,3
124.0,-1.3034,33.2559,3,3.25,-4.43,4.50,4
125.0,-1.2750,33.3290,4,1.96,-4.31,4.17,4
126.1,-1.2494,33.3881,4,0.97,-5.32,3.85,3
127.0,-1.2262,33.4385,3,0.45,-5.78,4.02,4
128.0,-1.2102,33.4891,4,1.13,-5.68,3.94,4
129.1,-1.1910,33.5448,4,0.71,-5.25,4.20,3
130.0,-1.1757,33.5917,3,0.26,-6.55,3.88,4
131.0,-1.1588,33.6371,4,1.35,-8.51,3.95,4
132.0,-1.1411,33.6916,4,2.46,-9.79,3.82,3
133.0,-1.1544,33.7259,3,2.63,-10.76,3.98,4
133.9,-1.1702,33.7487,4,2.39,-10.12,3.84,4
135.0,-1.1981,33.7774,4,3.03,-9.61,3.76,4
136.0,-1.2045,33.8117,3,4.01,-8.69,3.89,3
136.9,-1.2044,33.8331,4,3.96,-7.41,3.80,4
138.0,-1.2115,33.8557,4,3.27,-5.66,3.69,4
139.0,-1.2106,33.8717,3,2.34,-4.11,3.91,3
139.9,-1.2116,33.8950,4,1.09,-3.77,3.91,4
141.0,-1.2106,33.9223,4,0.73,-4.45,3.48,4
142.1,-1.2067,33.9478,4,1.50,-4.71,3.48,3
143.0,-1.2035,33.9669,3,2.10,-5.16,3.36,4
144.0,-1.2024,33.9822,4,1.90,-4.12,3.64,4
145.1,-1.2041,34.0028,4,1.11,-2.92,3.58,3
146.0,-1.2023,34.0225,3,1.13,-2.61,3.59,4
147.0,-1.2007,34.0356,4,0.43,-2.09,3.59,4
148.0,-1.1989,34.0511,4,0.63,-1.79,3.51,4
149.0,-1.1959,34.0667,3,0.75,-1.71,3.41,3
149.9,-1.1960,34.0863,4,0.04,-1.98,3.33,4
151.0,-1.1900,34.0988,4,-1.27,-1.09,3.28,4
152.1,-1.1764,34.1077,4,-1.18,-0.78,3.02,3
153.0,-1.1550,34.1213,3,-1.87,-0.20,3.23,4
154.0,-1.1521,34.1335,4,-1.51,0.68,3.13,4
155.1,-1.1567,34.1459,4,-0.49,0.37,2.87,3
156.0,-1.1609,34.1556,3,-0.52,0.48,3.24,4
156.9,-1.1612,34.1642,4,-0.17,0.25,3.27,4
158.0,-1.1512,34.1749,4,-0.62,0.21,3.19,4
159.0,-1.1367,34.1848,3,-0.68,0.18,3.16,3
159.9,-1.1306,34.1924,4,-0.16,0.04,3.24,4
161.0,-1.1240,34.1968,4,0.26,-0.22,3.37,4
162.1,-1.1058,34.2059,4,0.53,-0.96,3.36,3
163.0,-1.0926,34.2129,3,0.52,-0.72,3.29,4
164.0,-1.0852,34.2193,4,-0.05,-0.97,3.16,4
165.0,-1.0803,34.2295,4,-0.69,-0.85,3.24,4
166.0,-1.0832,34.2370,3,-1.01,-1.12,3.09,3
166.9,-1.0678,34.2449,4,-1.34,-1.25,3.19,4
168.0,-1.0456,34.2562,4,-1.46,-1.95,3.10,4
169.1,-1.0337,34.2631,4,-1.36,-2.59,2.83,3
170.0,-1.0147,34.2706,3,-1.40,-2.67,3.12,4
171.0,-1.0078,34.2750,4,-1.61,-2.80,3.03,4
172.0,-0.9806,34.2834,4,-1.42,-2.14,3.11,4
173.0,-0.9642,34.2904,3,-1.39,-1.49,3.01,3
173.9,-0.9467,34.2960,4,-1.19,-0.84,2.88,4
175.0,-0.9270,34.3053,4,-0.67,-0.72,3.13,4
176.1,-0.9065,34.3155,4,-0.53,-0.80,3.34,3
177.0,-0.8799,34.3229,3,-0.72,-0.92,2.97,4
178.0,-0.8560,34.3300,4,-0.87,-1.60,3.17,4
179.0,-0.8230,34.3361,4,-1.29,-2.07,2.98,4
180.0,-0.7977,34.3429,3,-1.19,-1.91,3.14,3
180.9,-0.7770,34.3498,4,-0.76,-2.21,3.23,4
182.0,-0.7487,34.3576,4,-0.59,-2.38,3.12,4
183.1,-0.7134,34.3624,4,-0.90,-1.80,2.85,3
184.0,-0.6906,34.3676,3,-0.81,-1.88,3.02,4
184.9,-0.6623,34.3743,4,-1.30,-1.64,3.03,4
186.0,-0.6532,34.3798,4,-1.19,-1.01,3.18,4
187.1,-0.6270,34.3862,4,-1.35,-0.51,2.85,3
188.0,-0.6320,34.3881,3,-1.00,-0.91,2.80,4
189.0,-0.6093,34.3916,4,-0.84,-1.33,3.08,4
190.0,-0.5868,34.3998,4,-1.05,-1.90,3.05,3
191.0,-0.5725,34.4031,3,-1.10,-2.25,2.97,4
191.9,-0.5531,34.4084,4,-1.07,-1.95,2.97,4
193.0,-0.5420,34.4120,4,-1.28,-1.95,2.99,4
194.1,-0.5165,34.4204,4,-0.88,-1.28,3.08,3
195.0,-0.5118,34.4234,3,-0.86,-0.99,3.26,4
195.9,-0.4977,34.4256,4,-0.57,-0.93,3.26,4
197.0,-0.4765,34.4324,4,-0.40,-1.01,3.24,4
198.1,-0.4401,34.4381,4,-0.48,-1.57,3.40,3
199.0,-0.4010,34.4465,3,-0.16,-2.29,3.06,4
200.0,-0.3839,34.4513,4,-0.57,-2.40,3.21,4
201.0,-0.3312,34.4593,4,-0.96,-2.49,3.30,3
202.0,-0.3183,34.4637,3,-0.87,-2.35,3.13,4
202.9,-0.3048,34.4659,4,-1.06,-2.18,3.12,4
204.0,-0.2735,34.4729,4,-1.34,-1.87,3.25,4
205.1,-0.2282,34.4838,4,-1.58,-1.75,3.28,3
206.0,-0.2218,34.4865,3,-1.18,-1.85,3.49,4
206.9,-0.2179,34.4873,4,-1.29,-1.62,3.49,4
208.0,-0.2035,34.4943,4,-0.72,-1.12,3.22,4
209.1,-0.1989,34.4984,4,-0.73,-1.00,3.25,3
210.0,-0.2038,34.4984,3,-0.54,-1.11,3.31,4
210.9,-0.1879,34.5020,4,-0.61,-1.01,3.26,4
212.0,-0.1769,34.5080,4,-0.76,-0.94,3.38,4
213.1,-0.1305,34.5165,4,-1.01,-0.69,3.48,3
214.0,-0.1183,34.5223,3,-0.58,-0.87,3.31,4
215.0,-0.1215,34.5227,4,-1.15,-0.98,3.42,4
216.0,-0.0669,34.5311,4,-0.74,-0.51,3.36,4
217.1,-0.0513,34.5376,4,-0.89,-0.46,3.37,3
218.0,-0.0160,34.5432,3,-0.98,-0.27,3.18,4
219.0,-0.0047,34.5497,4,-0.72,-0.42,3.51,4
220.0,0.0015,34.5510,4,-1.06,-0.25,3.59,4
221.1,0.0036,34.5517,4,-0.95,-0.42,3.69,3
222.0,0.0093,34.5533,3,-1.17,-0.19,3.46,4
223.0,0.0442,34.5621,4,-1.21,-0.59,3.50,4
224.0,0.0527,34.5675,4,-0.83,-0.64,3.48,4
225.0,0.0678,34.5696,3,-0.79,-0.50,3.58,3
225.9,0.0948,34.5785,4,-1.34,-0.29,3.33,4
227.0,0.1236,34.5878,4,-1.34,-0.82,3.51,4
228.0,0.1690,34.5944,4,-1.45,-0.80,3.32,3
229.0,0.1940,34.6033,3,-1.29,-1.33,3.52,4
229.9,0.2032,34.6054,4,-1.39,-1.40,3.86,4
231.0,0.2043,34.6064,4,-1.62,-1.05,3.91,4
232.0,0.2067,34.6066,4,-1.53,-1.13,3.61,3
233.0,0.2078,34.6071,3,-1.46,-1.21,3.73,4
233.9,0.2182,34.6093,4,-1.10,-1.68,3.47,4
235.0,0.2340,34.6136,4,-0.81,-1.78,3.44,4
236.0,0.2447,34.6157,4,-0.56,-1.96,3.55,3
237.0,0.2557,34.6190,3,-0.68,-2.09,3.58,4
237.9,0.2577,34.6200,4,-0.85,-2.14,3.57,4
239.0,0.2588,34.6201,4,-0.62,-1.75,3.65,4
240.0,0.2813,34.6233,4,-0.74,-1.81,3.95,4
241.1,0.3161,34.6358,4,-1.12,-1.21,4.12,3
242.0,0.3346,34.6422,3,-1.06,-1.29,3.97,4
243.0,0.3407,34.6448,4,-1.38,-1.51,3.86,4
244.0,0.3503,34.6475,4,-1.39,-1.62,4.00,4
245.1,0.3717,34.6553,4,-1.21,-1.89,3.69,3
246.0,0.3930,34.6598,3,-1.49,-2.04,4.01,4
247.0,0.4111,34.6672,4,-1.51,-1.76,3.91,4
248.0,0.4215,34.6681,4,-1.44,-1.16,3.98,4
249.0,0.4421,34.6732,3,-1.39,-0.91,3.92,3
250.0,0.4767,34.6848,4,-0.91,-1.21,5.93,4
251.1,0.4949,34.6920,13,-1.48,-1.66,0.13,105
