2015,361.12656,174.8020,83.1599,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.0,-1.5938,29.1119,11,0.83,-0.79,8.72,11
8.0,-1.5936,29.1126,4,-0.16,-0.54,4.20,4
9.0,-1.5936,29.1126,4,-0.30,-0.14,3.56,4
10.1,-1.5936,29.1127,4,-0.14,-0.05,3.09,4
11.0,-1.5935,29.1129,3,-0.18,-0.06,3.18,4
12.0,-1.5933,29.1132,4,-0.08,0.29,3.79,3
13.0,-1.5933,29.1134,3,0.09,0.22,3.45,4
14.0,-1.5932,29.1139,4,0.10,0.27,3.59,3
14.9,-1.5929,29.1141,3,0.07,0.11,3.78,4
15.9,-1.5931,29.1147,4,-0.23,0.69,3.94,3
17.1,-1.5931,29.1160,4,0.01,1.60,4.02,4
18.0,-1.5932,29.1187,3,-1.00,1.72,3.87,4
19.0,-1.5933,29.1208,4,-1.24,0.90,3.77,3
20.0,-1.5933,29.1239,3,-1.99,1.37,3.75,4
21.0,-1.5935,29.1270,4,-2.08,1.74,3.82,3
22.0,-1.5935,29.1289,3,-2.96,2.52,4.05,4
23.0,-1.5936,29.1294,4,-2.48,2.60,3.85,3
23.9,-1.5935,29.1297,3,-2.46,2.87,3.70,4
24.9,-1.5936,29.1299,4,-2.76,2.90,3.93,3
26.0,-1.5935,29.1298,4,-2.68,2.89,3.77,4
27.0,-1.5936,29.1299,3,-2.79,2.99,3.96,4
28.0,-1.5933,29.1300,4,-2.24,3.47,3.80,3
29.0,-1.5928,29.1318,3,-1.77,4.25,4.15,4
30.0,-1.5879,29.1590,4,-3.31,2.16,4.09,3
31.0,-1.5724,29.2443,3,-3.24,4.58,3.86,4
31.9,-1.5450,29.4191,4,-2.62,9.05,3.62,3
33.1,-1.5209,29.5744,4,-1.25,7.19,3.54,4
34.0,-1.4785,29.7651,3,-1.11,4.32,3.61,4
35.0,-1.3828,30.0202,4,-1.19,4.08,3.83,3
36.0,-1.3389,30.1788,3,-1.99,5.00,3.67,4
37.0,-1.3274,30.2722,4,-1.72,4.69,3.59,3
38.0,-1.3201,30.3333,3,-0.40,3.45,3.47,4
38.9,-1.3208,30.3923,4,0.86,3.56,3.88,3
40.1,-1.3277,30.4541,4,0.66,4.66,3.74,4
41.0,-1.3204,30.5549,3,0.20,5.03,3.20,3
42.0,-1.3177,30.6301,4,-0.14,4.44,3.72,4
43.0,-1.3191,30.6757,3,0.83,3.95,3.81,4
44.0,-1.3316,30.7167,4,1.12,3.29,3.69,3
45.0,-1.3493,30.7536,3,1.05,2.96,3.70,4
46.0,-1.3682,30.8101,4,1.64,3.15,3.66,3
47.1,-1.3897,30.8827,4,1.13,3.15,3.59,4
48.1,-1.4036,30.9346,3,1.64,2.74,3.32,3
49.0,-1.4190,30.9824,4,1.68,2.75,3.65,4
50.0,-1.4375,31.0315,3,2.29,2.86,3.63,4
51.0,-1.4473,31.0602,4,2.38,2.75,3.37,3
52.0,-1.4607,31.1006,3,2.01,3.14,3.86,4
53.0,-1.4697,31.1399,4,2.49,3.05,3.12,3
54.0,-1.4785,31.1743,3,2.75,2.54,3.30,4
54.9,-1.4886,31.2231,4,3.02,2.41,3.31,3
56.1,-1.4924,31.2734,4,3.21,2.06,3.85,4
57.0,-1.4813,31.3064,3,3.07,1.87,3.03,4
58.0,-1.4664,31.3515,4,2.54,1.65,3.58,3
59.0,-1.4670,31.3936,3,2.54,2.32,3.82,4
60.0,-1.4739,31.4462,4,2.15,2.55,2.96,3
61.0,-1.4707,31.4880,3,1.95,3.85,3.35,4
61.9,-1.4616,31.5387,4,2.25,4.30,3.39,3
63.1,-1.4517,31.5946,4,2.52,4.42,3.56,4
64.0,-1.4458,31.6321,3,2.88,3.95,2.88,4
65.0,-1.4325,31.6798,4,2.90,4.65,2.57,3
66.0,-1.4195,31.7532,3,1.72,5.13,3.06,4
67.0,-1.4189,31.8118,4,1.69,4.90,4.06,3
67.9,-1.4249,31.8671,3,1.77,4.88,3.49,4
68.9,-1.4289,31.9154,4,2.47,5.06,3.34,3
70.0,-1.4301,31.9725,4,2.27,5.30,3.65,4
71.0,-1.4280,32.0346,3,2.24,5.59,3.66,4
72.0,-1.4255,32.0837,4,2.68,5.47,3.78,3
73.0,-1.4245,32.1434,3,1.40,5.68,4.09,4
73.9,-1.4258,32.2064,4,1.72,6.28,4.17,3
75.0,-1.4263,32.2766,4,2.10,7.11,4.22,4
76.0,-1.4287,32.3229,3,1.96,7.66,3.92,4
77.0,-1.4274,32.3678,4,1.56,7.79,4.24,3
78.0,-1.4238,32.4140,3,0.86,7.01,3.98,4
78.9,-1.4226,32.4565,4,0.99,6.46,3.92,3
80.0,-1.4223,32.4982,4,1.20,6.38,4.03,4
81.0,-1.4218,32.5313,3,1.34,6.87,4.04,4
82.0,-1.4125,32.5765,4,1.41,6.25,4.03,3
83.0,-1.4051,32.6261,3,1.49,5.48,3.97,4
83.9,-1.4078,32.6809,4,1.13,5.47,3.89,3
85.0,-1.4072,32.7489,4,0.46,4.79,3.99,4
86.0,-1.3940,32.8174,3,0.44,4.64,3.81,4
87.0,-1.3853,32.8677,4,0.17,4.24,3.95,3
88.1,-1.3753,32.9409,4,-0.39,2.37,3.82,4
89.0,-1.3628,33.0054,3,-0.42,1.40,3.75,3
90.0,-1.3476,33.0570,4,-0.21,2.02,3.81,4
91.0,-1.3435,33.0964,3,-0.19,1.57,3.77,4
91.9,-1.3367,33.1482,4,-0.57,0.42,3.98,3
93.1,-1.3250,33.2007,4,-0.26,-0.15,3.84,4
94.0,-1.3111,33.2642,3,-0.27,-0.33,3.71,4
95.0,-1.3030,33.3012,4,0.15,0.12,4.01,3
96.1,-1.2957,33.3519,4,0.11,1.07,3.82,4
97.0,-1.2909,33.3826,3,0.04,2.31,3.75,3
98.0,-1.2872,33.4138,4,0.13,2.44,3.57,4
99.0,-1.2856,33.4537,3,0.90,1.52,3.76,4
100.0,-1.2890,33.4926,4,1.11,0.92,3.75,3
101.1,-1.2898,33.5405,4,0.85,1.62,3.62,4
102.0,-1.2826,33.5808,3,-0.26,2.28,3.72,4
103.0,-1.2755,33.6245,4,-0.44,2.04,3.48,3
104.0,-1.2646,33.6685,3,-0.67,1.58,3.29,4
104.9,-1.2596,33.7139,4,-0.74,1.06,3.41,3
