2016,43.00163,-175.1585,83.3626,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.3,-1.6299,29.7870,5,1.73,2.43,5.91,7
8.0,-1.6301,29.7873,5,1.21,2.07,-5.06,5
9.1,-1.6300,29.7874,4,0.79,2.46,-2.47,4
10.0,-1.6301,29.7878,3,0.82,2.75,-2.06,3
10.9,-1.6300,29.7879,4,0.74,3.03,-2.65,4
11.9,-1.6302,29.7880,4,0.50,3.31,-3.01,4
12.9,-1.6301,29.7883,4,0.44,3.33,-3.13,4
14.0,-1.6302,29.7889,5,0.60,3.63,-2.24,5
15.1,-1.6300,29.7892,4,0.87,3.56,-2.03,4
16.0,-1.6300,29.7897,4,0.76,3.23,-2.29,4
17.0,-1.6301,29.7915,4,1.04,3.39,-2.76,4
18.0,-1.6299,29.7917,4,1.65,3.15,-2.00,4
19.0,-1.6300,29.7941,4,1.58,2.85,-2.26,4
20.1,-1.6301,29.7988,4,1.03,3.03,-1.96,4
21.1,-1.6302,29.8022,4,1.79,1.88,-2.01,4
22.1,-1.6302,29.8033,4,2.02,1.51,-2.37,4
23.1,-1.6303,29.8043,4,2.43,1.55,-1.96,4
24.1,-1.6303,29.8062,4,2.12,1.51,-1.71,4
25.1,-1.6305,29.8114,4,2.71,2.14,-1.89,4
26.0,-1.6306,29.8138,3,3.07,2.26,-2.07,3
26.9,-1.6308,29.8167,4,3.51,2.10,-2.34,4
27.9,-1.6310,29.8206,4,3.92,2.14,-2.17,4
28.9,-1.6312,29.8248,4,3.86,1.48,-2.43,4
29.9,-1.6313,29.8297,4,3.84,1.37,-2.42,4
30.9,-1.6314,29.8374,4,3.29,1.03,-1.49,4
32.0,-1.6297,29.8564,5,2.98,1.96,-1.78,5
33.1,-1.5299,30.4273,4,2.65,0.72,-2.11,4
34.0,-1.4179,30.7433,3,1.24,0.84,-2.17,3
34.9,-1.3832,30.9255,4,-1.54,1.11,-2.36,4
35.9,-1.3542,31.1222,4,-3.40,0.51,-2.13,4
36.9,-1.3729,31.2114,4,-4.07,0.30,-2.20,4
37.9,-1.3925,31.2668,4,-3.86,-0.16,-2.08,4
39.0,-1.4193,31.3142,4,-3.63,0.27,-2.13,4
40.0,-1.4003,31.3681,4,-3.12,0.60,-2.24,4
41.0,-1.3756,31.4184,4,-2.60,0.34,-2.21,4
42.0,-1.4280,31.4556,4,-1.17,0.12,-2.41,4
43.0,-1.4384,31.4978,4,-0.92,1.11,-2.70,4
44.1,-1.4341,31.5477,4,-1.96,1.60,-2.71,4
45.1,-1.3665,31.5983,4,-3.40,1.28,-2.59,4
46.1,-1.3601,31.6471,4,-4.20,0.25,-2.34,4
47.0,-1.3594,31.6737,3,-4.68,-0.15,-1.67,3
47.9,-1.3619,31.7032,4,-3.71,0.35,-1.95,4
48.9,-1.3909,31.7342,4,-4.31,0.24,-2.42,4
49.9,-1.4085,31.7679,4,-4.23,0.59,-2.38,4
51.0,-1.4220,31.8070,4,-4.50,0.69,-1.97,4
52.0,-1.4280,31.8394,4,-5.22,0.66,-2.11,4
53.0,-1.4344,31.8668,4,-5.05,1.20,-2.44,4
54.0,-1.4408,31.8862,4,-5.05,1.31,-1.19,4
55.0,-1.4330,31.9055,4,-4.69,0.95,-2.13,4
56.0,-1.4258,31.9247,4,-3.96,0.63,-2.05,4
57.0,-1.4511,31.9362,4,-3.59,0.90,-2.17,4
58.1,-1.4419,31.9499,4,-4.00,0.79,-2.12,4
59.1,-1.4181,31.9717,4,-4.20,0.89,-2.13,4
60.0,-1.4173,31.9900,3,-4.59,0.77,-2.01,3
60.9,-1.4277,32.0095,4,-4.90,0.74,-1.82,4
61.9,-1.4379,32.0299,4,-5.16,0.78,-1.70,4
62.9,-1.4761,32.0466,4,-5.41,1.01,-1.95,4
63.9,-1.4922,32.0659,4,-4.30,0.19,-2.02,4
65.0,-1.4771,32.0843,4,-3.90,-0.11,-2.06,4
66.0,-1.4883,32.1042,4,-4.16,-0.74,-1.71,4
67.0,-1.4998,32.1215,4,-4.28,-0.19,-1.60,4
68.0,-1.4859,32.1360,4,-5.19,-0.12,-2.02,4
69.1,-1.4775,32.1496,4,-4.88,0.44,-2.15,4
70.1,-1.4710,32.1631,4,-4.71,0.78,-2.11,4
71.0,-1.4699,32.1760,3,-5.11,0.51,-2.06,3
71.9,-1.4733,32.1889,4,-4.88,0.42,-2.35,4
72.9,-1.4913,32.2013,4,-4.73,0.09,-1.96,4
73.9,-1.5293,32.2129,4,-4.46,0.34,-2.18,4
75.0,-1.5163,32.2308,4,-4.53,1.17,-2.00,4
76.0,-1.5297,32.2479,4,-5.10,1.27,-2.34,4
