2015,363.12657,177.8873,83.0288,222
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
30.4,-1.3010,30.5324,1,-12.07,-12.43,4.78,3
30.9,-1.2622,30.6914,7,-10.29,-10.32,7.94,7
32.0,-1.2228,30.9004,5,-9.29,-10.27,7.66,5
33.0,-1.2191,30.9294,4,-8.54,-10.23,8.16,4
34.0,-1.2117,30.9913,5,-7.79,-10.19,8.22,5
35.1,-1.2136,31.0417,4,-7.04,-10.15,8.20,4
36.0,-1.2208,31.0900,4,-6.37,-10.12,7.33,4
37.0,-1.2260,31.1090,4,-5.71,-10.09,7.18,4
38.0,-1.2517,31.1566,4,-5.04,-10.05,7.37,4
39.0,-1.2707,31.1945,4,-4.37,-10.02,7.02,4
40.0,-1.2963,31.2311,4,-3.71,-9.98,6.72,4
41.0,-1.3028,31.2490,4,-3.04,-9.95,6.71,4
42.0,-1.2956,31.3061,4,-2.37,-9.91,6.03,4
43.0,-1.2930,31.3811,4,-1.60,-9.71,5.38,4
44.0,-1.2901,31.4137,4,-0.43,-8.80,5.65,4
45.0,-1.2913,31.4682,4,0.72,-9.09,5.09,4
46.0,-1.2933,31.5294,4,-0.27,-10.35,4.60,4
47.0,-1.3000,31.5577,4,0.95,-12.49,5.32,4
47.9,-1.3112,31.5854,4,0.60,-14.47,4.76,4
48.9,-1.3291,31.6162,4,0.13,-15.01,5.40,4
49.9,-1.3492,31.6458,4,-1.67,-14.01,5.10,4
50.9,-1.3137,31.6999,4,-1.86,-11.93,5.26,4
51.9,-1.3624,31.7580,4,-1.93,-11.63,4.77,4
52.9,-1.4079,31.7896,4,-1.46,-9.54,4.54,4
53.9,-1.3974,31.8315,4,-2.39,-8.64,4.51,4
55.0,-1.3699,31.8636,5,-1.37,-7.24,4.70,5
56.1,-1.3778,31.8939,4,-0.25,-5.99,4.95,4
57.1,-1.4041,31.9180,4,0.46,-5.83,4.90,4
58.1,-1.4255,31.9436,4,-0.56,-5.42,4.72,4
59.1,-1.4323,31.9691,4,-1.90,-5.31,4.48,4
60.1,-1.4420,31.9969,4,-4.94,-6.43,3.60,4
61.1,-1.4537,32.0212,4,-8.49,-6.81,4.23,4
62.1,-1.4550,32.0290,4,-8.80,-7.36,3.43,4
63.1,-1.4418,32.0403,4,-8.56,-8.43,3.43,4
64.1,-1.4272,32.0524,4,-7.86,-8.90,2.99,4
65.1,-1.4301,32.0605,4,-8.34,-8.72,3.12,4
66.1,-1.4413,32.0686,4,-9.38,-9.32,2.41,4
67.1,-1.4664,32.0857,4,-10.08,-10.00,2.61,4
68.1,-1.4826,32.1058,4,-10.12,-11.06,2.08,4
69.1,-1.4801,32.1207,4,-11.89,-11.25,1.83,4
70.1,-1.4862,32.1300,4,-11.32,-11.94,1.65,4
71.1,-1.5031,32.1393,4,-10.71,-11.50,1.81,4
72.1,-1.4900,32.1605,4,-8.11,-12.18,1.43,4
73.1,-1.4295,32.1920,4,-6.45,-10.80,1.97,4
74.1,-1.4136,32.2091,4,-3.99,-11.31,0.65,4
75.1,-1.4234,32.2346,4,-3.58,-10.75,0.82,4
76.1,-1.4433,32.2421,4,-4.32,-10.34,1.08,4
77.1,-1.4443,32.2496,4,-4.81,-9.41,0.77,4
78.1,-1.4826,32.2621,4,-7.49,-9.02,0.73,4
79.1,-1.5171,32.2760,4,-8.44,-8.54,0.82,4
80.1,-1.5114,32.2950,4,-8.65,-9.23,0.91,4
81.1,-1.4792,32.3101,4,-8.52,-9.36,0.97,4
82.1,-1.4739,32.3200,4,-8.34,-10.95,0.29,4
83.1,-1.4811,32.3301,4,-5.78,-10.53,0.24,4
84.1,-1.4869,32.3428,4,-7.51,-9.50,0.90,4
85.1,-1.4805,32.3601,4,-7.48,-9.62,0.19,4
86.1,-1.4843,32.3779,4,-6.52,-10.21,0.30,4
87.1,-1.4907,32.3939,4,-5.47,-10.51,0.43,4
88.1,-1.5070,32.4081,4,-4.78,-9.94,0.22,4
89.1,-1.5090,32.4362,4,-4.47,-8.68,0.23,4
90.1,-1.5232,32.4670,4,-5.90,-8.09,0.44,4
91.1,-1.5285,32.4800,4,-6.95,-9.08,0.70,4
92.1,-1.5305,32.4914,4,-7.48,-9.17,0.83,4
93.1,-1.5294,32.5104,4,-6.35,-8.78,1.01,4
94.1,-1.5281,32.5221,4,-5.61,-9.35,0.32,4
95.1,-1.5279,32.5298,4,-4.69,-7.82,0.98,4
96.1,-1.5294,32.5380,4,-4.06,-6.99,1.15,4
97.1,-1.5325,32.5516,4,-2.10,-6.30,1.57,4
98.1,-1.5359,32.5720,4,-2.64,-5.59,1.53,4
99.1,-1.5383,32.5922,4,-4.11,-4.52,1.66,4
100.1,-1.5393,32.6002,4,-4.40,-5.15,1.05,4
101.1,-1.5420,32.6129,4,-7.30,-4.42,1.81,4
102.1,-1.5449,32.6265,4,-9.00,-4.33,2.19,4
103.0,-1.5461,32.6341,3,-9.84,-5.18,2.10,3
103.9,-1.5478,32.6441,4,-8.65,-5.69,2.22,4
104.9,-1.5472,32.6569,4,-8.11,-4.66,2.84,4
105.9,-1.5452,32.6677,4,-6.27,-6.74,2.19,4
106.9,-1.5451,32.6848,4,-5.46,-5.41,3.05,4
107.9,-1.5498,32.7076,4,-4.95,-4.81,3.18,4
109.0,-1.5486,32.7187,5,-5.67,-5.42,2.82,5
110.1,-1.5387,32.7556,4,-6.80,-6.26,3.13,4
111.1,-1.5372,32.7837,4,-6.50,-6.28,2.89,4
112.1,-1.5355,32.8177,4,-8.22,-7.57,3.03,4
113.1,-1.5103,32.8608,4,-8.77,-7.11,2.78,4
114.1,-1.4468,32.9294,4,-6.89,-6.07,2.86,4
115.1,-1.4100,32.9746,4,-4.32,-6.93,1.58,4
116.1,-1.3717,33.0270,4,-2.04,-7.87,1.86,4
117.1,-1.3289,33.1286,4,-2.89,-7.68,1.81,4
118.1,-1.3238,33.1535,4,-3.33,-7.39,1.85,4
119.1,-1.3228,33.1610,4,-3.29,-7.08,1.76,4
120.0,-1.3233,33.1655,4,-3.07,-5.96,2.23,4
121.0,-1.3229,33.1704,4,-4.52,-6.50,2.28,4
