2016,43.37662,-175.1315,83.3796,247
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
6.3,-1.6293,29.7822,8,NaN,NaN,NaN,0
6.7,-1.6293,29.7820,4,-1.11,1.90,3.63,14
8.0,-1.6293,29.7827,4,-2.07,-0.09,5.11,4
9.0,-1.6292,29.7827,4,-2.16,-0.08,3.82,4
10.0,-1.6291,29.7826,3,-1.56,-0.03,4.22,4
10.9,-1.6293,29.7828,4,-1.73,0.14,4.14,4
12.0,-1.6290,29.7825,4,-1.91,0.28,4.36,4
13.0,-1.6292,29.7828,3,-2.10,0.13,4.62,3
14.0,-1.6291,29.7828,4,-2.48,-0.07,4.31,4
14.9,-1.6292,29.7828,3,-2.79,0.07,4.34,3
15.9,-1.6289,29.7826,4,-3.04,0.03,4.20,4
17.0,-1.6291,29.7827,4,-3.01,-0.23,3.91,4
18.0,-1.6290,29.7826,3,-2.99,0.13,4.30,3
19.0,-1.6291,29.7827,4,-2.93,-0.25,4.40,4
20.0,-1.6291,29.7827,3,-2.70,-0.41,4.26,3
20.9,-1.6291,29.7829,4,-1.99,-0.30,3.82,4
22.0,-1.6289,29.7828,4,-1.38,-0.32,4.07,4
23.0,-1.6290,29.7831,3,-1.35,-0.29,4.06,3
24.0,-1.6288,29.7831,4,-1.47,-0.31,3.85,4
25.0,-1.6290,29.7836,3,-1.98,-0.08,3.84,3
25.9,-1.6288,29.7843,4,-2.41,-0.41,3.90,4
27.0,-1.6288,29.7885,4,-2.34,-0.04,3.92,4
28.0,-1.6286,29.7943,3,-2.90,-0.07,4.12,3
29.0,-1.6282,29.8009,4,-3.64,0.84,3.94,4
30.0,-1.6250,29.8118,3,-4.28,1.48,3.57,3
30.9,-1.5824,29.9969,4,-4.62,1.59,3.88,4
32.0,-1.4855,30.4453,4,-2.71,-1.24,3.49,3
33.0,-1.4234,30.7234,3,-0.88,-1.80,3.43,4
34.0,-1.3895,30.9172,4,-1.07,-1.59,3.45,4
35.1,-1.3769,31.0464,4,-0.86,-1.22,3.14,3
36.0,-1.3737,31.1561,3,-0.75,-1.01,3.21,4
37.0,-1.3830,31.2267,4,-1.57,-2.02,3.36,4
38.0,-1.3858,31.2929,3,-2.12,-2.67,3.27,3
38.9,-1.3889,31.3452,4,-2.47,-2.73,3.13,4
40.0,-1.3734,31.3812,4,-3.04,-2.86,3.19,3
41.0,-1.3669,31.4148,3,-2.69,-2.12,3.18,4
42.0,-1.3636,31.4440,4,-2.56,-1.03,3.28,4
43.1,-1.3552,31.5015,4,-3.57,-0.16,3.21,3
44.0,-1.3526,31.5538,3,-4.98,-0.58,3.46,4
45.0,-1.3544,31.6066,4,-5.75,-2.43,3.22,4
46.0,-1.3606,31.6424,3,-4.65,-4.02,2.95,3
46.9,-1.3604,31.6695,4,-4.28,-3.25,2.89,4
48.0,-1.3753,31.7051,4,-5.17,-3.09,2.98,4
49.0,-1.3936,31.7307,3,-5.28,-2.81,3.17,3
49.9,-1.3956,31.7556,4,-5.22,-2.63,3.08,4
51.0,-1.4006,31.7881,4,-5.53,-1.84,3.32,3
52.0,-1.3929,31.8177,3,-5.70,-1.67,3.14,4
53.0,-1.3850,31.8481,4,-6.53,-1.75,3.24,4
54.1,-1.3984,31.8806,4,-6.50,-2.36,3.04,3
55.0,-1.4276,31.9099,3,-6.61,-2.70,3.02,4
56.0,-1.4295,31.9384,4,-6.96,-2.83,3.30,4
57.1,-1.4517,31.9693,4,-7.24,-3.29,3.31,3
58.0,-1.4711,31.9872,3,-7.75,-3.87,3.14,4
59.0,-1.4727,31.9979,4,-7.74,-4.28,3.16,4
60.1,-1.4753,32.0109,4,-7.82,-4.51,2.98,3
61.0,-1.4719,32.0240,3,-7.34,-4.51,3.06,4
62.0,-1.4594,32.0377,4,-7.04,-4.25,3.08,4
63.1,-1.4623,32.0527,4,-6.17,-3.74,2.91,3
64.0,-1.4741,32.0702,3,-5.95,-3.50,3.26,4
65.0,-1.4816,32.0907,4,-6.41,-3.16,3.39,4
66.0,-1.4804,32.1029,3,-6.46,-3.30,3.30,3
66.9,-1.4830,32.1160,4,-5.84,-2.89,3.23,4
68.0,-1.4959,32.1372,4,-6.10,-2.41,3.40,4
69.0,-1.4969,32.1561,3,-6.36,-2.59,3.34,3
69.9,-1.5032,32.1760,4,-6.43,-2.51,3.24,4
71.0,-1.5021,32.1897,4,-6.33,-2.40,3.24,4
72.0,-1.5088,32.2013,3,-5.36,-2.33,3.53,3
72.9,-1.5117,32.2167,4,-5.29,-2.13,3.49,4
74.0,-1.5208,32.2348,4,-6.36,-1.62,3.49,4
75.0,-1.5288,32.2475,3,-6.21,-1.34,3.45,3
75.9,-1.5315,32.2656,4,-6.06,-1.62,3.85,4
77.0,-1.5282,32.2850,4,-5.66,-1.85,3.80,3
78.0,-1.5268,32.2989,3,-5.26,-2.03,3.77,4
78.9,-1.5293,32.3196,4,-5.17,-1.88,3.75,4
80.0,-1.5372,32.3374,4,-4.52,-2.22,3.80,3
81.0,-1.5521,32.3486,3,-4.68,-2.44,3.54,4
81.9,-1.5608,32.3610,4,-4.86,-1.74,3.74,4
83.0,-1.5614,32.3719,4,-5.24,-1.45,3.86,3
84.0,-1.5592,32.3856,3,-6.00,-1.23,3.60,4
84.9,-1.5544,32.3964,4,-6.36,-1.09,3.69,4
86.0,-1.5533,32.4169,4,-6.24,-0.98,3.64,3
87.0,-1.5539,32.4297,3,-6.96,-0.88,4.02,4
87.9,-1.5538,32.4434,4,-6.08,-0.76,3.65,4
89.0,-1.5543,32.4535,4,-5.76,-0.78,3.85,3
90.0,-1.5505,32.4676,3,-5.84,-1.23,3.73,4
90.9,-1.5378,32.4790,4,-5.91,-1.12,3.85,4
92.0,-1.5323,32.4941,4,-5.83,-1.15,3.84,3
93.0,-1.5439,32.5056,3,-5.68,-1.29,3.68,4
93.9,-1.5361,32.5215,4,-6.00,-1.10,3.96,4
95.0,-1.5163,32.5423,4,-6.01,-1.28,3.93,3
96.0,-1.5135,32.5535,3,-6.44,-1.26,3.51,4
96.9,-1.5167,32.5644,4,-6.74,-1.07,3.98,4
98.0,-1.5211,32.5811,4,-7.01,-0.81,3.78,3
99.0,-1.5254,32.5952,3,-6.87,-0.98,3.75,4
99.9,-1.5344,32.6119,4,-6.25,-1.01,3.74,4
101.0,-1.5397,32.6304,4,-5.77,-1.56,3.66,3
102.0,-1.5421,32.6452,3,-5.17,-1.56,3.69,4
102.9,-1.5412,32.6625,4,-5.25,-1.92,3.93,4
104.0,-1.5363,32.6808,4,-5.20,-2.27,3.77,4
105.1,-1.5387,32.6976,4,-5.52,-2.07,3.91,3
106.0,-1.5392,32.7120,3,-5.78,-2.24,3.62,4
107.0,-1.5366,32.7297,4,-5.98,-2.12,3.59,4
108.1,-1.5352,32.7520,4,-6.15,-1.85,3.76,3
109.0,-1.5329,32.7732,3,-6.19,-1.33,3.62,4
110.0,-1.5363,32.7913,4,-6.32,-0.89,3.67,4
111.1,-1.5160,32.8310,4,-6.16,-0.44,3.76,3
112.0,-1.4897,32.8582,3,-6.36,-0.25,3.66,4
113.0,-1.4788,32.8844,4,-6.90,-0.26,3.55,4
114.1,-1.4665,32.9175,4,-5.89,-0.13,3.18,3
115.0,-1.4493,32.9411,3,-5.52,0.01,3.32,4
116.0,-1.4232,32.9980,4,-4.85,-0.72,3.34,4
117.1,-1.3878,33.0608,4,-4.72,-1.24,3.36,3
118.0,-1.3589,33.1211,3,-4.61,-1.40,3.16,4
119.0,-1.3429,33.1653,4,-5.12,-0.80,3.17,4
