2016,50.25163,-174.6090,83.1613,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.2,-1.6535,30.2033,5,NaN,NaN,NaN,4
7.9,-1.6536,30.2035,4,-1.87,-5.03,-0.36,4
8.9,-1.6535,30.2034,4,-1.61,-4.18,-0.34,4
10.0,-1.6536,30.2034,5,-0.70,-3.95,0.45,5
11.1,-1.6535,30.2035,4,-0.54,-2.96,0.71,4
12.1,-1.6535,30.2035,4,-0.54,-2.96,0.08,4
13.1,-1.6535,30.2035,4,-0.80,-2.68,0.20,4
14.1,-1.6535,30.2035,4,-0.75,-2.72,-0.69,4
15.0,-1.6534,30.2035,4,-0.94,-2.84,-0.75,4
16.0,-1.6534,30.2035,4,-1.43,-3.30,-0.06,4
17.0,-1.6534,30.2035,4,-1.87,-2.92,-0.31,4
17.9,-1.6534,30.2035,4,-2.35,-3.67,-0.30,4
18.9,-1.6534,30.2034,4,-2.71,-3.61,0.18,4
20.0,-1.6534,30.2035,5,-1.80,-3.26,-0.52,5
21.1,-1.6535,30.2036,4,-1.19,-2.34,-0.09,4
22.1,-1.6534,30.2035,4,-0.84,-2.06,-0.11,4
23.0,-1.6534,30.2035,4,-1.39,-1.43,-0.93,4
24.0,-1.6534,30.2036,4,-0.99,-2.32,-2.32,4
25.0,-1.6533,30.2034,4,-1.36,-1.99,-1.63,4
26.0,-1.6533,30.2036,5,-1.92,-1.53,-1.16,5
27.1,-1.6533,30.2036,4,-1.42,-0.85,-0.63,4
28.0,-1.6532,30.2037,4,-1.76,0.12,-0.36,4
29.0,-1.6531,30.2037,4,-1.23,0.52,-0.28,4
29.9,-1.6533,30.2039,4,-0.19,-0.29,-0.66,4
30.9,-1.6533,30.2040,4,0.01,-0.94,-2.01,4
32.0,-1.6531,30.2041,5,-0.17,-0.62,-0.75,5
33.0,-1.6533,30.2046,4,-1.21,-0.57,0.37,4
34.0,-1.6531,30.2047,4,-1.31,-0.32,-0.46,4
35.0,-1.6530,30.2049,4,-1.24,0.03,-0.50,4
36.0,-1.6530,30.2053,4,-0.78,-0.05,-0.49,4
36.9,-1.6530,30.2056,4,-0.43,0.35,-0.84,4
38.0,-1.6530,30.2061,5,-0.62,0.24,-0.28,5
39.0,-1.6530,30.2067,4,-1.11,0.18,-0.83,4
