2015,268.37645,171.1675,80.9258,238
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
13.7,-1.5313,28.1462,25,-5.32,2.21,1.17,24
15.0,-1.5311,28.1466,5,-5.58,2.10,4.36,5
16.0,-1.5309,28.1472,3,-6.86,1.70,4.45,4
17.0,-1.5292,28.1503,4,-6.75,2.16,5.03,3
18.0,-1.5238,28.1596,3,-6.11,2.60,4.64,4
18.9,-1.3633,28.6461,4,-5.10,2.69,4.56,4
19.9,-1.0731,29.5667,3,-1.86,2.48,4.41,3
20.9,-0.9147,29.9673,4,-0.93,3.64,4.11,4
21.9,-0.8853,30.1456,3,-0.73,5.16,4.00,3
22.9,-0.9459,30.2444,4,0.00,5.86,4.22,4
23.9,-0.9570,30.3284,3,0.30,5.84,3.84,3
24.9,-1.0440,30.3842,4,-0.04,5.89,3.68,4
25.9,-1.0990,30.4418,3,-0.00,5.81,3.76,3
26.9,-1.0922,30.5142,4,0.40,5.84,3.67,4
27.9,-1.1010,30.5778,3,0.81,5.96,3.52,3
28.9,-1.1468,30.6371,4,0.74,6.33,3.58,4
30.1,-1.1628,30.7055,4,1.27,5.69,3.68,3
31.1,-1.1709,30.7717,3,1.14,5.37,3.34,4
32.1,-1.1449,30.8396,4,0.77,4.53,3.02,3
33.1,-1.1767,30.9009,3,0.75,3.88,3.01,4
34.0,-1.2030,30.9705,4,0.15,3.32,3.12,3
35.0,-1.2232,31.0409,3,-0.34,2.95,3.06,4
36.0,-1.2309,31.1117,4,-0.47,2.31,2.94,3
37.0,-1.2287,31.1820,3,-0.45,2.01,2.98,4
38.0,-1.1855,31.2638,4,-0.60,1.19,2.98,3
39.0,-1.1512,31.3480,3,-0.43,0.48,3.02,4
40.0,-1.1186,31.4248,4,-0.69,-0.35,2.92,3
41.0,-1.1561,31.4865,3,0.15,-0.12,2.89,4
42.0,-1.2019,31.5338,4,0.65,-0.06,2.54,3
43.0,-1.2160,31.5862,3,0.72,-0.22,2.65,4
43.9,-1.2107,31.6307,4,0.47,0.02,2.66,4
45.1,-1.2218,31.6813,4,0.88,-0.16,2.78,3
46.1,-1.2741,31.7195,3,0.45,0.35,2.78,4
47.0,-1.3668,31.7490,4,-0.40,0.89,2.68,3
48.0,-1.4403,31.7743,3,-0.57,1.04,2.77,4
49.0,-1.3702,31.7984,4,-0.85,1.03,2.81,3
50.0,-1.2574,31.8401,3,-1.07,1.38,2.90,4
51.0,-1.3375,31.8679,4,-1.11,1.84,3.06,3
52.0,-1.3920,31.8882,3,-1.19,2.37,3.03,4
53.0,-1.4046,31.9122,4,-0.67,2.61,3.17,3
54.0,-1.3814,31.9330,3,-0.70,3.73,3.22,4
55.0,-1.3675,31.9477,4,-0.92,4.45,3.31,3
55.9,-1.3538,31.9696,3,-1.34,4.62,3.30,4
56.9,-1.3597,31.9955,4,-1.29,4.45,3.42,4
58.1,-1.3741,32.0166,4,-1.32,4.25,3.31,3
59.0,-1.3881,32.0311,3,-1.46,4.44,3.28,4
60.0,-1.4231,32.0551,4,-1.33,4.16,3.47,3
61.0,-1.4513,32.0714,3,-0.77,3.63,3.34,4
62.0,-1.4538,32.0913,4,-0.32,3.43,3.24,3
63.0,-1.4569,32.1143,3,-0.68,3.51,3.18,4
64.0,-1.4613,32.1290,4,-0.37,3.27,3.25,3
65.0,-1.4473,32.1455,3,-0.67,3.07,3.17,4
65.9,-1.4491,32.1594,4,-0.38,3.44,3.23,4
67.1,-1.4574,32.1693,4,-0.28,3.65,3.24,3
68.1,-1.4665,32.1834,3,0.08,3.36,3.26,4
69.0,-1.4947,32.1932,4,-0.13,3.65,3.04,3
70.0,-1.5140,32.2037,3,0.23,3.07,3.09,4
