2015,281.87645,171.5673,80.8464,247
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
6.3,-1.5413,28.2685,7,NaN,NaN,NaN,0
6.7,-1.5413,28.2680,4,NaN,NaN,NaN,0
8.0,-1.5411,28.2688,4,NaN,NaN,NaN,0
9.0,-1.5412,28.2689,3,NaN,NaN,NaN,0
10.0,-1.5410,28.2688,4,NaN,NaN,NaN,0
10.9,-1.5412,28.2690,3,NaN,NaN,NaN,0
11.9,-1.5410,28.2688,4,NaN,NaN,NaN,0
12.9,-1.5411,28.2689,3,NaN,NaN,NaN,0
14.0,-1.5411,28.2689,4,NaN,NaN,NaN,0
15.0,-1.5411,28.2689,3,NaN,NaN,NaN,0
16.0,-1.5409,28.2688,4,NaN,NaN,NaN,0
17.0,-1.5410,28.2689,3,NaN,NaN,NaN,0
18.0,-1.5410,28.2689,4,NaN,NaN,NaN,0
19.0,-1.5410,28.2691,3,NaN,NaN,NaN,0
20.0,-1.5410,28.2690,4,NaN,NaN,NaN,0
21.0,-1.5410,28.2690,3,NaN,NaN,NaN,0
22.0,-1.5409,28.2689,4,NaN,NaN,NaN,0
23.0,-1.5410,28.2708,3,NaN,NaN,NaN,0
24.0,-1.4584,28.6607,4,NaN,NaN,NaN,0
25.0,-1.2939,29.5525,3,NaN,NaN,NaN,0
26.0,-1.1993,30.1494,4,NaN,NaN,NaN,0
27.0,-1.1531,30.4820,3,NaN,NaN,NaN,0
28.0,-1.1428,30.6451,4,NaN,NaN,NaN,0
29.0,-1.1549,30.7576,3,NaN,NaN,NaN,0
30.0,-1.1711,30.8539,4,NaN,NaN,NaN,0
31.0,-1.1895,30.9212,3,NaN,NaN,NaN,0
32.0,-1.2032,30.9759,4,NaN,NaN,NaN,0
33.0,-1.2170,31.0448,3,NaN,NaN,NaN,0
34.0,-1.2398,31.0817,4,NaN,NaN,NaN,0
35.0,-1.2642,31.1198,3,NaN,NaN,NaN,0
35.9,-1.2696,31.1559,4,NaN,NaN,NaN,0
37.1,-1.2510,31.2179,4,NaN,NaN,NaN,0
38.1,-1.2391,31.2656,3,NaN,NaN,NaN,0
39.0,-1.2315,31.3086,4,NaN,NaN,NaN,0
40.0,-1.2273,31.3434,3,NaN,NaN,NaN,0
