2015,310.37649,173.7963,82.2456,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.3,-1.5799,28.8850,11,-0.78,-1.92,0.82,5
8.0,-1.5800,28.8876,4,-0.66,-0.39,2.96,8
8.9,-1.5800,28.8893,4,-0.37,0.69,4.65,4
10.0,-1.5803,28.8933,4,-0.10,0.79,4.07,4
11.1,-1.5811,28.9104,4,-0.20,1.25,4.13,3
12.0,-1.5820,28.9253,3,0.15,3.05,4.20,4
13.0,-1.5826,28.9365,4,1.03,4.90,4.21,4
14.0,-1.5830,28.9473,3,1.79,5.69,4.02,3
15.0,-1.5835,28.9566,4,3.28,6.34,4.23,4
16.0,-1.5847,28.9816,3,2.94,5.21,4.01,4
16.9,-1.5877,29.0443,4,2.82,4.00,4.00,3
18.1,-1.5897,29.0869,4,2.79,4.67,3.97,4
19.1,-1.5917,29.1179,3,3.00,4.45,3.89,3
20.0,-1.5944,29.1696,4,2.21,3.78,4.06,4
21.0,-1.5952,29.2029,3,0.88,4.20,3.81,3
22.0,-1.5948,29.2152,4,0.30,3.99,3.56,4
23.0,-1.5950,29.2236,3,-0.33,3.96,3.74,3
24.0,-1.5925,29.2312,4,-0.30,2.95,4.11,4
24.9,-1.5887,29.2423,3,-0.54,1.76,3.87,4
25.9,-1.5861,29.2490,4,-0.14,2.56,3.62,3
27.0,-1.5798,29.2647,4,0.17,3.42,3.73,4
28.0,-1.5723,29.2801,3,1.58,5.11,3.47,3
29.0,-1.5607,29.3052,4,2.62,6.04,3.47,4
30.0,-1.5433,29.3620,3,3.13,7.56,3.81,3
31.0,-1.4343,29.9546,4,3.09,9.98,3.51,4
32.1,-1.3347,30.3672,4,-1.02,6.59,3.26,4
33.1,-1.3166,30.4715,3,-1.77,4.13,3.16,3
34.0,-1.2326,30.5850,4,-0.78,4.86,2.72,4
35.0,-1.2014,30.6893,3,-2.22,4.27,2.86,3
36.0,-1.2026,30.7499,4,-1.72,4.47,2.98,4
37.1,-1.2412,30.8196,4,-1.39,5.39,3.01,4
38.1,-1.2384,30.8848,3,-0.54,6.60,3.26,3
