2015,262.62644,168.5326,80.6008,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.2,-1.5147,27.9067,11,15.91,-1.46,-3.55,14
8.0,-1.5147,27.9066,6,18.20,-1.15,-4.94,6
9.0,-1.5147,27.9067,4,17.41,-0.34,1.42,4
10.0,-1.5147,27.9068,4,16.15,0.28,1.33,4
11.0,-1.5140,27.9066,4,15.98,0.80,0.88,4
12.0,-1.5138,27.9067,4,15.78,1.65,1.92,4
13.0,-1.5136,27.9070,4,15.60,1.82,2.79,4
14.0,-1.5138,27.9067,4,16.40,1.80,1.90,4
15.0,-1.5137,27.9072,4,15.75,1.32,1.87,4
16.1,-1.5131,27.9084,4,15.61,1.72,2.62,4
17.1,-1.5120,27.9108,4,15.34,0.79,2.41,4
18.0,-1.5097,27.9169,3,15.58,-0.06,2.28,3
18.9,-1.4689,28.0864,4,8.85,5.63,2.86,4
19.9,-1.0649,29.6621,4,0.00,0.39,2.87,4
21.0,-0.9705,30.3384,4,-2.50,-3.17,3.40,4
22.0,-1.0666,30.4867,4,-0.69,-2.45,2.68,4
23.0,-1.0643,30.5739,4,-0.85,-2.36,2.61,4
24.1,-1.0710,30.6494,4,-0.15,-2.07,2.32,4
25.1,-1.1064,30.7059,4,-0.96,-2.70,2.57,4
26.0,-1.1182,30.7629,3,-0.35,-3.57,2.71,3
26.9,-1.1466,30.8485,4,0.80,-3.39,2.68,4
28.0,-1.1854,30.9227,4,1.25,-3.79,2.67,4
29.0,-1.2193,30.9829,4,2.63,-3.25,2.13,4
30.0,-1.2678,31.0358,4,1.71,-4.20,2.87,4
31.0,-1.2961,31.0879,4,2.32,-3.85,2.52,4
32.1,-1.3300,31.1449,4,1.72,-3.89,2.47,4
33.1,-1.3458,31.1883,4,0.64,-4.81,2.75,4
34.1,-1.3747,31.2214,4,0.48,-4.27,2.46,4
35.0,-1.3680,31.2469,3,-1.05,-3.80,2.81,3
35.9,-1.3565,31.2785,4,-1.28,-3.58,2.69,4
36.9,-1.3629,31.3006,4,-2.58,-3.57,2.94,4
38.0,-1.3701,31.3254,4,-2.21,-2.51,2.36,4
