2016,26.87660,-175.4629,82.7711,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
6.8,-1.6381,29.9579,15,0.27,3.53,-1.64,10
8.0,-1.6380,29.9584,4,-0.89,3.09,5.08,5
9.1,-1.6379,29.9584,4,-1.60,2.89,5.10,4
10.0,-1.6380,29.9585,3,-1.41,2.21,4.33,4
11.0,-1.6380,29.9586,4,-0.78,1.55,4.10,4
11.9,-1.6380,29.9587,3,-0.55,1.66,4.06,4
12.9,-1.6380,29.9587,4,-0.25,1.31,4.68,3
14.0,-1.6380,29.9590,4,-0.30,1.50,4.08,4
15.0,-1.6380,29.9590,3,-0.21,1.43,4.46,3
16.0,-1.6380,29.9593,4,0.44,0.52,4.64,4
17.1,-1.6381,29.9598,4,-1.05,1.43,4.92,4
18.1,-1.6382,29.9602,3,-1.37,1.61,4.47,3
19.0,-1.6381,29.9606,4,-1.70,1.79,4.06,4
20.0,-1.6382,29.9630,3,-2.07,1.53,4.42,3
21.0,-1.6383,29.9669,4,-1.57,2.32,4.21,4
22.0,-1.6384,29.9739,3,-1.12,3.08,4.05,4
22.9,-1.6388,29.9779,4,-1.16,4.37,4.26,3
24.0,-1.6397,29.9819,4,-2.06,4.90,3.50,4
25.0,-1.6399,29.9843,3,-3.30,5.46,3.70,3
26.0,-1.6401,29.9889,4,-3.34,6.47,3.97,4
27.0,-1.6399,29.9959,3,-4.56,7.59,3.44,4
27.9,-1.6345,30.0139,4,-3.77,9.15,3.26,3
29.1,-1.6174,30.0510,4,-2.32,7.38,3.64,4
30.0,-1.5911,30.1224,3,-1.78,4.70,3.71,3
31.0,-1.5679,30.1828,4,-2.16,1.31,3.82,4
32.1,-1.5175,30.3157,4,-2.83,-0.92,4.20,4
33.0,-1.4782,30.4695,3,-5.23,-1.42,3.91,3
34.0,-1.4441,30.6144,4,-6.61,-3.53,3.60,4
35.0,-1.3997,30.8218,3,-9.27,-3.17,3.59,3
35.9,-1.3622,31.0420,4,-10.39,-2.92,3.57,4
37.0,-1.3469,31.1584,4,-7.75,-4.33,3.53,4
38.0,-1.3295,31.2661,3,-7.48,-3.23,3.36,3
38.9,-1.3232,31.3715,4,-6.47,-1.34,3.18,4
40.0,-1.3177,31.4195,4,-3.35,-0.07,3.35,4
41.0,-1.3049,31.4782,3,-1.61,-1.78,3.37,3
42.0,-1.3012,31.5135,4,-1.50,-3.61,3.49,4
43.1,-1.3028,31.5470,4,-2.98,-3.83,3.32,4
44.0,-1.3075,31.5741,3,-4.03,-2.74,3.21,3
45.0,-1.3084,31.6024,4,-2.85,-1.91,3.62,4
46.1,-1.3242,31.6367,4,-1.03,-3.20,3.41,4
47.0,-1.3379,31.6734,3,-0.48,-4.50,3.19,3
48.0,-1.3438,31.7027,4,-1.20,-4.44,3.09,4
49.1,-1.3522,31.7330,4,-0.64,-5.16,3.41,4
50.0,-1.3607,31.7628,3,-1.04,-5.17,3.32,3
51.0,-1.4020,31.7913,4,-1.03,-4.84,3.25,4
52.0,-1.4077,31.8099,3,-1.30,-4.91,3.14,4
52.9,-1.4064,31.8310,4,-1.68,-4.48,3.29,3
54.0,-1.4014,31.8534,4,-1.72,-4.14,3.33,4
55.0,-1.4052,31.8682,3,-1.63,-3.29,3.26,3
55.9,-1.3973,31.8841,4,-1.55,-4.00,3.20,4
57.0,-1.4203,31.9081,4,-1.27,-4.50,3.22,4
58.0,-1.4429,31.9272,3,-0.47,-5.29,3.21,3
58.9,-1.4490,31.9394,4,-0.37,-5.99,3.21,4
60.0,-1.4492,31.9587,4,-0.25,-6.14,3.23,4
61.0,-1.4564,31.9764,3,-1.20,-6.07,3.19,3
61.9,-1.4606,31.9931,4,-1.08,-5.10,3.20,4
63.0,-1.4704,32.0120,4,-2.27,-4.64,3.13,4
64.0,-1.4671,32.0229,3,-2.25,-4.79,3.12,3
64.9,-1.4615,32.0349,4,-1.56,-4.73,3.05,4
66.0,-1.4368,32.0515,4,-1.57,-4.57,3.14,4
67.0,-1.4771,32.0685,3,-0.95,-4.22,3.15,3
67.9,-1.4912,32.0802,4,-0.70,-4.38,3.04,4
69.0,-1.4886,32.0991,4,-0.71,-5.23,3.18,4
70.0,-1.4900,32.1136,3,0.65,-5.17,3.09,3
70.9,-1.4910,32.1296,4,1.83,-5.44,3.27,4
72.0,-1.4924,32.1443,4,1.91,-6.28,2.96,4
73.0,-1.4940,32.1580,3,0.96,-7.04,3.12,3
73.9,-1.4928,32.1725,4,0.31,-6.32,3.01,4
75.0,-1.4913,32.1845,4,0.15,-6.08,2.87,4
76.0,-1.4887,32.1948,3,-0.09,-6.56,3.10,3
76.9,-1.4898,32.2081,4,-0.10,-6.29,3.05,4
78.0,-1.4892,32.2261,4,0.36,-6.20,3.21,4
79.0,-1.4919,32.2394,3,0.17,-6.50,3.22,3
79.9,-1.4941,32.2516,4,-0.32,-7.20,3.44,4
81.0,-1.4908,32.2669,4,-0.91,-7.13,3.30,4
82.1,-1.4889,32.2796,4,-0.45,-6.84,3.28,4
83.0,-1.4867,32.2897,3,-1.03,-6.80,3.27,3
84.0,-1.4861,32.3037,4,-1.42,-6.42,3.23,4
85.1,-1.4864,32.3121,4,-2.36,-6.59,3.20,4
86.0,-1.4871,32.3258,3,-2.72,-7.39,3.09,3
87.0,-1.4896,32.3415,4,-2.66,-6.62,3.32,4
88.0,-1.4931,32.3617,4,-3.02,-6.54,3.23,4
89.0,-1.5031,32.3779,3,-3.06,-6.57,3.23,3
89.9,-1.5151,32.3945,4,-2.77,-6.53,3.46,4
91.0,-1.5155,32.4098,4,-3.84,-6.61,3.35,4
92.0,-1.5151,32.4228,3,-3.15,-6.59,3.31,3
92.9,-1.5180,32.4371,4,-2.98,-7.08,3.41,4
94.0,-1.5187,32.4496,4,-3.34,-6.98,3.21,4
95.1,-1.5163,32.4620,4,-4.15,-6.85,3.16,4
96.0,-1.5192,32.4732,3,-3.68,-6.31,3.10,3
97.0,-1.5060,32.4879,4,-3.84,-6.54,3.12,4
98.1,-1.5056,32.5055,4,-3.87,-6.04,3.05,4
99.0,-1.5074,32.5153,3,-4.23,-6.06,3.12,3
100.0,-1.5064,32.5274,4,-5.31,-6.35,3.06,4
101.0,-1.5184,32.5404,4,-4.82,-6.57,2.80,4
102.0,-1.5255,32.5510,3,-4.13,-6.76,2.72,3
102.9,-1.5310,32.5657,4,-3.72,-6.79,2.86,4
104.0,-1.5335,32.5793,4,-4.25,-6.06,2.76,4
105.0,-1.5317,32.5936,3,-4.20,-5.03,2.79,3
105.9,-1.5283,32.6078,4,-3.99,-5.04,2.75,4
107.0,-1.5330,32.6213,4,-4.06,-4.42,2.67,4
108.1,-1.5365,32.6353,4,-3.67,-4.33,2.80,4
109.0,-1.5399,32.6486,3,-3.54,-3.84,2.77,3
110.0,-1.5383,32.6654,4,-3.58,-4.16,2.83,4
111.1,-1.5364,32.6934,4,-4.14,-4.30,2.71,4
112.0,-1.5296,32.7141,3,-4.82,-3.98,2.58,3
112.9,-1.5264,32.7352,4,-5.61,-3.45,2.72,4
114.0,-1.5195,32.7585,4,-5.21,-3.76,2.75,4
115.0,-1.4944,32.7828,3,-5.56,-4.31,2.97,3
115.9,-1.4778,32.8065,4,-6.42,-4.85,2.77,4
117.0,-1.4658,32.8295,4,-6.13,-3.61,2.60,4
118.1,-1.4479,32.8672,4,-5.13,-2.95,2.69,3
119.0,-1.4327,32.9129,3,-4.96,-3.62,2.88,4
120.0,-1.4110,32.9619,4,-5.58,-2.90,2.61,4
121.1,-1.3905,33.0056,4,-3.80,-2.16,2.61,4
122.0,-1.3753,33.0526,3,-1.72,-3.00,2.98,3
123.0,-1.3547,33.1115,4,-2.39,-3.21,3.02,4
124.0,-1.3373,33.1556,4,-2.78,-3.45,2.90,4
125.0,-1.3240,33.1904,3,-3.19,-2.72,2.77,3
125.9,-1.3107,33.2233,4,-3.42,-2.84,2.88,4
