2016,38.37662,-176.3250,83.1406,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
6.9,-1.6464,30.0971,13,-2.42,1.14,-3.15,8
8.0,-1.6464,30.1008,4,-2.43,1.58,3.54,5
9.0,-1.6466,30.1027,4,-2.46,2.58,3.19,4
10.0,-1.6466,30.1052,3,-2.14,3.04,2.73,4
10.9,-1.6468,30.1083,4,-1.46,3.26,2.59,4
12.0,-1.6470,30.1114,4,-0.81,3.41,2.99,4
13.0,-1.6472,30.1142,3,-0.77,3.19,3.04,3
14.0,-1.6474,30.1174,4,-0.20,4.15,2.73,4
15.1,-1.6475,30.1196,4,0.32,4.64,2.56,4
16.0,-1.6474,30.1202,3,0.28,4.43,2.77,3
17.0,-1.6470,30.1206,4,-0.13,4.11,2.95,4
18.0,-1.6468,30.1212,3,-0.29,3.36,2.83,3
19.0,-1.6464,30.1216,4,-0.28,2.85,2.91,4
20.1,-1.6460,30.1219,4,-0.76,2.66,2.87,3
21.1,-1.6453,30.1224,3,-0.29,2.56,2.99,4
22.0,-1.6452,30.1234,4,-0.42,2.45,2.99,4
23.0,-1.6449,30.1240,3,-0.69,2.23,3.19,3
24.0,-1.6449,30.1246,4,-0.27,2.11,3.12,4
24.9,-1.6444,30.1248,3,-0.33,2.10,3.40,3
25.9,-1.6440,30.1254,4,-0.04,1.95,3.22,4
27.0,-1.6434,30.1264,4,-0.29,2.48,3.37,4
28.0,-1.6430,30.1265,3,0.11,2.86,3.37,3
29.0,-1.6423,30.1270,4,0.31,3.06,3.51,4
30.0,-1.6410,30.1281,3,0.01,3.41,3.31,3
30.9,-1.6404,30.1290,4,0.15,3.03,3.76,4
32.0,-1.6392,30.1300,4,0.20,3.07,3.85,4
33.0,-1.6328,30.1370,3,-0.59,2.40,4.02,3
34.0,-1.6231,30.1520,4,-1.30,2.53,4.20,4
35.0,-1.6117,30.1741,3,-2.38,2.92,3.54,3
35.9,-1.6007,30.1974,4,-0.46,3.13,3.60,4
37.0,-1.5522,30.3296,4,-0.24,1.50,4.08,4
38.0,-1.5071,30.4786,3,-0.62,2.17,3.61,3
39.0,-1.4520,30.6232,4,1.94,-0.05,3.05,4
40.0,-1.3898,30.8140,3,4.51,-2.59,1.71,3
40.9,-1.3551,30.9792,4,6.23,-1.74,-1.53,4
42.0,-1.3473,31.0963,4,4.68,-3.94,1.53,4
