2016,25.50161,-176.2631,82.7199,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.3,-1.6466,30.0862,3,NaN,NaN,NaN,3
8.0,-1.6468,30.0863,6,1.91,1.94,-6.50,5
9.1,-1.6467,30.0864,4,1.99,1.68,-3.67,4
10.0,-1.6465,30.0863,4,2.20,1.55,-3.37,4
11.0,-1.6466,30.0865,4,2.03,1.62,-3.38,4
12.0,-1.6467,30.0867,4,1.59,1.43,-3.90,4
13.0,-1.6465,30.0864,5,1.36,1.71,-3.15,5
14.0,-1.6465,30.0863,4,1.80,1.34,-1.98,4
14.9,-1.6466,30.0865,5,1.99,1.12,-2.33,5
16.0,-1.6466,30.0867,5,1.70,1.54,-2.58,5
17.1,-1.6464,30.0867,4,1.95,1.47,-3.68,4
18.1,-1.6465,30.0869,4,2.06,1.25,-3.12,4
19.1,-1.6466,30.0872,4,2.28,1.41,-3.66,4
20.1,-1.6465,30.0872,4,2.08,1.61,-4.09,4
21.1,-1.6464,30.0874,4,1.87,1.75,-3.48,4
22.1,-1.6465,30.0880,4,2.25,1.95,-4.38,4
23.1,-1.6464,30.0882,4,1.95,2.05,-4.64,4
24.0,-1.6465,30.0886,4,1.96,2.15,-3.58,4
25.0,-1.6465,30.0892,4,1.51,2.11,-3.47,4
26.0,-1.6463,30.0899,5,1.34,1.88,-3.38,5
27.1,-1.6460,30.0910,4,1.36,1.51,-3.64,4
28.1,-1.6457,30.0923,4,1.01,1.66,-3.16,4
29.1,-1.6458,30.0938,4,1.02,1.87,-3.26,4
30.1,-1.6453,30.0951,4,0.72,1.60,-3.86,4
31.0,-1.6455,30.0965,4,0.86,2.47,-2.64,4
31.9,-1.6454,30.0975,4,0.39,2.05,-1.80,4
33.0,-1.6383,30.1209,5,0.71,1.65,-2.65,5
34.1,-1.4862,30.5759,4,-1.88,3.35,-2.72,4
35.1,-1.3516,30.9281,4,-2.30,2.24,-1.92,4
36.1,-1.3166,31.0319,4,-3.13,2.46,-1.89,4
37.0,-1.2962,31.1291,4,-2.61,2.47,-2.35,4
38.0,-1.2723,31.2406,4,-3.20,1.58,-0.82,4
39.0,-1.2738,31.3777,5,-2.22,0.08,-1.67,5
40.1,-1.3143,31.4572,4,-2.47,1.10,-1.84,4
41.0,-1.3318,31.4783,4,-2.83,0.73,-1.41,4
42.0,-1.3185,31.5088,4,-2.25,1.17,-2.50,4
43.0,-1.3220,31.5473,4,-1.42,1.76,-2.48,4
44.1,-1.3267,31.5676,4,-1.44,2.07,-2.30,4
45.1,-1.3243,31.5909,4,-2.00,1.48,-2.33,4
46.0,-1.3248,31.6242,4,-1.73,1.78,-2.70,4
46.9,-1.3389,31.6594,4,-2.14,1.70,-1.13,4
48.0,-1.3459,31.6931,5,-1.78,0.72,-1.52,5
49.1,-1.3482,31.7090,4,-1.45,-0.48,-2.26,4
50.1,-1.3530,31.7272,4,-1.92,0.05,-2.21,4
51.1,-1.3614,31.7545,4,-1.85,1.40,-1.69,4
52.1,-1.3633,31.7709,4,-1.80,1.92,-2.50,4
53.0,-1.3629,31.7804,4,-2.57,3.05,-2.18,4
54.0,-1.3639,31.7951,5,-3.60,2.93,-0.63,5
55.0,-1.3694,31.8365,4,-5.25,2.55,-1.16,4
56.0,-1.3729,31.8632,4,-5.30,2.40,-1.85,4
57.0,-1.3718,31.8837,4,-4.29,2.34,-1.86,4
58.0,-1.3739,31.9106,4,-3.21,2.05,-2.19,4
59.0,-1.3778,31.9322,4,-2.11,2.41,-2.57,4
60.0,-1.4021,31.9588,4,-1.03,2.22,-2.85,4
