2015,342.75153,175.9906,82.4198,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.4,-1.6001,29.2701,2,NaN,NaN,NaN,1
7.9,-1.6000,29.2692,5,-2.47,3.88,-3.47,5
9.0,-1.5999,29.2693,4,-2.92,4.22,-0.97,4
9.9,-1.6001,29.2693,4,-2.73,4.08,-0.91,4
11.0,-1.6000,29.2685,5,-2.07,4.02,-1.53,5
12.1,-1.6000,29.2685,4,-2.73,4.84,-0.55,4
13.0,-1.6001,29.2691,4,-1.90,4.07,0.32,4
14.0,-1.6000,29.2692,4,-1.77,4.25,-0.75,4
15.0,-1.6000,29.2693,4,-2.08,4.33,-1.11,4
16.0,-1.6001,29.2704,4,-1.80,3.88,-1.32,4
16.9,-1.6002,29.2719,4,-2.36,4.79,-1.36,4
17.9,-1.6002,29.2723,4,-2.87,4.48,-0.90,4
18.9,-1.6001,29.2739,4,-4.26,5.55,-1.79,4
20.0,-1.6002,29.2752,4,-4.16,5.71,-1.76,4
21.0,-1.6001,29.2772,4,-5.22,5.59,-0.68,4
22.0,-1.6000,29.2785,4,-5.32,5.70,-1.76,4
23.0,-1.6002,29.2839,4,-5.49,5.52,-1.24,4
24.0,-1.6003,29.2870,4,-5.39,5.05,-1.30,4
25.0,-1.6002,29.2899,4,-4.59,4.70,-1.50,4
26.0,-1.6001,29.2920,4,-3.75,4.57,-1.57,4
27.0,-1.5970,29.2993,4,-3.12,4.53,-1.70,4
28.1,-1.5834,29.3194,4,-1.40,4.11,-2.10,4
29.1,-1.5264,29.5250,4,-1.01,4.60,-1.98,4
30.1,-1.2831,30.4172,4,0.10,3.84,-2.32,4
31.1,-1.2131,30.6426,4,1.80,3.39,-1.81,4
32.0,-1.1846,30.7355,3,1.50,3.57,-1.47,3
32.9,-1.1616,30.8075,4,0.88,3.09,-1.38,4
33.9,-1.1657,30.8573,4,0.65,3.09,-1.43,4
35.0,-1.1259,30.9199,4,0.08,3.11,-1.10,4
36.0,-1.1457,30.9602,4,-0.53,3.26,-1.04,4
37.0,-1.0780,31.0447,4,-1.86,3.68,-1.01,4
38.1,-1.1028,31.1026,4,-0.52,2.60,-1.17,4
39.1,-1.0984,31.1549,4,0.21,1.52,-1.42,4
40.0,-1.0972,31.2161,3,-0.26,0.58,-1.50,3
40.9,-1.1626,31.2710,4,-0.80,-0.72,-1.91,4
42.0,-1.3137,31.3019,4,-1.08,-1.44,-1.85,4
43.0,-1.1673,31.3454,4,-1.54,-2.10,-2.25,4
44.0,-1.1584,31.3860,4,-1.34,-2.27,-1.94,4
45.0,-1.2137,31.4213,4,-0.52,-0.93,-1.77,4
46.1,-1.2540,31.4670,4,0.96,0.44,-1.60,4
47.1,-1.2683,31.5205,4,1.32,0.07,-1.40,4
48.0,-1.2728,31.5586,3,1.13,0.76,-1.24,3
48.9,-1.2937,31.5965,4,0.14,0.67,-1.48,4
49.9,-1.3106,31.6261,4,-0.47,0.41,-1.70,4
51.0,-1.3155,31.6628,4,-0.89,0.41,-1.71,4
52.0,-1.3370,31.6989,4,-1.86,1.20,-1.51,4
53.0,-1.3454,31.7387,4,-1.71,1.36,-1.66,4
54.1,-1.3599,31.7778,4,-1.83,1.41,-1.83,4
55.0,-1.3680,31.8021,3,-1.87,1.53,-1.59,3
55.9,-1.3663,31.8294,4,-2.03,1.31,-1.70,4
56.9,-1.3702,31.8603,4,-2.24,1.12,-1.91,4
58.0,-1.3840,31.8859,4,-2.78,1.74,-1.85,4
59.0,-1.3943,31.9043,4,-2.58,2.35,-1.53,4
60.1,-1.4175,31.9282,4,-3.06,2.70,-1.66,4
61.1,-1.4266,31.9563,4,-4.25,2.69,-1.87,4
62.0,-1.4168,31.9782,3,-5.05,2.88,-2.09,3
62.9,-1.3919,31.9944,4,-4.83,3.54,-1.73,4
64.0,-1.3947,32.0128,4,-4.41,3.91,-1.75,4
65.0,-1.4136,32.0353,4,-4.53,3.98,-1.73,4
66.0,-1.4285,32.0568,4,-4.61,4.15,-1.56,4
67.1,-1.4354,32.0752,4,-4.40,3.87,-1.64,4
68.0,-1.4447,32.0931,3,-4.26,3.81,-1.93,3
68.9,-1.4555,32.1119,4,-4.20,4.61,-0.86,4
69.9,-1.4674,32.1317,4,-4.86,4.49,-1.70,4
71.0,-1.4617,32.1519,4,-4.99,4.29,-1.62,4
72.0,-1.4666,32.1656,4,-4.99,3.80,-1.56,4
73.0,-1.4824,32.1770,4,-4.57,4.14,-1.65,4
74.1,-1.4880,32.1908,4,-4.47,4.33,-1.67,4
75.0,-1.4722,32.2065,3,-4.71,4.16,-1.67,3
75.9,-1.4847,32.2196,4,-5.32,3.52,-1.74,4
77.0,-1.5176,32.2309,4,-5.43,3.44,-2.03,4
78.0,-1.5317,32.2432,4,-5.98,3.40,-1.89,4
79.0,-1.5361,32.2562,4,-6.26,3.58,-1.83,4
80.1,-1.5340,32.2722,4,-6.67,3.47,-1.89,4
81.0,-1.5155,32.2874,3,-6.88,3.29,-1.82,3
81.9,-1.5049,32.3006,4,-6.64,3.70,-1.77,4
83.0,-1.5293,32.3141,4,-6.20,3.65,-2.18,4
84.0,-1.5239,32.3310,4,-5.72,3.61,-1.29,4
85.0,-1.5217,32.3464,4,-5.80,2.76,-2.18,4
86.1,-1.5321,32.3582,4,-5.72,2.12,-2.09,4
87.1,-1.5384,32.3688,4,-5.91,2.33,-2.03,3
88.0,-1.5370,32.3802,3,-6.26,1.95,-2.35,4
88.9,-1.5365,32.3922,4,-6.66,2.01,-2.35,4
90.0,-1.5335,32.4048,4,-6.93,1.76,-2.14,4
91.0,-1.5343,32.4167,4,-7.12,1.95,-2.20,4
92.1,-1.5261,32.4303,4,-6.95,2.10,-2.28,4
93.0,-1.5223,32.4410,3,-6.63,2.15,-2.37,3
93.9,-1.5349,32.4504,4,-6.37,2.12,-2.26,4
95.0,-1.5431,32.4616,4,-5.86,2.09,-2.13,4
96.0,-1.5273,32.4745,4,-5.46,1.88,-2.08,4
97.1,-1.5367,32.4850,4,-5.35,2.04,-1.99,4
98.0,-1.5395,32.4946,3,-5.34,2.61,-2.01,3
98.9,-1.5405,32.5045,4,-5.26,2.16,-2.10,4
100.0,-1.5423,32.5181,4,-5.59,1.84,-1.98,4
101.0,-1.5449,32.5307,4,-5.49,2.34,-1.83,4
102.1,-1.5501,32.5432,4,-5.14,2.46,-1.92,4
103.0,-1.5499,32.5536,3,-5.43,2.56,-2.04,3
103.9,-1.5512,32.5621,4,-5.70,2.71,-1.83,4
105.0,-1.5541,32.5729,4,-5.98,2.77,-1.92,4
