2015,266.37644,170.2624,80.8428,240
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
11.8,-1.5188,27.9534,15,-6.02,-1.68,3.77,18
13.0,-1.5187,27.9552,4,-4.62,-0.07,3.72,4
14.0,-1.5186,27.9554,4,-4.43,0.41,3.14,4
15.0,-1.5184,27.9560,3,-3.92,0.62,3.17,3
15.9,-1.5185,27.9567,4,-3.77,0.66,3.37,4
17.1,-1.5179,27.9584,4,-3.28,0.35,3.07,4
18.0,-1.5141,27.9672,3,-1.99,1.00,3.40,3
19.0,-1.4769,28.0815,4,-3.67,0.20,3.58,4
20.0,-1.2044,29.1129,3,-4.08,0.99,3.17,3
21.0,-0.9521,29.9169,4,-2.34,1.16,3.52,4
21.9,-0.8943,30.1404,3,-1.41,2.31,3.72,4
22.9,-0.9302,30.2841,4,-0.53,2.67,3.64,3
24.1,-0.9551,30.4118,4,-0.08,1.64,3.66,4
25.0,-0.9968,30.4783,3,0.14,1.77,3.70,3
26.0,-1.0215,30.5523,4,-0.19,2.14,3.40,4
27.0,-1.0419,30.6183,3,-0.22,2.23,3.45,3
28.0,-1.0864,30.6795,4,-0.64,2.20,3.44,4
29.1,-1.1233,30.7365,4,-0.63,2.15,3.56,4
30.1,-1.1256,30.7967,3,-0.50,1.78,3.59,3
31.0,-1.1331,30.8464,4,-0.23,1.27,3.33,4
32.0,-1.1491,30.8963,3,-0.39,1.00,3.14,3
33.0,-1.1750,30.9435,4,-0.42,1.12,3.17,4
34.0,-1.1996,30.9960,3,-0.67,1.64,3.50,3
35.0,-1.1925,31.0549,4,-1.36,1.46,3.66,4
36.1,-1.2082,31.1278,4,-2.20,1.76,3.70,4
37.1,-1.2288,31.1959,3,-2.89,2.41,3.58,3
38.0,-1.2274,31.2569,4,-3.31,2.64,3.43,4
39.0,-1.2039,31.3147,3,-2.71,2.45,3.74,3
40.0,-1.1828,31.3752,4,-2.16,3.15,3.51,4
41.0,-1.1749,31.4336,3,-2.41,2.99,3.82,3
42.0,-1.1852,31.4908,4,-2.18,3.30,3.86,4
42.9,-1.1767,31.5348,3,-2.03,3.15,3.95,4
43.9,-1.1747,31.5731,4,-1.76,2.89,4.01,3
45.0,-1.2312,31.6155,4,-1.68,3.56,3.95,4
46.0,-1.2613,31.6529,3,-1.54,2.74,3.79,3
47.0,-1.2717,31.6917,4,-1.48,2.48,3.95,4
48.0,-1.2959,31.7258,3,-0.86,2.90,3.75,3
49.0,-1.3398,31.7571,4,-0.95,3.40,3.59,4
50.0,-1.3239,31.7871,3,-1.14,2.69,3.89,3
50.9,-1.3726,31.8269,4,-0.99,2.07,4.04,4
52.1,-1.4158,31.8602,4,-0.55,1.63,3.82,4
53.0,-1.4054,31.8832,3,-0.59,1.56,3.73,3
54.0,-1.3857,31.9107,4,-0.97,1.20,3.95,4
55.0,-1.3989,31.9346,3,-1.34,1.35,4.18,3
56.0,-1.4140,31.9585,4,-1.27,1.28,3.69,4
57.0,-1.4283,31.9838,3,-1.48,1.20,3.93,3
57.9,-1.4736,32.0071,4,-2.01,1.62,3.73,4
59.1,-1.4155,32.0273,4,-1.57,1.55,3.60,4
60.0,-1.4025,32.0498,3,-1.92,1.60,3.63,3
61.0,-1.4191,32.0665,4,-1.86,1.43,3.69,4
62.0,-1.4749,32.0834,3,-1.78,1.50,3.72,3
63.0,-1.5202,32.0947,4,-1.89,1.20,3.62,4
63.9,-1.5257,32.1072,3,-1.25,1.35,3.53,4
64.9,-1.5356,32.1208,4,-1.20,1.86,3.53,3
66.0,-1.5254,32.1371,4,-1.29,2.34,3.56,4
67.0,-1.5265,32.1500,3,-1.68,3.08,3.55,3
68.0,-1.5072,32.1629,4,-0.94,3.00,3.55,4
69.0,-1.5169,32.1762,3,-0.92,2.66,3.32,3
69.9,-1.5200,32.1903,4,-1.36,2.50,3.52,4
71.1,-1.5332,32.2069,4,-1.72,2.21,3.50,4
72.0,-1.5449,32.2192,3,-1.47,1.99,3.36,3
73.0,-1.5575,32.2314,4,-1.64,2.22,3.32,4
74.0,-1.5605,32.2435,3,-1.65,1.70,3.27,3
75.0,-1.5504,32.2567,4,-1.77,1.06,3.29,4
76.1,-1.5417,32.2735,4,-2.00,1.66,3.25,4
77.1,-1.5521,32.2835,3,-2.19,1.88,3.25,3
78.0,-1.5545,32.2959,4,-2.26,2.13,3.39,4
79.0,-1.5426,32.3090,3,-2.71,2.47,3.53,3
80.0,-1.5176,32.3234,4,-1.81,2.53,3.13,4
81.1,-1.5111,32.3401,4,-1.76,2.82,3.32,4
82.1,-1.5134,32.3533,3,-2.26,2.83,3.18,3
83.0,-1.5185,32.3657,4,-2.96,3.13,3.34,4
84.0,-1.5210,32.3791,3,-3.02,2.83,3.12,3
85.0,-1.5227,32.3922,4,-2.41,2.87,3.30,4
85.9,-1.5181,32.4037,3,-2.38,3.12,3.39,4
86.9,-1.5180,32.4185,4,-2.02,3.25,3.06,3
88.0,-1.5183,32.4344,4,-2.18,3.22,3.15,4
89.0,-1.5322,32.4471,3,-2.26,3.50,3.22,3
90.0,-1.5357,32.4567,4,-2.17,3.48,3.28,4
91.1,-1.5407,32.4713,4,-2.15,3.60,3.31,4
92.0,-1.5464,32.4826,3,-2.10,3.74,3.45,3
93.0,-1.5386,32.4931,4,-2.52,3.62,3.23,4
94.0,-1.5343,32.5042,3,-2.11,4.42,3.31,3
95.0,-1.5312,32.5144,4,-1.47,4.43,3.07,4
96.1,-1.5412,32.5290,4,-1.35,4.68,3.17,4
97.0,-1.5487,32.5416,3,-1.38,4.52,3.24,3
98.0,-1.5581,32.5535,4,-1.53,4.21,3.21,4
99.0,-1.5605,32.5633,3,-1.42,4.06,3.17,3
100.0,-1.5568,32.5728,4,-0.76,4.09,3.16,4
101.1,-1.5595,32.5849,4,-1.40,4.00,3.23,4
102.0,-1.5701,32.5965,3,-2.13,3.15,3.16,3
103.0,-1.5707,32.6084,4,-2.51,3.05,3.23,4
104.0,-1.5720,32.6211,3,-2.27,2.79,3.47,3
104.9,-1.5691,32.6330,4,-2.42,2.39,2.99,4
106.0,-1.5638,32.6508,4,-1.77,1.69,2.97,4
107.0,-1.5626,32.6681,3,-1.90,1.59,2.84,3
108.0,-1.5656,32.6866,4,-2.60,1.56,3.02,4
109.1,-1.5692,32.7045,4,-2.42,1.90,3.10,4
110.0,-1.5655,32.7191,3,-2.41,2.50,2.90,3
111.0,-1.5526,32.7348,4,-2.83,2.77,3.07,4
112.0,-1.5301,32.7541,3,-2.12,2.90,3.05,3
112.9,-1.4770,32.7854,4,-2.22,2.80,2.91,4
114.0,-1.4435,32.8343,4,-2.49,2.82,2.70,4
115.0,-1.4325,32.8714,3,-2.00,2.30,2.76,3
116.0,-1.4132,32.9184,4,-2.13,2.34,2.91,4
117.1,-1.4161,32.9634,4,-1.14,2.25,2.62,4
118.0,-1.3725,33.0201,3,-1.59,2.41,2.77,3
119.0,-1.3221,33.0836,4,-1.09,2.23,2.71,4
120.0,-1.2744,33.1396,3,-1.10,2.20,2.82,3
120.9,-1.2282,33.1979,4,-0.09,2.27,2.67,4
122.0,-1.1989,33.2665,4,0.27,2.36,2.62,4
123.0,-1.1807,33.3206,3,1.01,2.52,2.63,3
124.0,-1.1863,33.3707,4,-0.46,2.84,2.73,4
125.1,-1.2680,33.4124,4,-1.10,2.95,2.72,4
126.0,-1.3032,33.4362,3,-1.02,3.20,2.75,3
127.0,-1.3013,33.4655,4,-2.03,3.28,2.75,4
128.0,-1.2867,33.4969,3,-2.14,3.52,2.70,4
128.9,-1.2471,33.5228,4,-2.18,3.63,2.73,3
130.0,-1.1265,33.5711,4,-1.32,5.23,2.50,4
131.0,-1.0504,33.6258,3,0.14,5.32,2.90,3
131.9,-1.0211,33.6736,4,0.41,4.03,2.85,4
133.0,-1.0237,33.7190,4,-0.47,3.37,2.86,4
134.0,-1.0227,33.7538,3,-0.90,3.00,2.73,3
135.0,-1.0106,33.7839,4,-1.36,2.12,2.84,4
136.1,-0.9980,33.8198,4,-1.90,1.25,2.79,4
137.0,-0.9636,33.8533,3,-1.38,1.39,2.73,3
138.0,-0.9513,33.8885,4,-2.43,1.68,3.10,4
139.1,-0.9530,33.9244,4,-2.84,2.07,2.85,4
140.0,-0.9637,33.9564,3,-2.48,2.60,3.04,3
141.0,-1.0270,33.9828,4,-2.85,2.38,3.14,4
142.1,-0.9923,34.0059,4,-1.93,1.73,3.01,4
143.0,-0.9682,34.0350,3,-2.48,1.58,2.84,3
144.0,-0.9734,34.0612,4,-2.29,2.31,2.87,4
145.0,-0.9519,34.0803,3,-2.23,2.74,2.92,3
145.9,-0.9537,34.0990,4,-1.72,2.67,3.01,4
147.0,-0.9318,34.1195,4,-1.94,2.90,3.12,4
148.0,-0.9178,34.1343,3,-1.93,2.79,2.93,3
148.9,-1.0236,34.1491,4,-1.82,2.33,3.14,4
150.0,-1.1704,34.1504,4,-1.98,2.10,3.12,4
151.0,-1.2025,34.1587,3,-2.19,1.83,3.03,4
151.9,-1.2149,34.1682,4,-2.17,1.83,3.36,3
153.0,-1.2053,34.1796,4,-1.91,2.09,3.02,4
154.0,-1.1959,34.1911,3,-1.79,2.40,3.07,3
154.9,-1.1950,34.2010,4,-1.66,2.94,3.36,4
156.0,-1.1967,34.2111,4,-1.78,2.99,3.21,4
157.0,-1.2002,34.2174,3,-1.81,2.77,3.18,3
157.9,-1.1902,34.2257,4,-1.87,2.60,3.30,4
159.0,-1.1789,34.2353,4,-1.73,2.51,3.35,4
160.0,-1.1793,34.2433,3,-1.60,2.76,3.26,4
160.9,-1.1827,34.2501,4,-2.09,2.87,3.43,3
162.0,-1.1904,34.2566,4,-1.38,2.97,3.50,4
163.1,-1.2020,34.2632,4,-1.56,3.23,3.36,4
164.0,-1.1842,34.2700,3,-1.70,3.33,3.38,3
165.0,-1.1768,34.2781,4,-1.31,3.18,3.43,4
166.1,-1.1781,34.2841,4,-0.87,2.98,3.43,4
167.0,-1.1794,34.2903,3,-1.00,2.58,3.47,3
168.0,-1.1861,34.2943,4,-0.87,2.40,3.39,4
169.1,-1.1786,34.3014,4,-0.64,2.19,3.45,4
170.0,-1.1641,34.3047,3,-0.93,1.82,3.68,3
171.0,-1.1402,34.3116,4,-0.80,1.68,3.54,4
172.1,-1.1212,34.3173,4,-0.53,2.18,3.16,4
173.0,-1.1185,34.3226,3,-0.50,2.21,3.41,3
174.0,-1.1119,34.3289,4,0.30,2.09,3.35,4
175.1,-1.1117,34.3325,4,0.14,1.88,3.56,4
176.0,-1.1038,34.3383,3,0.01,1.84,3.09,3
177.0,-1.0893,34.3440,4,0.34,1.38,3.33,4
178.1,-1.0786,34.3492,4,-0.01,1.07,3.69,4
179.0,-1.0576,34.3562,3,0.32,1.09,3.51,3
180.0,-1.0485,34.3603,4,0.05,1.35,3.54,4
181.0,-1.0250,34.3660,4,0.03,1.08,3.54,4
182.0,-1.0129,34.3712,3,0.10,0.82,3.54,3
182.9,-0.9983,34.3756,4,0.48,0.99,3.49,4
184.0,-0.9875,34.3804,4,0.25,0.77,3.57,4
185.0,-0.9672,34.3849,3,0.60,1.00,3.37,3
185.9,-0.9536,34.3893,4,0.75,0.77,3.85,4
187.0,-0.9429,34.3925,4,0.44,1.02,3.63,4
188.0,-0.9201,34.3997,3,0.52,0.90,3.81,3
188.9,-0.9184,34.4006,4,0.22,0.83,3.78,4
190.0,-0.9152,34.4022,4,0.89,0.35,3.45,4
191.1,-0.8852,34.4092,4,1.33,0.21,3.71,4
192.0,-0.8747,34.4130,3,0.97,-0.03,3.44,3
193.0,-0.8600,34.4159,4,1.13,0.19,3.60,4
194.0,-0.8385,34.4220,4,1.08,-0.11,3.68,4
195.0,-0.8020,34.4269,3,0.16,0.42,3.78,3
