2015,287.12646,169.2940,81.1788,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
8.0,-1.5437,28.4053,8,-6.40,14.98,1.46,11
9.0,-1.5437,28.4057,4,-8.71,16.60,4.12,4
9.9,-1.5438,28.4052,4,-9.80,17.67,3.51,4
10.9,-1.5434,28.4063,4,-6.78,17.24,3.17,4
12.0,-1.5434,28.4065,4,-7.96,18.36,1.77,4
13.1,-1.5434,28.4067,4,-8.82,18.69,1.29,4
14.0,-1.5432,28.4068,3,-7.70,18.91,2.00,3
15.0,-1.5432,28.4069,4,-7.98,16.89,1.29,4
16.1,-1.5434,28.4064,4,-7.88,17.50,2.59,4
17.0,-1.5433,28.4069,3,-7.93,18.04,2.63,3
18.0,-1.5431,28.4068,4,-7.57,16.89,3.63,4
19.1,-1.5432,28.4070,4,-6.13,16.62,3.42,4
20.0,-1.5431,28.4072,3,-5.44,17.33,3.19,3
21.0,-1.5430,28.4076,4,-5.10,16.53,3.52,4
22.1,-1.5428,28.4095,4,-4.60,14.59,5.62,4
23.0,-1.5394,28.4210,3,-4.00,11.60,5.96,3
24.0,-1.5101,28.5386,4,-3.39,8.60,5.50,4
25.0,-1.1303,29.8520,4,-4.51,4.84,4.14,4
26.0,-1.0328,30.5229,3,-6.88,3.88,3.77,3
26.9,-1.0669,30.6291,4,-8.39,4.47,3.49,4
28.0,-1.0861,30.6939,4,-9.48,4.17,3.33,4
29.0,-1.1024,30.7556,3,-9.40,4.26,3.62,3
29.9,-1.1223,30.7924,4,-9.78,2.81,3.54,4
31.0,-1.1437,30.8394,4,-10.72,2.48,3.44,4
32.0,-1.1599,30.8819,3,-11.41,0.15,3.80,3
32.9,-1.1796,30.9462,4,-13.73,-1.05,3.54,4
34.0,-1.1835,31.0122,4,-11.71,-1.84,3.96,4
35.1,-1.1574,31.0809,4,-11.94,-1.75,4.24,4
36.0,-1.1668,31.1315,3,-11.93,-2.28,3.83,3
37.0,-1.1503,31.1843,4,-9.63,-1.47,4.05,4
38.0,-1.1677,31.2888,4,-9.06,-0.57,4.17,4
39.0,-1.2005,31.3561,3,-10.05,0.57,3.79,3
39.9,-1.1783,31.4069,4,-10.10,1.03,3.90,4
41.0,-1.1889,31.4741,4,-10.07,0.88,4.18,4
42.1,-1.1740,31.5093,4,-9.92,0.37,4.09,4
43.0,-1.1825,31.5528,3,-9.55,-0.57,4.14,3
44.0,-1.1908,31.5995,4,-9.87,-1.24,3.89,4
45.0,-1.1962,31.6536,4,-8.78,-1.88,3.86,4
46.0,-1.2043,31.6913,3,-9.78,-1.96,3.89,3
46.9,-1.2081,31.7178,4,-10.40,-1.57,3.32,4
48.0,-1.2154,31.7502,4,-9.80,-1.86,3.54,4
49.1,-1.3018,31.7875,4,-9.60,-1.78,3.30,4
50.0,-1.4319,31.8119,3,-8.99,-1.24,3.10,3
51.0,-1.4806,31.8351,4,-8.47,0.28,2.82,4
52.1,-1.4628,31.8761,4,-8.59,1.33,2.99,4
53.0,-1.5098,31.9074,3,-8.39,1.54,3.11,3
53.9,-1.5594,31.9253,4,-8.07,2.08,3.22,4
55.0,-1.5641,31.9459,4,-7.41,2.44,3.09,4
56.0,-1.5689,31.9630,3,-7.97,2.75,2.97,3
56.9,-1.5696,31.9833,4,-8.93,3.04,2.79,4
58.0,-1.5348,32.0001,4,-9.29,3.20,3.01,4
59.1,-1.5259,32.0147,4,-9.07,3.31,2.87,4
60.0,-1.5235,32.0368,3,-8.19,2.92,2.44,3
61.0,-1.5011,32.0530,4,-7.05,2.54,2.41,4
62.1,-1.4961,32.0711,4,-8.06,2.15,2.34,4
63.0,-1.4901,32.0862,3,-8.36,1.52,2.23,3
63.9,-1.4555,32.1008,4,-8.12,1.25,2.05,4
65.0,-1.4564,32.1185,4,-8.48,1.72,2.09,4
66.0,-1.4975,32.1304,3,-8.64,1.38,1.85,3
66.9,-1.5065,32.1430,4,-8.65,1.00,1.64,4
68.0,-1.5118,32.1571,4,-9.25,1.15,1.72,4
69.1,-1.5153,32.1698,4,-9.20,0.75,1.86,4
70.0,-1.5092,32.1819,3,-10.23,0.86,1.60,3
71.0,-1.5002,32.1964,4,-10.48,0.47,1.52,4
72.0,-1.4902,32.2124,4,-10.91,-0.27,1.43,4
73.0,-1.4814,32.2271,3,-10.41,-0.44,1.50,3
73.9,-1.4955,32.2374,4,-9.36,-0.76,1.74,4
75.0,-1.5020,32.2483,4,-9.11,-0.25,1.53,4
76.0,-1.5125,32.2611,3,-8.55,-0.48,1.54,3
76.9,-1.4961,32.2726,4,-9.08,-0.10,1.24,4
78.0,-1.5065,32.2870,4,-9.13,-0.26,1.36,4
79.1,-1.4992,32.3034,4,-9.17,-0.15,1.03,4
80.0,-1.4973,32.3149,3,-8.68,-0.86,1.21,3
81.0,-1.4918,32.3297,4,-8.67,-0.50,0.77,4
82.0,-1.4815,32.3483,4,-8.40,-0.77,0.89,4
83.0,-1.4870,32.3651,3,-7.49,-0.61,0.64,3
83.9,-1.5020,32.3795,4,-7.13,0.01,0.44,4
85.0,-1.4677,32.3968,4,-7.51,0.59,0.52,4
86.1,-1.4794,32.4142,4,-7.81,0.59,0.70,4
87.0,-1.5268,32.4246,3,-8.20,0.45,0.79,3
88.0,-1.5332,32.4352,4,-8.35,-0.11,0.63,4
89.0,-1.5263,32.4503,4,-8.07,-0.43,1.02,4
90.0,-1.5392,32.4604,3,-8.36,-0.76,0.70,3
90.9,-1.5541,32.4725,4,-8.74,-1.07,0.50,4
92.0,-1.5411,32.4916,4,-8.76,-1.29,0.56,4
93.0,-1.5477,32.5036,3,-9.05,-1.80,0.49,3
93.9,-1.5542,32.5116,4,-8.51,-1.78,0.60,4
95.0,-1.5518,32.5208,4,-7.71,-1.39,0.48,4
96.1,-1.5417,32.5310,4,-7.76,-0.86,0.43,4
97.0,-1.5424,32.5386,3,-7.03,-1.48,0.63,3
98.0,-1.5512,32.5484,4,-6.45,-2.20,0.74,4
99.0,-1.5579,32.5608,4,-6.04,-3.05,0.71,4
100.0,-1.5612,32.5737,3,-6.75,-3.75,0.60,3
100.9,-1.5521,32.5867,4,-6.16,-3.69,0.74,4
102.0,-1.5561,32.6022,4,-6.43,-3.24,0.81,4
103.1,-1.5583,32.6161,4,-6.20,-2.20,0.93,4
104.0,-1.5596,32.6267,3,-5.92,-1.53,0.92,3
105.0,-1.5650,32.6378,4,-5.44,-1.51,1.04,4
106.0,-1.5706,32.6507,4,-5.54,-1.26,0.91,4
107.0,-1.5715,32.6627,3,-4.89,-0.99,0.97,3
107.9,-1.5707,32.6725,4,-5.37,-0.71,0.93,4
109.0,-1.5686,32.6856,4,-5.81,-0.36,0.80,4
110.1,-1.5677,32.6978,4,-6.16,0.19,1.06,4
111.0,-1.5669,32.7118,3,-6.03,0.24,1.25,3
111.9,-1.5641,32.7263,4,-6.67,1.00,1.26,4
113.0,-1.5603,32.7416,4,-8.16,0.89,1.43,4
114.1,-1.5521,32.7674,4,-9.02,1.35,1.46,4
115.0,-1.5421,32.7915,3,-9.54,1.10,1.39,3
116.0,-1.5180,32.8212,4,-9.76,1.16,1.37,4
117.0,-1.5060,32.8509,4,-9.92,0.84,1.66,4
118.0,-1.4890,32.8716,3,-10.48,1.61,1.71,3
118.9,-1.4703,32.8929,4,-10.40,2.79,1.80,4
120.0,-1.4532,32.9269,4,-10.78,2.46,1.86,4
121.1,-1.4330,32.9698,4,-10.66,2.63,2.02,4
122.0,-1.4060,33.0079,3,-10.23,2.62,2.30,3
122.9,-1.3827,33.0479,4,-9.73,2.78,2.23,4
124.0,-1.3356,33.1108,4,-8.40,2.98,2.29,4
125.1,-1.2889,33.1768,4,-8.78,3.20,2.41,4
126.0,-1.2595,33.2331,3,-9.23,3.28,2.52,3
126.9,-1.2387,33.2768,4,-8.86,2.13,2.76,4
128.0,-1.1989,33.3299,4,-9.59,0.71,2.73,4
129.1,-1.1453,33.4031,4,-11.40,0.01,2.99,4
130.0,-1.1284,33.4436,3,-11.75,-0.06,3.43,3
130.9,-1.1092,33.4863,4,-11.24,0.15,3.33,4
132.0,-1.1084,33.5481,4,-9.65,-0.20,3.17,4
133.1,-1.1333,33.6171,4,-7.32,-1.22,3.47,4
134.0,-1.1234,33.6578,3,-7.01,-1.05,3.53,3
134.9,-1.1030,33.6958,4,-6.44,-1.27,3.58,4
136.0,-1.0592,33.7455,4,-5.77,-0.94,3.70,4
137.0,-1.0153,33.8027,4,-4.82,-0.62,4.02,4
138.1,-0.9824,33.8467,4,-4.95,0.61,3.61,4
139.0,-0.9706,33.8840,3,-5.37,0.91,3.64,3
139.9,-0.9935,33.9270,4,-4.92,-0.27,3.89,4
141.0,-0.9973,33.9706,4,-4.86,-0.80,3.83,4
142.1,-1.0696,33.9968,4,-4.71,-0.41,3.75,4
143.0,-1.1169,34.0129,3,-4.76,-0.97,3.96,3
143.9,-1.0841,34.0384,4,-4.13,-0.39,3.99,4
145.0,-1.1673,34.0611,4,-3.47,0.35,4.02,4
146.0,-1.2206,34.0719,4,-4.89,1.36,3.73,4
147.1,-1.2107,34.0867,4,-4.72,2.01,3.64,4
148.0,-1.2053,34.1031,3,-4.83,2.33,3.79,3
148.9,-1.2114,34.1186,4,-5.26,2.10,3.56,4
150.0,-1.2024,34.1403,4,-5.80,2.09,3.57,4
151.0,-1.2077,34.1562,4,-5.56,1.27,3.75,4
152.1,-1.2137,34.1683,4,-5.84,1.44,3.54,4
153.0,-1.2168,34.1778,3,-6.21,0.86,3.65,3
153.9,-1.2164,34.1885,4,-7.17,0.84,3.47,4
155.0,-1.2351,34.2004,4,-7.11,0.74,3.43,4
156.0,-1.1638,34.2152,4,-6.56,0.50,3.76,4
157.1,-1.1795,34.2289,4,-5.77,0.37,3.40,4
158.0,-1.2013,34.2350,3,-5.26,0.84,3.51,3
158.9,-1.2052,34.2405,4,-4.60,1.04,3.70,4
160.0,-1.1851,34.2490,4,-4.19,1.71,3.54,4
161.1,-1.1602,34.2608,4,-4.70,1.20,3.43,4
162.0,-1.1608,34.2672,3,-4.47,0.69,3.53,3
162.9,-1.1537,34.2741,4,-4.40,0.53,3.51,4
164.0,-1.1467,34.2811,4,-4.50,0.05,3.33,4
165.0,-1.1495,34.2879,4,-4.31,-0.33,3.59,4
166.1,-1.1410,34.2962,4,-3.63,-0.31,3.49,4
167.0,-1.1300,34.3066,3,-3.59,-0.29,3.44,3
167.9,-1.1190,34.3157,4,-3.66,0.08,3.26,4
169.0,-1.0968,34.3237,4,-4.61,0.40,2.74,4
170.0,-1.0774,34.3332,4,-3.97,1.00,3.16,4
171.1,-1.0658,34.3405,4,-3.90,0.62,3.28,4
172.0,-1.0502,34.3472,3,-4.07,0.79,2.80,3
173.0,-1.0333,34.3538,4,-3.69,0.74,3.24,4
174.0,-1.0175,34.3603,4,-3.80,0.44,3.15,4
175.1,-0.9917,34.3678,4,-3.77,0.68,3.12,4
176.0,-0.9729,34.3751,3,-3.60,0.47,2.95,3
176.9,-0.9670,34.3786,4,-4.03,0.74,2.62,4
178.0,-0.9377,34.3873,4,-3.90,0.58,2.86,4
179.0,-0.9190,34.3928,4,-4.20,0.98,2.83,4
180.1,-0.8980,34.3996,4,-4.32,1.82,2.71,4
181.0,-0.8797,34.4054,3,-3.96,1.64,2.86,3
181.9,-0.8640,34.4090,4,-3.72,1.19,2.91,4
183.0,-0.8413,34.4159,4,-3.49,1.08,2.93,4
184.1,-0.8303,34.4197,4,-3.96,0.92,2.83,4
185.0,-0.8291,34.4208,3,-4.03,0.68,2.61,3
185.9,-0.7869,34.4287,4,-3.65,0.17,2.71,4
187.0,-0.7828,34.4314,4,-4.03,0.47,2.36,4
188.0,-0.7494,34.4385,4,-4.13,0.40,2.61,4
189.1,-0.7279,34.4451,4,-4.49,0.36,2.65,4
190.0,-0.7044,34.4511,3,-5.02,-0.24,2.58,3
190.9,-0.7031,34.4503,4,-3.78,-0.12,2.67,4
192.0,-0.6997,34.4512,4,-4.40,-1.22,2.94,4
193.0,-0.6593,34.4624,4,-5.38,-1.54,2.68,4
194.1,-0.6566,34.4643,4,-4.67,-2.00,2.56,4
195.0,-0.6553,34.4655,3,-5.20,-2.58,2.57,3
195.9,-0.6144,34.4730,4,-4.95,-2.73,2.66,4
197.0,-0.6099,34.4752,4,-5.02,-2.35,2.64,4
198.1,-0.6087,34.4748,4,-5.43,-1.41,2.25,4
199.0,-0.6015,34.4775,3,-5.37,-1.87,2.16,3
199.9,-0.5552,34.4896,4,-4.94,-2.04,2.42,4
201.0,-0.5530,34.4914,4,-4.89,-1.82,2.47,4
202.0,-0.5289,34.4962,4,-5.15,-1.85,2.26,4
203.1,-0.5127,34.5000,4,-5.45,-2.33,2.34,4
204.0,-0.5110,34.4998,3,-5.98,-1.87,2.36,3
204.9,-0.4837,34.5063,4,-5.89,-2.35,2.55,4
206.0,-0.4621,34.5125,4,-6.32,-1.49,2.15,4
207.0,-0.4588,34.5130,4,-5.26,-0.63,2.18,4
208.0,-0.3966,34.5238,3,-4.46,-0.41,2.23,3
208.9,-0.3776,34.5316,4,-4.88,0.66,2.04,4
210.0,-0.3754,34.5318,4,-5.27,0.82,2.14,4
211.0,-0.3360,34.5385,4,-6.04,0.27,2.05,4
212.1,-0.3286,34.5418,4,-6.39,-0.32,2.01,4
213.0,-0.3279,34.5410,3,-6.80,-1.90,2.06,3
213.9,-0.3272,34.5404,4,-6.55,-2.36,2.42,4
215.0,-0.3262,34.5401,4,-7.21,-1.78,2.24,4
216.0,-0.3185,34.5417,4,-6.59,-1.32,2.30,4
217.1,-0.2847,34.5501,4,-6.17,-0.51,2.36,4
218.0,-0.2819,34.5509,3,-6.11,-0.01,1.97,3
218.9,-0.2815,34.5513,4,-5.54,0.73,2.23,4
220.0,-0.2356,34.5588,4,-5.16,1.02,2.34,4
221.0,-0.2056,34.5685,4,-5.32,1.60,1.96,4
222.1,-0.2004,34.5704,4,-5.30,1.21,1.87,4
223.0,-0.1415,34.5817,3,-5.07,0.99,2.15,3
223.9,-0.1224,34.5879,4,-5.12,0.57,2.31,4
225.0,-0.0346,34.6026,4,-5.58,0.33,2.24,4
226.0,-0.0174,34.6092,4,-5.71,0.44,2.44,4
227.1,-0.0162,34.6072,4,-6.08,0.12,2.24,4
228.0,-0.0153,34.6054,3,-5.07,0.40,2.58,3
229.0,-0.0153,34.6048,4,-5.27,0.01,2.32,4
230.0,-0.0155,34.6041,4,-5.57,-0.18,2.27,4
231.1,-0.0151,34.6038,4,-5.00,-1.06,2.37,4
232.0,-0.0177,34.6037,3,-5.74,-0.88,2.11,3
232.9,-0.0211,34.6033,4,-5.36,-0.73,2.12,4
234.0,-0.0225,34.6037,4,-5.30,-0.62,2.46,4
235.0,0.0012,34.6088,4,-4.84,-0.03,2.43,4
236.1,0.0105,34.6123,4,-4.78,0.65,2.24,4
237.0,0.0520,34.6208,3,-4.72,0.57,2.17,3
238.0,0.0978,34.6336,4,-5.70,0.92,2.00,4
239.0,0.1242,34.6383,4,-4.44,0.81,2.34,4
240.1,0.1892,34.6502,4,-4.91,1.12,2.04,4
241.0,0.2520,34.6667,3,-4.61,1.66,2.14,3
241.9,0.2773,34.6744,4,-4.35,1.28,2.34,4
243.0,0.3258,34.6834,4,-4.91,1.53,2.22,4
244.0,0.3822,34.6979,4,-5.45,2.19,2.00,4
245.1,0.3855,34.6972,4,-5.23,1.93,2.36,4
246.0,0.3862,34.6955,3,-5.02,1.96,2.44,3
246.9,0.3867,34.6944,4,-4.76,1.32,2.55,4
248.0,0.3869,34.6935,4,-4.58,1.29,2.24,4
249.0,0.3868,34.6932,4,-4.80,1.24,2.35,4
250.1,0.3871,34.6929,4,-4.83,1.40,3.10,4
251.1,0.3875,34.6931,6,-2.35,1.56,0.42,5
251.6,0.3877,34.6937,5,-0.38,2.86,-1.43,7
