2015,283.37645,172.4038,80.8429,240
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
12.4,-1.5438,28.3374,8,NaN,NaN,NaN,0
12.7,-1.5439,28.3369,5,-3.37,0.26,3.20,14
14.0,-1.5437,28.3377,4,-1.62,1.67,6.25,5
15.1,-1.5437,28.3378,4,-1.95,1.24,5.36,4
16.0,-1.5438,28.3379,3,-3.15,-0.81,4.33,4
17.0,-1.5438,28.3378,4,-3.62,-1.57,3.93,3
18.0,-1.5438,28.3378,3,-4.18,-0.39,3.07,4
18.9,-1.5432,28.3378,4,-3.90,-0.03,4.12,4
20.0,-1.5432,28.3380,4,-4.72,0.49,4.28,3
21.0,-1.5434,28.3380,3,-4.99,0.29,4.44,4
22.0,-1.5433,28.3383,4,-5.08,-0.48,4.18,3
23.1,-1.5429,28.3391,4,-5.90,0.08,4.09,4
24.0,-1.5423,28.3407,3,-6.34,-0.22,3.26,4
25.0,-1.4528,28.8332,4,-7.35,-1.27,2.43,3
26.0,-1.1998,29.7979,4,-1.21,-1.44,1.48,4
27.1,-1.0614,30.2782,4,5.38,2.27,2.25,4
28.0,-1.0375,30.4611,3,7.54,5.54,2.52,4
28.9,-1.0346,30.5721,4,8.62,5.96,2.25,3
30.0,-1.0637,30.6414,4,9.04,5.45,2.56,4
31.1,-1.1115,30.7100,4,9.49,5.35,2.98,4
32.0,-1.1277,30.7688,3,9.89,5.76,2.80,4
32.9,-1.1479,30.8114,4,8.51,4.95,3.08,3
34.0,-1.1698,30.8999,4,8.34,4.98,2.97,4
35.1,-1.1865,30.9799,4,7.32,5.67,3.52,4
36.0,-1.2041,31.0479,3,6.43,5.96,3.09,4
36.9,-1.2426,31.1121,4,5.24,6.15,3.38,3
38.0,-1.2813,31.1584,4,4.50,6.40,3.16,4
39.0,-1.3184,31.1929,4,3.47,5.16,3.80,4
40.1,-1.3543,31.2291,4,2.91,4.86,3.59,4
41.0,-1.3868,31.2645,3,2.46,4.90,3.51,4
41.9,-1.4070,31.2995,4,2.45,5.23,3.33,3
43.0,-1.3946,31.3448,4,2.40,5.28,3.71,4
44.0,-1.3560,31.3938,3,2.73,4.88,3.71,4
44.9,-1.3669,31.4389,4,3.44,5.77,3.66,4
46.0,-1.3920,31.4880,4,4.05,5.25,3.41,3
47.1,-1.3780,31.5270,4,3.15,5.30,3.61,4
48.0,-1.3787,31.5728,3,3.41,5.70,3.57,4
49.0,-1.3810,31.6221,4,3.95,5.93,3.70,3
50.0,-1.3766,31.6554,3,3.92,5.53,3.51,4
50.9,-1.3800,31.6973,4,3.11,4.53,3.86,4
52.0,-1.3848,31.7402,4,2.99,3.50,3.68,3
53.0,-1.3648,31.7784,3,2.77,3.36,3.82,4
54.0,-1.3716,31.8205,4,3.27,3.15,3.74,3
55.1,-1.3638,31.8554,4,2.43,2.96,3.66,4
56.0,-1.4038,31.8790,3,1.62,2.56,3.89,4
