2015,285.50146,171.4115,81.0477,242
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.5,-1.5438,28.3635,1,NaN,NaN,NaN,0
8.0,-1.5439,28.3633,9,-1.66,10.33,-1.18,9
9.0,-1.5439,28.3641,7,0.21,8.10,-0.38,7
10.0,-1.5438,28.3638,9,-0.59,8.78,-1.89,9
11.0,-1.5436,28.3647,9,2.45,7.88,-0.40,9
12.0,-1.5433,28.3661,9,4.07,9.57,0.54,9
13.0,-1.5432,28.3664,8,1.56,10.09,-0.72,8
14.0,-1.5430,28.3674,8,1.42,10.15,-0.57,8
15.0,-1.5424,28.3699,9,1.42,8.10,0.68,9
16.0,-1.5415,28.3737,9,1.48,4.81,0.76,9
17.0,-1.5427,28.3700,9,2.13,4.91,0.59,9
18.0,-1.5416,28.3743,9,3.58,3.39,1.35,9
19.0,-1.5394,28.3836,10,4.99,3.16,0.86,10
20.0,-1.5396,28.3838,9,4.17,2.37,-0.42,9
21.0,-1.5349,28.4002,9,4.01,0.16,0.74,9
22.0,-1.5158,28.4642,7,1.99,-3.06,0.60,7
23.0,-1.3703,28.9989,5,-2.16,-4.31,-0.73,5
24.0,-1.0688,30.1038,5,-7.73,-1.30,-0.25,5
25.0,-0.9619,30.4094,6,-8.57,-0.81,0.16,6
26.0,-0.9398,30.5172,5,-6.80,-3.94,-0.06,5
27.0,-1.0076,30.5873,6,-5.50,-3.70,0.95,6
28.0,-1.1123,30.6576,5,-6.12,-2.49,1.39,5
29.0,-1.1107,30.7192,6,-6.13,-2.45,0.41,6
30.0,-1.1285,30.7931,5,-6.05,-2.65,0.64,5
31.0,-1.1653,30.8469,5,-6.90,-2.70,1.00,5
32.0,-1.1922,30.8873,5,-6.95,-2.69,0.15,5
33.0,-1.2106,30.9460,6,-5.36,-3.66,1.50,6
34.0,-1.2051,31.0122,5,-4.61,-2.82,0.35,5
35.0,-1.2165,31.0625,5,-3.77,-2.40,1.60,5
36.0,-1.2337,31.1011,5,-4.28,-1.71,1.04,5
36.9,-1.2331,31.1623,5,-4.44,-2.72,0.75,5
37.9,-1.2361,31.2400,5,-5.00,-4.15,0.56,5
38.9,-1.2717,31.3199,5,-5.37,-3.49,-0.65,5
40.0,-1.2678,31.3777,6,-5.08,-3.70,-0.51,6
41.0,-1.2555,31.4344,6,-3.82,-3.23,-0.27,6
42.0,-1.2573,31.4777,6,-2.99,-2.27,-0.61,6
43.0,-1.2587,31.5289,6,-3.20,-2.17,-0.28,6
44.0,-1.2501,31.5834,4,-4.74,-2.21,-1.63,4
45.0,-1.2614,31.6325,5,-5.66,-3.09,-1.27,5
46.0,-1.2884,31.6792,4,-6.25,-2.72,-1.45,4
47.0,-1.3243,31.7209,5,-6.88,-1.97,-0.48,5
48.0,-1.3494,31.7689,4,-6.26,-1.72,-1.31,4
49.0,-1.4269,31.8035,5,-5.32,-0.65,-1.14,5
50.0,-1.4192,31.8277,4,-4.03,0.22,-0.29,4
51.0,-1.4566,31.8548,5,-3.20,0.94,0.07,5
52.0,-1.4267,31.8821,4,-3.37,0.46,-0.01,4
53.0,-1.4423,31.8997,5,-4.14,0.26,-0.39,5
54.0,-1.4741,31.9227,4,-4.31,-0.68,0.39,4
55.0,-1.4847,31.9475,4,-5.38,-0.76,-0.01,4
56.0,-1.4912,31.9668,5,-4.33,-0.91,0.29,5
57.0,-1.4984,31.9856,4,-4.57,0.11,0.64,4
57.9,-1.4572,32.0000,4,-4.36,1.13,0.10,4
59.0,-1.4913,32.0178,5,-4.14,1.88,0.73,5
60.0,-1.4801,32.0282,4,-4.66,2.82,-0.38,4
61.0,-1.4689,32.0523,4,-4.57,2.61,0.09,4
62.0,-1.4304,32.0652,4,-4.20,2.81,-0.07,4
62.9,-1.4701,32.0838,4,-4.68,3.02,-0.27,4
64.0,-1.4767,32.1008,5,-5.30,3.29,-0.45,5
65.0,-1.4807,32.1120,4,-5.48,3.33,-0.36,4
66.0,-1.4817,32.1235,4,-5.45,3.51,-0.38,4
67.0,-1.4915,32.1366,4,-6.42,3.51,-0.77,4
67.9,-1.5173,32.1523,4,-6.66,3.28,-0.62,4
68.9,-1.5540,32.1627,4,-7.27,4.01,-1.28,4
70.0,-1.5463,32.1726,5,-6.80,3.97,-1.08,5
71.1,-1.5341,32.1854,4,-6.97,3.94,-1.12,4
72.0,-1.5041,32.1981,4,-7.74,4.89,-1.24,4
73.0,-1.4896,32.2156,4,-7.53,4.37,-1.08,4
74.0,-1.5129,32.2275,4,-7.56,4.18,-1.53,4
74.9,-1.5244,32.2339,4,-8.01,3.17,-1.47,4
76.0,-1.5389,32.2447,5,-7.95,2.84,-1.23,5
77.1,-1.5190,32.2590,4,-8.46,2.90,-1.80,4
78.1,-1.5119,32.2705,4,-8.50,3.18,-1.99,4
79.0,-1.5136,32.2825,4,-8.36,4.34,-1.83,4
80.0,-1.5200,32.2900,4,-7.75,5.73,-2.24,4
81.0,-1.5148,32.3025,4,-7.43,6.04,-2.07,4
81.9,-1.5012,32.3180,4,-7.21,7.56,-2.22,4
82.9,-1.5098,32.3302,4,-7.38,8.04,-2.23,4
84.0,-1.5138,32.3400,5,-7.74,8.24,-2.25,5
85.1,-1.5111,32.3530,4,-7.86,7.23,-2.16,4
86.1,-1.4785,32.3669,4,-8.07,7.64,-2.47,4
87.0,-1.4861,32.3787,4,-6.64,6.42,-1.84,4
88.0,-1.5083,32.3904,4,-6.32,6.46,-2.04,4
89.0,-1.5294,32.3980,4,-6.43,6.75,-2.00,4
89.9,-1.5087,32.4082,4,-5.98,6.80,-2.29,4
91.0,-1.5075,32.4237,5,-5.65,7.34,-1.85,5
92.1,-1.5322,32.4351,4,-5.90,7.85,-2.21,4
93.1,-1.5324,32.4420,4,-6.52,7.43,-2.13,4
94.0,-1.5302,32.4564,4,-7.01,7.83,-2.48,4
95.0,-1.5383,32.4666,4,-6.82,8.37,-2.04,4
96.0,-1.5425,32.4756,4,-5.69,9.00,-1.90,4
97.0,-1.5162,32.4874,4,-5.50,9.71,-1.75,4
97.9,-1.4922,32.5027,4,-6.29,9.64,-2.00,4
98.9,-1.5082,32.5144,4,-6.99,8.68,-1.99,4
99.9,-1.5024,32.5287,4,-7.54,7.77,-2.07,4
100.9,-1.5139,32.5417,4,-7.82,6.99,-2.01,4
102.0,-1.5115,32.5604,5,-8.01,6.64,-1.94,5
103.1,-1.5231,32.5755,4,-7.88,6.54,-2.06,4
104.1,-1.5250,32.5851,4,-7.57,6.61,-1.86,4
105.0,-1.5305,32.5985,4,-7.83,7.29,-2.21,4
106.0,-1.5416,32.6158,4,-7.42,7.58,-2.08,4
107.0,-1.5447,32.6292,4,-7.05,7.87,-1.94,4
107.9,-1.5511,32.6412,4,-6.89,8.31,-1.63,4
108.9,-1.5543,32.6540,4,-6.66,7.75,-1.90,4
110.0,-1.5588,32.6676,5,-7.04,7.94,-1.83,5
111.1,-1.5577,32.6848,4,-7.57,7.32,-1.86,4
112.1,-1.5610,32.7006,4,-7.28,7.21,-1.63,4
113.1,-1.5607,32.7171,4,-7.06,6.67,-1.67,4
114.0,-1.5554,32.7355,4,-7.14,7.24,-1.63,4
115.0,-1.5499,32.7578,4,-7.57,6.95,-1.75,4
116.0,-1.5458,32.7767,4,-7.42,6.76,-1.68,4
117.0,-1.5402,32.7969,4,-7.89,6.09,-1.89,4
117.9,-1.5344,32.8151,4,-8.09,5.31,-1.98,4
118.9,-1.5239,32.8335,4,-8.54,5.49,-1.77,4
119.9,-1.5018,32.8607,4,-8.75,5.20,-1.73,4
121.0,-1.4869,32.8965,5,-7.68,5.00,-1.15,5
122.1,-1.4348,32.9348,4,-7.53,5.66,-1.31,4
123.1,-1.4107,32.9734,4,-7.42,5.03,-1.42,4
124.1,-1.4081,32.9996,4,-7.97,4.79,-1.49,4
125.0,-1.3976,33.0307,4,-7.57,3.88,-1.28,4
126.0,-1.3901,33.0657,4,-7.65,3.46,-1.18,4
127.0,-1.3050,33.1202,4,-7.63,3.85,-1.95,4
127.9,-1.2962,33.1684,4,-6.05,3.67,-1.68,4
128.9,-1.2424,33.2317,4,-5.86,3.92,-1.11,4
129.9,-1.1972,33.2938,4,-5.44,4.03,-1.13,4
