2016,31.87661,-176.7449,82.9539,755
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.2,-1.6483,30.1146,15,1.19,0.21,0.49,6
8.0,-1.6482,30.1151,5,0.70,-0.57,6.33,9
9.1,-1.6482,30.1152,4,0.80,-1.62,4.32,4
10.0,-1.6481,30.1151,3,0.88,-1.40,3.79,4
11.0,-1.6481,30.1152,4,0.93,-1.61,3.71,4
12.1,-1.6480,30.1151,4,0.78,-1.63,3.88,4
13.1,-1.6482,30.1152,3,1.00,-1.55,3.50,3
14.0,-1.6481,30.1152,4,1.40,-1.18,3.97,4
15.0,-1.6479,30.1150,3,1.83,-1.21,3.77,4
16.0,-1.6479,30.1152,4,2.09,-1.09,4.06,3
17.1,-1.6479,30.1152,4,2.16,-1.25,4.05,4
18.1,-1.6479,30.1152,3,1.52,-0.60,4.11,3
19.0,-1.6479,30.1152,4,1.33,-1.46,3.80,4
20.0,-1.6478,30.1150,3,0.71,-1.02,3.46,3
21.0,-1.6478,30.1150,4,0.86,-1.17,3.48,4
21.9,-1.6479,30.1150,3,0.51,-1.40,3.73,4
22.9,-1.6481,30.1153,4,0.05,-1.51,3.78,3
24.0,-1.6479,30.1153,4,-0.39,-1.44,3.82,4
25.0,-1.6478,30.1152,3,-0.50,-1.51,3.39,3
26.0,-1.6479,30.1154,4,-0.62,-1.63,3.81,4
27.0,-1.6480,30.1156,3,-0.83,-1.97,3.78,4
27.9,-1.6478,30.1154,4,-0.96,-1.49,3.48,3
29.1,-1.6477,30.1154,4,-0.62,-1.82,3.24,4
30.0,-1.6477,30.1155,3,0.00,-1.02,3.36,3
31.0,-1.6475,30.1199,4,0.32,-1.69,3.57,4
32.0,-1.5681,30.4191,3,-0.21,-1.61,3.40,4
32.9,-1.4122,30.8576,4,0.81,-1.79,3.35,3
34.0,-1.3457,31.1090,4,2.79,-2.83,3.25,4
35.0,-1.3218,31.2094,3,3.38,-2.72,3.40,3
