2015,355.62656,174.3656,82.8291,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.0,-1.5960,29.1966,14,3.33,3.08,-2.52,10
8.0,-1.5954,29.1994,4,5.50,2.52,3.97,5
9.1,-1.5950,29.2007,4,6.80,2.12,3.64,4
10.1,-1.5951,29.2015,3,7.02,2.12,3.80,4
11.0,-1.5951,29.2020,4,6.70,2.26,2.90,4
12.0,-1.5950,29.2021,3,8.22,2.30,2.32,3
13.0,-1.5950,29.2024,4,6.92,2.29,1.51,4
14.0,-1.5950,29.2024,3,7.18,1.91,1.40,3
15.0,-1.5951,29.2027,4,6.89,1.78,0.47,4
16.0,-1.5950,29.2029,3,8.15,1.71,1.17,3
17.0,-1.5950,29.2029,4,6.44,0.44,0.49,4
18.0,-1.5949,29.2029,3,6.88,0.08,0.88,3
18.9,-1.5948,29.2030,4,7.39,-0.70,-0.08,4
19.9,-1.5949,29.2030,3,7.60,0.46,-1.76,3
20.9,-1.5948,29.2030,4,6.53,-0.54,-1.32,4
22.1,-1.5948,29.2031,4,5.70,-0.42,-0.10,4
23.0,-1.5948,29.2033,3,5.66,-1.38,-1.14,3
24.0,-1.5946,29.2033,4,4.74,-1.16,1.19,4
25.0,-1.5949,29.2040,3,4.61,-2.60,-0.44,3
26.0,-1.5950,29.2051,4,4.21,-2.09,1.50,4
27.0,-1.5952,29.2060,3,2.95,-2.94,3.09,3
28.0,-1.5954,29.2074,4,1.28,-3.15,3.91,4
29.0,-1.5956,29.2087,3,0.74,-2.89,3.55,3
30.0,-1.5958,29.2098,4,0.30,-3.09,4.03,4
30.9,-1.5907,29.2330,3,-0.38,-3.20,3.85,3
31.9,-1.4959,29.6077,4,0.00,-3.30,3.89,4
33.0,-1.3951,30.0297,4,1.95,-3.13,3.65,4
34.0,-1.3552,30.2445,3,4.05,-3.96,3.24,3
35.0,-1.3418,30.3929,4,4.72,-3.98,3.44,4
36.0,-1.3437,30.4579,3,4.22,-3.58,3.41,3
37.0,-1.3443,30.5624,4,4.02,-3.04,3.55,4
38.0,-1.3498,30.6316,3,4.05,-2.58,3.33,3
38.9,-1.3570,30.7049,4,5.31,-2.52,3.13,4
40.1,-1.3602,30.7655,4,4.73,-2.78,3.29,3
41.0,-1.3590,30.8303,3,4.53,-3.06,2.99,4
42.0,-1.3518,30.8897,4,4.21,-2.46,2.88,4
43.0,-1.3488,30.9479,3,4.63,-2.94,3.02,3
44.0,-1.3583,30.9875,4,5.92,-2.58,2.67,4
45.0,-1.3782,31.0260,3,6.26,-2.42,2.94,3
