2016,39.37662,-175.9426,83.1556,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.0,-1.6450,30.0524,18,0.76,1.79,-0.09,11
7.9,-1.6448,30.0529,4,0.63,0.77,4.76,6
8.9,-1.6448,30.0530,4,-1.21,0.33,3.28,4
10.0,-1.6448,30.0528,4,-1.32,0.47,3.55,4
11.1,-1.6447,30.0528,4,-1.69,1.12,3.91,4
12.0,-1.6447,30.0528,3,-1.57,1.28,4.05,4
13.0,-1.6447,30.0528,4,-1.92,1.64,4.13,3
14.0,-1.6445,30.0527,3,-2.53,1.44,4.08,4
15.0,-1.6445,30.0527,4,-2.30,1.47,4.05,3
15.9,-1.6447,30.0529,3,-2.28,0.83,3.51,4
16.9,-1.6446,30.0531,4,-2.30,0.68,3.44,4
18.0,-1.6445,30.0537,4,-2.01,0.40,3.85,3
19.0,-1.6444,30.0554,3,-1.91,-0.01,3.70,4
20.0,-1.6446,30.0641,4,-1.97,-0.46,3.57,3
21.0,-1.6454,30.0814,3,-2.48,0.36,3.30,4
21.9,-1.6467,30.1031,4,-3.32,0.56,3.37,4
23.0,-1.6473,30.1183,4,-3.30,1.33,3.37,3
24.0,-1.6478,30.1256,3,-3.27,1.45,3.46,4
25.0,-1.6480,30.1336,4,-3.02,0.73,3.68,3
25.9,-1.6480,30.1389,3,-2.80,0.22,3.63,4
26.9,-1.6480,30.1420,4,-2.51,0.51,3.20,4
28.0,-1.6478,30.1437,4,-2.75,0.77,3.56,3
29.0,-1.6477,30.1452,3,-2.74,0.60,3.52,4
30.0,-1.6479,30.1470,4,-2.79,0.46,3.22,3
31.1,-1.6486,30.1489,4,-2.79,0.09,3.14,4
32.1,-1.6487,30.1502,3,-2.86,0.16,3.55,4
33.0,-1.6488,30.1510,4,-2.99,0.20,3.22,3
34.0,-1.6482,30.1520,3,-2.80,0.43,3.34,4
35.0,-1.6461,30.1548,4,-3.05,1.09,3.21,3
36.1,-1.6061,30.2245,4,-3.49,1.29,3.25,4
37.0,-1.5167,30.4390,3,-3.60,0.40,3.23,4
38.0,-1.4418,30.6534,4,-4.78,-1.42,3.08,3
39.0,-1.3903,30.7921,3,-1.51,-4.28,3.10,4
39.9,-1.3471,30.9232,4,2.45,-4.69,3.10,3
41.0,-1.3268,31.0108,4,4.18,-3.74,3.28,4
