2016,30.25161,-176.1133,82.8523,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.5,-1.6480,30.1402,3,NaN,NaN,NaN,2
8.0,-1.6483,30.1404,6,-1.00,3.89,-4.73,6
9.0,-1.6482,30.1405,4,-0.02,1.15,-1.53,4
10.0,-1.6482,30.1406,4,0.04,1.45,-1.09,4
11.0,-1.6483,30.1407,5,0.61,2.06,-1.48,5
12.0,-1.6482,30.1407,4,0.61,2.30,-1.37,4
13.0,-1.6484,30.1410,4,0.52,2.91,-1.94,4
14.0,-1.6480,30.1413,4,-0.37,3.62,-2.21,4
15.0,-1.6479,30.1424,4,-1.19,2.69,-1.68,4
16.0,-1.6481,30.1424,4,-0.69,1.86,-1.65,4
17.0,-1.6479,30.1426,4,-0.11,1.65,-1.39,4
18.0,-1.6477,30.1432,4,-0.74,0.76,-1.70,4
19.0,-1.6476,30.1440,4,-1.80,0.67,-2.17,4
20.0,-1.6476,30.1447,4,-1.71,1.23,-2.00,4
21.0,-1.6475,30.1446,4,-1.41,1.20,-0.97,4
22.0,-1.6476,30.1445,4,-0.66,0.99,-0.33,4
23.0,-1.6477,30.1461,4,-1.10,0.74,-0.22,4
24.0,-1.6476,30.1465,4,-0.82,1.22,-2.32,4
25.0,-1.6478,30.1465,4,-1.13,0.76,-1.90,4
26.0,-1.6475,30.1472,4,-1.46,-0.29,-1.11,4
27.1,-1.6477,30.1479,4,-1.24,-0.34,-1.57,4
28.1,-1.6462,30.1535,4,-2.19,-1.39,-1.73,4
29.0,-1.6415,30.1637,4,-1.73,-1.87,-0.40,4
30.0,-1.6172,30.2230,4,-1.30,-1.38,-1.08,4
31.0,-1.5400,30.4364,4,0.46,-3.23,-0.81,4
32.0,-1.4452,30.9208,4,1.65,-3.06,-1.20,4
33.0,-1.3823,31.1511,4,2.19,-2.26,-1.00,4
34.0,-1.3781,31.1918,4,1.24,-0.77,-1.37,4
35.0,-1.3799,31.2305,4,1.27,-1.07,-0.96,4
36.0,-1.3714,31.2796,4,2.12,-0.82,-0.75,4
37.0,-1.3591,31.3289,4,2.98,0.81,-0.63,4
38.0,-1.3482,31.3707,4,1.63,1.86,-1.24,4
39.0,-1.3432,31.4115,4,1.32,0.86,-1.64,4
40.0,-1.3572,31.4407,4,1.92,-0.02,-1.44,4
41.0,-1.3837,31.4696,4,2.31,-0.46,-0.88,4
42.0,-1.3849,31.5065,4,2.59,-0.22,-1.38,4
43.0,-1.3937,31.5461,4,2.36,-0.64,-1.23,4
44.0,-1.3972,31.5674,4,2.64,-0.68,-1.29,4
45.0,-1.3921,31.5914,4,2.12,-0.69,-1.24,4
46.0,-1.3637,31.6259,4,1.58,-0.75,-1.29,4
47.0,-1.3602,31.6629,4,1.53,-0.69,-1.63,4
48.0,-1.3676,31.7075,4,1.41,-1.19,-1.41,4
49.0,-1.3671,31.7338,4,1.18,-0.67,-1.49,4
50.1,-1.4105,31.7470,4,1.53,-0.74,-1.88,4
51.0,-1.4267,31.7598,4,1.78,-0.62,-0.82,4
52.0,-1.3872,31.7911,4,2.43,-0.29,-0.81,4
53.0,-1.3669,31.8208,4,2.33,-0.44,-1.56,4
54.0,-1.3692,31.8534,4,1.74,-0.43,-1.44,4
55.1,-1.3894,31.8851,4,1.84,0.32,-1.13,4
56.1,-1.4033,31.9236,4,2.14,-0.44,-1.43,4
57.1,-1.4257,31.9582,4,1.85,-0.29,-1.63,4
58.1,-1.4212,31.9899,4,1.70,-0.15,-1.17,4
59.1,-1.4323,32.0131,4,1.86,0.69,-0.63,4
60.1,-1.4557,32.0322,4,1.35,0.91,-1.65,4
61.1,-1.4756,32.0454,4,0.86,0.44,-1.80,4
62.1,-1.4619,32.0587,4,0.15,0.51,-1.67,4
63.0,-1.4337,32.0734,3,0.59,0.21,-1.55,3
63.9,-1.4582,32.0874,4,0.44,0.63,-1.77,4
64.9,-1.4744,32.1012,4,0.71,0.22,-0.99,4
65.9,-1.4804,32.1178,4,1.61,-0.37,-1.30,4
66.9,-1.4360,32.1405,4,1.44,-1.33,-1.55,4
67.9,-1.4253,32.1659,4,0.58,-2.12,-1.45,4
68.9,-1.4353,32.1826,4,0.04,-2.00,-1.17,4
70.0,-1.4477,32.1939,4,-0.31,-2.15,-1.25,4
71.0,-1.4516,32.2104,4,-0.67,-2.26,-1.40,4
72.0,-1.4550,32.2276,4,-1.06,-1.73,-1.53,4
73.0,-1.4626,32.2393,4,-0.79,-1.46,-1.62,4
74.0,-1.4766,32.2516,4,-0.56,-1.20,-1.49,4
75.0,-1.4819,32.2679,4,-0.03,-0.63,-2.03,4
76.0,-1.4823,32.2802,4,0.96,-0.56,-1.11,4
77.0,-1.4799,32.2939,4,0.66,-0.45,-0.90,4
78.0,-1.4773,32.3080,4,1.37,-0.49,-0.83,4
79.0,-1.4791,32.3201,4,1.46,-0.87,-1.11,4
80.0,-1.4797,32.3391,4,1.57,-1.07,-0.85,4
81.0,-1.4798,32.3488,4,1.58,-1.38,-1.52,4
82.0,-1.4786,32.3573,4,1.51,-1.59,-0.32,4
83.0,-1.4775,32.3702,4,1.60,-1.91,-1.34,4
83.9,-1.4762,32.3855,4,1.74,-2.04,-0.66,4
84.9,-1.4721,32.3987,4,1.37,-1.95,-0.99,4
86.0,-1.4763,32.4063,4,1.13,-2.09,-1.28,4
87.0,-1.4774,32.4119,4,1.11,-2.52,-0.76,4
88.0,-1.4786,32.4222,4,1.06,-3.06,-1.07,4
89.0,-1.4824,32.4321,4,0.82,-3.64,-0.88,4
90.0,-1.4847,32.4434,4,1.08,-4.06,-0.80,4
91.0,-1.4849,32.4538,4,0.88,-4.03,-1.18,4
92.0,-1.4870,32.4668,4,0.71,-4.34,-0.63,4
93.0,-1.4902,32.4766,4,0.27,-4.09,-1.28,4
94.0,-1.4956,32.4873,4,0.53,-3.55,-0.89,4
95.0,-1.5018,32.5011,4,0.62,-2.97,-1.08,4
96.0,-1.5051,32.5118,4,0.65,-2.45,-1.23,4
97.0,-1.5085,32.5221,4,0.61,-2.42,-1.06,4
98.1,-1.5105,32.5315,4,0.95,-2.54,-0.93,4
99.1,-1.5142,32.5428,4,1.45,-2.25,-1.19,4
100.0,-1.5177,32.5580,3,1.53,-1.90,-1.04,3
100.9,-1.5207,32.5711,4,1.71,-0.85,-0.70,4
101.9,-1.5248,32.5884,4,2.01,-0.09,-1.13,4
102.9,-1.5288,32.6037,4,1.62,0.09,-1.02,4
103.9,-1.5316,32.6153,4,1.17,-0.35,-0.61,4
104.9,-1.5335,32.6291,4,0.67,-0.42,-1.50,4
105.9,-1.5345,32.6454,4,0.36,-0.63,-0.73,4
107.0,-1.5373,32.6592,4,0.57,-0.55,-1.15,4
108.0,-1.5403,32.6715,4,0.75,-0.48,-1.52,4
109.0,-1.5464,32.6860,4,1.24,-0.46,-0.36,4
110.0,-1.5469,32.7050,4,1.14,-0.40,-1.66,4
110.9,-1.5486,32.7226,4,1.92,-1.16,0.45,4
111.9,-1.5504,32.7392,4,2.54,-0.99,-1.39,4
112.9,-1.5393,32.7586,4,3.17,-0.86,-0.42,4
113.9,-1.5284,32.7788,4,3.60,-0.69,-0.52,4
115.0,-1.5208,32.8017,5,3.46,-1.04,-0.44,5
116.1,-1.5231,32.8254,4,3.66,-1.54,-0.47,4
117.1,-1.5208,32.8499,4,3.54,-1.45,-0.24,4
118.0,-1.5137,32.8690,3,4.53,-1.00,-0.72,3
118.9,-1.5014,32.8916,4,5.15,-0.16,-0.41,4
119.9,-1.4959,32.9155,4,5.56,0.12,-0.52,4
120.9,-1.4887,32.9367,4,6.00,0.39,0.44,4
121.9,-1.4817,32.9585,4,5.97,0.66,-0.16,4
123.0,-1.4696,32.9868,5,5.85,0.04,0.24,5
124.1,-1.4619,33.0185,4,5.12,-0.77,-0.30,4
125.0,-1.4545,33.0441,3,4.44,-1.20,-0.52,3
125.9,-1.4491,33.0704,4,5.04,-0.93,-0.42,4
126.9,-1.4352,33.1058,4,5.74,-0.18,-0.03,4
127.9,-1.4208,33.1376,4,5.75,1.14,-0.68,4
128.9,-1.4140,33.1675,4,5.92,0.42,-0.60,4
129.9,-1.3936,33.1988,4,5.44,-0.69,0.51,4
