2016,15.75159,179.1259,82.8091,246
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.4,-1.6410,30.0035,3,NaN,NaN,NaN,3
8.0,-1.6409,30.0040,5,4.94,-3.18,-5.61,5
9.0,-1.6407,30.0050,4,5.20,-2.60,-3.32,4
10.0,-1.6406,30.0051,4,4.41,-2.38,-2.18,4
11.1,-1.6402,30.0068,4,4.08,-2.19,-2.11,4
12.1,-1.6399,30.0097,4,3.90,-1.02,-2.73,4
13.1,-1.6396,30.0191,4,4.51,-0.67,-2.84,4
14.1,-1.6391,30.0338,4,5.17,-0.11,-2.70,4
15.0,-1.6391,30.0366,3,5.90,0.32,-2.80,3
15.9,-1.6389,30.0365,4,5.98,-0.10,-2.78,4
16.9,-1.6389,30.0401,4,5.74,-0.35,-2.98,4
17.9,-1.6387,30.0424,4,5.59,-0.36,-2.67,4
19.0,-1.6386,30.0435,4,5.84,-0.70,-3.09,4
20.0,-1.6387,30.0459,4,6.29,-1.22,-2.70,4
21.0,-1.6385,30.0499,4,6.61,-0.31,-2.55,4
22.0,-1.6386,30.0540,4,6.13,0.70,-2.73,4
23.1,-1.6388,30.0582,4,6.63,0.68,-2.77,4
24.1,-1.6384,30.0598,4,7.06,0.48,-2.70,4
25.1,-1.6372,30.0676,4,7.04,0.67,-2.80,4
26.0,-1.6336,30.0761,3,6.46,0.19,-2.80,3
26.9,-1.6315,30.0791,4,5.40,-0.08,-3.15,4
27.9,-1.6067,30.1243,4,4.90,-0.02,-3.20,4
29.0,-1.5145,30.3149,4,8.75,-0.01,-3.61,4
30.0,-1.4477,30.5185,4,9.05,-1.55,-3.26,4
31.0,-1.3239,30.9023,4,6.27,-1.26,-2.71,4
32.0,-1.2493,31.1193,4,5.05,0.70,-2.23,4
33.1,-1.2480,31.2961,4,5.47,1.36,-2.19,4
34.1,-1.2787,31.3773,4,4.58,0.84,-2.04,4
35.0,-1.2915,31.4262,3,4.75,1.43,-2.31,3
35.9,-1.3136,31.4608,4,5.80,1.06,-2.46,4
37.0,-1.3373,31.5062,4,5.46,0.14,-2.39,4
38.0,-1.3343,31.5317,4,5.93,0.15,-2.32,4
39.0,-1.3382,31.5498,4,6.09,0.37,-2.35,4
40.1,-1.3443,31.5883,4,6.14,0.60,-2.53,4
41.1,-1.3335,31.6115,4,5.97,0.69,-2.47,4
42.0,-1.3168,31.6278,3,5.61,0.95,-2.62,3
42.9,-1.3191,31.6524,4,6.03,0.72,-2.73,4
44.0,-1.3190,31.6714,4,6.45,0.11,-2.68,4
45.0,-1.3235,31.6880,4,6.83,-0.33,-2.87,4
46.0,-1.3314,31.7159,4,6.00,-0.94,-2.80,4
47.1,-1.3305,31.7521,4,5.15,-1.84,-2.44,4
48.1,-1.3489,31.7868,4,4.80,-1.74,-2.19,4
49.0,-1.3724,31.8098,3,3.42,-1.84,-2.21,3
49.9,-1.3929,31.8310,4,2.61,-2.42,-1.75,4
50.9,-1.4053,31.8589,4,2.46,-1.75,-1.90,4
51.9,-1.3898,31.8861,4,1.42,-1.24,-1.58,4
53.0,-1.4165,31.9070,4,0.92,-1.38,-1.30,4
54.0,-1.4497,31.9270,4,0.77,-0.91,-1.79,4
55.0,-1.4186,31.9462,4,1.66,-1.42,-1.95,4
56.1,-1.4075,31.9553,4,2.60,-1.65,-1.43,4
57.1,-1.3880,31.9764,4,3.10,-1.23,-2.01,4
58.0,-1.3902,31.9907,3,3.45,-0.97,-2.05,3
58.9,-1.3940,32.0032,4,3.64,-1.18,-2.08,4
59.9,-1.3960,32.0195,4,3.46,-1.24,-1.87,4
61.0,-1.3975,32.0389,4,3.62,-0.98,-1.89,4
62.0,-1.4065,32.0675,4,4.14,-1.17,-1.84,4
63.1,-1.4196,32.0903,4,4.66,-1.46,-1.72,4
64.1,-1.4177,32.1139,4,4.69,-0.47,-1.72,4
65.0,-1.4233,32.1255,3,4.21,0.14,-1.69,3
65.9,-1.4222,32.1341,4,3.84,0.19,-1.51,4
66.9,-1.4290,32.1495,4,3.90,0.06,-1.58,4
68.0,-1.4402,32.1660,4,3.86,-0.31,-1.24,4
69.0,-1.4431,32.1828,4,3.31,-0.32,-1.46,4
70.0,-1.4445,32.1920,4,2.97,0.51,-1.59,4
71.0,-1.4445,32.2031,4,2.82,0.77,-1.69,4
72.1,-1.4450,32.2159,4,2.57,0.87,-1.43,4
73.1,-1.4450,32.2238,4,2.79,1.03,-1.55,4
74.0,-1.4432,32.2305,3,2.66,0.71,-1.45,3
74.9,-1.4419,32.2394,4,3.05,0.64,-1.24,4
75.9,-1.4414,32.2517,4,3.97,0.05,-1.40,4
77.0,-1.4454,32.2628,4,3.69,0.61,-1.75,4
78.0,-1.4560,32.2795,4,3.61,0.72,-1.53,4
79.0,-1.4589,32.2955,4,3.19,0.93,-1.63,4
80.1,-1.4603,32.3088,4,2.64,0.37,-1.66,4
81.0,-1.4654,32.3228,3,2.61,-0.06,-1.78,3
81.9,-1.4646,32.3301,4,3.21,0.05,-1.59,4
82.9,-1.4666,32.3441,4,3.16,1.27,-1.75,4
84.0,-1.4696,32.3578,4,3.88,1.75,-1.76,4
85.0,-1.4724,32.3668,4,5.07,1.75,-1.99,4
86.1,-1.4829,32.3786,4,5.54,2.33,-2.11,4
87.1,-1.4869,32.3873,4,5.81,2.11,-2.10,4
88.0,-1.4775,32.3957,3,5.74,2.03,-2.36,3
88.9,-1.4755,32.4071,4,6.57,1.54,-2.42,4
90.0,-1.4769,32.4206,4,6.39,0.76,-2.58,4
91.0,-1.4806,32.4363,4,6.76,0.34,-2.49,4
92.1,-1.4872,32.4550,4,7.12,0.42,-2.61,4
93.1,-1.4894,32.4635,4,6.03,1.09,-2.44,4
94.0,-1.4932,32.4772,3,6.04,1.25,-2.29,3
94.9,-1.4972,32.4878,4,5.77,1.17,-2.33,4
96.0,-1.5036,32.5025,4,5.77,0.65,-2.53,4
97.0,-1.5058,32.5120,4,5.53,0.47,-2.72,4
98.1,-1.5101,32.5200,4,5.71,0.03,-2.63,4
99.0,-1.5135,32.5289,3,5.90,0.15,-2.52,3
99.9,-1.5154,32.5367,4,6.26,0.05,-2.53,4
101.0,-1.5146,32.5487,4,5.64,0.19,-2.68,4
102.0,-1.5215,32.5628,4,5.36,0.19,-2.65,4
