2016,49.37664,-174.7647,83.2413,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.4,-1.6418,29.9733,6,NaN,NaN,NaN,0
7.7,-1.6417,29.9732,3,-1.90,-6.03,-1.09,10
9.0,-1.6416,29.9738,4,-3.11,-5.60,3.83,5
10.0,-1.6415,29.9735,4,-2.56,-5.96,2.87,4
11.1,-1.6415,29.9737,4,-2.61,-4.06,2.40,4
12.0,-1.6417,29.9749,3,-1.98,-2.79,2.73,3
13.0,-1.6414,29.9769,4,-0.54,-2.30,3.44,4
14.1,-1.6415,29.9785,4,-1.06,-0.95,4.69,4
15.0,-1.6417,29.9803,3,-1.71,0.08,3.78,3
16.0,-1.6417,29.9814,4,-1.68,0.61,3.41,4
17.1,-1.6418,29.9836,4,-3.03,1.07,3.14,4
18.0,-1.6417,29.9842,3,-2.37,0.73,3.18,3
19.0,-1.6418,29.9877,4,-2.28,0.48,2.76,4
20.0,-1.6417,29.9912,3,-1.60,0.28,2.34,4
20.9,-1.6419,29.9926,4,-0.25,0.98,3.03,3
22.0,-1.6417,29.9928,4,0.36,1.31,2.52,4
23.0,-1.6419,29.9941,3,2.34,1.67,2.83,4
23.9,-1.6418,29.9947,4,2.73,1.29,3.29,3
25.0,-1.6417,29.9978,4,2.77,0.88,3.25,4
26.0,-1.6418,30.0020,3,3.63,0.62,3.26,4
26.9,-1.6417,30.0066,4,4.55,0.69,3.11,3
28.0,-1.6416,30.0120,4,4.11,1.20,3.00,4
29.0,-1.6414,30.0160,3,3.03,1.67,3.35,4
29.9,-1.6412,30.0192,4,2.75,2.29,3.13,3
31.0,-1.6404,30.0238,4,1.97,2.80,3.09,4
32.0,-1.6391,30.0289,3,0.94,2.91,3.16,3
32.9,-1.6339,30.0432,4,1.13,3.21,3.32,4
34.0,-1.6196,30.0760,4,2.15,3.37,3.22,4
35.0,-1.5959,30.1180,3,2.90,2.75,3.22,4
35.9,-1.5752,30.1515,4,3.11,1.73,3.28,3
37.0,-1.5572,30.1969,4,2.89,1.55,3.27,4
38.0,-1.5392,30.2640,3,3.80,2.70,3.34,4
38.9,-1.5271,30.3151,4,4.11,2.15,3.17,3
40.0,-1.4554,30.5271,4,4.79,0.65,3.23,4
41.0,-1.4196,30.6888,3,6.77,-0.42,3.87,4
41.9,-1.3918,30.8267,4,5.40,0.75,3.67,3
43.0,-1.3772,30.9694,4,7.26,0.50,3.69,4
44.0,-1.3711,31.0314,3,7.90,-0.95,3.91,4
44.9,-1.3639,31.1274,4,7.52,0.34,3.83,3
46.0,-1.3805,31.1925,4,7.52,0.67,3.71,4
47.0,-1.3815,31.2388,3,6.00,-1.59,3.60,4
47.9,-1.3866,31.2757,4,4.65,-1.26,3.80,3
49.0,-1.4051,31.3207,4,4.58,-1.25,3.71,4
50.0,-1.4108,31.3649,3,6.03,-2.45,3.56,4
50.9,-1.4111,31.4031,4,7.66,-2.52,3.58,3
52.0,-1.4020,31.4444,4,9.28,-2.86,3.64,4
53.0,-1.4023,31.4765,3,9.12,-2.43,3.33,4
53.9,-1.3988,31.5087,4,8.18,-1.81,3.75,3
55.0,-1.4141,31.5542,4,6.19,-1.53,3.24,4
56.0,-1.4214,31.5988,3,5.56,-2.21,3.22,4
56.9,-1.4252,31.6274,4,5.27,-1.60,3.23,3
58.0,-1.4499,31.6568,4,4.45,-1.50,3.46,4
59.0,-1.4617,31.6840,3,3.63,-1.24,3.28,4
59.9,-1.4690,31.7141,4,4.79,-2.03,3.21,3
61.0,-1.4767,31.7332,4,6.13,-2.38,3.26,4
62.1,-1.4851,31.7535,4,6.13,-2.32,3.19,4
63.0,-1.4878,31.7766,3,5.25,-2.21,3.28,3
64.0,-1.4901,31.8293,4,4.67,-1.80,3.29,4
65.1,-1.4861,31.8810,4,3.01,-1.40,3.46,4
66.0,-1.4798,31.9096,3,3.76,-1.21,3.36,3
67.0,-1.4725,31.9369,4,3.35,-1.53,3.16,4
68.1,-1.4725,31.9567,4,4.22,-1.34,3.29,4
69.0,-1.4887,31.9712,3,5.14,-1.98,3.27,3
70.0,-1.4898,31.9888,4,6.13,-1.80,2.87,4
71.1,-1.5045,32.0030,4,7.28,-2.91,3.01,4
72.0,-1.5018,32.0200,3,6.81,-3.22,2.95,3
73.0,-1.5045,32.0342,4,5.60,-3.21,3.10,4
74.1,-1.5134,32.0547,4,4.48,-3.06,3.31,4
75.0,-1.5140,32.0778,3,4.28,-2.44,3.27,3
76.0,-1.5061,32.0987,4,3.64,-2.32,3.11,4
77.0,-1.4991,32.1224,4,3.69,-1.97,3.26,4
78.0,-1.5095,32.1413,3,4.40,-1.92,3.05,3
79.0,-1.5065,32.1603,4,4.69,-2.33,3.03,4
80.0,-1.5055,32.1814,4,3.82,-2.68,3.14,4
81.0,-1.5049,32.2018,3,3.96,-2.62,3.13,3
81.9,-1.4962,32.2254,4,4.46,-2.66,3.13,4
83.0,-1.4936,32.2515,4,5.04,-2.54,3.10,4
84.0,-1.4884,32.2727,3,6.30,-2.78,3.21,3
84.9,-1.4764,32.2959,4,7.15,-2.83,3.41,4
86.0,-1.4703,32.3248,4,6.66,-3.02,3.40,4
87.0,-1.4690,32.3471,3,6.14,-3.57,3.16,4
87.9,-1.4748,32.3659,4,5.86,-3.65,3.19,3
89.0,-1.4453,32.3901,4,6.46,-3.78,3.09,4
90.0,-1.4310,32.4072,3,6.47,-3.67,2.90,4
90.9,-1.4315,32.4295,4,6.63,-3.94,2.85,3
92.0,-1.4288,32.4530,4,6.15,-3.65,3.08,4
93.1,-1.4271,32.4738,4,5.43,-2.99,2.94,4
94.0,-1.4266,32.4883,3,4.52,-4.65,2.98,3
95.0,-1.4329,32.5245,4,3.98,-5.52,3.11,4
96.1,-1.4400,32.5602,4,5.21,-5.08,3.02,4
97.0,-1.4392,32.5875,3,6.33,-4.16,3.26,3
98.0,-1.4354,32.6126,4,6.56,-3.28,3.46,4
99.1,-1.4461,32.6406,4,5.11,-2.46,3.48,4
100.0,-1.4644,32.6594,3,3.61,-2.30,3.36,3
101.0,-1.4674,32.6869,4,3.03,-3.82,3.30,4
102.0,-1.4726,32.7206,4,3.58,-4.05,3.61,4
103.0,-1.4723,32.7480,3,4.00,-2.80,4.08,3
103.9,-1.4621,32.7743,4,3.39,-2.15,3.79,4
105.0,-1.4602,32.8019,4,2.26,-1.58,3.58,4
106.1,-1.4452,32.8378,4,1.30,-2.01,3.63,4
107.0,-1.4214,32.8737,3,1.01,-3.52,3.59,3
108.0,-1.4031,32.9238,4,2.46,-4.32,3.53,4
109.1,-1.3919,32.9763,4,4.87,-2.93,3.69,4
110.0,-1.3880,33.0217,3,6.75,-1.53,3.88,3
111.0,-1.3833,33.0661,4,5.76,-2.48,3.39,4
112.0,-1.3723,33.1096,4,3.76,-2.83,3.55,4
113.0,-1.3693,33.1579,3,2.90,-3.02,3.16,3
113.9,-1.3672,33.2010,4,2.58,-2.60,3.23,4
115.0,-1.3611,33.2458,4,3.57,-2.53,2.98,4
116.1,-1.3493,33.2870,4,3.46,-3.04,3.04,4
117.0,-1.3392,33.3189,3,3.42,-2.89,3.10,3
118.0,-1.3113,33.3505,4,2.26,-2.45,2.93,4
119.1,-1.2732,33.3896,4,1.01,-2.44,2.85,4
120.0,-1.2511,33.4355,3,1.55,-3.73,2.66,3
121.0,-1.2575,33.4720,4,1.80,-3.03,2.80,4
122.0,-1.2448,33.5046,4,0.42,-3.31,2.89,4
123.0,-1.2405,33.5277,3,0.58,-3.45,2.72,3
123.9,-1.2434,33.5514,4,0.87,-3.58,2.98,4
125.0,-1.2367,33.5818,4,1.09,-3.40,2.81,4
126.1,-1.2233,33.6275,4,1.90,-3.17,2.85,4
127.0,-1.2150,33.6618,3,0.81,-3.24,2.64,3
128.0,-1.1951,33.6958,4,0.04,-3.20,2.83,4
129.0,-1.1826,33.7399,4,2.33,-2.29,2.86,4
130.0,-1.1797,33.7835,3,3.10,-1.70,3.19,3
130.9,-1.1874,33.8169,4,1.31,-1.51,2.97,4
132.0,-1.1912,33.8417,4,-1.17,-1.25,2.91,4
133.0,-1.1754,33.8642,4,-2.24,-1.10,2.91,4
134.0,-1.1675,33.8857,3,-2.67,-1.79,2.86,3
134.9,-1.1633,33.9054,4,-2.26,-2.22,2.91,4
136.0,-1.1633,33.9339,4,-2.08,-1.68,3.00,4
137.1,-1.1842,33.9617,4,-0.59,-1.05,2.88,4
138.0,-1.1708,33.9814,3,-0.23,-0.39,2.95,3
138.9,-1.1404,34.0028,4,-0.52,0.88,3.07,4
140.0,-1.1326,34.0269,4,-0.99,1.23,3.20,4
141.1,-1.1501,34.0455,4,-1.11,1.03,3.22,4
142.0,-1.1681,34.0640,3,-1.82,0.67,2.98,3
142.9,-1.1823,34.0833,4,-2.12,1.11,3.12,4
144.0,-1.1913,34.0993,4,-2.01,0.97,3.34,4
145.1,-1.1830,34.1175,4,-1.25,1.20,3.28,4
146.0,-1.1785,34.1298,3,0.13,0.79,2.99,3
147.0,-1.1741,34.1402,4,0.74,-0.40,2.80,4
148.0,-1.1677,34.1480,4,1.14,-1.03,2.91,4
149.0,-1.1621,34.1571,3,1.13,-2.07,2.89,3
149.9,-1.1470,34.1648,4,1.65,-0.91,3.23,4
151.0,-1.1416,34.1757,4,1.69,-1.32,3.02,4
152.0,-1.1345,34.1874,4,1.49,-1.40,2.94,4
153.0,-1.1057,34.2018,3,0.62,-1.01,2.87,3
153.9,-1.0860,34.2133,4,-0.46,-1.11,3.27,4
155.0,-1.0964,34.2231,4,-0.81,-1.38,2.90,4
156.1,-1.0804,34.2301,4,-1.26,-0.53,3.31,4
157.0,-1.0621,34.2362,3,-0.71,-0.61,2.71,3
157.9,-1.0268,34.2466,4,-0.81,-0.68,3.04,4
159.0,-1.0274,34.2553,4,-0.40,-0.46,2.96,4
160.1,-1.0302,34.2624,4,-0.55,-0.24,3.02,4
161.0,-1.0170,34.2700,3,-0.88,-0.68,2.86,3
161.9,-1.0098,34.2770,4,-1.30,0.48,2.94,4
163.0,-0.9921,34.2842,4,-0.85,0.34,3.09,4
164.1,-0.9707,34.2933,4,-1.02,0.53,2.96,4
165.0,-0.9599,34.2982,3,-0.78,1.01,2.98,3
165.9,-0.9385,34.3062,4,-0.37,0.96,3.03,4
167.0,-0.9220,34.3130,4,-0.07,1.39,2.91,4
168.1,-0.9056,34.3204,4,0.16,1.17,2.84,4
169.0,-0.8920,34.3275,3,0.64,1.39,3.03,3
169.9,-0.8757,34.3339,4,0.46,1.12,2.97,4
171.0,-0.8615,34.3402,4,0.79,0.74,3.02,4
172.1,-0.8326,34.3483,4,0.95,0.74,3.01,4
173.0,-0.8145,34.3545,3,0.74,0.92,3.11,3
173.9,-0.7879,34.3595,4,0.38,0.97,3.09,4
175.0,-0.7496,34.3675,4,0.31,1.03,3.02,4
176.1,-0.7202,34.3753,4,-0.23,0.56,2.92,4
177.0,-0.6888,34.3830,3,-0.61,-0.24,2.79,3
177.9,-0.6852,34.3844,4,-1.83,-0.48,2.88,4
179.0,-0.6631,34.3898,4,-1.90,-0.76,2.98,4
180.1,-0.6505,34.3954,4,-2.31,-0.08,2.93,4
181.0,-0.6468,34.3977,3,-2.58,0.21,3.29,3
181.9,-0.6164,34.4039,4,-2.51,0.14,2.96,4
183.0,-0.5997,34.4094,4,-2.00,0.21,2.97,4
184.1,-0.5820,34.4172,4,-1.90,0.32,3.03,4
185.0,-0.5656,34.4208,3,-1.78,0.53,3.24,3
185.9,-0.5407,34.4291,4,-1.51,0.57,3.27,4
187.0,-0.5191,34.4338,4,-1.53,0.33,2.87,4
188.1,-0.4909,34.4410,4,-1.48,0.17,2.98,4
189.0,-0.4827,34.4431,3,-1.90,0.31,3.09,3
189.9,-0.4526,34.4495,4,-1.86,0.08,3.08,4
191.0,-0.4250,34.4562,4,-1.50,0.17,3.06,4
192.0,-0.4019,34.4614,4,-1.67,-0.07,2.88,4
193.0,-0.3768,34.4664,3,-1.47,0.03,2.96,3
193.9,-0.3712,34.4695,4,-1.28,0.46,2.87,4
195.0,-0.3446,34.4750,4,-0.65,0.25,2.89,4
196.0,-0.3380,34.4816,4,-0.37,0.18,2.95,4
197.1,-0.3357,34.4839,4,-0.67,-0.05,2.96,3
198.0,-0.3076,34.4915,3,-1.37,-0.03,3.02,4
198.9,-0.2945,34.4970,4,-1.76,-0.25,3.16,4
200.0,-0.2835,34.5038,4,-2.42,-0.42,2.89,4
