2015,339.62653,175.9695,82.5717,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.4,-1.6067,29.4026,5,NaN,NaN,NaN,0
7.9,-1.6066,29.4020,8,-1.81,4.63,-1.89,13
9.0,-1.6066,29.4037,4,-0.32,4.35,3.91,5
10.1,-1.6067,29.4045,4,0.56,5.38,3.44,5
11.0,-1.6066,29.4058,3,1.81,5.28,2.96,3
12.0,-1.6069,29.4089,4,1.45,5.52,3.60,4
13.1,-1.6068,29.4120,4,0.76,5.14,4.72,4
14.0,-1.6070,29.4114,3,1.56,4.07,4.71,3
15.0,-1.6072,29.4139,4,1.02,3.89,4.36,4
16.0,-1.6072,29.4154,3,-0.27,2.87,4.07,4
17.0,-1.6073,29.4160,4,0.08,3.01,4.32,3
18.0,-1.6071,29.4164,3,0.99,1.68,4.25,4
18.9,-1.6071,29.4161,4,0.72,-0.08,5.03,3
20.1,-1.6070,29.4162,4,1.26,0.70,3.67,4
21.0,-1.6068,29.4137,3,0.72,1.17,1.58,3
22.0,-1.6068,29.4125,4,0.56,2.24,3.76,4
23.0,-1.6069,29.4130,3,0.34,2.00,4.80,4
24.0,-1.5708,29.5641,4,-0.74,2.08,3.99,3
24.9,-1.2537,30.2047,3,-1.81,1.35,3.41,4
25.9,-1.1142,30.4665,4,-0.05,2.84,2.89,3
27.0,-1.1073,30.5595,4,1.88,4.21,3.17,4
28.0,-1.1130,30.6309,3,1.99,3.97,3.15,4
29.0,-1.1110,30.7600,4,2.55,3.27,3.11,3
30.0,-1.1330,30.8731,3,4.51,3.74,3.20,4
31.0,-1.1645,30.9450,4,4.48,4.88,3.31,3
32.1,-1.2235,31.0279,4,3.46,3.50,3.14,4
33.0,-1.2777,31.0868,3,3.06,2.99,3.13,3
34.0,-1.2948,31.1453,4,2.94,3.56,3.11,4
35.0,-1.2920,31.1945,3,2.33,3.62,3.27,4
36.0,-1.3353,31.2378,4,2.58,3.74,2.90,3
37.1,-1.3716,31.2782,4,2.76,3.93,3.08,4
38.0,-1.3693,31.3173,3,2.66,4.44,3.10,3
39.0,-1.3718,31.3619,4,2.50,4.73,3.15,4
40.0,-1.3592,31.3864,3,3.10,4.69,3.15,4
41.0,-1.3772,31.4227,4,3.12,4.10,2.62,3
42.1,-1.4112,31.4501,4,2.94,4.07,2.86,4
43.0,-1.2718,31.4831,3,3.82,4.31,3.00,3
44.0,-1.3171,31.5266,4,4.40,4.83,3.17,4
45.0,-1.3035,31.5633,3,4.73,4.97,2.98,4
45.9,-1.3227,31.5983,4,4.30,5.99,2.84,3
47.1,-1.3296,31.6216,4,3.90,5.43,3.33,4
48.0,-1.3436,31.6476,3,3.74,5.33,2.97,3
49.0,-1.3443,31.6741,4,3.21,5.15,3.16,4
50.0,-1.3331,31.7010,3,2.74,5.36,3.16,4
50.9,-1.3339,31.7233,4,2.92,5.44,3.31,3
52.0,-1.3452,31.7463,4,3.12,5.93,3.10,4
53.0,-1.3601,31.7649,3,3.82,6.14,2.99,4
54.0,-1.3705,31.7877,4,3.95,5.69,3.22,3
54.9,-1.3692,31.8073,3,3.60,5.93,3.32,4
