2016,40.00163,-175.8577,83.1958,755
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
6.8,-1.6403,29.9636,7,NaN,NaN,-8.43,6
8.0,-1.6404,29.9638,5,1.82,4.26,-3.44,5
9.1,-1.6402,29.9637,4,2.08,3.85,-1.98,4
10.1,-1.6400,29.9630,4,1.84,4.10,-1.83,4
11.1,-1.6401,29.9633,4,0.83,3.53,-1.93,4
12.1,-1.6403,29.9640,4,-0.10,3.57,-3.00,4
13.1,-1.6401,29.9638,4,0.43,3.44,-2.95,4
14.0,-1.6401,29.9637,4,0.77,3.51,-2.80,4
15.0,-1.6398,29.9637,5,0.65,2.73,-2.05,5
16.0,-1.6400,29.9637,4,1.90,2.90,-3.27,4
17.0,-1.6403,29.9640,4,2.19,3.22,-4.15,4
18.0,-1.6398,29.9640,4,1.83,2.84,-3.06,4
19.0,-1.6394,29.9641,4,1.43,1.99,-3.25,4
20.0,-1.6390,29.9646,4,1.49,1.82,-3.25,4
21.0,-1.6390,29.9649,4,1.09,1.64,-3.14,4
22.0,-1.6390,29.9655,4,1.00,1.44,-3.43,4
23.0,-1.6390,29.9660,4,1.27,1.18,-2.28,4
23.9,-1.6392,29.9662,4,1.15,1.10,-2.14,4
24.9,-1.6389,29.9664,4,1.07,1.41,-2.13,4
25.9,-1.6387,29.9679,4,1.19,1.04,-2.16,4
26.9,-1.6363,29.9715,4,0.94,1.20,-2.28,4
27.9,-1.6283,29.9842,4,0.64,0.20,-1.74,4
28.9,-1.6218,29.9982,4,-0.11,-0.59,-1.97,4
30.0,-1.6068,30.0675,5,-0.93,-1.97,-1.05,5
31.0,-1.6283,30.1079,4,-0.82,-4.00,-0.06,4
32.0,-1.6400,30.1267,4,-0.19,-4.97,-0.50,4
33.0,-1.6431,30.1405,4,0.43,-5.13,-1.13,4
33.9,-1.6353,30.1531,4,1.11,-4.65,-0.49,4
35.0,-1.6174,30.1890,5,1.63,-4.88,-0.41,5
36.1,-1.5824,30.2509,4,0.58,-4.86,-0.62,4
37.1,-1.5420,30.3144,4,0.87,-4.38,-0.68,4
38.0,-1.4736,30.4631,3,-0.42,-2.25,-1.01,3
38.9,-1.4358,30.6687,4,-1.03,-0.30,-1.28,4
39.9,-1.3558,30.9539,4,-3.68,4.95,-2.05,4
40.9,-1.2955,31.0870,4,-3.12,4.20,-1.60,4
41.9,-1.3046,31.2080,4,-3.38,3.07,-1.87,4
43.0,-1.3053,31.2730,4,-4.33,4.23,-2.33,4
44.0,-1.3013,31.3152,4,-4.82,5.26,-2.92,4
45.0,-1.3359,31.3460,4,-4.48,5.32,-3.53,4
46.1,-1.3774,31.3814,4,-3.92,5.10,-3.10,4
47.1,-1.3718,31.4142,4,-4.68,5.05,-2.52,4
48.1,-1.3295,31.4469,4,-3.51,4.33,-2.86,4
49.0,-1.3213,31.4702,3,-2.48,3.14,-2.88,4
49.9,-1.2982,31.4953,4,-1.86,3.24,-2.48,3
50.9,-1.3427,31.5380,4,-0.71,3.00,-2.25,4
51.9,-1.3442,31.5920,4,-1.27,3.17,-2.79,4
53.0,-1.3532,31.6335,4,-1.95,3.81,-2.04,4
54.0,-1.3772,31.6503,4,-1.31,3.86,-2.25,4
55.0,-1.3833,31.6749,4,-0.89,2.96,-2.52,4
56.0,-1.3868,31.7092,4,-0.01,3.13,-2.62,4
57.0,-1.3965,31.7577,4,-0.75,3.65,-2.57,4
58.1,-1.4071,31.8025,4,-0.40,3.25,-2.41,4
59.0,-1.3983,31.8203,3,-0.80,3.03,-2.52,3
59.9,-1.3965,31.8372,4,-0.66,3.48,-2.60,4
60.9,-1.4078,31.8639,4,-0.91,3.23,-2.24,4
61.9,-1.4359,31.8978,4,-0.67,2.59,-2.31,4
63.0,-1.4418,31.9292,4,0.48,2.62,-2.21,4
64.0,-1.4458,31.9663,4,-0.80,2.56,-2.03,4
65.0,-1.4636,31.9905,4,-0.73,2.39,-2.03,4
66.1,-1.4573,32.0179,4,-0.48,2.20,-2.12,4
67.1,-1.4881,32.0402,4,-0.35,2.25,-1.81,4
68.0,-1.5008,32.0522,3,-0.24,2.55,-1.88,3
68.9,-1.5012,32.0620,4,-0.01,2.37,-1.66,4
69.9,-1.5067,32.0901,4,-0.08,2.25,-1.58,4
71.0,-1.5145,32.1077,4,0.34,2.94,-2.10,4
72.0,-1.5070,32.1241,4,-0.17,3.45,-2.09,4
73.0,-1.5125,32.1347,4,-0.26,3.77,-1.85,4
74.1,-1.5158,32.1459,4,-0.88,3.08,-1.76,4
75.1,-1.5137,32.1605,4,-1.75,2.39,-1.68,4
76.0,-1.5156,32.1749,3,-1.83,2.71,-1.64,3
76.9,-1.5201,32.1948,4,-2.13,1.94,-1.47,4
77.9,-1.5226,32.2255,4,-2.32,2.56,-1.73,4
79.0,-1.5196,32.2422,4,-2.31,3.38,-1.45,4
80.0,-1.5219,32.2478,4,-2.27,3.37,-1.57,4
81.0,-1.5130,32.2614,4,-1.71,2.99,-1.59,4
82.0,-1.5166,32.2731,4,-1.39,2.87,-1.72,4
83.1,-1.5010,32.2818,4,-1.50,3.33,-1.40,4
84.1,-1.4966,32.2924,4,-2.03,3.78,-1.49,4
85.0,-1.5153,32.3053,3,-2.02,3.74,-1.46,3
85.9,-1.5232,32.3155,4,-2.19,3.77,-1.04,4
86.9,-1.5239,32.3289,4,-2.42,4.20,-1.54,4
88.0,-1.5180,32.3472,4,-1.63,4.06,-1.46,4
89.0,-1.5101,32.3641,4,-1.94,3.90,-1.54,4
90.0,-1.5160,32.3783,4,-2.24,4.06,-1.44,4
91.1,-1.5138,32.3936,4,-2.04,4.04,-1.53,4
92.0,-1.5176,32.4025,3,-1.58,4.46,-1.59,3
92.9,-1.5090,32.4151,4,-2.13,4.65,-1.71,4
93.9,-1.5092,32.4335,4,-2.03,4.64,-1.86,4
95.0,-1.5128,32.4466,4,-2.06,4.04,-1.96,4
96.0,-1.5225,32.4617,4,-1.83,4.52,-2.01,4
97.0,-1.5155,32.4892,4,-2.94,4.39,-1.93,4
98.1,-1.5190,32.5170,4,-2.42,4.28,-2.10,4
99.1,-1.5201,32.5392,4,-2.82,4.41,-2.20,4
100.0,-1.5200,32.5519,3,-2.91,3.69,-2.10,3
100.9,-1.5159,32.5665,4,-2.18,3.22,-1.92,4
102.0,-1.5185,32.5877,4,-1.53,2.57,-1.83,4
103.0,-1.5255,32.6108,4,-0.41,3.09,-1.77,4
104.0,-1.5240,32.6209,4,-0.99,3.21,-1.63,4
105.1,-1.5284,32.6508,4,-0.67,3.76,-1.72,4
106.1,-1.5291,32.6790,4,-0.39,4.24,-1.48,4
107.0,-1.5266,32.6976,3,0.36,4.30,-1.88,3
107.9,-1.5229,32.7207,4,-0.12,3.20,-1.46,4
108.9,-1.5168,32.7464,4,-0.81,2.60,-1.98,4
110.0,-1.4996,32.7790,4,-0.45,2.69,-1.85,4
111.0,-1.4835,32.8178,4,-0.36,2.62,-1.81,4
112.0,-1.4674,32.8616,4,-0.79,4.07,-2.11,4
113.1,-1.4538,32.8917,4,-0.31,3.49,-1.90,4
114.1,-1.4267,32.9384,4,-0.13,3.60,-1.80,4
115.0,-1.3941,32.9833,3,-0.55,3.29,-1.82,3
115.9,-1.3895,33.0061,4,0.07,3.61,-2.07,4
116.9,-1.3824,33.0528,4,-0.25,3.27,-2.05,4
118.0,-1.3633,33.1057,4,-0.74,3.45,-2.12,4
119.0,-1.3455,33.1529,4,-2.05,2.61,-2.19,4
120.1,-1.3305,33.2295,4,-2.29,2.15,-2.42,4
121.1,-1.3107,33.2880,4,-1.43,2.29,-2.39,4
