2016,42.87662,-175.1834,83.3580,243
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
9.3,-1.6311,29.8061,23,0.47,1.00,-0.50,16
10.0,-1.6310,29.8071,4,-0.56,1.25,3.04,8
11.1,-1.6310,29.8079,4,-1.45,1.28,3.98,4
12.0,-1.6311,29.8094,3,-1.16,1.04,3.43,4
13.0,-1.6309,29.8108,4,-1.02,1.11,3.45,4
14.1,-1.6310,29.8124,4,-0.61,0.23,3.57,4
15.1,-1.6310,29.8139,3,0.07,0.01,3.54,3
16.0,-1.6310,29.8150,4,0.32,-0.60,3.46,4
17.0,-1.6311,29.8162,3,0.86,-1.05,3.14,3
18.0,-1.6311,29.8166,4,1.78,-1.24,3.03,4
19.0,-1.6312,29.8170,3,1.68,-1.49,3.30,3
20.0,-1.6310,29.8175,4,1.87,-1.87,3.52,4
21.1,-1.6311,29.8198,4,2.12,-2.22,3.23,4
22.1,-1.6310,29.8212,3,2.00,-2.14,2.97,3
23.0,-1.6312,29.8223,4,1.99,-2.13,3.14,4
24.0,-1.6312,29.8237,3,1.72,-1.47,3.15,3
25.0,-1.6313,29.8248,4,1.67,-1.45,3.32,4
26.0,-1.6313,29.8256,3,1.70,-1.14,3.10,3
27.0,-1.6314,29.8264,4,1.35,-1.50,3.39,4
28.1,-1.6313,29.8271,4,1.85,-1.34,3.63,4
29.1,-1.6314,29.8278,3,1.74,-1.61,2.79,3
30.0,-1.6313,29.8286,4,2.24,-1.51,3.52,4
31.0,-1.6309,29.8329,3,3.06,-1.91,4.18,3
32.0,-1.5487,30.1476,4,3.06,-2.78,4.28,4
33.1,-1.4594,30.5428,4,-2.12,-3.28,3.30,3
34.0,-1.4285,30.7182,3,-3.14,-3.43,3.46,4
35.0,-1.3873,30.9242,4,-2.13,-3.27,3.51,4
36.0,-1.3746,31.0080,3,-1.63,-3.83,3.55,3
36.9,-1.3711,31.0967,4,-0.90,-3.17,3.13,4
38.0,-1.3766,31.1755,4,-1.41,-2.46,3.57,4
39.0,-1.3776,31.2225,3,-2.20,-1.93,3.79,3
40.0,-1.3702,31.2743,4,-2.61,-1.93,3.60,4
41.1,-1.3588,31.3314,4,-2.94,-2.06,4.04,3
42.0,-1.3714,31.3955,3,-2.55,-2.06,3.74,4
43.0,-1.3788,31.4532,4,-4.05,-1.06,3.80,4
44.0,-1.3721,31.5061,3,-5.49,-0.74,3.63,3
44.9,-1.3696,31.5443,4,-6.07,-0.73,3.62,4
46.0,-1.3567,31.5771,4,-5.54,-2.98,3.69,4
47.0,-1.3594,31.5923,3,-3.70,-4.41,3.36,3
48.0,-1.3632,31.6228,4,-2.50,-4.29,3.47,4
49.1,-1.3650,31.6547,4,-2.49,-4.03,3.23,4
50.0,-1.3935,31.6885,3,-2.56,-3.52,3.54,3
51.0,-1.4064,31.7114,4,-1.54,-3.06,3.56,4
52.1,-1.4045,31.7463,4,-1.43,-3.57,3.57,3
53.0,-1.4010,31.7816,3,-1.62,-3.71,3.59,4
54.0,-1.4001,31.8158,4,-2.86,-3.68,3.43,4
55.0,-1.3897,31.8536,3,-3.20,-2.96,3.27,3
55.9,-1.3879,31.8779,4,-3.86,-1.93,3.30,4
57.0,-1.3937,31.9003,4,-4.30,-0.96,3.43,4
58.0,-1.4115,31.9196,3,-3.89,-1.03,3.05,3
59.0,-1.4294,31.9338,4,-3.64,-0.87,3.31,4
60.1,-1.4470,31.9501,4,-3.25,-0.65,3.26,4
61.0,-1.4608,31.9711,3,-2.82,-1.53,3.34,3
62.0,-1.4717,32.0001,4,-3.26,-1.21,3.25,4
63.0,-1.4660,32.0165,3,-3.03,-0.38,3.34,3
63.9,-1.4611,32.0396,4,-3.38,-0.32,3.24,4
65.0,-1.4663,32.0703,4,-3.49,-0.37,3.19,4
66.0,-1.4815,32.0851,3,-3.82,-0.87,3.25,3
66.9,-1.4879,32.0998,4,-3.40,-1.07,3.24,4
68.0,-1.4957,32.1244,4,-3.61,-1.52,3.30,4
69.0,-1.4975,32.1395,3,-4.30,-1.60,3.45,3
70.0,-1.5000,32.1555,4,-4.17,-1.75,3.11,4
71.1,-1.5071,32.1698,4,-3.86,-1.82,3.01,4
72.0,-1.5145,32.1883,3,-3.70,-2.14,3.20,3
73.0,-1.5122,32.2017,4,-3.72,-2.50,3.33,4
