2015,327.12650,171.3349,82.3085,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
6.8,-1.5878,29.0807,14,4.47,1.49,3.62,15
8.1,-1.5878,29.0809,4,4.86,2.28,4.43,5
9.1,-1.5878,29.0812,4,4.52,2.21,3.77,4
10.0,-1.5878,29.0815,3,4.42,2.13,3.93,3
11.0,-1.5878,29.0815,4,4.90,2.31,3.58,4
12.0,-1.5877,29.0815,3,5.40,2.30,3.77,4
13.0,-1.5875,29.0815,4,4.99,1.70,3.48,3
13.9,-1.5877,29.0817,3,4.84,1.77,3.53,4
14.9,-1.5878,29.0818,4,4.91,1.69,3.11,3
16.1,-1.5876,29.0819,4,4.93,1.74,3.31,4
17.0,-1.5875,29.0821,3,4.65,2.14,2.98,3
18.0,-1.5877,29.0822,4,4.84,2.42,2.96,4
19.0,-1.5876,29.0828,3,5.24,2.65,3.07,4
20.0,-1.5875,29.0832,4,5.25,2.25,3.21,3
21.0,-1.5873,29.0832,3,4.96,2.53,3.09,4
22.0,-1.5871,29.0832,4,4.78,2.94,3.10,3
23.0,-1.5865,29.0857,3,4.60,3.09,3.10,4
24.0,-1.5848,29.0915,4,4.93,2.65,2.84,3
24.9,-1.5830,29.0964,3,4.25,2.34,2.76,4
25.9,-1.5814,29.1049,4,4.49,2.81,3.12,3
27.1,-1.5795,29.1135,4,3.90,1.89,3.68,4
28.0,-1.5709,29.1374,3,3.85,1.69,4.19,4
29.0,-1.5368,29.2921,4,3.39,1.14,3.85,3
30.0,-1.4413,29.7856,3,9.47,3.67,3.66,4
31.0,-1.3249,30.1723,4,8.76,6.39,4.05,3
32.0,-1.2251,30.4105,3,7.75,8.03,4.06,4
33.0,-1.1816,30.5229,4,7.29,7.69,4.02,3
33.9,-1.1450,30.6543,3,6.65,6.40,4.05,4
34.9,-1.1423,30.7830,4,5.90,5.38,4.09,3
36.0,-1.1612,30.8825,4,5.69,3.62,3.62,4
37.0,-1.1786,30.9394,3,7.31,2.39,3.26,4
38.0,-1.2041,31.0314,4,8.44,2.94,3.19,3
39.0,-1.2307,31.1062,3,7.87,3.80,3.44,4
40.0,-1.2434,31.1545,4,6.74,5.24,3.61,3
41.0,-1.2620,31.2111,3,6.50,5.51,3.53,4
41.9,-1.2963,31.2549,4,7.04,5.31,3.50,3
43.1,-1.3096,31.3068,4,8.00,4.94,3.37,4
44.0,-1.3273,31.3560,3,7.83,5.71,3.69,4
45.0,-1.3356,31.3895,4,6.94,7.02,3.60,3
46.0,-1.3463,31.4438,3,7.12,8.24,3.34,4
47.0,-1.3625,31.4829,4,6.88,8.12,3.36,3
48.0,-1.3826,31.5270,3,7.61,7.61,3.44,4
49.0,-1.4358,31.5802,4,8.30,6.62,3.75,3
49.9,-1.4697,31.6257,3,8.84,6.63,3.64,4
50.9,-1.4720,31.6544,4,10.24,6.74,3.47,3
52.0,-1.4504,31.6902,4,10.66,6.42,3.77,4
53.0,-1.4333,31.7343,3,10.61,6.36,3.58,4
54.0,-1.4177,31.7678,4,10.98,5.58,3.58,3
55.0,-1.4161,31.8003,3,12.38,6.04,3.41,4
56.0,-1.4295,31.8351,4,12.82,6.65,3.71,3
57.1,-1.4371,31.8741,4,13.60,7.49,3.36,4
58.1,-1.4386,31.9047,3,13.78,8.51,3.19,3
59.0,-1.4385,31.9305,4,13.18,7.99,2.97,4
60.0,-1.4544,31.9594,3,13.38,8.50,1.85,4
61.0,-1.4706,31.9865,4,13.77,8.83,1.90,3
62.0,-1.4825,32.0115,3,14.74,9.98,2.89,4
62.9,-1.4920,32.0353,4,14.35,10.00,2.64,3
64.1,-1.4957,32.0609,4,15.67,9.62,3.33,4
65.0,-1.5070,32.0898,3,16.07,10.50,3.29,4
66.0,-1.5207,32.1069,4,15.95,11.05,3.45,3
67.0,-1.5305,32.1239,3,15.83,11.53,3.23,4
68.0,-1.5372,32.1410,4,16.47,11.63,3.33,3
69.1,-1.5423,32.1656,4,16.55,11.39,3.19,4
70.0,-1.5469,32.1837,3,16.78,11.37,3.34,3
71.0,-1.5519,32.1981,4,16.79,10.98,3.47,4
72.0,-1.5548,32.2147,3,17.08,10.69,3.36,4
73.0,-1.5574,32.2244,4,16.38,11.51,3.19,3
74.1,-1.5601,32.2452,4,17.09,12.08,3.10,4
75.0,-1.5590,32.2591,3,17.00,12.28,3.06,4
76.0,-1.5558,32.2728,4,16.90,12.42,3.13,3
77.0,-1.5579,32.2880,3,16.87,12.52,3.21,4
77.9,-1.5634,32.2997,4,17.22,12.16,2.98,3
79.1,-1.5588,32.3159,4,16.89,12.22,3.10,4
80.0,-1.5517,32.3307,3,17.10,12.76,3.17,4
81.0,-1.5512,32.3460,4,17.48,13.57,3.18,3
82.0,-1.5495,32.3617,3,17.31,13.86,3.36,4
82.9,-1.5469,32.3785,4,17.78,14.30,3.36,3
84.0,-1.5444,32.3943,4,17.42,14.13,3.06,4
85.0,-1.5416,32.4133,3,17.07,15.05,3.25,4
86.0,-1.5401,32.4373,4,17.62,14.94,3.14,3
87.1,-1.5380,32.4577,4,17.36,14.54,3.31,4
88.0,-1.5344,32.4750,3,16.75,14.88,3.34,4
89.0,-1.5316,32.4880,4,16.52,15.13,3.33,3
90.0,-1.5293,32.5053,3,16.26,15.04,3.38,4
90.9,-1.5324,32.5208,4,16.70,15.48,3.70,3
92.0,-1.5343,32.5411,4,16.51,15.31,3.51,4
93.0,-1.5361,32.5563,3,16.66,15.52,3.30,4
94.0,-1.5414,32.5736,4,16.91,15.48,3.47,3
95.1,-1.5462,32.5886,4,17.28,15.39,3.42,4
96.0,-1.5491,32.6099,3,17.33,15.14,3.19,4
97.0,-1.5466,32.6290,4,17.49,14.92,3.13,3
98.1,-1.5437,32.6445,4,17.83,14.65,3.27,4
99.0,-1.5410,32.6618,3,17.16,14.95,3.20,3
100.0,-1.5451,32.6778,4,17.19,15.32,3.23,4
101.0,-1.5484,32.6998,3,17.54,14.90,3.27,4
101.9,-1.5348,32.7242,4,17.85,14.62,3.35,3
103.0,-1.5312,32.7463,4,18.19,14.79,3.37,4
104.0,-1.5237,32.7736,3,17.67,14.55,3.26,4
104.9,-1.5251,32.7978,4,18.07,13.89,3.46,3
106.0,-1.5242,32.8239,4,18.06,14.50,3.41,4
107.0,-1.5176,32.8430,3,17.69,14.99,3.33,4
108.0,-1.5114,32.8726,4,17.65,14.43,3.40,3
109.1,-1.5047,32.8963,4,18.45,12.93,3.51,4
110.0,-1.4923,32.9285,3,18.50,11.24,3.42,4
111.0,-1.4771,32.9637,4,18.62,9.89,3.27,3
112.1,-1.4352,33.0037,4,17.68,9.60,3.25,4
113.0,-1.3907,33.0491,3,17.26,9.57,3.51,3
114.0,-1.3504,33.0984,4,16.41,9.54,3.61,4
115.0,-1.3170,33.1486,3,16.04,8.70,3.38,4
115.9,-1.2881,33.1935,4,15.39,8.13,3.62,3
117.0,-1.2618,33.2520,4,13.18,6.63,3.60,4
118.0,-1.2658,33.3276,3,12.10,4.68,3.63,4
119.0,-1.2526,33.3906,4,9.93,4.82,3.64,3
120.1,-1.2231,33.4433,4,9.60,4.11,3.67,4
121.0,-1.2142,33.4661,3,9.90,5.43,3.60,4
122.0,-1.1943,33.5043,4,9.06,5.81,3.52,3
123.0,-1.1988,33.5469,3,8.62,6.27,3.69,4
123.9,-1.2038,33.5856,4,7.04,6.89,3.44,3
125.0,-1.2007,33.6318,4,6.78,6.87,3.77,4
126.0,-1.2134,33.6710,3,6.71,5.95,3.52,4
127.0,-1.2224,33.7114,4,6.18,5.44,3.19,3
128.0,-1.2303,33.7558,4,5.89,5.68,3.39,4
129.0,-1.2387,33.7993,3,4.15,6.53,3.49,4
130.0,-1.2348,33.8275,4,4.41,5.60,3.29,3
131.1,-1.1886,33.8693,4,5.01,4.36,3.28,4
132.0,-1.1605,33.8996,3,4.56,4.85,3.07,4
133.0,-1.1408,33.9251,4,4.18,6.49,3.15,3
134.1,-1.1390,33.9585,4,3.11,8.19,3.30,4
135.0,-1.1420,33.9772,3,3.74,8.82,3.29,3
136.0,-1.1608,33.9963,4,4.69,8.24,3.43,4
137.0,-1.1718,34.0174,3,4.82,6.92,3.41,4
137.9,-1.1726,34.0444,4,4.21,6.68,3.34,3
139.0,-1.1587,34.0648,4,3.60,6.31,3.37,4
140.0,-1.1497,34.0844,3,3.62,6.08,3.37,4
140.9,-1.1432,34.1004,4,3.51,6.65,3.20,3
142.0,-1.1398,34.1224,4,3.53,6.40,3.16,4
143.0,-1.1310,34.1384,3,2.91,6.31,3.25,4
143.9,-1.1345,34.1519,4,2.50,6.34,3.39,3
145.0,-1.1368,34.1665,4,2.49,6.65,3.16,4
146.0,-1.1332,34.1783,3,2.34,6.67,3.39,4
146.9,-1.1292,34.1907,4,2.61,6.55,3.35,3
148.0,-1.1346,34.2035,4,2.25,6.84,3.24,4
149.0,-1.1373,34.2106,3,2.47,6.92,3.21,4
150.0,-1.1198,34.2209,4,2.24,6.29,3.19,3
151.1,-1.1034,34.2359,4,2.35,6.65,3.23,4
152.0,-1.1021,34.2428,3,2.07,6.93,3.40,4
153.0,-1.0940,34.2532,4,1.60,6.78,3.51,3
154.1,-1.0790,34.2638,4,1.97,6.81,3.27,4
155.0,-1.0580,34.2728,3,1.72,6.72,2.93,4
156.0,-1.0355,34.2853,4,1.67,6.52,3.25,3
157.1,-1.0302,34.2935,4,1.68,6.82,2.86,4
158.0,-1.0144,34.2975,3,1.18,6.81,2.98,4
159.0,-0.9999,34.3045,4,1.04,6.84,3.11,3
160.1,-0.9829,34.3084,4,1.35,7.13,2.96,4
161.0,-0.9707,34.3141,3,1.28,7.51,3.21,4
162.0,-0.9526,34.3203,4,0.73,7.17,3.08,3
163.1,-0.9339,34.3261,4,0.88,7.44,3.04,4
164.0,-0.9179,34.3317,3,1.24,7.33,2.89,4
165.0,-0.9101,34.3362,4,1.08,7.24,2.92,3
166.0,-0.8893,34.3421,4,1.48,6.26,2.89,4
167.0,-0.8692,34.3490,3,1.11,6.05,2.88,4
168.0,-0.8592,34.3534,4,1.82,6.37,2.90,3
169.0,-0.8354,34.3591,4,1.65,6.33,3.00,4
170.0,-0.8245,34.3634,3,1.74,6.43,2.91,4
170.9,-0.8066,34.3690,4,2.35,5.96,3.06,3
172.0,-0.7912,34.3740,4,1.50,6.29,2.93,4
173.0,-0.7766,34.3801,3,1.71,6.52,3.18,4
173.9,-0.7530,34.3843,4,1.98,6.17,3.08,3
175.0,-0.7319,34.3942,4,2.20,6.81,3.17,4
176.0,-0.7189,34.3978,3,2.08,6.91,2.94,4
176.9,-0.7073,34.4034,4,2.06,5.93,3.02,3
178.0,-0.6882,34.4093,4,2.54,5.66,3.05,4
179.0,-0.6780,34.4139,3,2.66,5.93,2.84,4
179.9,-0.6651,34.4192,4,2.29,5.10,3.08,3
181.0,-0.6543,34.4264,4,1.95,5.79,2.85,4
182.0,-0.6514,34.4288,3,2.15,6.29,3.09,4
182.9,-0.6299,34.4354,4,1.20,6.73,2.93,3
184.0,-0.6236,34.4395,4,1.64,6.58,2.96,4
