2015,349.37655,175.8004,82.5944,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
6.9,-1.6126,29.4450,15,1.03,4.11,-5.89,6
8.0,-1.6125,29.4458,4,2.46,3.09,8.14,7
9.0,-1.6124,29.4457,4,4.04,2.19,4.25,4
10.0,-1.6126,29.4458,3,4.84,2.72,3.32,4
11.0,-1.6124,29.4460,4,5.31,2.88,2.36,3
11.9,-1.6124,29.4462,3,4.98,2.99,2.07,4
12.9,-1.6124,29.4463,4,4.54,4.57,2.59,4
14.1,-1.6123,29.4477,4,5.31,4.88,3.20,3
15.0,-1.6120,29.4549,3,5.24,4.90,2.53,4
16.0,-1.6117,29.4666,4,5.35,5.18,3.07,3
17.0,-1.6108,29.4794,3,5.21,5.28,3.44,4
18.0,-1.6105,29.4896,4,5.54,5.58,3.53,3
19.0,-1.6101,29.4975,3,5.30,5.90,3.69,4
20.0,-1.6086,29.5057,4,4.97,6.46,3.59,4
21.0,-1.6078,29.5115,3,5.05,6.71,3.67,3
21.9,-1.6074,29.5179,4,4.66,7.13,3.52,4
23.1,-1.6067,29.5249,4,4.53,6.73,3.84,3
24.1,-1.6042,29.5337,3,3.75,6.84,3.07,4
25.0,-1.6005,29.5438,4,4.29,7.42,3.67,3
26.0,-1.5748,29.5808,3,4.02,7.61,3.69,4
27.0,-1.4689,29.8549,4,3.56,9.09,4.24,3
28.0,-1.3418,30.2204,3,4.22,7.45,3.12,4
29.0,-1.2585,30.5180,4,5.66,1.70,3.31,4
30.1,-1.2316,30.6793,4,4.99,0.11,3.73,3
31.1,-1.2260,30.7514,3,4.35,0.62,3.82,4
32.0,-1.2362,30.8073,4,4.76,0.87,2.91,3
33.0,-1.2672,30.8907,3,4.32,0.32,3.03,4
34.0,-1.3024,30.9744,4,3.75,-1.88,3.78,3
35.0,-1.3248,31.0418,3,2.95,-2.09,3.88,4
36.0,-1.3344,31.0907,4,1.08,-1.16,3.43,4
37.1,-1.3343,31.1223,4,-0.30,-2.04,3.56,3
38.0,-1.3345,31.1703,3,-0.55,-1.60,3.86,4
39.0,-1.3396,31.2152,4,-0.77,-0.91,3.95,3
40.0,-1.3445,31.2626,3,-1.77,-1.18,3.70,4
41.0,-1.3245,31.2982,4,-2.83,0.48,3.80,3
42.0,-1.2824,31.3360,3,-3.73,0.55,3.85,4
42.9,-1.2497,31.3956,4,-3.88,0.85,3.55,4
44.1,-1.2496,31.4444,4,-3.52,2.47,2.51,3
45.0,-1.2564,31.4738,3,-3.95,3.28,1.11,4
46.0,-1.2546,31.5203,4,-3.57,2.79,-0.79,3
47.0,-1.2614,31.5414,3,-2.49,1.77,-1.44,4
48.0,-1.2900,31.5802,4,-2.63,1.22,-0.69,3
48.9,-1.3110,31.6207,3,-3.28,1.69,-1.06,4
49.9,-1.3266,31.6623,4,-4.15,3.37,2.00,4
51.0,-1.3471,31.7186,4,-4.84,4.29,3.68,3
52.0,-1.3575,31.7743,3,-4.57,4.92,3.58,4
53.0,-1.3629,31.8112,4,-4.90,5.59,3.37,3
54.0,-1.3639,31.8321,3,-4.22,6.23,3.30,4
54.9,-1.3684,31.8521,4,-4.21,6.16,3.59,4
