2016,18.75159,-179.8124,82.7684,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.1,-1.6412,30.0185,4,NaN,NaN,NaN,3
8.0,-1.6411,30.0188,5,0.59,-1.98,-2.20,5
9.1,-1.6411,30.0188,4,1.32,-1.69,-1.10,4
10.0,-1.6412,30.0189,3,1.53,-0.82,-0.68,3
10.9,-1.6412,30.0191,4,1.62,-0.04,-0.98,4
11.9,-1.6412,30.0193,4,1.90,0.01,-1.54,4
12.9,-1.6411,30.0196,4,1.65,-0.19,-1.35,4
13.9,-1.6411,30.0197,4,1.57,-0.11,-1.43,4
14.9,-1.6411,30.0201,4,0.89,-0.33,-1.40,4
15.9,-1.6411,30.0204,4,0.92,-0.75,-2.56,4
17.0,-1.6412,30.0209,5,-0.21,-1.63,-2.04,5
18.1,-1.6412,30.0212,4,-0.12,-1.80,-1.40,4
19.1,-1.6411,30.0215,4,-1.93,-2.66,-1.04,4
20.0,-1.6412,30.0221,4,-1.31,-2.48,-0.83,4
21.0,-1.6412,30.0227,4,-1.41,-3.06,-1.18,4
22.0,-1.6412,30.0232,4,-1.36,-2.74,-1.17,4
23.0,-1.6410,30.0239,4,-1.74,-2.06,-1.56,4
24.0,-1.6410,30.0251,4,-1.86,-1.67,-1.40,4
25.0,-1.6409,30.0256,4,-1.75,-1.56,-1.93,4
26.0,-1.6409,30.0267,4,-2.05,-1.56,-0.92,4
27.0,-1.6410,30.0283,4,-1.71,-1.86,-1.22,4
27.9,-1.6409,30.0300,4,-1.78,-1.89,-1.55,4
28.9,-1.6407,30.0321,4,-2.05,-1.61,-1.69,4
29.9,-1.6404,30.0343,4,-2.07,-1.17,-1.50,4
30.9,-1.6371,30.0422,4,-2.18,-1.11,-1.52,4
31.9,-1.6228,30.1430,4,-1.39,-0.58,-1.79,4
32.9,-1.3957,30.8611,4,-0.08,-0.80,-1.38,4
34.0,-1.2262,31.2082,4,3.08,-1.83,-1.78,4
35.0,-1.2345,31.2937,4,3.40,-2.01,-2.41,4
36.0,-1.2176,31.3584,4,2.97,-1.69,-1.19,4
37.0,-1.2201,31.4234,4,3.50,-0.53,-2.19,4
38.0,-1.2335,31.4740,4,3.14,0.18,-1.58,4
39.0,-1.2393,31.5235,4,3.04,-0.05,-1.87,4
40.1,-1.2734,31.5696,4,2.39,-0.13,-1.74,4
41.1,-1.3047,31.6068,4,1.88,-0.01,-1.95,4
42.1,-1.3049,31.6370,4,1.62,0.73,-1.49,4
43.1,-1.3116,31.6648,4,1.84,0.98,-1.46,4
44.1,-1.3222,31.6895,4,2.37,0.36,-1.76,4
45.1,-1.3289,31.7122,4,2.76,0.84,-1.24,4
46.1,-1.3391,31.7414,4,2.97,0.61,-1.95,4
47.1,-1.3538,31.7684,4,2.60,0.59,-1.63,4
48.1,-1.3657,31.7853,4,2.44,-0.02,-1.82,4
49.1,-1.3692,31.7984,4,2.31,-0.24,-1.68,4
50.0,-1.3683,31.8161,3,1.66,-0.30,-2.05,3
50.9,-1.3803,31.8406,4,1.34,-1.12,-1.85,4
51.9,-1.3861,31.8665,4,1.21,-1.15,-2.02,4
53.0,-1.3772,31.8881,4,1.60,-1.10,-1.91,4
54.0,-1.3754,31.9088,4,2.22,-0.94,-2.30,4
55.0,-1.3605,31.9321,4,2.01,-0.61,-2.13,4
56.1,-1.3506,31.9556,4,2.59,-1.34,-1.72,4
57.1,-1.3482,31.9834,4,3.40,-1.91,-2.47,4
58.0,-1.3705,32.0025,3,4.44,-2.06,-2.55,3
58.9,-1.3777,32.0158,4,4.54,-2.37,-2.56,4
59.9,-1.3999,32.0289,4,3.55,-2.33,-2.45,4
61.0,-1.4280,32.0437,4,3.36,-1.86,-2.43,4
62.0,-1.4241,32.0566,4,2.47,-1.41,-2.10,4
63.0,-1.4228,32.0729,4,1.09,-1.25,-2.08,4
64.0,-1.4204,32.0879,4,0.16,-1.20,-1.72,4
65.0,-1.4297,32.1003,4,-0.25,-1.44,-2.39,4
66.1,-1.4474,32.1160,4,-0.47,-1.15,-1.99,4
67.1,-1.4390,32.1329,4,-0.06,-1.23,-2.20,4
68.1,-1.4377,32.1469,4,0.27,-1.07,-2.03,4
69.0,-1.4512,32.1590,3,0.36,-0.74,-2.18,3
69.9,-1.4527,32.1695,4,0.82,-0.66,-2.08,4
70.9,-1.4540,32.1823,4,0.54,-0.51,-2.37,4
72.0,-1.4480,32.1959,4,-0.21,-0.47,-2.21,4
73.0,-1.4459,32.2085,4,-0.88,-0.02,-2.11,4
74.0,-1.4470,32.2196,4,-1.39,0.33,-2.04,4
75.1,-1.4447,32.2336,4,-1.38,0.42,-1.89,4
76.1,-1.4410,32.2475,4,-0.80,1.13,-1.96,4
77.1,-1.4424,32.2598,4,0.07,1.04,-2.28,4
78.0,-1.4437,32.2712,3,0.34,1.09,-2.09,3
78.9,-1.4436,32.2869,4,0.82,1.29,-2.14,4
79.9,-1.4441,32.3028,4,1.20,1.07,-2.63,4
81.0,-1.4459,32.3163,4,1.55,0.81,-1.86,4
82.0,-1.4851,32.3270,4,1.93,0.72,-2.26,4
83.0,-1.4874,32.3413,4,2.16,0.40,-2.53,4
84.0,-1.4990,32.3554,4,2.51,0.45,-2.76,4
85.1,-1.5027,32.3660,4,3.07,0.56,-1.67,4
86.1,-1.5003,32.3788,4,3.60,0.72,-2.46,4
87.0,-1.5010,32.3899,3,3.78,0.83,-2.38,3
87.9,-1.4990,32.4003,4,4.04,0.77,-2.33,4
88.9,-1.5072,32.4170,4,3.75,0.22,-2.62,4
90.0,-1.5176,32.4307,4,4.06,-0.18,-2.70,4
91.0,-1.5156,32.4386,4,4.27,-0.21,-1.56,4
92.0,-1.5085,32.4488,4,3.60,0.69,-2.02,4
93.0,-1.5153,32.4592,4,2.68,0.23,-2.30,4
94.0,-1.5237,32.4698,4,2.05,-0.05,-1.96,4
95.1,-1.5279,32.4824,4,1.52,-0.44,-2.06,4
96.0,-1.5266,32.4943,3,1.20,-0.94,-1.98,3
96.9,-1.5282,32.5073,4,1.69,-1.34,-2.21,4
97.9,-1.5324,32.5168,4,1.80,-0.76,-2.14,4
99.0,-1.5290,32.5255,4,1.89,-0.08,-1.80,4
100.0,-1.5244,32.5387,4,2.96,0.14,-2.06,4
101.1,-1.5343,32.5502,4,3.45,-0.12,-2.22,4
102.0,-1.5372,32.5593,3,3.05,0.02,-1.99,3
102.9,-1.5269,32.5711,4,2.37,-0.23,-1.98,4
103.9,-1.5300,32.5816,4,1.95,-1.07,-1.93,4
105.0,-1.5414,32.5909,4,1.34,-1.01,-2.38,4
106.0,-1.5413,32.5994,4,1.42,-1.63,-1.47,4
107.0,-1.5324,32.6089,4,1.53,-1.15,-1.62,4
108.0,-1.5386,32.6179,4,1.63,-0.70,-1.80,4
