2015,343.50154,175.6708,82.4084,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.1,-1.6022,29.2738,4,NaN,NaN,-0.98,5
7.9,-1.6021,29.2740,5,0.25,4.42,-4.23,4
9.0,-1.6022,29.2742,4,0.08,4.72,-2.76,4
10.0,-1.6022,29.2744,4,0.04,4.97,-2.58,4
11.0,-1.6022,29.2747,5,0.31,5.16,-2.08,5
12.1,-1.6022,29.2749,4,-0.03,5.02,-1.76,4
13.0,-1.6021,29.2751,4,0.26,5.33,-1.81,4
14.0,-1.6023,29.2756,4,0.51,5.22,-2.04,4
15.0,-1.6022,29.2756,4,0.39,5.07,-2.31,4
16.0,-1.6021,29.2759,4,0.32,4.75,-2.39,4
17.0,-1.6020,29.2763,4,0.38,5.16,-2.08,4
17.9,-1.6020,29.2767,4,0.57,5.30,-1.89,4
18.9,-1.6020,29.2772,4,0.38,5.27,-2.80,4
19.9,-1.6020,29.2784,4,-0.05,4.94,-2.56,4
21.0,-1.6019,29.2795,4,-0.32,5.01,-2.41,4
22.0,-1.6017,29.2807,4,-0.85,5.14,-2.59,4
23.0,-1.6017,29.2818,4,-0.94,5.34,-2.61,4
24.0,-1.6014,29.2840,4,-0.80,4.96,-2.53,4
25.0,-1.6013,29.2898,4,-1.02,4.75,-2.38,4
26.0,-1.6000,29.3038,4,-1.30,4.38,-2.39,4
27.0,-1.5786,29.3812,4,-0.69,4.95,-2.58,4
27.9,-1.5301,29.5362,4,-0.32,6.69,-1.69,4
29.0,-1.4569,29.8267,5,-1.00,5.19,-2.36,5
30.1,-1.3292,30.3410,4,-1.61,1.02,-3.37,4
31.1,-1.2696,30.5610,4,-2.75,3.47,-3.03,4
32.1,-1.1668,30.7029,4,-5.62,5.39,-3.14,4
33.1,-1.1834,30.7920,4,-6.26,4.66,-3.46,4
34.1,-1.2078,30.8612,4,-6.53,3.83,-2.72,4
35.0,-1.2287,30.9414,4,-6.93,4.77,-3.42,4
36.0,-1.2417,30.9928,4,-7.18,3.61,-3.34,4
37.1,-1.2509,31.0304,4,-6.20,3.20,-3.11,4
38.1,-1.2808,31.0840,4,-5.66,3.31,-3.34,4
39.1,-1.2917,31.1491,4,-5.39,4.22,-2.99,4
40.1,-1.3080,31.1941,4,-5.79,5.20,-3.30,4
41.1,-1.3053,31.2552,4,-5.96,4.53,-3.16,4
42.0,-1.2875,31.3071,3,-5.30,4.30,-3.33,3
42.9,-1.3925,31.3384,4,-4.88,4.49,-3.30,4
43.9,-1.4140,31.3652,4,-4.63,5.01,-3.31,4
44.9,-1.4416,31.3840,4,-4.34,5.70,-2.52,4
45.9,-1.4807,31.4008,4,-4.69,5.65,-3.13,4
46.9,-1.4551,31.4297,4,-4.18,5.67,-3.12,4
47.9,-1.4224,31.4659,4,-4.02,5.44,-3.10,4
49.0,-1.3937,31.5098,4,-3.95,5.94,-3.17,4
50.0,-1.3502,31.5688,4,-3.52,6.02,-2.67,4
51.0,-1.3581,31.6077,4,-4.34,5.49,-3.14,4
52.0,-1.3599,31.6386,4,-4.46,5.64,-3.11,4
53.0,-1.3423,31.6721,4,-4.18,5.56,-2.48,4
54.1,-1.3340,31.7067,4,-4.28,5.40,-2.84,4
55.1,-1.3441,31.7441,4,-4.71,5.13,-2.79,4
56.1,-1.3569,31.7709,4,-4.46,5.48,-2.64,4
57.1,-1.3654,31.7907,4,-3.81,6.53,-2.69,4
58.1,-1.3712,31.8078,4,-3.27,6.95,-1.34,4
59.1,-1.3663,31.8291,4,-3.07,6.96,-2.72,4
60.1,-1.3618,31.8570,4,-2.91,6.76,-2.57,4
61.1,-1.3616,31.8858,4,-3.45,7.04,-1.78,4
62.1,-1.3639,31.9198,4,-4.43,7.58,-2.02,4
63.1,-1.3901,31.9404,4,-4.64,7.27,-1.99,4
64.1,-1.3908,31.9594,4,-4.87,7.00,-2.37,4
65.0,-1.4562,31.9726,3,-4.88,6.27,-2.36,3
65.9,-1.4751,31.9876,4,-4.67,6.36,-1.96,4
66.9,-1.4729,32.0154,4,-5.53,6.32,-2.12,4
67.9,-1.4340,32.0391,4,-6.08,6.73,-2.32,4
68.9,-1.3810,32.0626,4,-6.39,6.84,-1.31,4
69.9,-1.4105,32.0816,4,-6.17,6.55,-1.90,4
71.0,-1.4379,32.0980,4,-6.05,6.10,-2.21,4
72.0,-1.4743,32.1088,4,-6.20,5.77,-2.13,4
73.0,-1.4943,32.1256,4,-7.17,5.57,-1.90,4
74.0,-1.4809,32.1452,4,-7.47,6.03,-1.63,4
75.1,-1.4639,32.1637,4,-7.01,6.24,-1.74,4
76.1,-1.4615,32.1773,4,-6.67,6.15,-1.73,4
77.0,-1.4565,32.1885,3,-6.22,5.46,-2.17,3
77.9,-1.4694,32.2016,4,-5.95,6.45,-1.55,4
78.9,-1.4742,32.2177,4,-6.64,5.73,-1.86,4
80.0,-1.4598,32.2321,4,-7.04,5.35,-1.91,4
81.0,-1.4665,32.2449,4,-6.99,5.48,-2.07,4
82.0,-1.4883,32.2588,4,-6.58,5.79,-1.81,4
83.1,-1.4812,32.2756,4,-6.51,5.88,-1.87,4
84.1,-1.4805,32.2918,4,-6.87,6.10,-1.81,4
85.0,-1.4985,32.3032,3,-6.85,6.16,-1.82,3
85.9,-1.5072,32.3116,4,-6.71,6.89,-1.51,4
86.9,-1.4862,32.3253,4,-7.04,7.06,-1.62,4
88.0,-1.4827,32.3369,4,-7.21,7.26,-1.83,4
89.0,-1.4720,32.3487,4,-7.32,7.30,-1.82,4
