2016,50.62664,-174.4561,83.1323,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.3,-1.6538,30.2035,9,-1.66,0.92,2.98,3
8.0,-1.6538,30.2037,5,-0.51,1.03,7.82,8
9.0,-1.6536,30.2034,4,-1.26,0.09,5.07,5
10.0,-1.6538,30.2034,4,-1.05,-0.24,3.89,4
11.1,-1.6535,30.2030,4,-0.95,0.89,4.49,3
12.0,-1.6535,30.2030,3,0.12,0.70,4.45,4
13.0,-1.6534,30.2031,4,0.65,0.93,2.98,4
14.1,-1.6533,30.2032,4,0.04,1.83,3.64,3
15.0,-1.6536,30.2036,3,-0.69,0.99,4.40,4
16.0,-1.6534,30.2034,4,-0.81,0.52,4.09,4
17.1,-1.6534,30.2031,4,-3.22,-0.62,3.20,3
18.0,-1.6535,30.2031,3,-3.07,-1.15,2.65,4
19.0,-1.6535,30.2038,4,-2.73,-0.37,2.43,4
20.0,-1.6532,30.2040,3,-1.67,1.04,3.11,3
20.9,-1.6533,30.2039,4,-0.58,1.10,3.03,4
22.0,-1.6534,30.2041,4,-0.11,0.73,3.10,4
23.0,-1.6534,30.2042,3,0.06,1.81,3.59,3
23.9,-1.6533,30.2043,4,1.39,1.44,3.31,4
25.0,-1.6533,30.2045,4,1.09,1.33,3.14,4
26.0,-1.6533,30.2047,3,-0.00,0.74,3.52,3
27.0,-1.6533,30.2048,4,-0.00,0.39,3.50,4
28.1,-1.6533,30.2048,4,-0.33,0.58,3.36,4
29.0,-1.6531,30.2047,3,0.46,1.44,3.71,3
30.0,-1.6532,30.2048,4,0.57,1.16,3.90,4
31.1,-1.6532,30.2049,4,0.35,1.52,3.20,3
32.0,-1.6531,30.2050,3,1.44,1.55,3.17,4
33.0,-1.6531,30.2050,4,1.50,1.11,3.75,4
34.0,-1.6531,30.2051,3,1.10,1.35,3.34,3
34.9,-1.6531,30.2053,4,0.90,0.93,3.38,4
36.0,-1.6531,30.2054,4,0.98,0.92,4.17,4
37.0,-1.6531,30.2055,3,0.40,0.51,4.20,3
37.9,-1.6530,30.2055,4,0.84,1.00,4.13,4
39.0,-1.6531,30.2055,4,1.00,0.70,3.90,4
40.0,-1.6531,30.2054,3,0.91,0.18,4.06,3
40.9,-1.6529,30.2056,4,0.89,0.11,3.89,4
42.0,-1.6529,30.2058,4,1.82,0.94,3.92,4
43.0,-1.6529,30.2059,3,1.82,2.27,3.21,3
44.0,-1.6527,30.2060,4,2.66,2.48,3.47,4
45.0,-1.6528,30.2061,4,2.87,2.38,3.27,4
46.0,-1.6504,30.2112,3,2.59,1.81,3.18,3
46.9,-1.5218,30.5523,4,2.93,2.90,3.47,4
48.0,-1.3532,30.9454,4,-2.72,6.92,3.19,4
49.0,-1.3067,31.1030,3,-3.14,7.70,3.34,3
49.9,-1.2771,31.1957,4,-2.71,8.12,3.39,4
51.0,-1.2527,31.2659,4,-2.81,6.77,3.61,4
52.1,-1.2950,31.3318,4,-3.31,5.34,3.84,3
53.0,-1.3413,31.3743,3,-2.45,6.75,3.71,4
54.0,-1.3636,31.4087,4,-2.72,6.34,3.73,4
55.1,-1.3606,31.4438,4,-2.86,7.54,3.80,3
56.0,-1.3695,31.4755,3,-2.44,6.60,3.74,4
57.0,-1.3655,31.5054,4,-2.41,6.43,3.73,4
58.0,-1.3920,31.5531,4,-0.95,7.96,3.86,4
59.0,-1.3908,31.5939,3,-1.07,9.03,3.81,3
59.9,-1.4064,31.6292,4,-1.35,9.03,3.66,4
61.0,-1.4108,31.6620,4,-1.30,7.90,3.90,4
62.1,-1.4049,31.6963,4,-1.44,8.02,4.24,3
63.0,-1.4018,31.7302,3,-1.60,9.25,4.32,4
64.0,-1.4132,31.7641,4,-1.96,10.39,4.48,4
65.0,-1.4219,31.8022,4,-2.35,11.44,4.57,4
66.1,-1.4599,31.8385,4,-2.74,10.91,4.33,3
67.0,-1.4797,31.8664,3,-2.59,10.86,4.18,4
68.0,-1.4578,31.8988,4,-2.67,10.09,4.15,4
69.0,-1.4362,31.9328,4,-3.06,10.60,4.42,3
70.0,-1.4468,31.9565,3,-4.06,11.16,4.70,4
70.9,-1.4603,31.9809,4,-4.13,10.10,4.60,4
72.0,-1.4740,32.0077,4,-4.61,10.19,4.54,4
73.1,-1.4781,32.0298,4,-4.22,10.92,4.53,3
74.0,-1.4800,32.0484,3,-3.34,11.72,4.61,4
74.9,-1.4801,32.0668,4,-3.31,13.64,4.77,4
76.0,-1.4893,32.0931,4,-1.96,12.29,4.66,4
77.1,-1.4985,32.1232,4,-1.43,11.79,4.63,3
78.0,-1.4958,32.1473,3,-1.95,12.11,4.23,4
78.9,-1.4855,32.1681,4,-2.46,12.16,4.39,4
80.0,-1.4832,32.1953,4,-3.24,11.00,4.47,4
