2016,18.50159,-179.9869,82.7831,243
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.7,-1.6410,30.0120,11,1.66,-1.52,3.36,11
9.0,-1.6410,30.0126,5,2.93,-1.76,-0.19,4
10.1,-1.6412,30.0147,4,2.75,-2.37,-0.91,4
11.1,-1.6413,30.0144,4,2.51,-2.06,-2.67,4
12.1,-1.6412,30.0141,4,1.54,-1.27,-2.91,4
13.0,-1.6410,30.0136,4,1.71,-0.30,-1.57,4
14.0,-1.6409,30.0134,4,2.03,-1.01,-1.19,4
15.0,-1.6410,30.0139,4,2.24,-1.18,-1.91,4
16.0,-1.6411,30.0145,4,2.55,-2.31,-4.04,4
17.0,-1.6411,30.0143,5,2.11,-3.03,-4.25,5
18.1,-1.6408,30.0141,4,0.94,-2.23,-2.37,4
19.0,-1.6408,30.0148,4,0.74,-2.38,-2.29,4
20.0,-1.6407,30.0161,4,0.89,-1.81,-2.08,4
21.0,-1.6407,30.0174,4,2.17,-2.02,-1.71,4
22.0,-1.6406,30.0177,4,2.02,-1.37,-1.18,4
23.0,-1.6403,30.0184,4,1.89,-1.83,-1.45,4
24.0,-1.6395,30.0217,4,2.32,-2.28,-2.03,4
25.0,-1.6397,30.0220,4,1.39,-2.68,-2.01,4
26.0,-1.6388,30.0252,4,0.60,-2.46,-0.75,4
27.0,-1.6361,30.0341,4,1.79,-1.63,-1.10,4
28.0,-1.6357,30.0363,4,2.57,-0.76,-1.57,4
29.0,-1.6348,30.0399,4,2.94,-0.25,-1.58,4
30.0,-1.6324,30.0456,4,3.21,1.27,-1.50,4
31.0,-1.6272,30.0579,4,3.37,2.70,-1.96,4
32.0,-1.5930,30.2385,4,2.63,1.61,-1.75,4
33.0,-1.3824,30.9094,4,3.76,3.70,-0.71,4
33.9,-1.2553,31.1712,4,1.25,6.27,0.17,4
34.9,-1.2025,31.2921,4,0.20,3.61,-0.43,4
35.9,-1.1919,31.3868,4,0.67,3.15,-0.61,4
37.0,-1.2032,31.4390,4,0.21,2.24,-0.53,4
38.0,-1.2293,31.4970,4,1.26,2.06,-0.63,4
39.0,-1.2622,31.5517,4,0.64,0.62,-0.72,4
40.0,-1.2769,31.5902,4,0.29,-0.15,-0.98,4
41.0,-1.2908,31.6213,4,0.35,-0.45,-1.26,4
42.0,-1.3090,31.6562,4,1.35,-0.83,-0.78,4
43.0,-1.3139,31.6742,4,1.73,-0.97,-1.04,4
44.0,-1.3259,31.6963,4,1.90,-0.38,-1.36,4
45.0,-1.3515,31.7317,4,2.09,0.57,-1.47,4
46.0,-1.3655,31.7623,4,1.53,0.30,-1.31,4
47.0,-1.3707,31.7788,4,1.62,0.68,-1.43,4
48.0,-1.3741,31.7962,4,1.76,0.96,-1.28,4
49.0,-1.3640,31.8166,4,1.40,0.50,-1.21,4
50.1,-1.3677,31.8393,4,1.27,-0.02,-1.64,4
51.1,-1.3660,31.8599,4,1.93,-1.19,-1.86,4
52.1,-1.3524,31.8852,4,1.13,-1.92,-1.41,4
53.0,-1.3520,31.8951,3,0.26,-1.06,-1.33,3
53.9,-1.3580,31.9051,4,-0.38,0.10,-1.32,4
55.0,-1.3396,31.9288,5,-0.59,0.96,-1.59,4
56.1,-1.3433,31.9543,4,0.25,2.26,-0.48,5
57.1,-1.3594,31.9758,4,0.50,2.87,-1.33,4
58.1,-1.3734,31.9925,4,0.95,2.98,-1.14,4
59.0,-1.4049,32.0063,3,1.37,2.93,-1.13,3
59.9,-1.4233,32.0206,4,1.36,2.62,-1.50,4
60.9,-1.4146,32.0344,4,1.75,2.58,-1.43,4
61.9,-1.3987,32.0443,4,3.01,2.08,-1.62,4
63.0,-1.3569,32.0607,4,3.49,1.66,-1.37,4
64.0,-1.3455,32.0871,4,3.36,1.59,-1.79,4
65.0,-1.4217,32.1071,4,3.85,1.12,-1.80,4
66.1,-1.4368,32.1289,4,4.16,0.88,-1.79,4
67.1,-1.4491,32.1428,4,3.92,0.79,-1.62,4
68.1,-1.4381,32.1583,4,4.06,0.97,-1.53,4
69.0,-1.4146,32.1724,3,3.62,0.99,-1.47,3
69.9,-1.4176,32.1886,4,2.97,0.84,-1.01,4
70.9,-1.4357,32.2108,4,2.22,0.35,-1.11,4
72.0,-1.4369,32.2346,4,1.12,0.04,-0.70,4
73.0,-1.4347,32.2541,4,1.02,-0.52,-1.10,4
74.0,-1.4366,32.2657,4,0.38,-0.74,-1.07,4
75.1,-1.4408,32.2770,4,0.49,-1.17,-1.01,4
76.1,-1.4522,32.2865,4,0.54,-1.08,-0.78,4
77.1,-1.4424,32.2974,4,1.34,-1.33,-1.39,4
78.0,-1.4409,32.3045,3,0.77,-1.36,-0.63,3
78.9,-1.4406,32.3127,4,0.64,-1.17,-1.08,4
79.9,-1.4452,32.3232,4,0.61,-1.41,-0.81,4
