2016,38.00162,-176.4632,83.1443,755
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
6.9,-1.6459,30.0948,12,-2.13,-0.48,2.45,13
7.9,-1.6458,30.0947,4,-1.79,0.25,-2.68,4
8.9,-1.6458,30.0950,4,-1.94,0.29,-2.14,4
9.9,-1.6458,30.0955,4,-2.15,1.25,-1.71,4
10.9,-1.6459,30.0955,4,-2.03,1.64,-1.88,4
11.9,-1.6458,30.0967,4,-1.69,2.03,-1.91,4
13.0,-1.6459,30.0994,4,-0.97,2.37,-1.71,4
14.0,-1.6462,30.1092,4,-0.16,2.69,-1.86,4
15.0,-1.6463,30.1158,4,1.26,2.33,-2.28,4
16.0,-1.6468,30.1243,4,1.45,2.34,-2.38,4
17.0,-1.6467,30.1321,4,0.40,2.37,-1.84,4
18.1,-1.6466,30.1350,4,-0.15,2.14,-1.84,4
19.1,-1.6467,30.1369,4,-0.21,1.64,-1.53,4
20.1,-1.6468,30.1383,4,-0.03,1.36,-1.59,4
21.0,-1.6465,30.1384,3,-0.09,1.22,-1.87,3
21.9,-1.6465,30.1391,4,-0.09,1.32,-1.94,4
22.9,-1.6466,30.1396,4,-0.13,1.61,-1.99,4
24.0,-1.6466,30.1399,4,-0.38,1.76,-2.07,4
25.0,-1.6464,30.1403,4,-0.24,1.63,-2.26,4
26.0,-1.6466,30.1408,4,0.11,1.53,-2.05,4
27.0,-1.6466,30.1415,4,0.13,1.91,-2.12,4
28.1,-1.6464,30.1421,4,0.25,2.41,-2.31,4
29.1,-1.6465,30.1432,4,0.51,2.60,-2.27,4
30.0,-1.6468,30.1443,3,0.79,3.23,-2.52,3
30.9,-1.6470,30.1454,4,1.06,3.39,-2.19,4
31.9,-1.6462,30.1472,4,0.87,3.35,-2.32,4
32.9,-1.6450,30.1490,4,0.45,3.24,-2.39,4
34.0,-1.6436,30.1510,4,0.47,2.82,-2.33,4
35.0,-1.6425,30.1531,4,0.06,2.61,-2.38,4
36.0,-1.6411,30.1561,4,-0.47,2.08,-2.47,4
37.0,-1.6383,30.1682,4,-0.64,2.42,-2.50,4
38.1,-1.5393,30.4548,4,-1.36,1.15,-2.67,4
39.1,-1.3939,30.8261,4,-1.93,0.39,-2.41,4
40.1,-1.3674,30.9348,4,-2.66,0.27,-2.72,4
41.0,-1.3588,31.0713,3,-1.88,0.06,-2.40,3
41.9,-1.3708,31.1439,4,-1.26,0.50,-2.71,4
42.9,-1.3511,31.1864,4,-0.06,2.03,-2.82,4
44.0,-1.2846,31.2272,4,0.80,1.57,-2.90,4
45.0,-1.2195,31.2824,4,1.17,0.92,-2.62,4
46.0,-1.2191,31.3370,4,2.15,1.48,-2.68,4
47.1,-1.1860,31.3792,4,3.11,2.53,-2.74,4
48.1,-1.2208,31.4301,4,3.88,2.73,-2.80,4
49.0,-1.2527,31.4592,3,4.29,2.80,-2.74,3
49.9,-1.2690,31.4930,4,4.69,2.23,-2.65,4
50.9,-1.2769,31.5206,4,5.00,1.20,-2.71,4
52.0,-1.2888,31.5609,4,5.89,1.09,-2.79,4
53.0,-1.2791,31.6192,4,6.67,1.48,-2.44,4
54.1,-1.3005,31.6631,4,7.00,1.37,-3.08,4
55.1,-1.3444,31.7031,4,6.82,0.68,-2.82,4
56.0,-1.3543,31.7364,3,6.18,0.64,-2.91,3
56.9,-1.3679,31.7749,4,5.51,0.39,-2.92,4
57.9,-1.3852,31.8114,4,6.27,1.20,-2.71,4
59.0,-1.4010,31.8436,4,6.64,2.22,-3.00,4
60.0,-1.4069,31.8704,4,6.85,2.14,-3.13,4
61.1,-1.4163,31.8990,4,6.35,2.71,-2.93,4
62.1,-1.4060,31.9281,4,5.49,2.84,-3.02,4
63.0,-1.4141,31.9473,3,5.99,3.36,-2.82,3
63.9,-1.4429,31.9677,4,6.18,3.25,-3.01,4
64.9,-1.4616,31.9867,4,6.17,3.51,-3.06,4
66.0,-1.4485,32.0047,4,6.16,3.22,-3.10,4
67.0,-1.4655,32.0216,4,5.61,3.06,-3.00,4
68.0,-1.4763,32.0420,4,4.94,2.90,-3.16,4
69.1,-1.4890,32.0560,4,4.55,2.99,-3.31,4
70.0,-1.4860,32.0726,3,4.91,2.88,-3.18,3
70.9,-1.5060,32.0893,4,4.72,3.12,-3.16,4
71.9,-1.5194,32.1122,4,4.10,3.28,-3.06,4
73.0,-1.5263,32.1269,4,4.11,3.27,-2.99,4
74.0,-1.5149,32.1384,4,4.69,2.86,-3.22,4
75.1,-1.5183,32.1494,4,4.68,2.86,-3.07,4
76.1,-1.5160,32.1669,4,4.30,3.10,-2.92,4
77.0,-1.5134,32.1883,3,4.25,3.13,-2.95,3
77.9,-1.5138,32.2051,4,4.61,2.95,-2.96,4
79.0,-1.5201,32.2221,4,4.47,3.78,-2.74,4
80.0,-1.5027,32.2363,4,4.52,3.63,-3.05,4
81.0,-1.5023,32.2506,4,4.82,3.42,-2.84,4
82.1,-1.5070,32.2637,4,4.65,3.53,-2.62,4
83.0,-1.5252,32.2738,3,4.59,3.41,-2.76,3
83.9,-1.5270,32.2882,4,4.74,3.83,-2.82,4
84.9,-1.5423,32.2995,4,5.11,3.45,-3.02,4
86.0,-1.5233,32.3167,4,4.54,3.56,-2.99,4
87.0,-1.4970,32.3327,4,4.78,3.47,-2.86,4
88.1,-1.5036,32.3473,4,4.49,3.91,-2.92,4
89.1,-1.5165,32.3625,4,3.99,4.04,-2.97,4
90.0,-1.5156,32.3740,3,3.84,4.01,-3.05,3
90.9,-1.5296,32.3874,4,3.79,4.30,-2.87,4
91.9,-1.5475,32.4091,4,3.61,4.28,-2.79,4
93.0,-1.5470,32.4277,4,4.22,4.41,-2.86,4
94.0,-1.5485,32.4421,4,4.34,4.21,-2.68,4
95.0,-1.5492,32.4566,4,4.30,4.09,-2.64,4
96.1,-1.5499,32.4705,4,3.70,4.38,-2.73,4
97.0,-1.5329,32.4820,3,3.67,4.77,-2.64,3
97.9,-1.4914,32.5011,4,3.38,4.97,-2.56,4
98.9,-1.4925,32.5188,4,3.44,5.25,-2.25,4
100.0,-1.4963,32.5384,4,4.37,5.00,-2.45,4
101.0,-1.4853,32.5585,4,4.83,4.76,-2.35,4
102.0,-1.4716,32.5735,4,5.20,4.89,-2.43,4
103.1,-1.5134,32.5856,4,5.16,5.22,-2.58,4
104.0,-1.5143,32.6064,3,4.84,5.30,-2.55,3
104.9,-1.5112,32.6197,4,5.05,4.90,-2.51,4
105.9,-1.5137,32.6411,4,4.78,4.62,-2.50,4
107.0,-1.5130,32.6700,4,4.82,4.16,-2.72,4
108.0,-1.4969,32.7003,4,5.80,3.87,-2.69,4
109.1,-1.4933,32.7341,4,6.00,3.83,-3.23,4
110.1,-1.4715,32.7691,4,5.85,3.60,-3.15,4
111.0,-1.4657,32.8014,3,6.01,3.26,-2.85,3
111.9,-1.4607,32.8377,4,6.68,3.55,-2.79,4
113.0,-1.4393,32.8883,4,5.78,3.01,-2.91,4
114.0,-1.4240,32.9337,4,4.91,2.55,-2.58,4
115.1,-1.4073,32.9753,4,4.34,2.56,-2.60,4
116.0,-1.3944,33.0117,3,4.04,3.11,-3.03,3
116.9,-1.3728,33.0588,4,4.52,2.83,-2.94,4
117.9,-1.3505,33.1162,4,4.81,2.74,-2.97,4
119.0,-1.3292,33.1839,4,4.46,1.86,-2.59,4
120.0,-1.3153,33.2249,4,4.82,1.95,-2.91,4
121.1,-1.3065,33.2547,4,5.13,2.42,-2.85,4
122.0,-1.2942,33.2916,3,5.30,2.93,-2.73,3
122.9,-1.2786,33.3387,4,4.50,2.79,-2.59,4
124.0,-1.2646,33.3815,4,3.75,3.01,-2.59,4
125.0,-1.2589,33.4278,4,2.78,2.90,-2.72,4
126.1,-1.2593,33.4779,4,2.96,2.18,-2.77,4
127.1,-1.2552,33.5326,4,3.79,0.85,-2.70,4
128.0,-1.2425,33.5786,3,4.38,-0.18,-3.03,3
128.9,-1.2384,33.6199,4,4.21,0.63,-2.99,4
130.0,-1.2406,33.6619,4,4.37,0.13,-3.10,4
131.0,-1.2409,33.6878,4,4.14,0.02,-2.87,4
132.1,-1.1821,33.7191,4,4.36,-0.21,-2.91,4
133.0,-1.1137,33.7544,3,4.14,0.21,-3.12,3
133.9,-1.1081,33.7899,4,4.26,0.25,-3.03,4
135.0,-1.1352,33.8292,4,4.03,-0.19,-2.91,4
136.0,-1.1349,33.8539,4,3.20,-0.37,-2.72,4
137.1,-1.1289,33.8849,4,3.54,0.13,-2.92,4
138.0,-1.1315,33.9117,3,3.68,-0.02,-2.60,3
138.9,-1.1322,33.9446,4,4.00,0.93,-2.67,4
140.0,-1.1521,33.9648,4,3.56,0.71,-2.47,4
141.0,-1.1439,33.9840,4,3.10,0.59,-2.43,4
142.1,-1.1294,34.0037,4,2.83,0.56,-2.45,4
143.0,-1.1260,34.0174,3,2.16,0.59,-2.54,3
143.9,-1.0985,34.0370,4,1.49,1.06,-2.37,4
144.9,-1.1183,34.0532,4,0.61,1.42,-2.41,4
146.0,-1.1408,34.0660,4,0.44,1.74,-2.37,4
147.0,-1.1369,34.0771,4,0.79,1.72,-2.15,4
148.1,-1.1137,34.0896,4,1.14,1.66,-1.99,4
149.0,-1.0619,34.1060,3,0.99,1.53,-2.20,3
149.9,-1.0139,34.1229,4,0.73,1.48,-2.43,4
151.0,-1.0525,34.1391,4,0.82,1.31,-2.63,4
152.0,-1.1226,34.1547,4,0.46,1.05,-2.41,4
153.1,-1.1555,34.1638,4,0.84,0.66,-2.17,4
154.0,-1.1416,34.1725,3,0.57,0.70,-2.30,3
154.9,-1.0923,34.1875,4,0.51,1.10,-2.48,4
156.0,-1.0715,34.2054,4,0.63,1.70,-2.29,4
157.0,-1.0611,34.2167,4,0.89,1.70,-2.38,4
158.1,-1.0994,34.2225,4,0.81,1.76,-2.41,4
159.0,-1.0596,34.2320,3,0.53,1.77,-2.53,3
159.9,-1.0523,34.2364,4,0.50,1.75,-2.35,4
161.0,-1.0460,34.2466,4,0.28,1.61,-2.34,4
162.0,-1.0284,34.2574,4,0.41,1.34,-2.16,4
163.1,-0.9884,34.2702,4,0.66,1.09,-2.44,4
164.0,-0.9759,34.2770,3,0.91,1.00,-2.33,3
164.9,-0.9563,34.2860,4,0.95,1.31,-2.40,4
165.9,-0.9579,34.2901,4,0.83,1.72,-2.35,4
167.0,-0.9236,34.3023,4,0.85,1.48,-2.39,4
168.1,-0.9427,34.3050,4,1.16,1.55,-2.42,4
