2015,261.12642,167.9370,80.6058,243
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
8.9,-1.5432,28.3849,10,5.13,2.36,0.58,12
10.0,-1.5432,28.3850,5,6.10,6.00,-0.58,5
11.1,-1.5424,28.3858,4,6.51,5.19,1.02,4
12.0,-1.5425,28.3850,4,5.29,2.25,0.80,4
13.0,-1.5427,28.3850,4,6.33,0.39,1.67,4
14.0,-1.5423,28.3860,4,4.42,0.84,1.72,4
15.0,-1.5392,28.3965,4,0.79,3.92,2.08,4
16.1,-1.4943,28.5586,4,0.33,7.30,1.48,4
17.1,-1.3577,29.0873,4,-4.09,1.95,1.24,4
18.0,-1.1483,29.9171,3,-5.92,0.14,1.45,3
18.9,-1.0313,30.4660,4,-5.70,1.44,1.39,4
19.9,-1.0472,30.6450,4,-5.42,0.06,1.61,4
21.0,-1.0974,30.7465,4,-4.44,-1.80,1.87,4
22.0,-1.1581,30.8027,4,-2.94,-2.38,1.74,4
23.0,-1.1688,30.8415,4,-2.13,-2.17,1.83,4
24.0,-1.1745,30.8991,4,-2.39,-2.24,1.73,4
25.1,-1.2018,30.9601,4,-2.46,-2.04,1.78,4
26.1,-1.2205,31.0147,4,-2.98,-1.66,1.91,4
27.0,-1.2323,31.0617,3,-3.06,-0.62,2.21,3
27.9,-1.2515,31.1039,4,-3.06,-0.52,1.76,4
28.9,-1.2980,31.1479,4,-3.31,-1.17,2.11,4
30.0,-1.3529,31.1764,4,-2.33,-0.91,1.79,4
31.0,-1.3693,31.2075,4,-2.11,-2.08,1.59,4
32.0,-1.4041,31.2369,4,-0.80,-1.84,1.78,4
33.1,-1.4145,31.2538,4,-1.38,-1.29,1.98,4
34.1,-1.4299,31.2807,4,-1.79,-1.33,1.84,4
35.0,-1.4323,31.3002,3,-2.08,-0.94,1.69,3
35.9,-1.4258,31.3217,4,-0.88,-0.34,1.54,4
36.9,-1.4522,31.3389,4,-1.31,-0.66,2.02,4
37.9,-1.4700,31.3625,4,-1.52,-1.56,1.77,4
39.0,-1.5317,31.3916,4,-1.34,-0.44,1.55,4
40.0,-1.5928,31.4134,4,-1.58,0.91,1.95,4
41.0,-1.6049,31.4312,4,-0.64,-0.53,1.86,4
42.0,-1.6024,31.4483,4,-0.24,-2.18,1.78,4
43.1,-1.6098,31.4661,4,-0.85,-3.73,1.57,4
44.1,-1.6084,31.4862,4,-1.97,-3.95,1.69,4
45.0,-1.5948,31.5080,3,-1.51,-3.72,1.58,3
45.9,-1.5598,31.5302,4,-2.15,-3.56,1.86,4
46.9,-1.5203,31.5590,4,-2.05,-2.00,1.69,4
47.9,-1.5041,31.5899,4,-2.55,-0.95,1.84,4
49.0,-1.5528,31.6229,4,-2.73,-0.19,2.05,4
50.0,-1.5396,31.6578,4,-1.83,-0.43,1.79,4
51.0,-1.5659,31.6851,4,-0.78,-0.32,1.85,4
52.0,-1.5949,31.7010,4,-1.06,-0.59,2.33,4
53.1,-1.6008,31.7264,4,-0.82,-0.69,2.28,4
54.1,-1.5988,31.7549,4,-0.01,-0.23,1.98,4
55.1,-1.6013,31.7789,4,-0.08,0.23,2.17,4
56.0,-1.6004,31.7965,3,0.15,0.44,1.87,3
56.9,-1.6063,31.8157,4,-1.14,-0.11,2.50,4
57.9,-1.6169,31.8339,4,-1.37,-0.44,2.46,4
58.9,-1.6001,31.8544,4,-0.69,-0.04,2.04,4
60.0,-1.5924,31.8716,4,-1.35,0.24,2.10,4
61.0,-1.5923,31.8901,4,-1.85,0.53,2.25,4
62.0,-1.5996,31.9118,4,-2.13,0.64,2.22,4
63.0,-1.6064,31.9317,4,-1.26,0.47,1.84,4
64.0,-1.6164,31.9526,4,-1.02,-0.27,1.77,4
65.1,-1.6013,31.9738,4,-1.28,0.12,2.02,4
66.1,-1.5997,32.0006,4,-1.79,-0.52,2.07,4
67.1,-1.6188,32.0222,4,-2.05,-0.47,2.02,4
68.0,-1.6282,32.0385,3,-1.95,-0.62,2.35,3
68.9,-1.6504,32.0490,4,-1.56,-0.54,2.07,4
69.9,-1.6420,32.0612,4,-1.36,-1.11,2.21,4
70.9,-1.6440,32.0772,4,-1.16,-1.87,2.22,4
72.0,-1.6557,32.0899,4,-0.86,-2.46,2.13,4
73.0,-1.6495,32.1010,4,-0.45,-2.02,2.03,4
74.0,-1.6427,32.1138,4,-0.59,-1.64,1.98,4
75.0,-1.6362,32.1227,4,-0.59,-1.20,2.11,4
76.0,-1.6357,32.1324,4,-1.53,-0.77,2.27,4
77.0,-1.6479,32.1414,4,-0.97,-0.49,2.02,4
78.1,-1.6448,32.1501,4,-1.01,-0.21,2.09,4
79.1,-1.6395,32.1612,4,-1.41,-0.35,2.26,4
80.1,-1.6343,32.1740,4,-1.93,-0.87,2.35,4
81.1,-1.6226,32.1883,4,-1.89,-2.19,2.00,4
82.1,-1.6107,32.2030,4,-2.33,-2.39,1.98,4
83.1,-1.5986,32.2205,4,-2.18,-3.37,2.14,4
84.0,-1.5892,32.2385,3,-2.61,-3.67,1.98,3
84.9,-1.5759,32.2546,4,-3.50,-3.80,2.14,4
85.9,-1.5618,32.2728,4,-3.92,-3.70,2.00,4
86.9,-1.5565,32.2877,4,-3.44,-2.59,1.90,4
87.9,-1.5563,32.3032,4,-4.32,-2.94,2.25,4
89.0,-1.5542,32.3215,4,-4.31,-2.44,1.98,4
90.0,-1.5499,32.3408,4,-4.38,-2.29,2.20,4
91.0,-1.5336,32.3640,4,-3.74,-2.30,1.77,4
92.0,-1.5183,32.3907,4,-4.09,-2.29,1.96,4
93.0,-1.5180,32.4160,4,-3.82,-1.54,1.58,4
