2016,23.75161,-176.3493,82.6471,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.1,-1.6439,30.0799,6,NaN,NaN,NaN,5
8.1,-1.6441,30.0803,4,1.09,0.02,-3.93,4
9.1,-1.6439,30.0801,4,0.67,-0.03,-2.72,4
10.1,-1.6437,30.0800,4,-0.20,-0.47,-2.39,4
11.1,-1.6437,30.0801,4,-0.34,-0.94,-1.37,4
12.0,-1.6437,30.0803,3,-0.98,-0.52,-1.40,3
12.9,-1.6437,30.0801,4,-1.52,-0.50,-0.63,4
14.0,-1.6436,30.0801,5,-1.47,-0.84,-0.43,5
15.1,-1.6435,30.0803,4,-1.92,-1.34,-0.79,4
16.1,-1.6435,30.0804,4,-0.86,-1.47,-1.39,4
17.1,-1.6435,30.0805,4,-1.36,-1.69,-1.39,4
18.1,-1.6433,30.0805,4,-0.78,-1.34,-0.91,4
19.1,-1.6433,30.0808,4,-0.41,-1.47,-1.27,4
20.1,-1.6435,30.0809,4,-0.27,-1.19,-1.40,4
21.0,-1.6435,30.0811,3,-0.08,-1.26,-1.50,3
21.9,-1.6434,30.0814,4,0.09,-0.84,-1.55,4
22.9,-1.6436,30.0823,4,0.18,-0.86,-1.00,4
23.9,-1.6436,30.0826,4,0.30,-1.10,-1.21,4
25.0,-1.6437,30.0832,4,0.42,-1.62,-0.93,4
26.0,-1.6437,30.0837,4,0.71,-0.68,-0.49,4
27.0,-1.6438,30.0843,4,0.60,-0.50,-0.56,4
28.0,-1.6436,30.0851,4,-0.01,-0.84,-0.68,4
29.0,-1.6436,30.0862,4,0.11,-0.72,-1.26,4
30.1,-1.6437,30.0879,4,0.14,-0.35,-1.78,4
31.1,-1.6436,30.0896,4,-0.20,-0.83,-1.56,4
32.1,-1.6435,30.0913,4,0.16,-1.26,-1.85,4
33.1,-1.6434,30.0930,4,0.14,-1.18,-2.43,4
34.1,-1.6434,30.0930,4,0.49,-1.50,-2.41,4
35.0,-1.6434,30.0925,3,-0.28,-2.03,-2.13,3
35.9,-1.6224,30.2071,4,0.27,-1.70,-1.73,4
36.9,-1.3011,31.0592,4,-0.24,-1.76,-1.48,4
38.0,-1.1901,31.2000,4,0.21,-2.86,-1.39,4
39.0,-1.1484,31.2671,4,1.43,-3.42,-1.70,4
40.0,-1.1486,31.3184,4,3.68,-2.75,-1.81,4
41.0,-1.1898,31.3594,4,4.37,-1.95,-1.96,4
42.1,-1.2213,31.3852,4,5.08,-0.74,-2.00,4
43.0,-1.2430,31.4101,3,5.06,0.33,-2.15,3
43.9,-1.2611,31.4370,4,4.39,0.93,-2.08,4
44.9,-1.2674,31.4600,4,3.44,1.24,-1.92,4
46.0,-1.2852,31.4877,4,2.23,0.73,-1.78,4
47.0,-1.2983,31.5188,4,1.55,0.62,-1.59,4
48.0,-1.3015,31.5544,4,0.95,0.12,-1.32,4
49.1,-1.2794,31.5851,4,1.62,0.17,-1.63,4
50.1,-1.2960,31.6110,4,2.00,0.70,-1.73,4
51.0,-1.3167,31.6440,3,1.39,1.13,-1.69,3
51.9,-1.3210,31.6654,4,1.02,1.44,-1.85,4
52.9,-1.3247,31.6941,4,0.88,1.96,-2.26,4
53.9,-1.3315,31.7224,4,-0.07,1.79,-1.24,4
55.0,-1.3407,31.7573,4,-0.68,1.12,-1.50,4
56.0,-1.3570,31.7922,4,-1.56,0.08,-1.62,4
57.0,-1.3449,31.8210,4,-1.28,-0.18,-1.30,4
58.1,-1.3473,31.8511,4,-1.73,-0.54,-1.24,4
59.1,-1.3545,31.8740,4,-2.32,-0.74,-1.16,4
60.0,-1.3654,31.8934,3,-2.34,-0.28,-1.35,3
60.9,-1.3717,31.9144,4,-2.71,0.25,-1.20,4
61.9,-1.3715,31.9385,4,-2.26,0.35,-1.17,4
63.0,-1.3807,31.9589,4,-2.17,0.19,-1.20,4
64.0,-1.3876,31.9765,4,-2.79,-0.20,-1.33,4
65.0,-1.3934,31.9949,4,-3.39,-0.19,-1.28,4
66.0,-1.4016,32.0212,4,-3.75,-0.22,-0.97,4
67.1,-1.4041,32.0397,4,-3.74,0.23,-1.09,4
68.1,-1.4059,32.0573,4,-4.21,0.38,-1.32,4
69.0,-1.4092,32.0753,3,-4.87,0.64,-1.27,3
69.9,-1.4132,32.0869,4,-4.69,0.80,-1.33,4
70.9,-1.4140,32.1039,4,-4.20,0.62,-1.14,4
72.0,-1.4226,32.1241,4,-4.29,0.44,-1.28,4
73.0,-1.4236,32.1457,4,-3.82,0.33,-1.23,4
74.0,-1.3800,32.1694,4,-4.19,-0.55,-1.57,4
75.0,-1.4202,32.1898,4,-4.13,-0.73,-1.63,4
76.1,-1.3957,32.2049,4,-3.55,0.20,-1.44,4
77.1,-1.4137,32.2183,4,-3.77,-0.01,-1.64,4
78.0,-1.4394,32.2299,3,-3.46,-0.08,-2.01,3
78.9,-1.4198,32.2404,4,-3.03,0.35,-1.82,4
79.9,-1.4657,32.2511,4,-2.75,0.41,-1.90,4
81.0,-1.4769,32.2670,4,-2.57,0.61,-1.69,4
82.0,-1.4740,32.2825,4,-2.16,1.62,-1.91,4
83.0,-1.4533,32.2956,4,-3.09,2.09,-1.96,4
84.1,-1.4545,32.3080,4,-3.33,2.58,-2.11,4
85.0,-1.4739,32.3165,3,-3.01,3.50,-2.08,3
85.9,-1.4678,32.3256,4,-3.52,2.74,-1.78,4
86.9,-1.4727,32.3344,4,-3.79,2.95,-2.01,4
88.0,-1.4739,32.3455,4,-4.37,2.78,-1.90,4
89.0,-1.4843,32.3597,4,-4.73,2.43,-1.85,4
90.0,-1.4931,32.3728,4,-4.91,2.04,-1.87,4
91.0,-1.4730,32.3871,4,-4.88,1.43,-1.40,4
92.1,-1.4740,32.4011,4,-4.05,1.34,-1.99,4
93.1,-1.4746,32.4167,4,-4.11,1.54,-1.81,4
94.0,-1.4991,32.4345,3,-3.75,1.64,-1.93,3
94.9,-1.4905,32.4497,4,-3.90,1.17,-1.87,4
95.9,-1.4984,32.4652,4,-3.00,0.53,-1.92,4
97.0,-1.4918,32.4782,4,-2.69,0.41,-1.82,4
98.0,-1.4926,32.4909,4,-2.46,0.17,-1.90,4
99.1,-1.5050,32.5055,4,-2.29,0.67,-1.97,4
100.1,-1.5000,32.5222,4,-2.68,0.69,-1.98,4
101.0,-1.5034,32.5322,3,-2.93,0.71,-2.08,3
101.9,-1.5039,32.5428,4,-3.16,0.37,-1.92,4
103.0,-1.5088,32.5518,4,-2.90,0.03,-1.89,4
104.0,-1.5113,32.5662,4,-2.68,0.02,-1.86,4
105.0,-1.5308,32.5790,4,-2.80,-0.61,-1.93,4
106.1,-1.5293,32.5901,4,-2.90,-0.92,-1.96,4
107.0,-1.5001,32.6024,3,-2.79,-0.71,-2.13,3
107.9,-1.5094,32.6130,4,-3.12,-0.50,-1.91,4
108.9,-1.5247,32.6245,4,-3.22,-0.12,-1.73,4
110.0,-1.5282,32.6351,4,-3.44,0.11,-1.87,4
111.0,-1.5497,32.6451,4,-3.97,0.87,-1.64,4
112.0,-1.5471,32.6542,4,-3.87,1.15,-1.76,4
113.1,-1.5523,32.6665,4,-4.09,1.25,-1.64,4
114.0,-1.5578,32.6786,3,-3.79,1.44,-2.18,3
114.9,-1.5584,32.6931,4,-3.67,1.75,-2.32,4
115.9,-1.5550,32.7184,4,-3.07,1.20,-1.58,4
117.0,-1.5421,32.7370,4,-3.12,-0.02,-2.26,4
118.0,-1.5241,32.7595,4,-3.41,-0.07,-2.06,4
119.1,-1.5067,32.7816,4,-3.75,-0.76,-1.60,4
120.1,-1.4931,32.7971,4,-3.59,-0.68,-1.89,4
121.0,-1.5074,32.8131,3,-4.47,-1.58,-1.66,3
121.9,-1.4984,32.8369,4,-4.07,-1.76,-1.37,4
123.0,-1.4976,32.8632,4,-3.92,-1.33,-1.25,4
124.0,-1.4855,32.8913,4,-3.63,-1.42,-1.10,4
125.1,-1.4810,32.9139,4,-3.93,-3.01,-1.02,4
126.1,-1.4742,32.9383,4,-4.14,-2.74,-0.97,4
127.0,-1.4672,32.9562,3,-4.45,-3.03,-1.06,3
127.9,-1.4543,32.9793,4,-4.57,-2.97,-1.25,4
129.0,-1.4374,33.0228,4,-5.09,-1.90,-1.24,4
130.0,-1.3999,33.0624,4,-4.66,-1.74,-1.49,4
131.0,-1.3767,33.0959,4,-3.70,-0.81,-0.74,4
132.0,-1.3612,33.1429,4,-4.10,-0.24,-1.93,4
133.1,-1.3406,33.1998,4,-4.24,0.73,-1.86,4
134.0,-1.3373,33.2405,3,-3.54,0.09,-1.66,3
134.9,-1.3363,33.2630,4,-4.00,0.02,-1.78,4
136.0,-1.3231,33.2927,4,-4.63,1.60,-2.06,4
137.0,-1.2609,33.3376,4,-5.40,1.05,-1.90,4
138.1,-1.2457,33.3960,4,-4.86,1.55,-2.14,4
139.0,-1.2347,33.4528,3,-3.79,2.33,-2.25,3
139.9,-1.2155,33.4903,4,-2.85,2.68,-2.00,4
140.9,-1.1969,33.5257,4,-2.52,3.14,-2.62,4
142.0,-1.1731,33.5640,4,-2.52,2.50,-2.38,4
143.1,-1.1535,33.6182,4,-2.80,3.70,-2.78,4
144.0,-1.1361,33.6667,3,-2.80,3.77,-2.83,3
144.9,-1.1251,33.7021,4,-1.80,2.60,-2.97,4
146.0,-1.1056,33.7450,4,-0.59,2.12,-3.27,4
147.0,-1.0934,33.7808,4,0.24,2.21,-3.43,4
148.1,-1.0860,33.8148,4,-0.22,2.08,-2.87,4
149.0,-1.0683,33.8652,3,-1.28,2.07,-2.78,3
149.9,-1.0745,33.9064,4,-0.87,2.07,-2.70,4
151.0,-1.0802,33.9287,4,-0.88,2.22,-2.57,4
152.0,-1.0865,33.9497,4,-1.24,1.73,-2.38,4
