2016,29.25160,-175.6130,82.8276,244
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.0,-1.6459,30.0678,6,NaN,NaN,-5.85,5
8.0,-1.6460,30.0680,4,0.86,-2.05,-2.67,4
9.0,-1.6459,30.0684,4,0.78,-2.14,-2.32,4
10.0,-1.6458,30.0689,4,0.58,-2.41,-2.41,4
11.0,-1.6458,30.0720,4,0.57,-2.88,-2.26,4
12.0,-1.6460,30.0770,4,0.09,-3.59,-2.12,4
13.1,-1.6461,30.0830,4,-0.83,-4.38,-2.56,4
14.1,-1.6458,30.0859,4,-1.50,-4.86,-2.54,4
15.1,-1.6466,30.0945,4,-1.77,-5.52,-2.45,4
16.0,-1.6474,30.1026,3,-1.79,-6.32,-2.33,3
16.9,-1.6476,30.1095,4,-1.68,-7.19,-2.42,4
17.9,-1.6476,30.1106,4,-1.74,-7.29,-2.27,4
18.9,-1.6475,30.1109,4,-1.52,-7.31,-2.11,4
20.0,-1.6476,30.1114,4,-1.54,-7.16,-2.37,4
21.0,-1.6476,30.1129,4,-1.57,-7.57,-2.30,4
22.0,-1.6475,30.1154,4,-1.86,-7.69,-2.40,4
23.0,-1.6471,30.1174,4,-2.28,-7.84,-2.23,4
24.1,-1.6472,30.1184,4,-2.52,-7.99,-2.36,4
25.0,-1.6471,30.1191,3,-2.41,-7.77,-2.39,3
25.9,-1.6472,30.1198,4,-2.06,-7.58,-2.32,4
26.9,-1.6473,30.1206,4,-1.62,-7.07,-2.28,4
27.9,-1.6470,30.1216,4,-1.46,-6.55,-2.41,4
29.0,-1.6447,30.1253,4,-1.21,-5.90,-2.03,4
30.0,-1.6148,30.1854,4,0.29,-5.46,-1.93,4
31.0,-1.5557,30.3267,4,2.95,-5.08,-1.55,4
32.0,-1.5146,30.4357,4,3.81,-3.74,-1.78,4
33.0,-1.4885,30.5301,4,4.30,-1.89,-1.58,4
34.0,-1.4406,30.8267,4,5.26,-2.06,-1.49,4
35.1,-1.3743,31.1169,4,6.78,-4.93,-1.43,4
36.1,-1.3618,31.1753,4,5.81,-4.08,-1.35,4
37.1,-1.3454,31.2574,4,5.25,-4.22,-1.24,4
38.1,-1.3324,31.3245,4,6.52,-5.41,-1.30,4
39.1,-1.3606,31.3903,4,6.27,-6.59,-1.57,4
40.1,-1.3764,31.4308,4,4.82,-7.27,-1.57,4
41.0,-1.3739,31.4624,3,4.48,-7.72,-1.45,3
41.9,-1.3850,31.4822,4,5.50,-8.02,-1.20,4
42.9,-1.3906,31.5203,4,5.82,-6.64,-1.70,4
44.0,-1.3615,31.5630,4,5.39,-5.36,-1.59,4
45.0,-1.3657,31.5982,4,4.47,-5.16,-1.78,4
46.0,-1.3611,31.6306,4,4.79,-5.81,-1.48,4
47.0,-1.3626,31.6605,4,4.62,-5.59,-1.67,4
48.0,-1.3717,31.6819,4,5.37,-5.39,-1.18,4
49.1,-1.3744,31.7057,4,5.50,-4.71,-1.64,4
50.1,-1.3644,31.7237,4,5.26,-3.87,-2.02,4
51.1,-1.3671,31.7495,4,4.87,-2.64,-1.27,4
52.0,-1.3751,31.7743,3,4.68,-1.58,-2.05,3
52.9,-1.3770,31.8007,4,4.76,-1.04,-2.07,4
53.9,-1.3835,31.8258,4,4.25,-0.63,-2.19,4
55.0,-1.4032,31.8594,4,4.42,-1.31,-2.07,4
56.0,-1.4055,31.8928,4,3.60,-2.89,-2.46,4
57.0,-1.4225,31.9200,4,4.04,-4.26,-2.38,4
58.1,-1.4268,31.9468,4,3.97,-4.32,-2.28,4
59.1,-1.4166,31.9730,4,3.53,-4.83,-2.44,4
60.1,-1.4630,31.9915,4,3.12,-4.92,-2.43,4
61.0,-1.4704,32.0071,3,2.61,-5.06,-2.54,3
61.9,-1.4774,32.0223,4,2.50,-5.56,-2.53,4
62.9,-1.4780,32.0386,4,2.15,-5.63,-2.34,4
64.0,-1.4296,32.0630,4,1.68,-5.81,-2.69,4
65.0,-1.4639,32.0853,4,1.84,-6.05,-2.27,4
66.0,-1.4838,32.1013,4,1.83,-6.05,-2.16,4
