2015,284.37645,172.4337,80.8493,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
6.8,-1.5429,28.2981,13,1.51,-0.96,-1.33,13
8.0,-1.5428,28.2984,5,2.35,-1.63,4.22,4
9.0,-1.5429,28.2984,3,2.25,-1.83,3.76,4
10.0,-1.5427,28.2984,4,2.51,-1.86,3.71,4
10.9,-1.5426,28.2986,3,2.05,-1.98,3.67,3
11.9,-1.5427,28.2988,4,1.76,-1.62,3.43,4
13.1,-1.5426,28.2989,4,2.00,-1.88,3.51,3
14.1,-1.5426,28.2990,3,1.99,-2.01,3.50,4
14.9,-1.5427,28.2991,3,1.77,-1.77,3.63,3
15.9,-1.5426,28.2992,4,1.99,-2.01,3.70,4
16.9,-1.5426,28.2993,3,1.49,-2.11,3.89,3
18.0,-1.5427,28.2995,4,1.76,-2.50,3.82,4
19.0,-1.5428,28.2997,3,1.16,-2.51,3.78,3
20.0,-1.5426,28.2999,4,0.78,-2.31,3.51,4
21.0,-1.5426,28.3002,3,1.48,-2.69,4.25,3
22.0,-1.5423,28.3005,4,1.33,-2.27,3.90,4
23.0,-1.5421,28.3009,3,1.92,-2.32,3.72,3
24.0,-1.5420,28.3010,4,1.63,-1.52,3.62,4
25.0,-1.5420,28.3013,3,2.29,-0.98,3.59,3
26.0,-1.5418,28.3147,4,2.06,-0.28,3.32,4
27.0,-1.4356,28.7597,3,2.77,2.29,3.18,3
28.0,-1.1443,29.8127,4,4.12,3.39,3.18,4
29.0,-1.0701,30.2447,3,5.00,4.04,3.74,3
30.0,-1.0583,30.5002,4,5.29,4.90,3.78,4
31.0,-1.0935,30.6675,3,6.23,4.52,3.68,3
32.0,-1.1329,30.7662,4,6.23,4.71,3.68,4
33.0,-1.1554,30.8380,3,6.14,4.64,3.78,3
33.9,-1.1755,30.9045,4,6.28,4.97,3.82,4
35.1,-1.2076,30.9759,4,5.79,4.39,3.67,3
36.1,-1.2169,31.0510,3,5.86,4.54,3.87,4
37.0,-1.2338,31.1343,4,5.32,6.07,3.77,4
38.0,-1.2573,31.1812,3,4.24,6.66,3.79,3
39.0,-1.3326,31.2436,4,3.77,5.98,3.80,4
40.0,-1.3403,31.2949,3,4.18,5.58,3.71,3
41.0,-1.3198,31.3465,4,4.25,4.86,3.95,4
42.0,-1.3130,31.3937,3,4.51,5.10,3.95,3
43.0,-1.3136,31.4436,4,4.85,4.99,3.99,4
43.9,-1.3446,31.4897,3,4.56,5.58,3.99,3
44.9,-1.3234,31.5274,4,4.63,5.83,4.02,4
46.1,-1.2567,31.5728,4,4.72,5.74,4.14,3
47.0,-1.2664,31.6240,3,5.51,4.87,4.04,4
48.0,-1.2953,31.6662,4,6.40,3.91,4.09,4
49.0,-1.2990,31.7074,3,7.13,3.77,3.85,3
50.0,-1.2983,31.7390,4,7.02,3.23,3.71,4
51.0,-1.3180,31.7686,3,6.08,2.80,3.70,3
52.0,-1.3348,31.7920,4,5.26,2.21,3.87,4
52.9,-1.3388,31.8191,3,5.30,2.16,4.02,3
53.9,-1.3421,31.8396,4,4.14,2.23,3.90,4
55.1,-1.3374,31.8631,4,4.29,2.24,4.04,3
56.0,-1.3363,31.8830,3,3.76,2.55,3.67,4
57.0,-1.3598,31.9051,4,3.97,3.50,3.90,4
58.0,-1.4043,31.9357,3,3.28,3.52,3.83,3
59.0,-1.4186,31.9502,4,2.74,3.79,3.62,4
60.0,-1.4216,31.9743,3,2.51,4.27,3.78,3
61.0,-1.4028,31.9995,4,2.39,4.75,3.74,4
62.0,-1.3947,32.0201,3,2.44,4.79,3.62,3
62.9,-1.3831,32.0466,4,2.72,4.71,3.81,4
64.1,-1.3878,32.0727,4,3.18,4.95,3.79,3
65.0,-1.4094,32.0842,3,3.13,4.94,3.70,4
66.0,-1.4029,32.0993,4,2.81,4.84,3.52,4
67.0,-1.3992,32.1188,3,3.23,4.86,3.82,3
68.0,-1.4003,32.1332,4,2.93,5.29,3.39,4
69.0,-1.4004,32.1492,3,2.72,5.56,3.53,3
