2015,310.25148,173.7105,82.2444,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.4,-1.5798,28.8819,3,NaN,NaN,NaN,2
7.9,-1.5798,28.8828,6,0.51,-1.80,-6.41,6
9.0,-1.5800,28.8881,4,0.79,-0.99,-1.99,4
10.0,-1.5807,28.9031,4,0.34,0.09,-1.52,4
11.1,-1.5819,28.9276,4,0.30,1.37,-1.47,4
12.1,-1.5830,28.9477,4,1.76,2.56,-1.73,4
13.1,-1.5836,28.9580,4,1.84,3.22,-2.03,4
14.0,-1.5854,29.0000,3,2.20,2.75,-2.16,3
14.9,-1.5887,29.0719,4,1.79,1.15,-1.64,4
15.9,-1.5923,29.1489,4,1.37,-1.10,-1.58,4
17.0,-1.5931,29.1751,4,1.70,-1.81,-1.35,4
18.0,-1.5931,29.1859,4,1.33,-1.30,-1.50,4
19.0,-1.5933,29.1964,4,1.47,-0.97,-1.49,4
20.0,-1.5935,29.2097,4,2.13,0.22,-1.57,4
21.1,-1.5942,29.2162,4,2.23,0.31,-1.47,4
22.1,-1.5940,29.2206,4,1.85,0.19,-1.24,4
23.0,-1.5949,29.2228,3,1.39,-0.19,-1.01,3
23.9,-1.5956,29.2277,4,1.32,-0.07,-0.82,4
24.9,-1.5948,29.2349,4,1.23,1.20,-0.70,4
26.0,-1.5793,29.2744,4,2.24,1.14,-0.32,4
27.0,-1.5617,29.3126,4,2.91,4.53,-0.49,4
28.1,-1.5481,29.3628,4,3.41,6.39,-0.41,4
29.1,-1.5175,29.4693,4,5.98,10.03,-0.06,4
30.0,-1.5039,29.5365,3,5.98,9.35,0.24,3
30.9,-1.4893,29.6297,4,9.16,9.17,-0.05,4
31.9,-1.4160,29.9880,4,8.86,7.42,-1.71,4
33.0,-1.3075,30.3961,4,4.07,3.50,-2.87,4
34.0,-1.2472,30.5624,4,1.85,1.83,-2.49,4
35.0,-1.2374,30.6702,4,2.78,0.36,-2.14,4
36.1,-1.1997,30.7297,4,1.70,0.21,-1.83,4
37.0,-1.1797,30.8042,3,0.66,1.06,-1.69,3
37.9,-1.2270,30.8695,4,0.22,0.38,-1.62,4
38.9,-1.2198,30.9295,4,0.30,-0.72,-1.61,4
40.0,-1.2316,30.9808,4,0.42,-1.21,-1.43,4
41.0,-1.2351,31.0179,4,1.32,-1.03,-1.52,4
42.1,-1.2400,31.0755,4,1.37,-1.20,-1.19,4
43.1,-1.2579,31.1166,4,1.10,-0.38,-1.24,4
44.0,-1.2954,31.1466,3,1.37,-0.27,-1.24,3
44.9,-1.3256,31.1762,4,2.05,-0.43,-1.35,4
46.0,-1.3391,31.2054,4,1.67,-0.39,-0.98,4
47.0,-1.3445,31.2480,4,1.80,-0.56,-1.08,4
48.0,-1.3274,31.2851,4,1.00,-1.21,-0.76,4
49.1,-1.3666,31.3011,4,0.05,-0.99,-0.35,4
50.0,-1.5050,31.3211,3,-0.09,-2.00,-0.41,3
50.9,-1.4497,31.3461,4,-0.84,-1.74,-0.18,4
51.9,-1.4000,31.3667,4,-0.97,-0.81,-0.09,4
53.1,-1.4010,31.3945,3,-1.19,-0.65,0.07,4
54.0,-1.4040,31.4172,3,-1.08,0.22,-0.04,4
55.1,-1.4403,31.4588,4,-0.46,0.96,-0.34,4
56.0,-1.4106,31.4999,3,-0.33,1.22,-0.33,3
56.9,-1.3807,31.5385,4,-0.09,1.31,-0.16,4
58.0,-1.4336,31.5731,4,-1.02,2.11,0.06,4
59.0,-1.5117,31.6027,4,-0.73,2.66,-0.30,4
60.0,-1.5167,31.6376,4,-1.08,3.35,-0.03,4
61.1,-1.5374,31.6721,4,-1.56,3.63,-0.08,4
62.0,-1.5483,31.6974,3,-1.56,3.95,-0.05,3
62.9,-1.5562,31.7245,4,-1.16,3.01,-0.27,4
64.0,-1.5634,31.7448,4,-1.19,2.74,-0.19,4
65.0,-1.5671,31.7698,4,-0.48,2.09,-0.48,4
66.1,-1.5491,31.8004,4,-0.53,2.23,-0.44,4
67.0,-1.4543,31.8436,3,-0.00,1.26,-0.44,4
68.0,-1.4509,31.8834,3,0.02,1.98,-0.53,3
68.9,-1.4427,31.9102,4,0.02,0.90,-0.51,4
70.0,-1.4539,31.9315,4,-1.05,0.82,-0.43,4
71.0,-1.4814,31.9512,4,-1.18,0.38,-0.41,4
72.1,-1.4694,31.9709,4,-0.92,-0.18,-0.50,4
73.0,-1.4626,31.9935,3,-0.61,-0.34,-0.46,3
73.9,-1.4626,32.0226,4,-0.39,-0.02,-0.53,4
75.0,-1.5028,32.0400,4,-0.41,0.23,-0.55,4
76.0,-1.4569,32.0602,4,-0.33,-0.09,-0.66,4
77.1,-1.4536,32.0780,4,-0.25,-0.27,-0.69,4
78.0,-1.5343,32.0916,3,-0.13,-0.77,-0.60,3
78.9,-1.5906,32.1089,4,-0.22,-0.58,-0.82,4
79.9,-1.5880,32.1319,4,0.25,-0.40,-1.05,4
81.0,-1.5764,32.1507,4,-0.30,-0.69,-0.67,4
82.0,-1.5898,32.1642,4,-0.06,-0.44,-0.70,4
83.1,-1.5857,32.1793,4,-0.68,-0.35,-0.59,4
84.0,-1.5779,32.1955,3,-0.65,-0.65,-0.71,3
84.9,-1.5586,32.2142,4,-0.69,-0.88,-0.74,4
86.0,-1.5669,32.2327,4,-0.34,-1.13,-0.83,4
87.0,-1.5611,32.2559,4,-0.72,-0.91,-0.88,4
88.1,-1.5533,32.2732,4,-1.05,-0.73,-0.98,4
89.0,-1.5380,32.2874,3,-1.13,-1.13,-0.88,3
89.9,-1.5135,32.3080,4,-1.38,-0.80,-0.92,4
90.9,-1.5039,32.3408,4,-1.52,-1.39,-0.70,4
92.0,-1.5252,32.3674,4,-1.37,-1.84,-1.16,4
93.0,-1.5172,32.3899,4,-1.18,-2.18,-1.05,4
94.1,-1.5144,32.4149,4,-1.03,-2.33,-1.15,4
95.0,-1.5190,32.4340,3,-1.41,-2.57,-1.12,3
95.9,-1.5108,32.4463,4,-1.07,-3.28,-1.20,4
97.0,-1.5180,32.4652,4,-1.56,-3.01,-1.16,4
98.0,-1.5134,32.4914,4,-1.14,-3.27,-1.13,4
99.1,-1.5065,32.5215,4,-0.06,-3.10,-1.24,4
100.0,-1.4929,32.5387,3,-0.03,-2.85,-1.18,3
100.9,-1.4868,32.5645,4,0.62,-2.91,-1.14,4
102.0,-1.4934,32.5882,4,0.63,-2.95,-1.29,4
103.0,-1.4832,32.6200,4,0.77,-3.24,-1.42,4
104.1,-1.4671,32.6494,4,0.60,-3.43,-1.29,4
105.0,-1.4716,32.6710,3,0.39,-3.39,-1.55,3
105.9,-1.4453,32.6982,4,0.37,-4.20,-1.21,4
107.0,-1.4616,32.7326,4,0.86,-3.68,-1.31,4
108.0,-1.4538,32.7647,4,0.31,-3.62,-1.49,4
109.1,-1.4230,32.8129,4,1.86,-3.65,-1.68,4
110.0,-1.4095,32.8558,3,3.18,-4.32,-0.97,3
110.9,-1.4070,32.8897,4,2.95,-3.86,-1.12,4
112.0,-1.3909,32.9335,4,2.04,-3.58,-1.29,4
113.0,-1.4059,32.9787,4,1.29,-4.02,-1.13,4
114.1,-1.3728,33.0373,4,1.55,-4.04,-0.91,4
115.0,-1.3505,33.0794,3,1.68,-3.19,-1.19,3
115.9,-1.3190,33.1220,4,0.75,-3.28,-0.86,4
117.0,-1.2967,33.1718,4,-0.29,-2.38,-0.52,4
118.1,-1.3044,33.2178,4,-1.16,-1.62,-0.56,4
119.0,-1.2999,33.2534,3,-0.83,-1.82,-0.83,3
119.9,-1.2561,33.2913,4,-0.26,-1.60,-0.58,4
121.0,-1.2256,33.3331,4,-0.42,-2.41,-0.57,4
122.0,-1.2100,33.3848,4,-0.45,-2.52,-0.67,4
123.1,-1.1726,33.4357,4,0.04,-2.43,-0.77,4
124.0,-1.1610,33.4921,3,-0.11,-3.37,-0.68,3
125.0,-1.1427,33.5407,4,-0.25,-3.03,-0.56,4
126.0,-1.1260,33.5942,4,-0.37,-2.99,-0.49,4
127.1,-1.1342,33.6357,4,-1.46,-2.53,-0.48,4
128.0,-1.1690,33.6699,3,-1.93,-0.95,-0.32,3
128.9,-1.1825,33.7005,4,-1.70,-0.59,-0.35,4
130.0,-1.1858,33.7341,4,-1.04,-0.11,-0.63,4
131.1,-1.1879,33.7704,4,0.15,-0.15,-0.62,4
132.0,-1.1416,33.8046,3,0.51,-0.97,-0.75,3
132.9,-1.1327,33.8418,4,0.92,-2.04,-1.06,4
134.0,-1.1466,33.8756,4,1.57,-2.07,-1.35,4
135.1,-1.1643,33.9042,4,0.36,-2.51,-0.82,4
136.0,-1.1505,33.9270,3,0.45,-2.76,-1.19,3
136.9,-1.1667,33.9448,4,-0.73,-2.95,-1.04,4
138.0,-1.1671,33.9738,4,-0.44,-3.47,-1.09,4
139.1,-1.1149,34.0069,4,0.52,-3.65,-1.41,4
140.0,-1.1291,34.0250,3,1.16,-3.97,-1.36,3
140.9,-1.1709,34.0400,4,1.41,-3.59,-1.76,4
142.0,-1.2338,34.0515,4,0.89,-3.26,-1.64,4
143.1,-1.2810,34.0618,4,0.58,-3.23,-1.75,4
144.0,-1.2624,34.0749,3,1.11,-3.13,-1.44,3
144.9,-1.2540,34.0881,4,1.18,-2.83,-1.67,4
146.0,-1.2714,34.1007,4,1.56,-2.90,-1.64,4
147.1,-1.2693,34.1140,4,1.67,-3.08,-1.82,4
148.0,-1.2696,34.1239,3,2.16,-2.91,-1.81,3
149.0,-1.2541,34.1352,4,1.65,-3.11,-1.75,4
150.0,-1.2336,34.1465,4,2.33,-3.15,-1.86,4
151.0,-1.2380,34.1551,3,2.22,-3.08,-1.96,3
151.9,-1.2133,34.1681,4,2.79,-3.14,-2.01,4
153.0,-1.1963,34.1816,4,2.65,-2.77,-2.10,4
154.1,-1.1826,34.1934,4,2.23,-2.39,-1.91,4
155.0,-1.1351,34.2076,3,1.85,-2.48,-1.84,3
155.9,-1.1132,34.2173,4,2.08,-2.30,-2.08,4
157.0,-1.1003,34.2267,4,1.69,-2.16,-1.96,4
158.1,-1.0721,34.2390,4,1.84,-2.09,-2.01,4
159.0,-1.0539,34.2497,3,2.11,-2.46,-2.17,3
159.9,-1.0591,34.2552,4,1.82,-2.73,-2.21,4
161.0,-1.0163,34.2689,4,2.19,-2.94,-2.20,4
162.1,-0.9823,34.2803,4,2.50,-3.21,-2.35,4
163.0,-0.9763,34.2868,3,2.29,-2.93,-2.28,3
164.0,-0.9624,34.2940,4,2.26,-2.36,-2.18,4
165.1,-0.9474,34.3020,4,2.44,-2.08,-2.49,4
166.0,-0.9366,34.3079,3,1.83,-2.36,-2.07,3
166.9,-0.9232,34.3159,4,1.72,-2.95,-2.25,4
168.0,-0.9099,34.3239,4,2.18,-3.37,-2.39,4
169.1,-0.9032,34.3288,4,1.88,-3.77,-2.34,4
170.0,-0.8940,34.3362,3,2.03,-3.61,-2.41,3
171.0,-0.8895,34.3414,4,2.09,-3.13,-2.39,4
172.0,-0.8864,34.3441,4,2.30,-2.75,-2.54,4
173.0,-0.8565,34.3531,3,1.84,-2.65,-2.33,3
173.9,-0.8316,34.3583,4,2.21,-2.68,-2.52,4
175.0,-0.8121,34.3644,4,2.10,-2.95,-2.63,4
176.1,-0.8003,34.3706,4,1.83,-3.11,-2.08,4
177.0,-0.7892,34.3753,3,2.37,-2.90,-2.52,3
177.9,-0.7760,34.3815,4,1.89,-3.07,-2.38,4
179.0,-0.7662,34.3870,4,2.14,-3.12,-2.29,4
180.0,-0.7563,34.3903,3,1.73,-3.05,-2.26,3
180.9,-0.7403,34.3982,4,1.63,-2.74,-2.46,4
182.0,-0.7294,34.3995,4,1.84,-2.56,-2.31,4
183.1,-0.7034,34.4077,4,1.66,-3.01,-2.11,4
184.0,-0.6946,34.4095,3,1.39,-2.84,-2.15,3
185.0,-0.6673,34.4175,4,1.68,-2.50,-2.12,4
186.1,-0.6511,34.4209,4,1.67,-2.66,-2.12,4
187.0,-0.6218,34.4303,3,1.87,-2.78,-2.35,3
187.9,-0.6222,34.4301,4,1.43,-3.31,-2.21,4
189.0,-0.5857,34.4370,4,1.57,-3.73,-2.44,4
190.0,-0.5469,34.4444,3,1.49,-3.78,-2.20,3
190.9,-0.5252,34.4502,4,1.10,-3.43,-2.08,4
192.0,-0.4873,34.4589,4,1.40,-2.70,-1.93,4
193.1,-0.4743,34.4616,4,1.58,-2.10,-2.12,4
194.0,-0.4353,34.4718,3,1.23,-2.22,-2.30,3
195.0,-0.4352,34.4714,4,1.16,-2.40,-2.29,4
196.1,-0.4190,34.4733,4,1.44,-2.79,-2.12,4
197.0,-0.3769,34.4833,3,1.29,-3.31,-2.07,3
198.0,-0.3667,34.4840,4,1.90,-3.29,-2.16,4
199.0,-0.3268,34.4924,4,1.71,-2.98,-1.96,4
200.0,-0.3157,34.4932,3,2.03,-2.79,-1.92,3
200.9,-0.2667,34.5053,4,2.12,-2.75,-1.82,4
202.0,-0.2642,34.5049,4,2.01,-2.58,-2.08,4
203.0,-0.2291,34.5114,3,1.41,-2.36,-1.96,3
203.9,-0.1704,34.5228,4,1.52,-2.88,-2.05,4
205.0,-0.1587,34.5267,4,0.88,-3.18,-2.03,4
206.1,-0.1591,34.5259,4,1.15,-3.32,-2.02,4
207.0,-0.1330,34.5319,3,1.58,-3.05,-1.79,3
208.0,-0.1026,34.5430,4,1.69,-3.30,-1.85,4
209.1,-0.0933,34.5442,4,1.72,-2.82,-2.07,4
210.0,-0.0476,34.5566,3,1.81,-2.82,-1.91,3
211.0,-0.0479,34.5577,4,1.90,-2.86,-1.70,4
212.1,-0.0476,34.5575,4,1.76,-2.98,-1.63,4
213.0,-0.0479,34.5568,3,1.60,-3.11,-2.01,3
214.0,-0.0200,34.5636,4,1.95,-2.87,-1.77,4
215.0,0.0144,34.5742,3,2.12,-3.10,-2.04,3
215.9,0.0145,34.5742,4,1.96,-3.39,-1.64,4
217.0,0.0143,34.5728,4,2.30,-3.25,-2.02,4
218.0,0.0281,34.5755,3,2.37,-2.77,-1.99,3
218.9,0.0940,34.5906,4,2.20,-2.88,-1.80,4
220.0,0.1005,34.5932,4,2.15,-3.01,-1.78,4
221.0,0.1005,34.5928,3,2.26,-3.17,-1.87,3
221.9,0.1443,34.6033,4,2.53,-3.65,-1.88,4
223.0,0.1509,34.6070,4,2.29,-4.24,-1.76,4
224.0,0.1736,34.6126,3,2.35,-4.15,-1.73,3
225.0,0.1838,34.6168,4,2.31,-4.30,-1.67,4
226.0,0.1934,34.6191,4,2.43,-3.74,-1.85,4
227.0,0.1767,34.6189,3,2.21,-3.31,-1.82,3
228.0,0.1676,34.6182,4,2.09,-3.07,-1.65,4
229.1,0.1532,34.6180,4,1.71,-2.88,-1.58,4
230.0,0.1482,34.6177,3,1.48,-3.47,-1.72,3
231.0,0.1489,34.6170,4,1.32,-3.82,-1.53,4
232.1,0.1673,34.6189,4,2.42,-4.02,-1.73,4
233.0,0.1913,34.6226,3,2.13,-4.14,-1.51,3
234.0,0.2325,34.6341,4,2.01,-4.35,-1.56,4
235.0,0.2470,34.6372,3,2.38,-4.09,-1.66,3
235.9,0.2761,34.6445,4,1.84,-3.82,-1.66,4
237.0,0.2795,34.6447,4,1.81,-3.46,-1.54,4
238.0,0.3390,34.6616,3,1.69,-3.25,-1.51,3
