2015,317.12650,174.5745,82.2323,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.0,-1.6067,29.3909,11,-15.67,1.84,-4.93,7
8.0,-1.6067,29.3915,5,-15.59,0.69,-0.13,5
9.1,-1.6065,29.3917,4,-15.13,3.14,3.15,4
10.0,-1.6065,29.3916,3,-15.85,4.14,2.35,4
11.0,-1.6064,29.3916,4,-14.70,5.19,3.17,4
12.0,-1.6065,29.3916,4,-17.86,8.42,2.74,4
13.0,-1.6064,29.3916,3,-14.64,8.01,1.62,4
14.0,-1.6065,29.3916,4,-13.58,9.00,2.85,3
15.1,-1.6064,29.3916,4,-15.38,10.27,0.79,4
16.0,-1.6067,29.3919,3,-15.92,9.47,-1.11,3
17.0,-1.6063,29.3916,4,-15.19,9.71,-0.72,4
18.0,-1.6062,29.3915,3,-12.82,11.87,1.43,4
18.9,-1.6062,29.3916,4,-12.15,11.62,2.27,3
20.0,-1.6061,29.3915,4,-11.95,10.86,2.80,4
21.0,-1.6062,29.3921,3,-12.05,10.74,2.54,3
22.0,-1.6061,29.3920,4,-12.17,9.94,2.82,4
23.1,-1.6062,29.3931,4,-12.73,10.34,3.87,4
24.0,-1.6061,29.3932,3,-12.63,11.38,4.74,3
25.0,-1.6059,29.3937,4,-13.32,10.54,4.20,4
26.0,-1.6056,29.3949,3,-14.34,10.33,4.03,4
26.9,-1.6057,29.3950,4,-14.77,9.39,4.12,3
28.0,-1.6056,29.3950,4,-15.05,9.90,4.26,4
29.0,-1.6053,29.3958,3,-13.84,9.72,4.50,4
29.9,-1.6002,29.4203,4,-11.59,9.52,4.62,3
31.0,-1.3779,30.1357,4,-9.80,7.07,4.72,4
32.0,-1.2234,30.4742,3,-2.65,3.49,4.18,4
32.9,-1.1732,30.5834,4,0.26,3.04,3.74,3
34.0,-1.1709,30.6598,4,0.85,2.63,3.46,4
35.0,-1.1693,30.7240,3,0.13,4.87,3.94,4
35.9,-1.1718,30.7676,4,-0.37,6.14,3.17,3
37.0,-1.2013,30.8141,4,-2.00,5.91,2.78,4
38.0,-1.2632,30.8620,3,-2.28,4.62,2.75,4
38.9,-1.2936,30.9006,4,-2.57,3.19,2.93,3
40.0,-1.3018,30.9509,4,-2.50,2.56,2.81,4
41.0,-1.3068,30.9920,3,-3.63,2.26,2.52,4
41.9,-1.2869,31.0255,4,-4.69,1.93,2.83,3
43.0,-1.3271,31.0562,4,-5.76,2.24,2.72,4
44.0,-1.3626,31.0853,3,-6.36,3.67,2.68,4
44.9,-1.3842,31.1305,4,-6.07,5.16,2.82,3
46.0,-1.3963,31.1748,4,-7.34,6.04,2.83,4
47.0,-1.3682,31.1965,3,-8.02,5.63,3.01,4
47.9,-1.3335,31.2188,4,-6.02,3.78,2.85,3
49.0,-1.2580,31.2539,4,-4.53,3.50,2.94,4
50.0,-1.2980,31.3063,3,-4.92,3.41,2.71,4
50.9,-1.4386,31.3451,4,-3.41,2.35,2.89,3
52.0,-1.2974,31.4020,4,-1.69,2.53,2.88,4
53.0,-1.3622,31.4375,3,-2.07,2.19,2.72,4
53.9,-1.3999,31.4588,4,-2.30,1.49,2.93,3
55.0,-1.3755,31.4887,4,-0.93,1.02,2.92,4
56.0,-1.3879,31.5327,3,0.39,0.61,2.83,4
56.9,-1.4495,31.5616,4,-1.04,2.23,2.66,3
58.0,-1.4263,31.5909,4,-2.38,2.28,2.72,4
59.0,-1.4383,31.6201,3,-3.39,1.97,2.87,4
59.9,-1.4760,31.6379,4,-3.17,2.40,2.89,3
61.0,-1.4540,31.6605,4,-2.61,0.69,2.84,4
62.0,-1.4314,31.6829,3,-2.24,-0.06,2.76,4
62.9,-1.5035,31.6985,4,-1.09,-0.78,2.57,3
64.0,-1.5417,31.7175,4,-0.80,-1.03,2.84,4
65.1,-1.5453,31.7457,4,-1.39,-0.94,2.59,4
66.0,-1.5477,31.7691,3,-1.22,-1.00,2.72,3
67.0,-1.5489,31.7956,4,-1.41,-0.56,2.72,4
