2016,22.00161,-177.1733,82.5694,755
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.3,-1.6388,29.9980,3,NaN,NaN,NaN,4
7.9,-1.6388,29.9983,5,3.56,2.12,-4.81,4
9.0,-1.6388,29.9985,4,4.01,1.98,-3.28,4
10.0,-1.6386,29.9986,4,3.68,1.98,-2.71,4
11.0,-1.6388,29.9989,4,4.34,2.79,-2.42,4
12.0,-1.6387,29.9984,4,4.10,2.59,-2.69,4
13.0,-1.6386,29.9981,4,4.00,2.69,-3.04,4
14.1,-1.6388,29.9985,4,4.16,2.42,-2.83,4
15.1,-1.6386,29.9986,4,4.10,2.77,-3.34,4
16.1,-1.6386,29.9988,4,4.05,2.35,-3.66,4
17.0,-1.6385,29.9997,4,3.90,2.35,-2.91,4
18.0,-1.6385,29.9997,4,3.33,1.36,-2.22,4
19.0,-1.6384,30.0000,4,3.19,0.56,-2.04,4
20.1,-1.6384,30.0005,4,2.17,0.75,-2.60,4
21.1,-1.6381,30.0011,4,1.43,0.99,-2.37,4
22.1,-1.6383,30.0010,4,1.01,0.92,-2.24,4
23.1,-1.6382,30.0021,4,0.84,1.05,-2.53,4
24.1,-1.6382,30.0025,4,0.79,1.11,-2.45,4
25.1,-1.6382,30.0031,4,0.51,0.97,-2.07,4
26.0,-1.6382,30.0037,4,0.27,0.80,-2.18,4
27.0,-1.6381,30.0044,4,0.72,0.89,-2.48,4
28.0,-1.6383,30.0056,4,0.00,0.54,-2.05,4
29.0,-1.6382,30.0066,4,0.16,0.76,-2.13,4
30.0,-1.6385,30.0081,4,-0.07,0.63,-2.03,4
31.0,-1.6384,30.0096,4,-0.42,0.84,-1.60,4
32.0,-1.6382,30.0111,4,-0.09,0.74,-1.70,4
33.0,-1.6375,30.0125,4,-0.08,0.88,-1.90,4
34.0,-1.6359,30.0128,4,0.32,0.84,-1.75,4
35.0,-1.6331,30.0239,4,0.52,0.81,-2.27,4
36.0,-1.4999,30.6203,4,1.63,0.66,-2.81,4
37.1,-1.3044,31.1324,4,6.29,2.51,-3.23,4
38.1,-1.2701,31.1783,4,5.43,3.18,-3.07,4
39.1,-1.2573,31.2164,4,5.34,2.43,-2.97,4
40.0,-1.2293,31.2617,3,5.55,1.39,-2.85,3
